c,z,y,uni,value
Armenia,Armenia,2034,Total Demand: GWh,7393.999999999999
Armenia,Armenia,2034,Total production: GWh,7474.033860642177
Armenia,Armenia,2035,Demand: GWh,7473.999999999996
Armenia,Armenia,2035,Surplus generation: GWh,76.94828222570368
Armenia,Armenia,2035,Total Demand: GWh,7473.999999999996
Armenia,Armenia,2035,Total production: GWh,7550.948282225696
Armenia,Armenia,2036,Demand: GWh,7559.999999999999
Armenia,Armenia,2036,Surplus generation: GWh,73.59954823667236
Armenia,Armenia,2036,Total Demand: GWh,7559.999999999999
Armenia,Armenia,2036,Total production: GWh,7633.599548236667
Armenia,Armenia,2037,Demand: GWh,7644.999999999998
Armenia,Armenia,2037,Surplus generation: GWh,70.33779283232093
Armenia,Armenia,2037,Total Demand: GWh,7644.999999999998
Armenia,Armenia,2037,Total production: GWh,7715.337792832322
Armenia,Armenia,2038,Demand: GWh,7730.999999999999
Armenia,Armenia,2038,Surplus generation: GWh,66.7435426090044
Armenia,Armenia,2038,Total Demand: GWh,7730.999999999999
Armenia,Armenia,2038,Total production: GWh,7797.743542608997
Armenia,Armenia,2039,Demand: GWh,7815.999999999994
Armenia,Armenia,2039,Surplus generation: GWh,63.48894255794368
Armenia,Armenia,2039,Total Demand: GWh,7815.999999999994
Armenia,Armenia,2039,Total production: GWh,7879.488942557931
Armenia,Armenia,2040,Demand: GWh,7902.000000000007
Armenia,Armenia,2040,Surplus generation: GWh,60.14831277611822
Armenia,Armenia,2040,Total Demand: GWh,7902.000000000007
Armenia,Armenia,2040,Total production: GWh,7962.148312776115
Azerbaijan,AzerbaijanMain,2025,Demand: GWh,26660.53999999996
Azerbaijan,AzerbaijanMain,2025,Exports exchange: GWh,4653.621919402849
Azerbaijan,AzerbaijanMain,2025,Net interchange Ratio: GWh,-0.1745509250526379
Azerbaijan,AzerbaijanMain,2025,Net interchange: GWh,-4653.621919402849
Azerbaijan,AzerbaijanMain,2025,Total Demand: GWh,26660.53999999996
Azerbaijan,AzerbaijanMain,2025,Total production: GWh,31314.16191940286
Azerbaijan,AzerbaijanMain,2026,Demand: GWh,27164.82999999997
Azerbaijan,AzerbaijanMain,2026,Exports exchange: GWh,4139.808146114367
Azerbaijan,AzerbaijanMain,2026,Imports exchange: GWh,38.537865617168585
Azerbaijan,AzerbaijanMain,2026,Net interchange Ratio: GWh,-0.1509772113610577
Azerbaijan,AzerbaijanMain,2026,Net interchange: GWh,-4101.270280497198
Azerbaijan,AzerbaijanMain,2026,Total Demand: GWh,27164.82999999997
Azerbaijan,AzerbaijanMain,2026,Total production: GWh,31266.861746060367
Azerbaijan,AzerbaijanMain,2027,Demand: GWh,27678.66000000001
Azerbaijan,AzerbaijanMain,2027,Exports exchange: GWh,4065.848558222609
Azerbaijan,AzerbaijanMain,2027,Imports exchange: GWh,0.2958783752975216
Azerbaijan,AzerbaijanMain,2027,Net interchange Ratio: GWh,-0.1468840138882196
Azerbaijan,AzerbaijanMain,2027,Net interchange: GWh,-4065.552679847311
Azerbaijan,AzerbaijanMain,2027,Total Demand: GWh,27678.66000000001
Azerbaijan,AzerbaijanMain,2027,Total production: GWh,31744.21852607651
Azerbaijan,AzerbaijanMain,2028,Demand: GWh,28202.19000000001
Azerbaijan,AzerbaijanMain,2028,Exports exchange: GWh,4781.07738123037
Azerbaijan,AzerbaijanMain,2028,Net interchange Ratio: GWh,-0.1695285855896428
Azerbaijan,AzerbaijanMain,2028,Net interchange: GWh,-4781.07738123037
Azerbaijan,AzerbaijanMain,2028,Total Demand: GWh,28202.19000000001
Azerbaijan,AzerbaijanMain,2028,Total production: GWh,32983.267381230384
Azerbaijan,AzerbaijanMain,2029,Demand: GWh,28735.639999999938
Azerbaijan,AzerbaijanMain,2029,Exports exchange: GWh,1064.754689204144
Azerbaijan,AzerbaijanMain,2029,Imports exchange: GWh,809.4471179273047
Azerbaijan,AzerbaijanMain,2029,Net interchange Ratio: GWh,-0.0088847010637953
Azerbaijan,AzerbaijanMain,2029,Net interchange: GWh,-255.30757127683944
Azerbaijan,AzerbaijanMain,2029,Total Demand: GWh,28735.639999999938
Azerbaijan,AzerbaijanMain,2029,Total production: GWh,29006.941350269062
Azerbaijan,AzerbaijanMain,2030,Demand: GWh,29279.180000000066
Azerbaijan,AzerbaijanMain,2030,Exports exchange: GWh,775.7002284253513
Azerbaijan,AzerbaijanMain,2030,Imports exchange: GWh,2470.233212922829
Azerbaijan,AzerbaijanMain,2030,Net interchange Ratio: GWh,0.0578750150959649
Azerbaijan,AzerbaijanMain,2030,Net interchange: GWh,1694.5329844974776
Azerbaijan,AzerbaijanMain,2030,Total Demand: GWh,29279.180000000066
Azerbaijan,AzerbaijanMain,2030,Total production: GWh,27633.45608924177
Azerbaijan,AzerbaijanMain,2031,Demand: GWh,29833.000000000007
Azerbaijan,AzerbaijanMain,2031,Exports exchange: GWh,763.0757693540164
Azerbaijan,AzerbaijanMain,2031,Imports exchange: GWh,3007.019841360351
Azerbaijan,AzerbaijanMain,2031,Net interchange Ratio: GWh,0.0752168428252718
Azerbaijan,AzerbaijanMain,2031,Net interchange: GWh,2243.944072006335
Azerbaijan,AzerbaijanMain,2031,Total Demand: GWh,29833.000000000007
Azerbaijan,AzerbaijanMain,2031,Total production: GWh,27648.471311288
Azerbaijan,AzerbaijanMain,2032,Demand: GWh,30397.300000000025
Azerbaijan,AzerbaijanMain,2032,Exports exchange: GWh,220.34113058006056
Azerbaijan,AzerbaijanMain,2032,Imports exchange: GWh,3848.04041934203
Azerbaijan,AzerbaijanMain,2032,Net interchange Ratio: GWh,0.1193428129722694
Azerbaijan,AzerbaijanMain,2032,Net interchange: GWh,3627.6992887619695
Azerbaijan,AzerbaijanMain,2032,Total Demand: GWh,30397.300000000025
Azerbaijan,AzerbaijanMain,2032,Total production: GWh,26845.633730143505
Azerbaijan,AzerbaijanMain,2033,Demand: GWh,30972.26000000001
Azerbaijan,AzerbaijanMain,2033,Exports exchange: GWh,222.9022138927824
Azerbaijan,AzerbaijanMain,2033,Imports exchange: GWh,3587.386416100936
Azerbaijan,AzerbaijanMain,2033,Net interchange Ratio: GWh,0.1086289538512253
Azerbaijan,AzerbaijanMain,2033,Net interchange: GWh,3364.484202208154
Azerbaijan,AzerbaijanMain,2033,Total Demand: GWh,30972.26000000001
Azerbaijan,AzerbaijanMain,2033,Total production: GWh,27678.65858213722
Azerbaijan,AzerbaijanMain,2034,Demand: GWh,31558.099999999995
Azerbaijan,AzerbaijanMain,2034,Exports exchange: GWh,325.2876128878334
Azerbaijan,AzerbaijanMain,2034,Imports exchange: GWh,3298.257875139044
Azerbaijan,AzerbaijanMain,2034,Net interchange Ratio: GWh,0.0942062501307496
Azerbaijan,AzerbaijanMain,2034,Net interchange: GWh,2972.9702622512104
Azerbaijan,AzerbaijanMain,2034,Total Demand: GWh,31558.099999999995
Azerbaijan,AzerbaijanMain,2034,Total production: GWh,28650.29966219006
Azerbaijan,AzerbaijanMain,2035,Demand: GWh,32155.03000000001
Azerbaijan,AzerbaijanMain,2035,Exports exchange: GWh,528.3261791985121
Azerbaijan,AzerbaijanMain,2035,Imports exchange: GWh,3109.394458038644
Azerbaijan,AzerbaijanMain,2035,Net interchange Ratio: GWh,0.080269503055669
Azerbaijan,AzerbaijanMain,2035,Net interchange: GWh,2581.068278840132
Azerbaijan,AzerbaijanMain,2035,Total Demand: GWh,32155.03000000001
Azerbaijan,AzerbaijanMain,2035,Total production: GWh,29635.39991355105
Azerbaijan,AzerbaijanMain,2036,Demand: GWh,32763.250000000025
Azerbaijan,AzerbaijanMain,2036,Exports exchange: GWh,770.5069698957235
Azerbaijan,AzerbaijanMain,2036,Imports exchange: GWh,1754.4135969461568
Azerbaijan,AzerbaijanMain,2036,Net interchange Ratio: GWh,0.0300308005784051
Azerbaijan,AzerbaijanMain,2036,Net interchange: GWh,983.9066270504331
Azerbaijan,AzerbaijanMain,2036,Total Demand: GWh,32763.250000000025
Azerbaijan,AzerbaijanMain,2036,Total production: GWh,31814.00864348944
Azerbaijan,AzerbaijanMain,2037,Demand: GWh,33382.96
Azerbaijan,AzerbaijanMain,2037,Exports exchange: GWh,928.27238659203
Azerbaijan,AzerbaijanMain,2037,Imports exchange: GWh,1584.7559805425074
Azerbaijan,AzerbaijanMain,2037,Net interchange Ratio: GWh,0.0196652302237571
Azerbaijan,AzerbaijanMain,2037,Net interchange: GWh,656.4835939504774
Azerbaijan,AzerbaijanMain,2037,Total Demand: GWh,33382.96
Azerbaijan,AzerbaijanMain,2037,Total production: GWh,32757.7894299002
Azerbaijan,AzerbaijanMain,2038,Demand: GWh,34014.40000000001
Azerbaijan,AzerbaijanMain,2038,Exports exchange: GWh,1109.1508439641543
Azerbaijan,AzerbaijanMain,2038,Imports exchange: GWh,2620.5012485486336
Azerbaijan,AzerbaijanMain,2038,Net interchange Ratio: GWh,0.0444326639477538
Azerbaijan,AzerbaijanMain,2038,Net interchange: GWh,1511.3504045844793
Azerbaijan,AzerbaijanMain,2038,Total Demand: GWh,34014.40000000001
Azerbaijan,AzerbaijanMain,2038,Total production: GWh,32439.67173129205
Azerbaijan,AzerbaijanMain,2038,Unmet demand: GWh,115.15606789996056
Azerbaijan,AzerbaijanMain,2039,Demand: GWh,34657.780000000086
Azerbaijan,AzerbaijanMain,2039,Exports exchange: GWh,709.2225015118522
Azerbaijan,AzerbaijanMain,2039,Imports exchange: GWh,2512.10002847594
Azerbaijan,AzerbaijanMain,2039,Net interchange Ratio: GWh,0.0520194174861772
Azerbaijan,AzerbaijanMain,2039,Net interchange: GWh,1802.877526964088
Azerbaijan,AzerbaijanMain,2039,Total Demand: GWh,34657.780000000086
Azerbaijan,AzerbaijanMain,2039,Total production: GWh,31837.99305533956
Azerbaijan,AzerbaijanMain,2039,Unmet demand: GWh,1066.5457333643317
Azerbaijan,AzerbaijanMain,2040,Demand: GWh,35313.34999999994
Azerbaijan,AzerbaijanMain,2040,Exports exchange: GWh,738.6128545849226
Azerbaijan,AzerbaijanMain,2040,Imports exchange: GWh,2271.886493260993
Azerbaijan,AzerbaijanMain,2040,Net interchange Ratio: GWh,0.0434190933082268
Azerbaijan,AzerbaijanMain,2040,Net interchange: GWh,1533.2736386760705
Azerbaijan,AzerbaijanMain,2040,Total Demand: GWh,35313.34999999994
Azerbaijan,AzerbaijanMain,2040,Total production: GWh,30008.878508272704
Azerbaijan,AzerbaijanMain,2040,Unmet demand: GWh,3816.087815179696
Azerbaijan,Nakhchivan,2025,Demand: GWh,509.46000000000055
Azerbaijan,Nakhchivan,2025,Exports exchange: GWh,430.35
Azerbaijan,Nakhchivan,2025,Imports exchange: GWh,428.0975050177229
Azerbaijan,Nakhchivan,2025,Net interchange Ratio: GWh,-0.0044213382449595
Azerbaijan,Nakhchivan,2025,Net interchange: GWh,-2.252494982277085
Azerbaijan,Nakhchivan,2025,Total Demand: GWh,509.46000000000055
Azerbaijan,Nakhchivan,2025,Total production: GWh,520.1712277774888
Azerbaijan,Nakhchivan,2026,Demand: GWh,519.0899999999999
Azerbaijan,Nakhchivan,2026,Exports exchange: GWh,430.35
Azerbaijan,Nakhchivan,2026,Imports exchange: GWh,435.29191454755255
Azerbaijan,Nakhchivan,2026,Net interchange Ratio: GWh,0.0095203424214539
Azerbaijan,Nakhchivan,2026,Net interchange: GWh,4.941914547552528
Azerbaijan,Nakhchivan,2026,Total Demand: GWh,519.0899999999999
Azerbaijan,Nakhchivan,2026,Total production: GWh,522.7489718157562
Azerbaijan,Nakhchivan,2027,Demand: GWh,528.9099999999995
Azerbaijan,Nakhchivan,2027,Exports exchange: GWh,397.05568388168376
Azerbaijan,Nakhchivan,2027,Imports exchange: GWh,477.1296589046928
Azerbaijan,Nakhchivan,2027,Net interchange Ratio: GWh,0.1513943298916811
Azerbaijan,Nakhchivan,2027,Net interchange: GWh,80.07397502300898
Azerbaijan,Nakhchivan,2027,Total Demand: GWh,528.9099999999995
Azerbaijan,Nakhchivan,2027,Total production: GWh,458.2635788544154
Azerbaijan,Nakhchivan,2028,Demand: GWh,538.9200000000001
Azerbaijan,Nakhchivan,2028,Exports exchange: GWh,344.7142363379424
Azerbaijan,Nakhchivan,2028,Imports exchange: GWh,319.6623759110799
Azerbaijan,Nakhchivan,2028,Net interchange Ratio: GWh,-0.046485304733286
Azerbaijan,Nakhchivan,2028,Net interchange: GWh,-25.051860426862504
Azerbaijan,Nakhchivan,2028,Total Demand: GWh,538.9200000000001
Azerbaijan,Nakhchivan,2028,Total production: GWh,570.2880351086151
Azerbaijan,Nakhchivan,2029,Demand: GWh,549.1099999999998
Azerbaijan,Nakhchivan,2029,Exports exchange: GWh,141.95000000000002
Azerbaijan,Nakhchivan,2029,Imports exchange: GWh,536.9083953415968
Azerbaijan,Nakhchivan,2029,Net interchange Ratio: GWh,0.7192700831192237
Azerbaijan,Nakhchivan,2029,Net interchange: GWh,394.9583953415968
Azerbaijan,Nakhchivan,2029,Total Demand: GWh,549.1099999999998
Azerbaijan,Nakhchivan,2029,Total production: GWh,164.7603201927596
Azerbaijan,Nakhchivan,2030,Demand: GWh,559.4999999999992
Azerbaijan,Nakhchivan,2030,Exports exchange: GWh,94.65
Azerbaijan,Nakhchivan,2030,Imports exchange: GWh,493.6686659552282
Azerbaijan,Nakhchivan,2030,Net interchange Ratio: GWh,0.713170091072795
Azerbaijan,Nakhchivan,2030,Net interchange: GWh,399.0186659552282
Azerbaijan,Nakhchivan,2030,Total Demand: GWh,559.4999999999992
Azerbaijan,Nakhchivan,2030,Total production: GWh,170.23568039283327
Azerbaijan,Nakhchivan,2031,Demand: GWh,570.080000000001
Azerbaijan,Nakhchivan,2031,Exports exchange: GWh,110.4
Azerbaijan,Nakhchivan,2031,Imports exchange: GWh,514.8522514096901
Azerbaijan,Nakhchivan,2031,Net interchange Ratio: GWh,0.7094657792058824
Azerbaijan,Nakhchivan,2031,Net interchange: GWh,404.4522514096901
Azerbaijan,Nakhchivan,2031,Total Demand: GWh,570.080000000001
Azerbaijan,Nakhchivan,2031,Total production: GWh,175.80065913672377
Azerbaijan,Nakhchivan,2032,Demand: GWh,580.8600000000008
Azerbaijan,Nakhchivan,2032,Exports exchange: GWh,134.06866888186934
Azerbaijan,Nakhchivan,2032,Imports exchange: GWh,544.19606243371
Azerbaijan,Nakhchivan,2032,Net interchange Ratio: GWh,0.7060692654888271
Azerbaijan,Nakhchivan,2032,Net interchange: GWh,410.1273935518407
Azerbaijan,Nakhchivan,2032,Total Demand: GWh,580.8600000000008
Azerbaijan,Nakhchivan,2032,Total production: GWh,181.4853182168093
Azerbaijan,Nakhchivan,2033,Demand: GWh,591.8499999999999
Azerbaijan,Nakhchivan,2033,Exports exchange: GWh,135.28714592591558
Azerbaijan,Nakhchivan,2033,Imports exchange: GWh,550.7522138927822
Azerbaijan,Nakhchivan,2033,Net interchange Ratio: GWh,0.7019769670809608
Azerbaijan,Nakhchivan,2033,Net interchange: GWh,415.46506796686657
Azerbaijan,Nakhchivan,2033,Total Demand: GWh,591.8499999999999
Azerbaijan,Nakhchivan,2033,Total production: GWh,187.26718609695405
Azerbaijan,Nakhchivan,2034,Demand: GWh,603.0500000000003
Azerbaijan,Nakhchivan,2034,Exports exchange: GWh,132.6180866568337
Azerbaijan,Nakhchivan,2034,Imports exchange: GWh,553.4396679511732
Azerbaijan,Nakhchivan,2034,Net interchange Ratio: GWh,0.6978220401199556
Azerbaijan,Nakhchivan,2034,Net interchange: GWh,420.82158129433947
Azerbaijan,Nakhchivan,2034,Total Demand: GWh,603.0500000000003
Azerbaijan,Nakhchivan,2034,Total production: GWh,193.1637738866634
Azerbaijan,Nakhchivan,2035,Demand: GWh,614.4499999999987
Azerbaijan,Nakhchivan,2035,Exports exchange: GWh,130.05299130835547
Azerbaijan,Nakhchivan,2035,Imports exchange: GWh,556.3240522727228
Azerbaijan,Nakhchivan,2035,Net interchange Ratio: GWh,0.6937440979158082
Azerbaijan,Nakhchivan,2035,Net interchange: GWh,426.2710609643674
Azerbaijan,Nakhchivan,2035,Total Demand: GWh,614.4499999999987
Azerbaijan,Nakhchivan,2035,Total production: GWh,199.1712864578155
Azerbaijan,Nakhchivan,2036,Demand: GWh,626.0700000000005
Azerbaijan,Nakhchivan,2036,Exports exchange: GWh,110.2
Azerbaijan,Nakhchivan,2036,Imports exchange: GWh,541.6845281189561
Azerbaijan,Nakhchivan,2036,Net interchange Ratio: GWh,0.68919534256386
Azerbaijan,Nakhchivan,2036,Net interchange: GWh,431.4845281189561
Azerbaijan,Nakhchivan,2036,Total Demand: GWh,626.0700000000005
Azerbaijan,Nakhchivan,2036,Total production: GWh,205.28855851190147
Azerbaijan,Nakhchivan,2037,Demand: GWh,637.9199999999989
Azerbaijan,Nakhchivan,2037,Exports exchange: GWh,118.35282742935244
Azerbaijan,Nakhchivan,2037,Imports exchange: GWh,555.7252014912259
Azerbaijan,Nakhchivan,2037,Net interchange Ratio: GWh,0.6856226079475078
Azerbaijan,Nakhchivan,2037,Net interchange: GWh,437.3723740618735
Azerbaijan,Nakhchivan,2037,Total Demand: GWh,637.9199999999989
Azerbaijan,Nakhchivan,2037,Total production: GWh,211.5281407317949
Azerbaijan,Nakhchivan,2038,Demand: GWh,649.9800000000002
Azerbaijan,Nakhchivan,2038,Exports exchange: GWh,117.89942607262056
Azerbaijan,Nakhchivan,2038,Imports exchange: GWh,599.098109362631
Azerbaijan,Nakhchivan,2038,Net interchange Ratio: GWh,0.7403284459368139
Azerbaijan,Nakhchivan,2038,Net interchange: GWh,481.1986832900105
Azerbaijan,Nakhchivan,2038,Total Demand: GWh,649.9800000000002
Azerbaijan,Nakhchivan,2038,Total production: GWh,135.24997885441525
Azerbaijan,Nakhchivan,2038,Unmet demand: GWh,45.36885329497319
Azerbaijan,Nakhchivan,2039,Demand: GWh,662.2800000000011
Azerbaijan,Nakhchivan,2039,Exports exchange: GWh,113.794593456381
Azerbaijan,Nakhchivan,2039,Imports exchange: GWh,562.8416261944143
Azerbaijan,Nakhchivan,2039,Net interchange Ratio: GWh,0.6780319996648435
Azerbaijan,Nakhchivan,2039,Net interchange: GWh,449.0470327380333
Azerbaijan,Nakhchivan,2039,Total Demand: GWh,662.2800000000011
Azerbaijan,Nakhchivan,2039,Total production: GWh,135.24997885441528
Azerbaijan,Nakhchivan,2039,Unmet demand: GWh,89.10411587547335
Azerbaijan,Nakhchivan,2040,Demand: GWh,674.7999999999992
Azerbaijan,Nakhchivan,2040,Exports exchange: GWh,101.81563000635016
Azerbaijan,Nakhchivan,2040,Imports exchange: GWh,556.6616304078211
Azerbaijan,Nakhchivan,2040,Net interchange Ratio: GWh,0.6740456437484759
Azerbaijan,Nakhchivan,2040,Net interchange: GWh,454.846000401471
Azerbaijan,Nakhchivan,2040,Total Demand: GWh,674.7999999999992
Azerbaijan,Nakhchivan,2040,Total production: GWh,135.24997885441533
Azerbaijan,Nakhchivan,2040,Unmet demand: GWh,95.70303833654654
Georgia,Georgia,2025,Demand: GWh,15775.629999999986
Georgia,Georgia,2025,Exports exchange: GWh,6011.123003436867
Georgia,Georgia,2025,Imports exchange: GWh,4340.274414385132
Georgia,Georgia,2025,Net interchange Ratio: GWh,-0.1059132718662732
Georgia,Georgia,2025,Net interchange: GWh,-1670.848589051735
Georgia,Georgia,2025,Total Demand: GWh,15775.629999999986
Georgia,Georgia,2025,Total production: GWh,17532.237606796185
Georgia,Georgia,2026,Demand: GWh,16313.920000000013
Georgia,Georgia,2026,Exports exchange: GWh,5986.962149688345
Georgia,Georgia,2026,Imports exchange: GWh,3814.269720180831
Georgia,Georgia,2026,Net interchange Ratio: GWh,-0.1331802797554182
Georgia,Georgia,2026,Net interchange: GWh,-2172.692429507514
Georgia,Georgia,2026,Total Demand: GWh,16313.920000000013
Georgia,Georgia,2026,Total production: GWh,18561.97817678173
Georgia,Georgia,2027,Demand: GWh,16884.34999999996
Georgia,Georgia,2027,Exports exchange: GWh,5824.3123872693295
Georgia,Georgia,2027,Imports exchange: GWh,3641.4726675350967
Georgia,Georgia,2027,Net interchange Ratio: GWh,-0.1292818331611367
Georgia,Georgia,2027,Net interchange: GWh,-2182.839719734233
Georgia,Georgia,2027,Total Demand: GWh,16884.34999999996
Georgia,Georgia,2027,Total production: GWh,19139.14118853446
Georgia,Georgia,2028,Demand: GWh,17487.939999999988
Georgia,Georgia,2028,Exports exchange: GWh,5057.768449319731
Georgia,Georgia,2028,Imports exchange: GWh,4523.641296620609
Georgia,Georgia,2028,Net interchange Ratio: GWh,-0.0305425997972958
Georgia,Georgia,2028,Net interchange: GWh,-534.1271526991222
Georgia,Georgia,2028,Total Demand: GWh,17487.939999999988
Georgia,Georgia,2028,Total production: GWh,18111.449297049443
Georgia,Georgia,2029,Demand: GWh,18131.209999999992
Georgia,Georgia,2029,Exports exchange: GWh,3485.888331360813
Georgia,Georgia,2029,Imports exchange: GWh,2730.356108137109
Georgia,Georgia,2029,Net interchange Ratio: GWh,-0.0416702593607213
Georgia,Georgia,2029,Net interchange: GWh,-755.5322232237036
Georgia,Georgia,2029,Total Demand: GWh,18131.209999999992
Georgia,Georgia,2029,Total production: GWh,18940.69103741629
Georgia,Georgia,2030,Demand: GWh,18824.630000000016
Georgia,Georgia,2030,Exports exchange: GWh,5347.513962530546
Georgia,Georgia,2030,Imports exchange: GWh,3644.605515148444
Georgia,Georgia,2030,Net interchange Ratio: GWh,-0.090461722083361
Georgia,Georgia,2030,Net interchange: GWh,-1702.9084473821026
Georgia,Georgia,2030,Total Demand: GWh,18824.630000000016
Georgia,Georgia,2030,Total production: GWh,20599.55181778316
Georgia,Georgia,2031,Demand: GWh,19171.58999999998
Georgia,Georgia,2031,Exports exchange: GWh,4552.143134355389
Georgia,Georgia,2031,Imports exchange: GWh,3801.43587114359
Georgia,Georgia,2031,Net interchange Ratio: GWh,-0.039157277159161
Georgia,Georgia,2031,Net interchange: GWh,-750.7072632117988
Georgia,Georgia,2031,Total Demand: GWh,19171.58999999998
Georgia,Georgia,2031,Total production: GWh,19997.409427836068
Georgia,Georgia,2032,Demand: GWh,19718.28000000004
Georgia,Georgia,2032,Exports exchange: GWh,5367.546012376127
Georgia,Georgia,2032,Imports exchange: GWh,4298.699436429712
Georgia,Georgia,2032,Net interchange Ratio: GWh,-0.054205872720461
Georgia,Georgia,2032,Net interchange: GWh,-1068.8465759464152
Georgia,Georgia,2032,Total Demand: GWh,19718.28000000004
Georgia,Georgia,2032,Total production: GWh,20872.06411815002
Georgia,Georgia,2033,Demand: GWh,20264.969999999983
Georgia,Georgia,2033,Exports exchange: GWh,5104.349270175013
Georgia,Georgia,2033,Imports exchange: GWh,4587.907117860766
Georgia,Georgia,2033,Net interchange Ratio: GWh,-0.0254844765284254
Georgia,Georgia,2033,Net interchange: GWh,-516.4421523142464
Georgia,Georgia,2033,Total Demand: GWh,20264.969999999983
Georgia,Georgia,2033,Total production: GWh,20872.06411815002
Georgia,Georgia,2034,Demand: GWh,20811.66000000006
Georgia,Georgia,2034,Exports exchange: GWh,4817.889788482209
Georgia,Georgia,2034,Imports exchange: GWh,4686.983597732571
Georgia,Georgia,2034,Net interchange Ratio: GWh,-0.0062900408112393
Georgia,Georgia,2034,Net interchange: GWh,-130.90619074963797
Georgia,Georgia,2034,Total Demand: GWh,20811.66000000006
Georgia,Georgia,2034,Total production: GWh,21035.175798150023
Georgia,Georgia,2035,Demand: GWh,21358.35000000004
Georgia,Georgia,2035,Exports exchange: GWh,4631.591466730291
Georgia,Georgia,2035,Imports exchange: GWh,4888.2402037239945
Georgia,Georgia,2035,Net interchange Ratio: GWh,0.0120163185355471
Georgia,Georgia,2035,Net interchange: GWh,256.6487369937031
Georgia,Georgia,2035,Total Demand: GWh,21358.35000000004
Georgia,Georgia,2035,Total production: GWh,21198.28747815002
Georgia,Georgia,2036,Demand: GWh,21905.039999999983
Georgia,Georgia,2036,Exports exchange: GWh,3297.7458556480537
Georgia,Georgia,2036,Imports exchange: GWh,3852.758506472287
Georgia,Georgia,2036,Net interchange Ratio: GWh,0.0253372123869316
Georgia,Georgia,2036,Net interchange: GWh,555.0126508242329
Georgia,Georgia,2036,Total Demand: GWh,21905.039999999983
Georgia,Georgia,2036,Total production: GWh,21426.153592259983
Georgia,Georgia,2037,Demand: GWh,22451.730000000032
Georgia,Georgia,2037,Exports exchange: GWh,3117.9031531131554
Georgia,Georgia,2037,Imports exchange: GWh,4137.422646327741
Georgia,Georgia,2037,Net interchange Ratio: GWh,0.0454093957665883
Georgia,Georgia,2037,Net interchange: GWh,1019.5194932145856
Georgia,Georgia,2037,Total Demand: GWh,22451.730000000032
Georgia,Georgia,2037,Total production: GWh,21513.96139815002
Georgia,Georgia,2038,Demand: GWh,22998.42000000004
Georgia,Georgia,2038,Exports exchange: GWh,4100.646346806562
Georgia,Georgia,2038,Imports exchange: GWh,5261.596033239094
Georgia,Georgia,2038,Net interchange Ratio: GWh,0.0504795410481472
Georgia,Georgia,2038,Net interchange: GWh,1160.949686432532
Georgia,Georgia,2038,Total Demand: GWh,22998.42000000004
Georgia,Georgia,2038,Total production: GWh,21677.07307815002
Georgia,Georgia,2038,Unmet demand: GWh,264.36054844748344
Georgia,Georgia,2039,Demand: GWh,23545.10999999996
Georgia,Georgia,2039,Exports exchange: GWh,3948.7173492936254
Georgia,Georgia,2039,Imports exchange: GWh,5065.07857530501
Georgia,Georgia,2039,Net interchange Ratio: GWh,0.0474137188576051
Georgia,Georgia,2039,Net interchange: GWh,1116.361226011385
