country,zone,attribute,resolution,year,baseline
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2025,1322.6
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2026,909.9
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2027,680.3
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2028,1818.3
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2029,2837.9
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2030,3432.5
Turkiye,CenterAna,Capacity: MW,Biomass,2025,431.5
Turkiye,CenterAna,Capacity: MW,Biomass,2026,431.5
Turkiye,CenterAna,Capacity: MW,Biomass,2027,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2028,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2029,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2030,578.5
Turkiye,CenterAna,Capacity: MW,Coal,2025,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2026,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2027,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2028,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2029,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2030,1011.0
Turkiye,CenterAna,Capacity: MW,Diesel,2025,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2026,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2027,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2028,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2029,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2030,88.6
Turkiye,CenterAna,Capacity: MW,Gas,2025,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2026,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2027,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2028,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2029,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2030,3259.8
Turkiye,CenterAna,Capacity: MW,Geothermal,2030,20.0
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2025,1185.6
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2026,1351.2
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2027,1464.6
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2028,1495.9
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2029,1504.3
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2030,1504.3
Turkiye,CenterAna,Capacity: MW,PV,2025,5574.4
Turkiye,CenterAna,Capacity: MW,PV,2026,5674.4
Turkiye,CenterAna,Capacity: MW,PV,2027,5674.4
Turkiye,CenterAna,Capacity: MW,PV,2028,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2029,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2030,6259.4
Turkiye,CenterAna,Capacity: MW,ROR,2025,492.7
Turkiye,CenterAna,Capacity: MW,ROR,2026,492.7
Turkiye,CenterAna,Capacity: MW,ROR,2027,492.7
Turkiye,CenterAna,Capacity: MW,ROR,2028,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2029,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2030,518.7
Turkiye,CenterAna,Capacity: MW,Reservoir,2025,1079.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2026,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2027,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2028,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2029,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2030,1086.9
Turkiye,CenterAna,Demand: GWh,,2025,48005.0
Turkiye,CenterAna,Demand: GWh,,2026,49709.5
Turkiye,CenterAna,Demand: GWh,,2027,51414.1
Turkiye,CenterAna,Demand: GWh,,2028,53118.6
Turkiye,CenterAna,Demand: GWh,,2029,54823.2
Turkiye,CenterAna,Demand: GWh,,2030,56527.7
Turkiye,CenterAna,Emissions: MtCO2,,2025,4.8
Turkiye,CenterAna,Emissions: MtCO2,,2026,5.2
Turkiye,CenterAna,Emissions: MtCO2,,2027,5.7
Turkiye,CenterAna,Emissions: MtCO2,,2028,5.2
Turkiye,CenterAna,Emissions: MtCO2,,2029,4.6
Turkiye,CenterAna,Emissions: MtCO2,,2030,2.5
Turkiye,CenterAna,Energy: GWh,Coal,2025,3810.5
Turkiye,CenterAna,Energy: GWh,Coal,2026,4058.9
Turkiye,CenterAna,Energy: GWh,Coal,2027,4058.9
Turkiye,CenterAna,Energy: GWh,Coal,2028,4058.9
Turkiye,CenterAna,Energy: GWh,Coal,2029,3617.8
Turkiye,CenterAna,Energy: GWh,Coal,2030,2038.9
Turkiye,CenterAna,Energy: GWh,Gas,2027,1433.4
Turkiye,CenterAna,Energy: GWh,Geothermal,2030,120.8
Turkiye,CenterAna,Energy: GWh,Onshore Wind,2025,3108.4
Turkiye,CenterAna,Energy: GWh,Onshore Wind,2026,3542.6
Turkiye,CenterAna,Energy: GWh,Onshore Wind,2027,3839.9
Turkiye,CenterAna,Energy: GWh,Onshore Wind,2028,3922.0
Turkiye,CenterAna,Energy: GWh,Onshore Wind,2029,3944.0
Turkiye,CenterAna,Energy: GWh,Onshore Wind,2030,3944.0
Turkiye,CenterAna,Energy: GWh,PV,2025,9315.9
Turkiye,CenterAna,Energy: GWh,PV,2026,9490.1
Turkiye,CenterAna,Energy: GWh,PV,2027,9490.1
Turkiye,CenterAna,Energy: GWh,PV,2028,10468.4
Turkiye,CenterAna,Energy: GWh,PV,2029,10468.4
Turkiye,CenterAna,Energy: GWh,PV,2030,10468.4
Turkiye,CenterAna,Energy: GWh,ROR,2025,4240.8
Turkiye,CenterAna,Energy: GWh,ROR,2026,4239.3
Turkiye,CenterAna,Energy: GWh,ROR,2027,4241.0
Turkiye,CenterAna,Energy: GWh,ROR,2028,4464.8
Turkiye,CenterAna,Energy: GWh,ROR,2029,4480.0
Turkiye,CenterAna,Energy: GWh,ROR,2030,4458.2
Turkiye,CenterAna,Energy: GWh,Reservoir,2025,1376.8
Turkiye,CenterAna,Energy: GWh,Reservoir,2026,1385.7
Turkiye,CenterAna,Energy: GWh,Reservoir,2027,1385.7
Turkiye,CenterAna,Energy: GWh,Reservoir,2028,1385.7
Turkiye,CenterAna,Energy: GWh,Reservoir,2029,1385.7
Turkiye,CenterAna,Energy: GWh,Reservoir,2030,1385.7
Turkiye,CenterAna,Export revenues with internal zones: $/MWh,,,-11.7
Turkiye,CenterAna,Exports exchange: GWh,,2025,12269.7
Turkiye,CenterAna,Exports exchange: GWh,,2026,9696.9
Turkiye,CenterAna,Exports exchange: GWh,,2027,7941.8
Turkiye,CenterAna,Exports exchange: GWh,,2028,13437.8
Turkiye,CenterAna,Exports exchange: GWh,,2029,16227.0
Turkiye,CenterAna,Exports exchange: GWh,,2030,17980.1
Turkiye,CenterAna,Fixed O&M: $/MWh,,,5.4
Turkiye,CenterAna,Fixed O&M: $m,,2025,261.5
Turkiye,CenterAna,Fixed O&M: $m,,2026,265.5
Turkiye,CenterAna,Fixed O&M: $m,,2027,280.5
Turkiye,CenterAna,Fixed O&M: $m,,2028,290.0
Turkiye,CenterAna,Fixed O&M: $m,,2029,290.1
Turkiye,CenterAna,Fixed O&M: $m,,2030,290.9
Turkiye,CenterAna,Fuel costs: $/MWh,,,3.0
Turkiye,CenterAna,Fuel costs: $m,,2025,147.4
Turkiye,CenterAna,Fuel costs: $m,,2026,158.0
Turkiye,CenterAna,Fuel costs: $m,,2027,245.1
Turkiye,CenterAna,Fuel costs: $m,,2028,158.0
Turkiye,CenterAna,Fuel costs: $m,,2029,139.2
Turkiye,CenterAna,Fuel costs: $m,,2030,75.9
Turkiye,CenterAna,Generation: GWh,,2025,21852.4
Turkiye,CenterAna,Generation: GWh,,2026,22716.5
Turkiye,CenterAna,Generation: GWh,,2027,24449.0
Turkiye,CenterAna,Generation: GWh,,2028,24299.8
Turkiye,CenterAna,Generation: GWh,,2029,23895.9
Turkiye,CenterAna,Generation: GWh,,2030,22416.0
Turkiye,CenterAna,Import costs with internal zones: $/MWh,,,42.9
Turkiye,CenterAna,Import costs with internal zones: $m,,2025,2412.4
Turkiye,CenterAna,Import costs with internal zones: $m,,2026,2265.8
Turkiye,CenterAna,Import costs with internal zones: $m,,2027,2094.9
Turkiye,CenterAna,Import costs with internal zones: $m,,2028,2258.6
Turkiye,CenterAna,Import costs with internal zones: $m,,2029,2213.2
Turkiye,CenterAna,Import costs with internal zones: $m,,2030,2094.8
Turkiye,CenterAna,Imports exchange: GWh,,2025,39196.7
Turkiye,CenterAna,Imports exchange: GWh,,2026,37429.5
Turkiye,CenterAna,Imports exchange: GWh,,2027,35610.5
Turkiye,CenterAna,Imports exchange: GWh,,2028,43108.4
Turkiye,CenterAna,Imports exchange: GWh,,2029,48104.7
Turkiye,CenterAna,Imports exchange: GWh,,2030,53141.8
Turkiye,CenterAna,Investment costs: $/MWh,,,1.1
Turkiye,CenterAna,Investment costs: $m,,2025,3.7
Turkiye,CenterAna,Investment costs: $m,,2026,25.6
Turkiye,CenterAna,Investment costs: $m,,2027,57.5
Turkiye,CenterAna,Investment costs: $m,,2028,95.6
Turkiye,CenterAna,Investment costs: $m,,2029,96.4
Turkiye,CenterAna,Investment costs: $m,,2030,99.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2025,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2026,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2027,0.5
Turkiye,CenterAna,Net interchange Ratio: GWh,,2028,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2029,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2030,0.6
Turkiye,CenterAna,Net interchange: GWh,,2025,26927.1
Turkiye,CenterAna,Net interchange: GWh,,2026,27732.6
Turkiye,CenterAna,Net interchange: GWh,,2027,27668.7
Turkiye,CenterAna,Net interchange: GWh,,2028,29670.6
Turkiye,CenterAna,Net interchange: GWh,,2029,31877.7
Turkiye,CenterAna,Net interchange: GWh,,2030,35161.7
Turkiye,CenterAna,New Capacity: MW,Biomass,2027,147.0
Turkiye,CenterAna,New Capacity: MW,Geothermal,2030,20.0
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2025,37.6
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2026,165.6
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2027,113.4
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2028,31.3
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2029,8.4
Turkiye,CenterAna,New Capacity: MW,PV,2025,2.1
Turkiye,CenterAna,New Capacity: MW,PV,2026,100.0
Turkiye,CenterAna,New Capacity: MW,PV,2028,585.0
Turkiye,CenterAna,New Capacity: MW,ROR,2028,26.0
Turkiye,CenterAna,New Capacity: MW,Reservoir,2026,7.0
Turkiye,CenterAna,Price: $/MWh,,2025,61.8
Turkiye,CenterAna,Price: $/MWh,,2026,60.3
Turkiye,CenterAna,Price: $/MWh,,2027,58.5
Turkiye,CenterAna,Price: $/MWh,,2028,51.9
Turkiye,CenterAna,Price: $/MWh,,2029,45.7
Turkiye,CenterAna,Price: $/MWh,,2030,38.4
Turkiye,CenterAna,Spinning Reserve: GWh,,2025,976.5
Turkiye,CenterAna,Spinning Reserve: GWh,,2026,1008.7
Turkiye,CenterAna,Spinning Reserve: GWh,,2027,1038.5
Turkiye,CenterAna,Spinning Reserve: GWh,,2028,1073.2
Turkiye,CenterAna,Spinning Reserve: GWh,,2029,1122.5
Turkiye,CenterAna,Spinning Reserve: GWh,,2030,1326.6
Turkiye,CenterAna,Spinning reserve costs: $/MWh,,,0.1
Turkiye,CenterAna,Spinning reserve costs: $m,,2025,5.3
Turkiye,CenterAna,Spinning reserve costs: $m,,2026,5.5
Turkiye,CenterAna,Spinning reserve costs: $m,,2027,5.7
Turkiye,CenterAna,Spinning reserve costs: $m,,2028,5.9
Turkiye,CenterAna,Spinning reserve costs: $m,,2029,6.2
Turkiye,CenterAna,Spinning reserve costs: $m,,2030,7.1
Turkiye,CenterAna,Total Demand: GWh,,2025,48005.0
Turkiye,CenterAna,Total Demand: GWh,,2026,49709.5
Turkiye,CenterAna,Total Demand: GWh,,2027,51414.1
Turkiye,CenterAna,Total Demand: GWh,,2028,53118.6
Turkiye,CenterAna,Total Demand: GWh,,2029,54823.2
Turkiye,CenterAna,Total Demand: GWh,,2030,56527.7
Turkiye,CenterAna,Trade shared benefits: $/MWh,,,-0.6
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2025,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2026,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2027,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2028,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2029,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2030,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2025,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2026,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2027,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2028,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2029,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2030,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2025,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2026,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2027,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2028,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2029,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2030,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2025,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2026,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2027,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2028,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2029,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2030,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2025,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2026,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2027,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2028,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2029,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2030,2000.0
Turkiye,CenterAna,Unmet country spinning reserve costs: $/MWh,,,0.0
Turkiye,CenterAna,Unmet country spinning reserve costs: $m,,2025,3.6
Turkiye,CenterAna,Unmet country spinning reserve costs: $m,,2026,4.6
Turkiye,CenterAna,Unmet country spinning reserve costs: $m,,2027,1.9
Turkiye,CenterAna,Variable O&M: $/MWh,,,0.3
Turkiye,CenterAna,Variable O&M: $m,,2025,15.8
Turkiye,CenterAna,Variable O&M: $m,,2026,16.8
Turkiye,CenterAna,Variable O&M: $m,,2027,18.2
Turkiye,CenterAna,Variable O&M: $m,,2028,16.8
Turkiye,CenterAna,Variable O&M: $m,,2029,15.1
Turkiye,CenterAna,Variable O&M: $m,,2030,8.8
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2025,2790.4
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2026,3896.3
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2027,6979.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2028,6162.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2029,4988.0
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2030,3344.7
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2025,33209.0
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2026,31652.4
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2027,28980.0
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2028,32497.2
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2029,32633.8
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2030,31678.3
Turkiye,CenterBlack,Capacity: MW,Biomass,2025,212.0
Turkiye,CenterBlack,Capacity: MW,Biomass,2026,212.0
Turkiye,CenterBlack,Capacity: MW,Biomass,2027,212.0
Turkiye,CenterBlack,Capacity: MW,Biomass,2028,212.0
Turkiye,CenterBlack,Capacity: MW,Biomass,2029,212.0
Turkiye,CenterBlack,Capacity: MW,Biomass,2030,212.0
Turkiye,CenterBlack,Capacity: MW,Coal,2025,478.0
Turkiye,CenterBlack,Capacity: MW,Coal,2026,478.0
Turkiye,CenterBlack,Capacity: MW,Coal,2027,478.0
Turkiye,CenterBlack,Capacity: MW,Coal,2028,478.0
Turkiye,CenterBlack,Capacity: MW,Coal,2029,478.0
Turkiye,CenterBlack,Capacity: MW,Coal,2030,478.0
Turkiye,CenterBlack,Capacity: MW,Gas,2025,1566.3
Turkiye,CenterBlack,Capacity: MW,Gas,2026,1566.3
Turkiye,CenterBlack,Capacity: MW,Gas,2027,1566.3
Turkiye,CenterBlack,Capacity: MW,Gas,2028,1566.3
Turkiye,CenterBlack,Capacity: MW,Gas,2029,1566.3
Turkiye,CenterBlack,Capacity: MW,Gas,2030,1566.3
Turkiye,CenterBlack,Capacity: MW,Onshore Wind,2025,648.0
Turkiye,CenterBlack,Capacity: MW,Onshore Wind,2026,648.0
Turkiye,CenterBlack,Capacity: MW,Onshore Wind,2027,731.3
Turkiye,CenterBlack,Capacity: MW,Onshore Wind,2028,878.5
Turkiye,CenterBlack,Capacity: MW,Onshore Wind,2029,888.5
Turkiye,CenterBlack,Capacity: MW,Onshore Wind,2030,1138.5
Turkiye,CenterBlack,Capacity: MW,PV,2025,1124.7
Turkiye,CenterBlack,Capacity: MW,PV,2026,1124.7
Turkiye,CenterBlack,Capacity: MW,PV,2027,1124.7
Turkiye,CenterBlack,Capacity: MW,PV,2028,1124.7
Turkiye,CenterBlack,Capacity: MW,PV,2029,1124.7
Turkiye,CenterBlack,Capacity: MW,PV,2030,1124.7
Turkiye,CenterBlack,Capacity: MW,ROR,2025,2657.8
Turkiye,CenterBlack,Capacity: MW,ROR,2026,2657.8
