Variable,country,zone,generator,fuel,year,ArTur,baseline
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2027,0.49,0.49
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2028,0.49,0.49
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2029,0.49,0.49
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2030,0.13,0.13
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2033,0.13,0.13
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2035,0.13,0.13
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2036,0.26,0.26
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2037,0.38,0.38
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2038,0.39,0.39
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2039,0.39,0.39
Utilization: percent,Turkiye,CenterBlack,KANGAL_2,Coal,2040,0.4,0.4
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2025,0.49,0.49
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2026,0.49,0.49
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2027,0.49,0.49
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2028,0.49,0.49
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2029,0.49,0.49
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2030,0.13,0.13
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2033,0.13,0.13
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2035,0.13,0.13
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2036,0.26,0.26
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2037,0.38,0.38
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2038,0.39,0.39
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2039,0.4,0.4
Utilization: percent,Turkiye,CenterBlack,KANGAL_3,Coal,2040,0.4,0.4
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2027,1.0,1.0
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2028,1.0,1.0
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2029,1.0,1.0
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2030,0.99,0.99
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2031,0.99,0.99
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2032,0.97,0.97
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2033,0.97,0.97
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2035,0.96,0.96
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2036,0.98,0.98
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2037,0.98,0.98
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2038,0.98,0.98
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2039,0.98,0.98
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Cand,ROR,2040,0.97,0.97
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2027,1.0,1.0
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2028,1.0,1.0
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2029,1.0,1.0
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2030,1.0,1.0
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2031,0.99,0.99
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2032,0.98,0.98
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2033,0.97,0.97
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2035,0.96,0.96
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2036,0.99,0.99
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2037,0.99,0.99
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2038,0.99,0.99
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2039,0.98,0.98
Utilization: percent,Turkiye,CenterBlack,ROR_CenterBlack_Com,ROR,2040,0.98,0.98
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2025,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2026,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2027,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2028,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2029,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2030,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2031,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2032,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2033,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2035,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2036,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2037,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2038,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2039,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_Dam,Reservoir,2040,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2025,0.99,0.99
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2026,1.0,1.0
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2027,1.0,1.0
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2028,0.99,0.99
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2029,0.99,0.99
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2030,0.98,0.98
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2031,0.97,0.97
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2032,0.95,0.95
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2033,0.95,0.95
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2035,0.94,0.94
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2036,0.98,0.98
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2037,0.98,0.98
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2038,0.98,0.98
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2039,0.97,0.97
Utilization: percent,Turkiye,EastAna,EastAna_AGG_ROR,ROR,2040,0.97,0.97
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2025,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2026,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2027,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2028,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2029,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2030,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2031,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2032,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2033,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2035,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2036,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2037,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2038,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2039,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_DistPV,PV,2040,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2025,0.49,0.49
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2026,0.49,0.49
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2027,0.49,0.49
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2028,0.49,0.49
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2029,0.49,0.49
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2036,0.13,0.13
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2037,0.25,0.25
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2038,0.25,0.25
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2039,0.38,0.38
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Lignite,Coal,2040,0.38,0.38
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2025,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2026,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2027,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2028,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2029,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2030,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2031,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2032,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2033,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2035,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2036,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2037,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2038,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2039,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Agg_Onshore,Onshore Wind,2040,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2025,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2026,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2027,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2028,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2029,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2030,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2031,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2032,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2033,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2035,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2036,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2037,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2038,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2039,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_Agg_UtilPV,PV,2040,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_BESS_Cand2027-1h,Battery,2035,0.02,0.02
Utilization: percent,Turkiye,EastAna,EastAna_BESS_Cand2027-1h,Battery,2036,0.02,0.02
Utilization: percent,Turkiye,EastAna,EastAna_BESS_Cand2027-1h,Battery,2037,0.02,0.02
Utilization: percent,Turkiye,EastAna,EastAna_BESS_Cand2027-1h,Battery,2038,0.02,0.02
Utilization: percent,Turkiye,EastAna,EastAna_BESS_Cand2027-1h,Battery,2039,0.02,0.02
Utilization: percent,Turkiye,EastAna,EastAna_BESS_Cand2027-1h,Battery,2040,0.02,0.02
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2025,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2026,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2027,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2028,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2029,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2030,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2031,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2032,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2033,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2035,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2036,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2037,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2038,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2039,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2025,Onshore Wind,2040,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2026,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2027,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2028,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2029,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2030,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2031,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2032,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2033,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2035,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2036,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2037,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2038,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2039,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2026,Onshore Wind,2040,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2027,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2028,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2029,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2030,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2031,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2032,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2033,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2035,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2036,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2037,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2038,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2039,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2027,Onshore Wind,2040,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2029,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2030,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2031,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2032,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2033,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2035,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2036,0.27,0.27
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2037,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2038,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2039,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_Onshore_Com2029,Onshore Wind,2040,0.28,0.28
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2025,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2026,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2027,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2028,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2029,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2030,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2031,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2032,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2033,0.18,0.18
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2035,0.18,0.18
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2036,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2037,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2038,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2039,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Cand2025,PV,2040,0.18,0.18
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2025,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2026,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2027,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2028,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2029,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2030,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2031,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2032,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2033,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2035,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2036,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2037,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2038,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2039,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2025,PV,2040,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2028,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2029,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2030,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2031,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2032,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2033,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2035,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2036,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2037,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2038,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2039,0.19,0.19
Utilization: percent,Turkiye,EastAna,EastAna_PV_Com2028,PV,2040,0.19,0.19
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Cand,Reservoir,2040,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2030,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2031,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2032,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2033,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2035,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2036,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2037,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2038,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2039,0.27,0.27
Utilization: percent,Turkiye,EastAna,Hydro_Sto_EastAna_Com,Reservoir,2040,0.27,0.27
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2028,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2029,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2030,0.96,0.96
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2031,0.95,0.95
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2032,0.94,0.94
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2033,0.94,0.94
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2035,0.93,0.93
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2036,0.97,0.97
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2037,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2038,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2039,0.97,0.97
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Cand,ROR,2040,0.97,0.97
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2028,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2029,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2030,0.96,0.96
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2031,0.96,0.96
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2032,0.95,0.95
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2033,0.94,0.94
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2035,0.94,0.94
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2036,0.97,0.97
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2037,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2038,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2039,0.98,0.98
Utilization: percent,Turkiye,EastAna,ROR_EastAna_Com,ROR,2040,0.97,0.97
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2028,0.9,0.9
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2029,0.9,0.9
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2030,0.9,0.9
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2031,0.9,0.9
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2032,0.89,0.89
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2033,0.89,0.89
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2035,0.89,0.89
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2036,0.89,0.89
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2037,0.89,0.89
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2038,0.88,0.88
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2039,0.88,0.88
Utilization: percent,Turkiye,EastMed,AKKUYU_1,Nuclear,2040,0.88,0.88
Utilization: percent,Turkiye,EastMed,AKKUYU_2,Nuclear,2029,0.9,0.9
Utilization: percent,Turkiye,EastMed,AKKUYU_2,Nuclear,2030,0.9,0.9
Utilization: percent,Turkiye,EastMed,AKKUYU_2,Nuclear,2031,0.9,0.9
