country,zone,attribute,resolution,year,ArTur,baseline
Armenia,Armenia,Capacity: MW,Onshore Wind,2032,4.0,4.0
Armenia,Armenia,Capacity: MW,Onshore Wind,2033,4.0,4.0
Armenia,Armenia,Capacity: MW,Onshore Wind,2035,4.0,4.0
Armenia,Armenia,Capacity: MW,Onshore Wind,2036,4.0,4.0
Armenia,Armenia,Capacity: MW,Onshore Wind,2037,4.0,4.0
Armenia,Armenia,Capacity: MW,Onshore Wind,2038,4.0,4.0
Armenia,Armenia,Capacity: MW,Onshore Wind,2039,4.0,4.0
Armenia,Armenia,Capacity: MW,Onshore Wind,2040,4.0,4.0
Armenia,Armenia,Capacity: MW,PV,2025,452.0,452.0
Armenia,Armenia,Capacity: MW,PV,2026,452.0,452.0
Armenia,Armenia,Capacity: MW,PV,2027,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2028,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2029,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2030,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2031,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2032,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2033,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2035,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2036,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2037,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2038,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2039,887.0,887.0
Armenia,Armenia,Capacity: MW,PV,2040,887.0,887.0
Armenia,Armenia,Capacity: MW,ROR,2025,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2026,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2027,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2028,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2029,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2030,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2031,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2032,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2033,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2035,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2036,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2037,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2038,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2039,430.0,430.0
Armenia,Armenia,Capacity: MW,ROR,2040,430.0,430.0
Armenia,Armenia,Capacity: MW,Reservoir,2025,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2026,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2027,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2028,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2029,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2030,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2031,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2032,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2033,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2035,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2036,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2037,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2038,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2039,965.6,965.6
Armenia,Armenia,Capacity: MW,Reservoir,2040,561.4,561.4
Armenia,Armenia,Demand: GWh,,2025,6721.0,6721.0
Armenia,Armenia,Demand: GWh,,2026,6792.0,6792.0
Armenia,Armenia,Demand: GWh,,2027,6862.0,6862.0
Armenia,Armenia,Demand: GWh,,2028,6933.0,6933.0
Armenia,Armenia,Demand: GWh,,2029,7004.0,7004.0
Armenia,Armenia,Demand: GWh,,2030,7075.0,7075.0
Armenia,Armenia,Demand: GWh,,2031,7155.0,7155.0
Armenia,Armenia,Demand: GWh,,2032,7235.0,7235.0
Armenia,Armenia,Demand: GWh,,2033,7315.0,7315.0
Armenia,Armenia,Demand: GWh,,2035,7474.0,7474.0
Armenia,Armenia,Demand: GWh,,2036,7560.0,7560.0
Armenia,Armenia,Demand: GWh,,2037,7645.0,7645.0
Armenia,Armenia,Demand: GWh,,2038,7731.0,7731.0
Armenia,Armenia,Demand: GWh,,2039,7816.0,7816.0
Armenia,Armenia,Demand: GWh,,2040,7902.0,7902.0
Armenia,Armenia,Emissions: MtCO2,,2027,0.3,0.3
Armenia,Armenia,Emissions: MtCO2,,2028,0.3,0.3
Armenia,Armenia,Emissions: MtCO2,,2029,0.3,0.3
Armenia,Armenia,Emissions: MtCO2,,2030,0.4,0.4
Armenia,Armenia,Emissions: MtCO2,,2031,0.3,0.3
Armenia,Armenia,Emissions: MtCO2,,2032,0.3,0.3
Armenia,Armenia,Emissions: MtCO2,,2033,0.4,0.4
Armenia,Armenia,Emissions: MtCO2,,2035,0.4,0.4
Armenia,Armenia,Emissions: MtCO2,,2036,0.4,0.4
Armenia,Armenia,Emissions: MtCO2,,2037,1.1,1.1
Armenia,Armenia,Emissions: MtCO2,,2038,0.9,0.9
Armenia,Armenia,Emissions: MtCO2,,2039,1.0,1.0
Armenia,Armenia,Emissions: MtCO2,,2040,1.5,1.5
Armenia,Armenia,Energy: GWh,Gas,2027,736.5,736.5
Armenia,Armenia,Energy: GWh,Gas,2028,813.5,813.5
Armenia,Armenia,Energy: GWh,Gas,2029,891.6,891.6
Armenia,Armenia,Energy: GWh,Gas,2030,970.4,970.4
Armenia,Armenia,Energy: GWh,Gas,2031,889.8,889.8
Armenia,Armenia,Energy: GWh,Gas,2032,900.4,900.4
Armenia,Armenia,Energy: GWh,Gas,2033,933.9,933.9
Armenia,Armenia,Energy: GWh,Gas,2035,1006.7,1006.7
Armenia,Armenia,Energy: GWh,Gas,2036,1047.3,1047.3
Armenia,Armenia,Energy: GWh,Gas,2037,3026.8,3026.8
Armenia,Armenia,Energy: GWh,Gas,2038,2504.8,2504.8
Armenia,Armenia,Energy: GWh,Gas,2039,2549.1,2549.1
Armenia,Armenia,Energy: GWh,Gas,2040,3927.6,3927.6
Armenia,Armenia,Energy: GWh,Nuclear,2025,0.1,0.1
Armenia,Armenia,Energy: GWh,Nuclear,2026,0.6,0.6
Armenia,Armenia,Energy: GWh,Nuclear,2027,2265.3,2265.3
Armenia,Armenia,Energy: GWh,Nuclear,2028,2251.5,2251.5
Armenia,Armenia,Energy: GWh,Nuclear,2029,2279.0,2279.0
Armenia,Armenia,Energy: GWh,Nuclear,2030,2247.4,2247.4
Armenia,Armenia,Energy: GWh,Nuclear,2031,2245.2,2245.2
Armenia,Armenia,Energy: GWh,Nuclear,2032,2205.3,2205.3
Armenia,Armenia,Energy: GWh,Nuclear,2033,2198.2,2198.2
Armenia,Armenia,Energy: GWh,Nuclear,2035,2237.4,2237.4
Armenia,Armenia,Energy: GWh,Nuclear,2036,2097.9,2097.9
Armenia,Armenia,Energy: GWh,Onshore Wind,2025,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2026,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2027,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2028,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2029,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2030,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2031,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2032,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2033,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2035,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2036,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2037,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2038,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2039,5.4,5.4
Armenia,Armenia,Energy: GWh,Onshore Wind,2040,5.4,5.4
Armenia,Armenia,Energy: GWh,PV,2025,804.5,804.5
Armenia,Armenia,Energy: GWh,PV,2026,804.5,804.5
Armenia,Armenia,Energy: GWh,PV,2027,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2028,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2029,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2030,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2031,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2032,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2033,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2035,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2036,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2037,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2038,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2039,1578.7,1578.7
Armenia,Armenia,Energy: GWh,PV,2040,1578.7,1578.7
Armenia,Armenia,Energy: GWh,ROR,2025,3424.5,3424.5
Armenia,Armenia,Energy: GWh,ROR,2026,3409.6,3409.6
Armenia,Armenia,Energy: GWh,ROR,2027,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2028,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2029,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2030,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2031,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2032,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2033,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2035,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2036,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2037,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2038,3766.8,3766.8
Armenia,Armenia,Energy: GWh,ROR,2039,3763.9,3763.9
Armenia,Armenia,Energy: GWh,ROR,2040,3666.2,3666.2
Armenia,Armenia,Energy: GWh,Reservoir,2025,2486.6,2486.6
Armenia,Armenia,Energy: GWh,Reservoir,2026,2572.6,2572.6
Armenia,Armenia,Energy: GWh,Reservoir,2027,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2028,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2029,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2030,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2031,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2032,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2033,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2035,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2036,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2037,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2038,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2039,7189.9,7189.9
Armenia,Armenia,Energy: GWh,Reservoir,2040,4180.2,4180.2
Armenia,Armenia,Export revenues with internal zones: $/MWh,,,-25.0,-25.0
Armenia,Armenia,Exports exchange: GWh,,2027,8681.2,8681.2
Armenia,Armenia,Exports exchange: GWh,,2028,8673.3,8673.3
Armenia,Armenia,Exports exchange: GWh,,2029,8707.8,8707.8
Armenia,Armenia,Exports exchange: GWh,,2030,8684.0,8684.0
Armenia,Armenia,Exports exchange: GWh,,2031,8522.2,8522.2
Armenia,Armenia,Exports exchange: GWh,,2032,8413.2,8413.2
Armenia,Armenia,Exports exchange: GWh,,2033,8360.0,8360.0
Armenia,Armenia,Exports exchange: GWh,,2035,8314.1,8314.1
Armenia,Armenia,Exports exchange: GWh,,2036,8156.7,8156.7
Armenia,Armenia,Exports exchange: GWh,,2037,7961.6,7961.6
Armenia,Armenia,Exports exchange: GWh,,2038,7353.9,7353.9
Armenia,Armenia,Exports exchange: GWh,,2039,7341.6,7341.6
Armenia,Armenia,Exports exchange: GWh,,2040,5717.2,5717.2
Armenia,Armenia,Fixed O&M: $/MWh,,,21.7,21.7
Armenia,Armenia,Fixed O&M: $m,,2025,161.9,161.9
Armenia,Armenia,Fixed O&M: $m,,2026,161.9,161.9
Armenia,Armenia,Fixed O&M: $m,,2027,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2028,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2029,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2030,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2031,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2032,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2033,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2035,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2036,168.4,168.4
Armenia,Armenia,Fixed O&M: $m,,2037,107.3,107.3
Armenia,Armenia,Fixed O&M: $m,,2038,107.3,107.3
Armenia,Armenia,Fixed O&M: $m,,2039,107.3,107.3
Armenia,Armenia,Fixed O&M: $m,,2040,87.1,87.1
Armenia,Armenia,Fuel costs: $/MWh,,,7.4,7.4
Armenia,Armenia,Fuel costs: $m,,2027,50.2,50.2
Armenia,Armenia,Fuel costs: $m,,2028,52.5,52.5
Armenia,Armenia,Fuel costs: $m,,2029,55.5,55.5
Armenia,Armenia,Fuel costs: $m,,2030,57.8,57.8
Armenia,Armenia,Fuel costs: $m,,2031,55.4,55.4
Armenia,Armenia,Fuel costs: $m,,2032,55.4,55.4
Armenia,Armenia,Fuel costs: $m,,2033,56.6,56.6
Armenia,Armenia,Fuel costs: $m,,2035,59.9,59.9
Armenia,Armenia,Fuel costs: $m,,2036,59.7,59.7
Armenia,Armenia,Fuel costs: $m,,2037,99.7,99.7
Armenia,Armenia,Fuel costs: $m,,2038,83.0,83.0
Armenia,Armenia,Fuel costs: $m,,2039,85.0,85.0
Armenia,Armenia,Fuel costs: $m,,2040,131.9,131.9
Armenia,Armenia,Generation: GWh,,2025,6721.0,6721.0
Armenia,Armenia,Generation: GWh,,2026,6792.7,6792.7
Armenia,Armenia,Generation: GWh,,2027,15542.6,15542.6
Armenia,Armenia,Generation: GWh,,2028,15605.7,15605.7
Armenia,Armenia,Generation: GWh,,2029,15711.3,15711.3
Armenia,Armenia,Generation: GWh,,2030,15758.5,15758.5
Armenia,Armenia,Generation: GWh,,2031,15675.7,15675.7
Armenia,Armenia,Generation: GWh,,2032,15646.5,15646.5
Armenia,Armenia,Generation: GWh,,2033,15672.9,15672.9
Armenia,Armenia,Generation: GWh,,2035,15784.8,15784.8
Armenia,Armenia,Generation: GWh,,2036,15685.9,15685.9
Armenia,Armenia,Generation: GWh,,2037,15567.6,15567.6
Armenia,Armenia,Generation: GWh,,2038,15045.6,15045.6
Armenia,Armenia,Generation: GWh,,2039,15087.0,15087.0
Armenia,Armenia,Generation: GWh,,2040,13358.1,13358.1
Armenia,Armenia,Import costs with internal zones: $/MWh,,,0.0,0.0
Armenia,Armenia,Import costs with internal zones: $m,,2035,0.0,0.0
Armenia,Armenia,Import costs with internal zones: $m,,2036,0.4,0.4
Armenia,Armenia,Import costs with internal zones: $m,,2037,0.7,0.7
Armenia,Armenia,Import costs with internal zones: $m,,2038,0.5,0.5
Armenia,Armenia,Import costs with internal zones: $m,,2039,0.5,0.5
Armenia,Armenia,Import costs with internal zones: $m,,2040,3.1,3.1
Armenia,Armenia,Imports exchange: GWh,,2027,0.7,0.7
Armenia,Armenia,Imports exchange: GWh,,2028,0.6,0.6
Armenia,Armenia,Imports exchange: GWh,,2029,0.5,0.5
Armenia,Armenia,Imports exchange: GWh,,2030,0.5,0.5
Armenia,Armenia,Imports exchange: GWh,,2031,1.5,1.5
Armenia,Armenia,Imports exchange: GWh,,2032,1.8,1.8
Armenia,Armenia,Imports exchange: GWh,,2033,2.1,2.1
Armenia,Armenia,Imports exchange: GWh,,2035,3.3,3.3
Armenia,Armenia,Imports exchange: GWh,,2036,31.5,31.5
Armenia,Armenia,Imports exchange: GWh,,2037,39.8,39.8
Armenia,Armenia,Imports exchange: GWh,,2038,40.1,40.1
Armenia,Armenia,Imports exchange: GWh,,2039,72.0,72.0
Armenia,Armenia,Imports exchange: GWh,,2040,266.4,266.4
Armenia,Armenia,Investment costs: $/MWh,,,2.9,2.9
Armenia,Armenia,Investment costs: $m,,2027,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2028,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2029,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2030,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2031,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2032,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2033,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2035,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2036,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2037,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2038,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2039,25.8,25.8
Armenia,Armenia,Investment costs: $m,,2040,25.8,25.8
Armenia,Armenia,New Capacity: MW,PV,2027,435.0,435.0
Armenia,Armenia,New Transmission Capacity: MW,EastAna,2027,1000.0,1000.0
Armenia,Armenia,Price: $/MWh,,2025,0.5,0.5
Armenia,Armenia,Price: $/MWh,,2026,0.6,0.6
Armenia,Armenia,Price: $/MWh,,2027,27.9,27.9
Armenia,Armenia,Price: $/MWh,,2028,28.3,28.3
Armenia,Armenia,Price: $/MWh,,2029,28.7,28.7
Armenia,Armenia,Price: $/MWh,,2030,28.5,28.5
Armenia,Armenia,Price: $/MWh,,2031,28.3,28.3
Armenia,Armenia,Price: $/MWh,,2032,25.7,25.7
Armenia,Armenia,Price: $/MWh,,2033,25.8,25.8
Armenia,Armenia,Price: $/MWh,,2035,26.0,26.0
Armenia,Armenia,Price: $/MWh,,2036,28.3,28.3
Armenia,Armenia,Price: $/MWh,,2037,32.3,32.3
Armenia,Armenia,Price: $/MWh,,2038,31.6,31.6
Armenia,Armenia,Price: $/MWh,,2039,31.1,31.1
Armenia,Armenia,Price: $/MWh,,2040,36.1,36.1
Armenia,Armenia,Spinning Reserve: GWh,,2025,280.1,280.1
Armenia,Armenia,Spinning Reserve: GWh,,2026,282.0,282.0
Armenia,Armenia,Spinning Reserve: GWh,,2027,528.5,528.5
Armenia,Armenia,Spinning Reserve: GWh,,2028,528.8,528.8
Armenia,Armenia,Spinning Reserve: GWh,,2029,518.8,518.8
Armenia,Armenia,Spinning Reserve: GWh,,2030,532.9,532.9
Armenia,Armenia,Spinning Reserve: GWh,,2031,524.0,524.0
Armenia,Armenia,Spinning Reserve: GWh,,2032,543.4,543.4
Armenia,Armenia,Spinning Reserve: GWh,,2033,561.1,561.1
Armenia,Armenia,Spinning Reserve: GWh,,2035,558.2,558.2
Armenia,Armenia,Spinning Reserve: GWh,,2036,563.3,563.3
Armenia,Armenia,Spinning Reserve: GWh,,2037,521.8,521.8
Armenia,Armenia,Spinning Reserve: GWh,,2038,521.3,521.3
Armenia,Armenia,Spinning Reserve: GWh,,2039,533.4,533.4
Armenia,Armenia,Spinning Reserve: GWh,,2040,535.7,535.7
Armenia,Armenia,Surplus generation: GWh,,2026,0.7,0.7
Armenia,Armenia,Total Demand: GWh,,2025,6721.0,6721.0
Armenia,Armenia,Total Demand: GWh,,2026,6792.0,6792.0
Armenia,Armenia,Total Demand: GWh,,2027,6862.0,6862.0
Armenia,Armenia,Total Demand: GWh,,2028,6933.0,6933.0
Armenia,Armenia,Total Demand: GWh,,2029,7004.0,7004.0
Armenia,Armenia,Total Demand: GWh,,2030,7075.0,7075.0
Armenia,Armenia,Total Demand: GWh,,2031,7155.0,7155.0
Armenia,Armenia,Total Demand: GWh,,2032,7235.0,7235.0
Armenia,Armenia,Total Demand: GWh,,2033,7315.0,7315.0
Armenia,Armenia,Total Demand: GWh,,2035,7474.0,7474.0
Armenia,Armenia,Total Demand: GWh,,2036,7560.0,7560.0
Armenia,Armenia,Total Demand: GWh,,2037,7645.0,7645.0
Armenia,Armenia,Total Demand: GWh,,2038,7731.0,7731.0
Armenia,Armenia,Total Demand: GWh,,2039,7816.0,7816.0
Armenia,Armenia,Total Demand: GWh,,2040,7902.0,7902.0
Armenia,Armenia,Trade shared benefits: $/MWh,,,-7.5,-7.5
Armenia,Armenia,Transmission Capacity: MW,EastAna,2027,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2028,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2029,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2030,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2031,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2032,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2033,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2035,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2036,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2037,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2038,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2039,1000.0,1000.0
Armenia,Armenia,Transmission Capacity: MW,EastAna,2040,1000.0,1000.0
Armenia,Armenia,Transmission costs: $/MWh,,,1.7,1.7
Armenia,Armenia,Transmission costs: $m,,2027,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2028,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2029,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2030,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2031,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2032,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2033,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2035,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2036,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2037,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2038,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2039,14.5,14.5
Armenia,Armenia,Transmission costs: $m,,2040,14.5,14.5
Armenia,Armenia,Variable O&M: $/MWh,,,1.7,1.7
Armenia,Armenia,Variable O&M: $m,,2025,3.0,3.0
Armenia,Armenia,Variable O&M: $m,,2026,3.0,3.0
Armenia,Armenia,Variable O&M: $m,,2027,14.9,14.9
Armenia,Armenia,Variable O&M: $m,,2028,15.0,15.0
Armenia,Armenia,Variable O&M: $m,,2029,15.2,15.2
Armenia,Armenia,Variable O&M: $m,,2030,15.3,15.3
Armenia,Armenia,Variable O&M: $m,,2031,15.1,15.1
Armenia,Armenia,Variable O&M: $m,,2032,15.0,15.0
Armenia,Armenia,Variable O&M: $m,,2033,15.0,15.0
Armenia,Armenia,Variable O&M: $m,,2035,15.3,15.3
Armenia,Armenia,Variable O&M: $m,,2036,14.9,14.9
Armenia,Armenia,Variable O&M: $m,,2037,11.5,11.5
Armenia,Armenia,Variable O&M: $m,,2038,10.5,10.5
Armenia,Armenia,Variable O&M: $m,,2039,10.6,10.6
Armenia,Armenia,Variable O&M: $m,,2040,11.8,11.8
System,System,Export revenues with external zones: $/MWh,,,1.1,1.1
System,System,Export revenues with external zones: $m,,,5502.4,5502.4
System,System,Export revenues with internal zones: $/MWh,,,-19.0,-19.0
System,System,Export revenues with internal zones: $m,,,-98942.1,-98942.1
System,System,Fixed O&M: $/MWh,,,7.4,7.4
System,System,Fixed O&M: $m,,,38750.0,38750.0
System,System,Fuel costs: $/MWh,,,10.4,10.4
System,System,Fuel costs: $m,,,53984.4,53984.4
System,System,Import costs with external zones: $/MWh,,,0.0,0.0
System,System,Import costs with external zones: $m,,,199.5,199.5
System,System,Import costs with internal zones: $/MWh,,,20.0,20.0
System,System,Import costs with internal zones: $m,,,104354.7,104354.7
