c,z,y,uni,value
Turkiye,EastAna,2028,Net interchange Ratio: GWh,-2.3657242804279948
Turkiye,EastAna,2028,Net interchange: GWh,-25278.18262225621
Turkiye,EastAna,2028,Total Demand: GWh,10685.176979999977
Turkiye,EastAna,2028,Total production: GWh,35963.359602256314
Turkiye,EastAna,2029,Demand: GWh,11028.057630000008
Turkiye,EastAna,2029,Exports exchange: GWh,25040.05920581724
Turkiye,EastAna,2029,Net interchange Ratio: GWh,-2.2705774712039863
Turkiye,EastAna,2029,Net interchange: GWh,-25040.05920581724
Turkiye,EastAna,2029,Total Demand: GWh,11028.057630000008
Turkiye,EastAna,2029,Total production: GWh,36068.11683581735
Turkiye,EastAna,2030,Demand: GWh,11370.938279999997
Turkiye,EastAna,2030,Exports exchange: GWh,25895.8321698832
Turkiye,EastAna,2030,Net interchange Ratio: GWh,-2.277369864493118
Turkiye,EastAna,2030,Net interchange: GWh,-25895.8321698832
Turkiye,EastAna,2030,Total Demand: GWh,11370.938279999997
Turkiye,EastAna,2030,Total production: GWh,37266.77044988331
Turkiye,EastAna,2031,Demand: GWh,11586.82608999999
Turkiye,EastAna,2031,Exports exchange: GWh,25305.704787853552
Turkiye,EastAna,2031,Net interchange Ratio: GWh,-2.18400661158569
Turkiye,EastAna,2031,Net interchange: GWh,-25305.704787853552
Turkiye,EastAna,2031,Total Demand: GWh,11586.82608999999
Turkiye,EastAna,2031,Total production: GWh,36892.53087785364
Turkiye,EastAna,2032,Demand: GWh,11802.713909999991
Turkiye,EastAna,2032,Exports exchange: GWh,24730.3099845432
Turkiye,EastAna,2032,Net interchange Ratio: GWh,-2.095307077094374
Turkiye,EastAna,2032,Net interchange: GWh,-24730.3099845432
Turkiye,EastAna,2032,Total Demand: GWh,11802.713909999991
Turkiye,EastAna,2032,Total production: GWh,36533.023894543294
Turkiye,EastAna,2033,Demand: GWh,12018.601729999998
Turkiye,EastAna,2033,Exports exchange: GWh,24308.40746835774
Turkiye,EastAna,2033,Net interchange Ratio: GWh,-2.0225653544772
Turkiye,EastAna,2033,Net interchange: GWh,-24308.40746835774
Turkiye,EastAna,2033,Total Demand: GWh,12018.601729999998
Turkiye,EastAna,2033,Total production: GWh,36327.00919835783
Turkiye,EastAna,2034,Demand: GWh,12234.48954
Turkiye,EastAna,2034,Exports exchange: GWh,24015.944937840355
Turkiye,EastAna,2034,Net interchange Ratio: GWh,-1.9629707360753808
Turkiye,EastAna,2034,Net interchange: GWh,-24015.944937840355
Turkiye,EastAna,2034,Total Demand: GWh,12234.48954
Turkiye,EastAna,2034,Total production: GWh,36250.434477840456
Turkiye,EastAna,2035,Demand: GWh,12450.377359999986
Turkiye,EastAna,2035,Exports exchange: GWh,23779.311807189395
Turkiye,EastAna,2035,Net interchange Ratio: GWh,-1.909926994147704
Turkiye,EastAna,2035,Net interchange: GWh,-23779.311807189395
Turkiye,EastAna,2035,Total Demand: GWh,12450.377359999986
Turkiye,EastAna,2035,Total production: GWh,36229.68916718947
Turkiye,EastAna,2036,Demand: GWh,13236.92301
Turkiye,EastAna,2036,Exports exchange: GWh,23143.909009442086
Turkiye,EastAna,2036,Net interchange Ratio: GWh,-1.7484357196878555
Turkiye,EastAna,2036,Net interchange: GWh,-23143.909009442086
Turkiye,EastAna,2036,Total Demand: GWh,13236.92301
Turkiye,EastAna,2036,Total production: GWh,36468.91577938756
Turkiye,EastAna,2037,Demand: GWh,14023.468670000017
Turkiye,EastAna,2037,Exports exchange: GWh,23020.572301522025
Turkiye,EastAna,2037,Imports exchange: GWh,17.291721456932947
Turkiye,EastAna,2037,Net interchange Ratio: GWh,-1.6403417101273463
Turkiye,EastAna,2037,Net interchange: GWh,-23003.280580065093
Turkiye,EastAna,2037,Total Demand: GWh,14023.468670000017
Turkiye,EastAna,2037,Total production: GWh,37589.93170169088
Turkiye,EastAna,2038,Demand: GWh,14810.014329999984
Turkiye,EastAna,2038,Exports exchange: GWh,26894.85176335436
Turkiye,EastAna,2038,Imports exchange: GWh,23.07393139216947
Turkiye,EastAna,2038,Net interchange Ratio: GWh,-1.814432939307103
Turkiye,EastAna,2038,Net interchange: GWh,-26871.777831962187
Turkiye,EastAna,2038,Total Demand: GWh,14810.014329999984
Turkiye,EastAna,2038,Total production: GWh,42391.31879936671
Turkiye,EastAna,2039,Demand: GWh,15596.559980000004
Turkiye,EastAna,2039,Exports exchange: GWh,26357.975571971507
Turkiye,EastAna,2039,Imports exchange: GWh,73.81146960432763
Turkiye,EastAna,2039,Net interchange Ratio: GWh,-1.6852539365137087
Turkiye,EastAna,2039,Net interchange: GWh,-26284.16410236718
Turkiye,EastAna,2039,Total Demand: GWh,15596.559980000004
Turkiye,EastAna,2039,Total production: GWh,42594.66932594215
Turkiye,EastAna,2040,Demand: GWh,16383.105640000003
Turkiye,EastAna,2040,Exports exchange: GWh,26126.947331416155
Turkiye,EastAna,2040,Imports exchange: GWh,71.13026900769958
Turkiye,EastAna,2040,Net interchange Ratio: GWh,-1.5904076818495354
Turkiye,EastAna,2040,Net interchange: GWh,-26055.817062408456
Turkiye,EastAna,2040,Total Demand: GWh,16383.105640000003
Turkiye,EastAna,2040,Total production: GWh,43150.20582159056
Turkiye,EastMed,2025,Demand: GWh,32923.336069999976
Turkiye,EastMed,2025,Exports exchange: GWh,17997.74140053037
Turkiye,EastMed,2025,Imports exchange: GWh,481.0324020729723
Turkiye,EastMed,2025,Net interchange Ratio: GWh,-0.532045384502173
Turkiye,EastMed,2025,Net interchange: GWh,-17516.708998457398
Turkiye,EastMed,2025,Total Demand: GWh,32923.336069999976
Turkiye,EastMed,2025,Total production: GWh,50449.54973621943
Turkiye,EastMed,2026,Demand: GWh,34092.365629999986
Turkiye,EastMed,2026,Exports exchange: GWh,16999.00495408897
Turkiye,EastMed,2026,Imports exchange: GWh,488.6715796763201
Turkiye,EastMed,2026,Net interchange Ratio: GWh,-0.4842824212786274
Turkiye,EastMed,2026,Net interchange: GWh,-16510.33337441265
Turkiye,EastMed,2026,Total Demand: GWh,34092.365629999986
Turkiye,EastMed,2026,Total production: GWh,50612.35461386757
Turkiye,EastMed,2027,Demand: GWh,35261.39519000003
Turkiye,EastMed,2027,Exports exchange: GWh,15802.82326297971
Turkiye,EastMed,2027,Imports exchange: GWh,420.0133617049856
Turkiye,EastMed,2027,Net interchange Ratio: GWh,-0.4362507444299089
Turkiye,EastMed,2027,Net interchange: GWh,-15382.809901274724
Turkiye,EastMed,2027,Total Demand: GWh,35261.39519000003
Turkiye,EastMed,2027,Total production: GWh,50652.5040903472
Turkiye,EastMed,2028,Demand: GWh,36430.42474000001
Turkiye,EastMed,2028,Exports exchange: GWh,24417.47584776904
Turkiye,EastMed,2028,Imports exchange: GWh,431.0822510172633
Turkiye,EastMed,2028,Net interchange Ratio: GWh,-0.6584165232203595
Turkiye,EastMed,2028,Net interchange: GWh,-23986.39359675177
Turkiye,EastMed,2028,Total Demand: GWh,36430.42474000001
Turkiye,EastMed,2028,Total production: GWh,60425.33604482379
Turkiye,EastMed,2029,Demand: GWh,37599.45429999995
Turkiye,EastMed,2029,Exports exchange: GWh,32733.30172106761
Turkiye,EastMed,2029,Imports exchange: GWh,167.90570551919052
Turkiye,EastMed,2029,Net interchange Ratio: GWh,-0.866113528023955
Turkiye,EastMed,2029,Net interchange: GWh,-32565.39601554842
Turkiye,EastMed,2029,Total Demand: GWh,37599.45429999995
Turkiye,EastMed,2029,Total production: GWh,70168.16794641786
Turkiye,EastMed,2030,Demand: GWh,38768.48384999998
Turkiye,EastMed,2030,Exports exchange: GWh,40915.4148179554
Turkiye,EastMed,2030,Imports exchange: GWh,288.9821275080749
Turkiye,EastMed,2030,Net interchange Ratio: GWh,-1.0479242068798968
Turkiye,EastMed,2030,Net interchange: GWh,-40626.43269044732
Turkiye,EastMed,2030,Total Demand: GWh,38768.48384999998
Turkiye,EastMed,2030,Total production: GWh,79400.62650738364
Turkiye,EastMed,2031,Demand: GWh,39504.53949999997
Turkiye,EastMed,2031,Exports exchange: GWh,49369.06717240915
Turkiye,EastMed,2031,Imports exchange: GWh,601.6719296938365
Turkiye,EastMed,2031,Net interchange Ratio: GWh,-1.2344757301300866
Turkiye,EastMed,2031,Net interchange: GWh,-48767.39524271531
Turkiye,EastMed,2031,Total Demand: GWh,39504.53949999997
Turkiye,EastMed,2031,Total production: GWh,88283.82311399518
Turkiye,EastMed,2032,Demand: GWh,40240.595139999976
Turkiye,EastMed,2032,Exports exchange: GWh,48279.40469631885
Turkiye,EastMed,2032,Imports exchange: GWh,904.746704307832
Turkiye,EastMed,2032,Net interchange Ratio: GWh,-1.1772852222287251
Turkiye,EastMed,2032,Net interchange: GWh,-47374.65799201102
Turkiye,EastMed,2032,Total Demand: GWh,40240.595139999976
Turkiye,EastMed,2032,Total production: GWh,87633.12992533357
Turkiye,EastMed,2033,Demand: GWh,40976.65078999998
Turkiye,EastMed,2033,Exports exchange: GWh,47579.57945421581
Turkiye,EastMed,2033,Imports exchange: GWh,1160.503283923887
Turkiye,EastMed,2033,Net interchange Ratio: GWh,-1.1328177211989254
Turkiye,EastMed,2033,Net interchange: GWh,-46419.07617029192
Turkiye,EastMed,2033,Total Demand: GWh,40976.65078999998
Turkiye,EastMed,2033,Total production: GWh,87418.65722050508
Turkiye,EastMed,2034,Demand: GWh,41712.706440000045
Turkiye,EastMed,2034,Exports exchange: GWh,46972.87893600658
Turkiye,EastMed,2034,Imports exchange: GWh,1179.8560394354147
Turkiye,EastMed,2034,Net interchange Ratio: GWh,-1.097819508845351
Turkiye,EastMed,2034,Net interchange: GWh,-45793.022896571165
Turkiye,EastMed,2034,Total Demand: GWh,41712.706440000045
Turkiye,EastMed,2034,Total production: GWh,87529.04198580982
Turkiye,EastMed,2035,Demand: GWh,42448.76208000002
Turkiye,EastMed,2035,Exports exchange: GWh,46171.43462031613
Turkiye,EastMed,2035,Imports exchange: GWh,1278.7508453094692
Turkiye,EastMed,2035,Net interchange Ratio: GWh,-1.0575734503258485
Turkiye,EastMed,2035,Net interchange: GWh,-44892.68377500666
Turkiye,EastMed,2035,Total Demand: GWh,42448.76208000002
Turkiye,EastMed,2035,Total production: GWh,87401.64469925634
Turkiye,EastMed,2036,Demand: GWh,45130.43899000003
Turkiye,EastMed,2036,Exports exchange: GWh,44611.104211588085
Turkiye,EastMed,2036,Imports exchange: GWh,1430.0862686432267
Turkiye,EastMed,2036,Net interchange Ratio: GWh,-0.9568047399785512
Turkiye,EastMed,2036,Net interchange: GWh,-43181.01794294485
Turkiye,EastMed,2036,Total Demand: GWh,45130.43899000003
Turkiye,EastMed,2036,Total production: GWh,88514.25903953784
Turkiye,EastMed,2037,Demand: GWh,47812.11589000007
Turkiye,EastMed,2037,Exports exchange: GWh,47700.13152792408
Turkiye,EastMed,2037,Imports exchange: GWh,1419.723451263502
Turkiye,EastMed,2037,Net interchange Ratio: GWh,-0.9679640236616291
Turkiye,EastMed,2037,Net interchange: GWh,-46280.40807666058
Turkiye,EastMed,2037,Total Demand: GWh,47812.11589000007
Turkiye,EastMed,2037,Total production: GWh,94309.09796504823
Turkiye,EastMed,2038,Demand: GWh,50493.79279000004
Turkiye,EastMed,2038,Exports exchange: GWh,48205.31044443741
Turkiye,EastMed,2038,Imports exchange: GWh,1533.6179227817358
Turkiye,EastMed,2038,Net interchange Ratio: GWh,-0.924305542183369
Turkiye,EastMed,2038,Net interchange: GWh,-46671.69252165568
Turkiye,EastMed,2038,Total Demand: GWh,50493.79279000004
Turkiye,EastMed,2038,Total production: GWh,97379.79704481768
Turkiye,EastMed,2039,Demand: GWh,53175.4697
Turkiye,EastMed,2039,Exports exchange: GWh,47871.87261122585
Turkiye,EastMed,2039,Imports exchange: GWh,1814.4551535236435
Turkiye,EastMed,2039,Net interchange Ratio: GWh,-0.8661403033681564
Turkiye,EastMed,2039,Net interchange: GWh,-46057.417457702206
Turkiye,EastMed,2039,Total Demand: GWh,53175.4697
Turkiye,EastMed,2039,Total production: GWh,99445.24861052253
Turkiye,EastMed,2040,Demand: GWh,55857.14660000002
Turkiye,EastMed,2040,Exports exchange: GWh,46962.52451488337
Turkiye,EastMed,2040,Imports exchange: GWh,2203.7611888736124
Turkiye,EastMed,2040,Net interchange Ratio: GWh,-0.8013077296363316
Turkiye,EastMed,2040,Net interchange: GWh,-44758.76332600976
Turkiye,EastMed,2040,Total Demand: GWh,55857.14660000002
Turkiye,EastMed,2040,Total production: GWh,100845.76495191208
Turkiye,NorthWest,2025,Demand: GWh,82892.47724000001
Turkiye,NorthWest,2025,Exports exchange: GWh,11022.422357713232
Turkiye,NorthWest,2025,Imports exchange: GWh,50221.75285967309
Turkiye,NorthWest,2025,Net interchange Ratio: GWh,0.4728937028684203
Turkiye,NorthWest,2025,Net interchange: GWh,39199.33050195986
Turkiye,NorthWest,2025,Total Demand: GWh,82892.47724000001
Turkiye,NorthWest,2025,Total production: GWh,44685.47297906677
Turkiye,NorthWest,2026,Demand: GWh,85835.79245000004
Turkiye,NorthWest,2026,Exports exchange: GWh,6806.934853434932
Turkiye,NorthWest,2026,Imports exchange: GWh,43944.12244936833
Turkiye,NorthWest,2026,Net interchange Ratio: GWh,0.4326538677622866
Turkiye,NorthWest,2026,Net interchange: GWh,37137.1875959334
Turkiye,NorthWest,2026,Total Demand: GWh,85835.79245000004
Turkiye,NorthWest,2026,Total production: GWh,49566.89206752255
Turkiye,NorthWest,2027,Demand: GWh,88779.10765999992
Turkiye,NorthWest,2027,Exports exchange: GWh,4729.121791797157
Turkiye,NorthWest,2027,Imports exchange: GWh,39546.15934483534
Turkiye,NorthWest,2027,Net interchange Ratio: GWh,0.3921760250888988
Turkiye,NorthWest,2027,Net interchange: GWh,34817.03755303818
Turkiye,NorthWest,2027,Total Demand: GWh,88779.10765999992
Turkiye,NorthWest,2027,Total production: GWh,54743.45843801734
Turkiye,NorthWest,2028,Demand: GWh,91722.42287000004
Turkiye,NorthWest,2028,Exports exchange: GWh,5760.24347997891
Turkiye,NorthWest,2028,Imports exchange: GWh,44532.66008596689
Turkiye,NorthWest,2028,Net interchange Ratio: GWh,0.4227147015178706
Turkiye,NorthWest,2028,Net interchange: GWh,38772.41660598798
Turkiye,NorthWest,2028,Total Demand: GWh,91722.42287000004
Turkiye,NorthWest,2028,Total production: GWh,53829.92232965594
Turkiye,NorthWest,2029,Demand: GWh,94665.73808000004
Turkiye,NorthWest,2029,Exports exchange: GWh,3768.3157813559337
Turkiye,NorthWest,2029,Imports exchange: GWh,46114.03854322026
Turkiye,NorthWest,2029,Net interchange Ratio: GWh,0.4473183605886939
Turkiye,NorthWest,2029,Net interchange: GWh,42345.72276186432
Turkiye,NorthWest,2029,Total Demand: GWh,94665.73808000004
Turkiye,NorthWest,2029,Total production: GWh,53231.17767150908
Turkiye,NorthWest,2030,Demand: GWh,97609.05329000004
Turkiye,NorthWest,2030,Exports exchange: GWh,5047.777791202897
Turkiye,NorthWest,2030,Imports exchange: GWh,51981.96969227278
Turkiye,NorthWest,2030,Net interchange Ratio: GWh,0.480838511583825
Turkiye,NorthWest,2030,Net interchange: GWh,46934.19190106989
Turkiye,NorthWest,2030,Total Demand: GWh,97609.05329000004
Turkiye,NorthWest,2030,Total production: GWh,51701.96756600893
Turkiye,NorthWest,2031,Demand: GWh,99462.25175999982
Turkiye,NorthWest,2031,Exports exchange: GWh,7321.111694686998
Turkiye,NorthWest,2031,Imports exchange: GWh,56039.610145101295
Turkiye,NorthWest,2031,Net interchange Ratio: GWh,0.4898189774344837
Turkiye,NorthWest,2031,Net interchange: GWh,48718.4984504143
Turkiye,NorthWest,2031,Total Demand: GWh,99462.25175999982
Turkiye,NorthWest,2031,Total production: GWh,51851.03397020439
Turkiye,NorthWest,2032,Demand: GWh,101315.45019999996
Turkiye,NorthWest,2032,Exports exchange: GWh,8972.37289932628
Turkiye,NorthWest,2032,Imports exchange: GWh,57392.57024670173
Turkiye,NorthWest,2032,Net interchange Ratio: GWh,0.4779152365388737
Turkiye,NorthWest,2032,Net interchange: GWh,48420.197347375455
Turkiye,NorthWest,2032,Total Demand: GWh,101315.45019999996
Turkiye,NorthWest,2032,Total production: GWh,54029.26650712406
Turkiye,NorthWest,2033,Demand: GWh,103168.6487
Turkiye,NorthWest,2033,Exports exchange: GWh,11803.519864342865
Turkiye,NorthWest,2033,Imports exchange: GWh,57155.60280254156
Turkiye,NorthWest,2033,Net interchange Ratio: GWh,0.4395917123047353
Turkiye,NorthWest,2033,Net interchange: GWh,45352.0829381987
Turkiye,NorthWest,2033,Total Demand: GWh,103168.6487
Turkiye,NorthWest,2033,Total production: GWh,58945.897201927175
Turkiye,NorthWest,2034,Demand: GWh,105021.8472
Turkiye,NorthWest,2034,Exports exchange: GWh,13817.634550271689
Turkiye,NorthWest,2034,Imports exchange: GWh,55591.698586431725
Turkiye,NorthWest,2034,Net interchange Ratio: GWh,0.3977654664234475
Turkiye,NorthWest,2034,Net interchange: GWh,41774.06403616004
Turkiye,NorthWest,2034,Total Demand: GWh,105021.8472
Turkiye,NorthWest,2034,Total production: GWh,64346.21358789757
Turkiye,NorthWest,2035,Demand: GWh,106875.04559999994
Turkiye,NorthWest,2035,Exports exchange: GWh,15367.27549842007
Turkiye,NorthWest,2035,Imports exchange: GWh,53828.50100380774
Turkiye,NorthWest,2035,Net interchange Ratio: GWh,0.3598709622949409
Turkiye,NorthWest,2035,Net interchange: GWh,38461.22550538767
Turkiye,NorthWest,2035,Total Demand: GWh,106875.04559999994
Turkiye,NorthWest,2035,Total production: GWh,69477.41168629692
Turkiye,NorthWest,2036,Demand: GWh,113626.8171000001
Turkiye,NorthWest,2036,Exports exchange: GWh,15528.697143208332
Turkiye,NorthWest,2036,Imports exchange: GWh,52808.78564573718
Turkiye,NorthWest,2036,Net interchange Ratio: GWh,0.3280923417023957
Turkiye,NorthWest,2036,Net interchange: GWh,37280.08850252885
Turkiye,NorthWest,2036,Total Demand: GWh,113626.8171000001
Turkiye,NorthWest,2036,Total production: GWh,77390.17174250525
Turkiye,NorthWest,2037,Demand: GWh,120378.58860000005
Turkiye,NorthWest,2037,Exports exchange: GWh,16106.581585390551
Turkiye,NorthWest,2037,Imports exchange: GWh,52721.02442998987
Turkiye,NorthWest,2037,Net interchange Ratio: GWh,0.3041607587397756
Turkiye,NorthWest,2037,Net interchange: GWh,36614.44284459932
Turkiye,NorthWest,2037,Total Demand: GWh,120378.58860000005
Turkiye,NorthWest,2037,Total production: GWh,84805.85483596323
Turkiye,NorthWest,2038,Demand: GWh,127130.36009999985
Turkiye,NorthWest,2038,Exports exchange: GWh,16292.08148973518
Turkiye,NorthWest,2038,Imports exchange: GWh,53640.14892502793
Turkiye,NorthWest,2038,Net interchange Ratio: GWh,0.2937777208049676
Turkiye,NorthWest,2038,Net interchange: GWh,37348.067435292745
Turkiye,NorthWest,2038,Total Demand: GWh,127130.36009999985
Turkiye,NorthWest,2038,Total production: GWh,90842.16262782068
Turkiye,NorthWest,2039,Demand: GWh,133882.1315999999
Turkiye,NorthWest,2039,Exports exchange: GWh,15850.25029308562
Turkiye,NorthWest,2039,Imports exchange: GWh,54092.70680326899
Turkiye,NorthWest,2039,Net interchange Ratio: GWh,0.2856427220955854
Turkiye,NorthWest,2039,Net interchange: GWh,38242.45651018337
Turkiye,NorthWest,2039,Total Demand: GWh,133882.1315999999
Turkiye,NorthWest,2039,Total production: GWh,96708.48709562275
Turkiye,NorthWest,2040,Demand: GWh,140633.90309999994
Turkiye,NorthWest,2040,Exports exchange: GWh,13766.338739812642
Turkiye,NorthWest,2040,Imports exchange: GWh,56543.98211753448
Turkiye,NorthWest,2040,Net interchange Ratio: GWh,0.3041773173806043
Turkiye,NorthWest,2040,Net interchange: GWh,42777.64337772183
Turkiye,NorthWest,2040,Total Demand: GWh,140633.90309999994
Turkiye,NorthWest,2040,Total production: GWh,98973.50621473236
Turkiye,SouthEast,2025,Demand: GWh,50613.87463999992
Turkiye,SouthEast,2025,Exports exchange: GWh,25703.978446405144
Turkiye,SouthEast,2025,Imports exchange: GWh,2479.187358465026
Turkiye,SouthEast,2025,Net interchange Ratio: GWh,-0.4588621450764346
Turkiye,SouthEast,2025,Net interchange: GWh,-23224.79108794012
Turkiye,SouthEast,2025,Total Demand: GWh,50613.87463999992
Turkiye,SouthEast,2025,Total production: GWh,73887.65172568294
Turkiye,SouthEast,2026,Demand: GWh,52411.05324999998
Turkiye,SouthEast,2026,Exports exchange: GWh,23501.121441356496
Turkiye,SouthEast,2026,Imports exchange: GWh,1664.0387370004746
Turkiye,SouthEast,2026,Net interchange Ratio: GWh,-0.4166503313755868
Turkiye,SouthEast,2026,Net interchange: GWh,-21837.08270435602
Turkiye,SouthEast,2026,Total Demand: GWh,52411.05324999998
Turkiye,SouthEast,2026,Total production: GWh,74281.01551770825
Turkiye,SouthEast,2027,Demand: GWh,54208.23185999999
Turkiye,SouthEast,2027,Exports exchange: GWh,20618.856624235683
Turkiye,SouthEast,2027,Imports exchange: GWh,3714.098633171232
Turkiye,SouthEast,2027,Net interchange Ratio: GWh,-0.3118485405449719
Turkiye,SouthEast,2027,Net interchange: GWh,-16904.75799106445
Turkiye,SouthEast,2027,Total Demand: GWh,54208.23185999999
Turkiye,SouthEast,2027,Total production: GWh,71186.37632854866
Turkiye,SouthEast,2028,Demand: GWh,56005.410469999966
Turkiye,SouthEast,2028,Exports exchange: GWh,19097.789653773536
Turkiye,SouthEast,2028,Imports exchange: GWh,3631.723965740652
Turkiye,SouthEast,2028,Net interchange Ratio: GWh,-0.2761530637529651
Turkiye,SouthEast,2028,Net interchange: GWh,-15466.065688032884
Turkiye,SouthEast,2028,Total Demand: GWh,56005.410469999966
Turkiye,SouthEast,2028,Total production: GWh,71543.23500327747
Turkiye,SouthEast,2029,Demand: GWh,57802.58908000001
Turkiye,SouthEast,2029,Exports exchange: GWh,19179.61752548405
Turkiye,SouthEast,2029,Imports exchange: GWh,5312.923808246945
Turkiye,SouthEast,2029,Net interchange Ratio: GWh,-0.2398974498883658
Turkiye,SouthEast,2029,Net interchange: GWh,-13866.693717237104
Turkiye,SouthEast,2029,Total Demand: GWh,57802.58908000001
Turkiye,SouthEast,2029,Total production: GWh,71774.26029028141
Turkiye,SouthEast,2030,Demand: GWh,59599.76768999999
Turkiye,SouthEast,2030,Exports exchange: GWh,26813.381564424555
Turkiye,SouthEast,2030,Imports exchange: GWh,12086.709008889986
Turkiye,SouthEast,2030,Net interchange Ratio: GWh,-0.2470927845244856
Turkiye,SouthEast,2030,Net interchange: GWh,-14726.67255553457
Turkiye,SouthEast,2030,Total Demand: GWh,59599.76768999999
Turkiye,SouthEast,2030,Total production: GWh,74565.26023556334
Turkiye,SouthEast,2031,Demand: GWh,60731.324590000026
Turkiye,SouthEast,2031,Exports exchange: GWh,32257.441592496456
Turkiye,SouthEast,2031,Imports exchange: GWh,22218.577096012392
Turkiye,SouthEast,2031,Net interchange Ratio: GWh,-0.1652996137373406
Turkiye,SouthEast,2031,Net interchange: GWh,-10038.864496484064
Turkiye,SouthEast,2031,Total Demand: GWh,60731.324590000026
Turkiye,SouthEast,2031,Total production: GWh,71209.20357393641
Turkiye,SouthEast,2032,Demand: GWh,61862.88148999995
Turkiye,SouthEast,2032,Exports exchange: GWh,31159.93935291853
Turkiye,SouthEast,2032,Imports exchange: GWh,22825.87206464385
Turkiye,SouthEast,2032,Net interchange Ratio: GWh,-0.1347183818073826
Turkiye,SouthEast,2032,Net interchange: GWh,-8334.067288274677
Turkiye,SouthEast,2032,Total Demand: GWh,61862.88148999995
Turkiye,SouthEast,2032,Total production: GWh,70647.96274203164
Turkiye,SouthEast,2033,Demand: GWh,62994.43838999998
Turkiye,SouthEast,2033,Exports exchange: GWh,31360.015388528904
Turkiye,SouthEast,2033,Imports exchange: GWh,24279.87753893187
Turkiye,SouthEast,2033,Net interchange Ratio: GWh,-0.1123930624758291
Turkiye,SouthEast,2033,Net interchange: GWh,-7080.137849597035
Turkiye,SouthEast,2033,Total Demand: GWh,62994.43838999998
Turkiye,SouthEast,2033,Total production: GWh,70554.31974194183
Turkiye,SouthEast,2034,Demand: GWh,64125.99529999998
Turkiye,SouthEast,2034,Exports exchange: GWh,31091.406145660163
Turkiye,SouthEast,2034,Imports exchange: GWh,24008.159971923007
Turkiye,SouthEast,2034,Net interchange Ratio: GWh,-0.1104582648674641
Turkiye,SouthEast,2034,Net interchange: GWh,-7083.246173737156
Turkiye,SouthEast,2034,Total Demand: GWh,64125.99529999998
Turkiye,SouthEast,2034,Total production: GWh,71683.61613774922
Turkiye,SouthEast,2035,Demand: GWh,65257.55220000006
Turkiye,SouthEast,2035,Exports exchange: GWh,31183.858008594125
Turkiye,SouthEast,2035,Imports exchange: GWh,24718.673002141262
Turkiye,SouthEast,2035,Net interchange Ratio: GWh,-0.0990718282941182
Turkiye,SouthEast,2035,Net interchange: GWh,-6465.185006452863
Turkiye,SouthEast,2035,Total Demand: GWh,65257.55220000006
Turkiye,SouthEast,2035,Total production: GWh,72211.15082140414
Turkiye,SouthEast,2036,Demand: GWh,69380.16171999997
Turkiye,SouthEast,2036,Exports exchange: GWh,28521.864833609743
Turkiye,SouthEast,2036,Imports exchange: GWh,24441.24294246517
Turkiye,SouthEast,2036,Net interchange Ratio: GWh,-0.0588153989552933
Turkiye,SouthEast,2036,Net interchange: GWh,-4080.621891144569
Turkiye,SouthEast,2036,Total Demand: GWh,69380.16171999997
Turkiye,SouthEast,2036,Total production: GWh,73943.71551523167
Turkiye,SouthEast,2037,Demand: GWh,73502.77123000007
Turkiye,SouthEast,2037,Exports exchange: GWh,30374.70466698828
Turkiye,SouthEast,2037,Imports exchange: GWh,28658.01597157237
Turkiye,SouthEast,2037,Net interchange Ratio: GWh,-0.0233554281925527
Turkiye,SouthEast,2037,Net interchange: GWh,-1716.6886954159015
Turkiye,SouthEast,2037,Total Demand: GWh,73502.77123000007
Turkiye,SouthEast,2037,Total production: GWh,75785.71059659043
Turkiye,SouthEast,2038,Demand: GWh,77625.38075000004
Turkiye,SouthEast,2038,Exports exchange: GWh,30562.455908764143
Turkiye,SouthEast,2038,Imports exchange: GWh,33072.60640079543
Turkiye,SouthEast,2038,Net interchange Ratio: GWh,0.0323367237336388
Turkiye,SouthEast,2038,Net interchange: GWh,2510.15049203128
Turkiye,SouthEast,2038,Total Demand: GWh,77625.38075000004
Turkiye,SouthEast,2038,Total production: GWh,75768.7083490731
Turkiye,SouthEast,2039,Demand: GWh,81747.99026999986
Turkiye,SouthEast,2039,Exports exchange: GWh,28668.03959758368
Turkiye,SouthEast,2039,Imports exchange: GWh,35449.31828733331
Turkiye,SouthEast,2039,Net interchange Ratio: GWh,0.0829534605970399
Turkiye,SouthEast,2039,Net interchange: GWh,6781.278689749641
Turkiye,SouthEast,2039,Total Demand: GWh,81747.99026999986
Turkiye,SouthEast,2039,Total production: GWh,75667.15086721256
Turkiye,SouthEast,2040,Demand: GWh,85870.59977999992
Turkiye,SouthEast,2040,Exports exchange: GWh,25440.25016279119
Turkiye,SouthEast,2040,Imports exchange: GWh,36367.35982441621
Turkiye,SouthEast,2040,Net interchange Ratio: GWh,0.1272508831849343
Turkiye,SouthEast,2040,Net interchange: GWh,10927.109661625022
Turkiye,SouthEast,2040,Total Demand: GWh,85870.59977999992
Turkiye,SouthEast,2040,Total production: GWh,75662.06888983803
Turkiye,Trakia,2025,Demand: GWh,59023.72770000008
Turkiye,Trakia,2025,Exports exchange: GWh,3284.4
Turkiye,Trakia,2025,Imports exchange: GWh,35324.028747909106
Turkiye,Trakia,2025,Net interchange Ratio: GWh,0.5428262496526302
Turkiye,Trakia,2025,Net interchange: GWh,32039.628747909104
Turkiye,Trakia,2025,Total Demand: GWh,59023.72770000008
