country,zone,attribute,resolution,year,baseline
Turkiye,CenterAna,Demand: GWh,,2025,48005.0
Turkiye,CenterAna,Demand: GWh,,2030,56527.7
Turkiye,CenterAna,Emissions: MtCO2,,2025,5.5
Turkiye,CenterAna,Emissions: MtCO2,,2030,2.8
Turkiye,CenterAna,Energy: GWh,Coal,2025,4058.9
Turkiye,CenterAna,Energy: GWh,Coal,2030,2040.0
Turkiye,CenterAna,Energy: GWh,Gas,2025,841.4
Turkiye,CenterAna,Energy: GWh,Gas,2030,925.0
Turkiye,CenterAna,Energy: GWh,Geothermal,2030,120.8
Turkiye,CenterAna,Energy: GWh,Onshore Wind,2025,3108.4
Turkiye,CenterAna,Energy: GWh,Onshore Wind,2030,3108.4
Turkiye,CenterAna,Energy: GWh,PV,2025,9322.8
Turkiye,CenterAna,Energy: GWh,PV,2030,9322.8
Turkiye,CenterAna,Energy: GWh,ROR,2025,4315.7
Turkiye,CenterAna,Energy: GWh,ROR,2030,4496.8
Turkiye,CenterAna,Energy: GWh,Reservoir,2025,1376.8
Turkiye,CenterAna,Energy: GWh,Reservoir,2030,1376.8
Turkiye,CenterAna,Export revenues with internal zones: $/MWh,,,-6.4
Turkiye,CenterAna,Exports exchange: GWh,,2025,7305.5
Turkiye,CenterAna,Exports exchange: GWh,,2030,7822.0
Turkiye,CenterAna,Fixed O&M: $/MWh,,,4.8
Turkiye,CenterAna,Fixed O&M: $m,,2025,261.5
Turkiye,CenterAna,Fixed O&M: $m,,2030,262.6
Turkiye,CenterAna,Fuel costs: $/MWh,,,2.5
Turkiye,CenterAna,Fuel costs: $m,,2025,220.8
Turkiye,CenterAna,Fuel costs: $m,,2030,115.6
Turkiye,CenterAna,Generation: GWh,,2025,23024.1
Turkiye,CenterAna,Generation: GWh,,2030,21390.6
Turkiye,CenterAna,Import costs with internal zones: $/MWh,,,34.6
Turkiye,CenterAna,Import costs with internal zones: $m,,2025,2450.6
Turkiye,CenterAna,Import costs with internal zones: $m,,2030,1773.7
Turkiye,CenterAna,Imports exchange: GWh,,2025,32937.3
Turkiye,CenterAna,Imports exchange: GWh,,2030,43825.0
Turkiye,CenterAna,Investment costs: $/MWh,,,0.2
Turkiye,CenterAna,Investment costs: $m,,2025,3.7
Turkiye,CenterAna,Investment costs: $m,,2030,11.7
Turkiye,CenterAna,Net interchange Ratio: GWh,,2025,0.5
Turkiye,CenterAna,Net interchange Ratio: GWh,,2030,0.6
Turkiye,CenterAna,Net interchange: GWh,,2025,25631.7
Turkiye,CenterAna,Net interchange: GWh,,2030,36003.1
Turkiye,CenterAna,New Capacity: MW,Geothermal,2030,20.0
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2025,37.6
Turkiye,CenterAna,New Capacity: MW,PV,2025,2.1
Turkiye,CenterAna,New Capacity: MW,ROR,2030,26.0
Turkiye,CenterAna,Price: $/MWh,,2025,74.6
Turkiye,CenterAna,Price: $/MWh,,2030,39.9
Turkiye,CenterAna,Spinning Reserve: GWh,,2025,663.1
Turkiye,CenterAna,Spinning Reserve: GWh,,2030,1632.4
Turkiye,CenterAna,Spinning reserve costs: $/MWh,,,0.2
Turkiye,CenterAna,Spinning reserve costs: $m,,2025,3.5
Turkiye,CenterAna,Spinning reserve costs: $m,,2030,9.4
Turkiye,CenterAna,Total Demand: GWh,,2025,48005.0
Turkiye,CenterAna,Total Demand: GWh,,2030,56527.7
Turkiye,CenterAna,Trade shared benefits: $/MWh,,,-0.4
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2025,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2030,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2025,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2030,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2025,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2030,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2025,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2030,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2025,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2030,2000.0
Turkiye,CenterAna,Variable O&M: $/MWh,,,0.2
Turkiye,CenterAna,Variable O&M: $m,,2025,17.6
Turkiye,CenterAna,Variable O&M: $m,,2030,9.7
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2025,5491.9
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2030,7194.6
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2025,33693.6
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2030,16700.2
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2030,847.0
Turkiye,CenterBlack,Capacity: MW,Biomass,2025,212.0
Turkiye,CenterBlack,Capacity: MW,Biomass,2030,212.0
Turkiye,CenterBlack,Capacity: MW,Coal,2025,478.0
Turkiye,CenterBlack,Capacity: MW,Coal,2030,478.0
Turkiye,CenterBlack,Capacity: MW,Gas,2025,1566.3
Turkiye,CenterBlack,Capacity: MW,Gas,2030,1566.3
Turkiye,CenterBlack,Capacity: MW,Onshore Wind,2025,648.0
Turkiye,CenterBlack,Capacity: MW,Onshore Wind,2030,898.0
Turkiye,CenterBlack,Capacity: MW,PV,2025,1124.7
Turkiye,CenterBlack,Capacity: MW,PV,2030,1124.7
Turkiye,CenterBlack,Capacity: MW,ROR,2025,2657.8
Turkiye,CenterBlack,Capacity: MW,ROR,2030,2708.8
Turkiye,CenterBlack,Capacity: MW,Reservoir,2025,3110.0
Turkiye,CenterBlack,Capacity: MW,Reservoir,2030,3110.0
Turkiye,CenterBlack,Demand: GWh,,2025,17087.9
Turkiye,CenterBlack,Demand: GWh,,2030,20121.7
Turkiye,CenterBlack,Emissions: MtCO2,,2025,3.3
Turkiye,CenterBlack,Emissions: MtCO2,,2030,1.0
Turkiye,CenterBlack,Energy: GWh,Coal,2025,2041.4
Turkiye,CenterBlack,Energy: GWh,Coal,2030,504.5
Turkiye,CenterBlack,Energy: GWh,Gas,2025,1971.3
Turkiye,CenterBlack,Energy: GWh,Gas,2030,942.8
Turkiye,CenterBlack,Energy: GWh,Onshore Wind,2025,1620.6
Turkiye,CenterBlack,Energy: GWh,Onshore Wind,2030,2245.8
Turkiye,CenterBlack,Energy: GWh,PV,2025,1875.8
Turkiye,CenterBlack,Energy: GWh,PV,2030,1875.8
Turkiye,CenterBlack,Energy: GWh,ROR,2025,23282.3
Turkiye,CenterBlack,Energy: GWh,ROR,2030,23266.6
Turkiye,CenterBlack,Energy: GWh,Reservoir,2025,4557.4
Turkiye,CenterBlack,Energy: GWh,Reservoir,2030,4557.4
Turkiye,CenterBlack,Export revenues with internal zones: $/MWh,,,-68.6
Turkiye,CenterBlack,Exports exchange: GWh,,2025,39185.5
Turkiye,CenterBlack,Exports exchange: GWh,,2030,24741.8
Turkiye,CenterBlack,Fixed O&M: $/MWh,,,8.0
Turkiye,CenterBlack,Fixed O&M: $m,,2025,153.4
Turkiye,CenterBlack,Fixed O&M: $m,,2030,157.7
Turkiye,CenterBlack,Fuel costs: $/MWh,,,4.5
Turkiye,CenterBlack,Fuel costs: $m,,2025,220.5
Turkiye,CenterBlack,Fuel costs: $m,,2030,58.4
Turkiye,CenterBlack,Generation: GWh,,2025,35348.8
Turkiye,CenterBlack,Generation: GWh,,2030,33392.9
Turkiye,CenterBlack,Import costs with internal zones: $/MWh,,,34.5
Turkiye,CenterBlack,Import costs with internal zones: $m,,2025,1561.0
Turkiye,CenterBlack,Import costs with internal zones: $m,,2030,469.6
Turkiye,CenterBlack,Imports exchange: GWh,,2025,21346.3
Turkiye,CenterBlack,Imports exchange: GWh,,2030,11701.8
Turkiye,CenterBlack,Investment costs: $/MWh,,,1.6
Turkiye,CenterBlack,Investment costs: $m,,2025,5.0
Turkiye,CenterBlack,Investment costs: $m,,2030,37.7
Turkiye,CenterBlack,New Capacity: MW,Biomass,2025,16.0
Turkiye,CenterBlack,New Capacity: MW,Onshore Wind,2025,28.6
Turkiye,CenterBlack,New Capacity: MW,Onshore Wind,2030,250.0
Turkiye,CenterBlack,New Capacity: MW,ROR,2030,51.0
Turkiye,CenterBlack,Price: $/MWh,,2025,73.2
Turkiye,CenterBlack,Price: $/MWh,,2030,39.1
Turkiye,CenterBlack,Spinning Reserve: GWh,,2025,1484.1
Turkiye,CenterBlack,Spinning Reserve: GWh,,2030,2900.2
Turkiye,CenterBlack,Spinning reserve costs: $/MWh,,,0.5
Turkiye,CenterBlack,Spinning reserve costs: $m,,2025,6.3
Turkiye,CenterBlack,Spinning reserve costs: $m,,2030,11.1
Turkiye,CenterBlack,Total Demand: GWh,,2025,17087.9
Turkiye,CenterBlack,Total Demand: GWh,,2030,20121.7
Turkiye,CenterBlack,Trade shared benefits: $/MWh,,,-1.4
Turkiye,CenterBlack,Transmission Capacity: MW,CenterAna,2025,4000.0
Turkiye,CenterBlack,Transmission Capacity: MW,CenterAna,2030,4000.0
Turkiye,CenterBlack,Transmission Capacity: MW,EastAna,2025,3000.0
Turkiye,CenterBlack,Transmission Capacity: MW,EastAna,2030,3000.0
Turkiye,CenterBlack,Transmission Capacity: MW,NorthWest,2025,4000.0
Turkiye,CenterBlack,Transmission Capacity: MW,NorthWest,2030,4000.0
Turkiye,CenterBlack,Transmission Capacity: MW,SouthEast,2025,1000.0
Turkiye,CenterBlack,Transmission Capacity: MW,SouthEast,2030,1000.0
Turkiye,CenterBlack,Variable O&M: $/MWh,,,0.4
Turkiye,CenterBlack,Variable O&M: $m,,2025,12.9
Turkiye,CenterBlack,Variable O&M: $m,,2030,5.7
Turkiye,EastAna,Annual Energy Exchanges: GWh,CenterBlack,2025,21346.3
Turkiye,EastAna,Annual Energy Exchanges: GWh,CenterBlack,2030,11660.0
Turkiye,EastAna,Annual Energy Exchanges: GWh,SouthEast,2025,667.7
Turkiye,EastAna,Annual Energy Exchanges: GWh,SouthEast,2030,8663.5
Turkiye,EastAna,Annual Energy Imports External: GWh,Inter_EastAna,2025,3938.6
Turkiye,EastAna,Capacity: MW,Biomass,2025,43.8
Turkiye,EastAna,Capacity: MW,Biomass,2030,43.8
Turkiye,EastAna,Capacity: MW,Coal,2025,4.0
Turkiye,EastAna,Capacity: MW,Coal,2030,4.0
Turkiye,EastAna,Capacity: MW,Diesel,2025,11.8
Turkiye,EastAna,Capacity: MW,Diesel,2030,11.8
Turkiye,EastAna,Capacity: MW,Gas,2025,31.6
Turkiye,EastAna,Capacity: MW,Gas,2030,31.6
Turkiye,EastAna,Capacity: MW,Onshore Wind,2025,209.3
Turkiye,EastAna,Capacity: MW,Onshore Wind,2030,209.3
Turkiye,EastAna,Capacity: MW,PV,2025,836.9
Turkiye,EastAna,Capacity: MW,PV,2030,836.9
Turkiye,EastAna,Capacity: MW,ROR,2025,2020.1
Turkiye,EastAna,Capacity: MW,ROR,2030,2417.1
Turkiye,EastAna,Capacity: MW,Reservoir,2025,3445.1
Turkiye,EastAna,Capacity: MW,Reservoir,2030,4088.1
Turkiye,EastAna,Demand: GWh,,2025,9656.5
Turkiye,EastAna,Demand: GWh,,2030,11370.9
Turkiye,EastAna,Emissions: MtCO2,,2025,0.0
Turkiye,EastAna,Energy: GWh,Coal,2025,17.1
Turkiye,EastAna,Energy: GWh,Onshore Wind,2025,511.7
Turkiye,EastAna,Energy: GWh,Onshore Wind,2030,511.6
Turkiye,EastAna,Energy: GWh,PV,2025,1425.7
Turkiye,EastAna,Energy: GWh,PV,2030,1425.5
Turkiye,EastAna,Energy: GWh,ROR,2025,17695.8
Turkiye,EastAna,Energy: GWh,ROR,2030,20167.3
Turkiye,EastAna,Energy: GWh,Reservoir,2025,8081.6
Turkiye,EastAna,Energy: GWh,Reservoir,2030,9590.0
Turkiye,EastAna,Export revenues with internal zones: $/MWh,,,-85.1
Turkiye,EastAna,Exports exchange: GWh,,2025,22014.1
Turkiye,EastAna,Exports exchange: GWh,,2030,20323.5
Turkiye,EastAna,Fixed O&M: $/MWh,,,7.6
Turkiye,EastAna,Fixed O&M: $m,,2025,75.1
Turkiye,EastAna,Fixed O&M: $m,,2030,85.5
Turkiye,EastAna,Fuel costs: $/MWh,,,0.0
Turkiye,EastAna,Fuel costs: $m,,2025,0.7
Turkiye,EastAna,Generation: GWh,,2025,27732.0
Turkiye,EastAna,Generation: GWh,,2030,31694.4
Turkiye,EastAna,Import costs with external zones: $/MWh,,,4.7
Turkiye,EastAna,Import costs with external zones: $m,,2025,275.7
Turkiye,EastAna,Imports exchange: GWh,,2025,3938.6
Turkiye,EastAna,Investment costs: $/MWh,,,12.2
Turkiye,EastAna,Investment costs: $m,,2025,4.1
Turkiye,EastAna,Investment costs: $m,,2030,164.5
Turkiye,EastAna,New Capacity: MW,Onshore Wind,2025,32.2
Turkiye,EastAna,New Capacity: MW,PV,2025,19.2
Turkiye,EastAna,New Capacity: MW,ROR,2030,397.0
Turkiye,EastAna,New Capacity: MW,Reservoir,2030,643.0
Turkiye,EastAna,Price: $/MWh,,2025,71.8
Turkiye,EastAna,Price: $/MWh,,2030,38.5
Turkiye,EastAna,Spinning Reserve: GWh,,2025,1507.8
Turkiye,EastAna,Spinning Reserve: GWh,,2030,3930.9
Turkiye,EastAna,Spinning reserve costs: $/MWh,,,1.0
Turkiye,EastAna,Spinning reserve costs: $m,,2025,6.0
Turkiye,EastAna,Spinning reserve costs: $m,,2030,11.8
Turkiye,EastAna,Total Demand: GWh,,2025,9656.5
Turkiye,EastAna,Total Demand: GWh,,2030,11370.9
Turkiye,EastAna,Trade shared benefits: $/MWh,,,-0.9
Turkiye,EastAna,Transmission Capacity: MW,CenterBlack,2025,3000.0
Turkiye,EastAna,Transmission Capacity: MW,CenterBlack,2030,3000.0
Turkiye,EastAna,Transmission Capacity: MW,SouthEast,2025,3000.0
Turkiye,EastAna,Transmission Capacity: MW,SouthEast,2030,3000.0
Turkiye,EastAna,Variable O&M: $/MWh,,,0.3
Turkiye,EastAna,Variable O&M: $m,,2025,2.6
Turkiye,EastAna,Variable O&M: $m,,2030,3.0
Turkiye,EastMed,Annual Energy Exchanges: GWh,CenterAna,2025,9056.9
Turkiye,EastMed,Annual Energy Exchanges: GWh,CenterAna,2030,15503.1
Turkiye,EastMed,Annual Energy Exchanges: GWh,SouthEast,2030,1042.1
Turkiye,EastMed,Annual Energy Exchanges: GWh,WestMed,2025,8518.4
Turkiye,EastMed,Annual Energy Exchanges: GWh,WestMed,2030,5129.0
Turkiye,EastMed,Capacity: MW,Biomass,2025,238.5
Turkiye,EastMed,Capacity: MW,Biomass,2030,238.5
Turkiye,EastMed,Capacity: MW,Coal,2025,4668.0
Turkiye,EastMed,Capacity: MW,Coal,2030,4668.0
Turkiye,EastMed,Capacity: MW,Diesel,2025,4.7
Turkiye,EastMed,Capacity: MW,Diesel,2030,4.7
Turkiye,EastMed,Capacity: MW,Gas,2025,1035.4
Turkiye,EastMed,Capacity: MW,Gas,2030,1035.4
Turkiye,EastMed,Capacity: MW,Nuclear,2030,1200.0
Turkiye,EastMed,Capacity: MW,Onshore Wind,2025,927.5
Turkiye,EastMed,Capacity: MW,Onshore Wind,2030,927.5
Turkiye,EastMed,Capacity: MW,PV,2025,1485.0
Turkiye,EastMed,Capacity: MW,PV,2030,1485.0
Turkiye,EastMed,Capacity: MW,ROR,2025,1246.7
Turkiye,EastMed,Capacity: MW,ROR,2030,1266.7
Turkiye,EastMed,Capacity: MW,Reservoir,2025,2565.7
Turkiye,EastMed,Capacity: MW,Reservoir,2030,2565.7
Turkiye,EastMed,Demand: GWh,,2025,32923.3
Turkiye,EastMed,Demand: GWh,,2030,38768.5
Turkiye,EastMed,Emissions: MtCO2,,2025,27.1
Turkiye,EastMed,Emissions: MtCO2,,2030,26.5
Turkiye,EastMed,Energy: GWh,Coal,2025,29370.4
Turkiye,EastMed,Energy: GWh,Coal,2030,28874.8
Turkiye,EastMed,Energy: GWh,Nuclear,2030,9385.6
Turkiye,EastMed,Energy: GWh,Onshore Wind,2025,2577.2
Turkiye,EastMed,Energy: GWh,Onshore Wind,2030,2577.2
Turkiye,EastMed,Energy: GWh,PV,2025,2454.6
Turkiye,EastMed,Energy: GWh,PV,2030,2454.6
Turkiye,EastMed,Energy: GWh,ROR,2025,10920.9
Turkiye,EastMed,Energy: GWh,ROR,2030,10995.3
Turkiye,EastMed,Energy: GWh,Reservoir,2025,5146.4
Turkiye,EastMed,Energy: GWh,Reservoir,2030,5146.4
Turkiye,EastMed,Export revenues with internal zones: $/MWh,,,-25.4
Turkiye,EastMed,Exports exchange: GWh,,2025,17575.4
Turkiye,EastMed,Exports exchange: GWh,,2030,21674.1
Turkiye,EastMed,Fixed O&M: $/MWh,,,9.3
Turkiye,EastMed,Fixed O&M: $m,,2025,262.9
Turkiye,EastMed,Fixed O&M: $m,,2030,371.1
Turkiye,EastMed,Fuel costs: $/MWh,,,22.3
Turkiye,EastMed,Fuel costs: $m,,2025,777.4
Turkiye,EastMed,Fuel costs: $m,,2030,855.4
Turkiye,EastMed,Generation: GWh,,2025,50469.5
Turkiye,EastMed,Generation: GWh,,2030,59434.0
Turkiye,EastMed,Import costs with internal zones: $/MWh,,,0.4
Turkiye,EastMed,Import costs with internal zones: $m,,2025,2.1
Turkiye,EastMed,Import costs with internal zones: $m,,2030,18.4
Turkiye,EastMed,Imports exchange: GWh,,2025,29.8
Turkiye,EastMed,Imports exchange: GWh,,2030,1028.9
Turkiye,EastMed,Investment costs: $/MWh,,,7.5
Turkiye,EastMed,Investment costs: $m,,2025,8.7
Turkiye,EastMed,Investment costs: $m,,2030,347.9
Turkiye,EastMed,New Capacity: MW,Biomass,2025,47.0
Turkiye,EastMed,New Capacity: MW,Nuclear,2030,1200.0
Turkiye,EastMed,New Capacity: MW,Onshore Wind,2025,19.8
Turkiye,EastMed,New Capacity: MW,ROR,2030,20.0
Turkiye,EastMed,Price: $/MWh,,2025,73.1
Turkiye,EastMed,Price: $/MWh,,2030,39.2
Turkiye,EastMed,Spinning Reserve: GWh,,2025,1137.6
Turkiye,EastMed,Spinning Reserve: GWh,,2030,2663.7
Turkiye,EastMed,Spinning reserve costs: $/MWh,,,0.3
Turkiye,EastMed,Spinning reserve costs: $m,,2025,4.9
Turkiye,EastMed,Spinning reserve costs: $m,,2030,13.8
Turkiye,EastMed,Total Demand: GWh,,2025,32923.3
Turkiye,EastMed,Total Demand: GWh,,2030,38768.5
Turkiye,EastMed,Trade shared benefits: $/MWh,,,-0.3
Turkiye,EastMed,Transmission Capacity: MW,CenterAna,2025,3000.0
Turkiye,EastMed,Transmission Capacity: MW,CenterAna,2030,3000.0
Turkiye,EastMed,Transmission Capacity: MW,SouthEast,2025,3000.0
Turkiye,EastMed,Transmission Capacity: MW,SouthEast,2030,3000.0
Turkiye,EastMed,Transmission Capacity: MW,WestMed,2025,1000.0
Turkiye,EastMed,Transmission Capacity: MW,WestMed,2030,1000.0
Turkiye,EastMed,Variable O&M: $/MWh,,,4.1
Turkiye,EastMed,Variable O&M: $m,,2025,119.1
Turkiye,EastMed,Variable O&M: $m,,2030,164.0
Turkiye,NorthWest,Annual Energy Exchanges: GWh,CenterAna,2030,5514.5
Turkiye,NorthWest,Annual Energy Exchanges: GWh,CenterBlack,2030,2.2
Turkiye,NorthWest,Annual Energy Exchanges: GWh,Trakia,2025,12220.2
Turkiye,NorthWest,Annual Energy Exchanges: GWh,Trakia,2030,9986.7
Turkiye,NorthWest,Annual Energy Exchanges: GWh,WestAna,2025,11.9
Turkiye,NorthWest,Annual Energy Exchanges: GWh,WestAna,2030,109.9
Turkiye,NorthWest,Annual Energy Exchanges: GWh,WestMed,2030,482.4
Turkiye,NorthWest,Capacity: MW,Biomass,2025,406.2
Turkiye,NorthWest,Capacity: MW,Biomass,2030,406.2
Turkiye,NorthWest,Capacity: MW,Coal,2025,5147.5
Turkiye,NorthWest,Capacity: MW,Coal,2030,5147.5
Turkiye,NorthWest,Capacity: MW,Diesel,2025,5.2
Turkiye,NorthWest,Capacity: MW,Diesel,2030,5.2
Turkiye,NorthWest,Capacity: MW,Gas,2025,6015.6
Turkiye,NorthWest,Capacity: MW,Gas,2030,6015.6
Turkiye,NorthWest,Capacity: MW,Geothermal,2030,13.0
Turkiye,NorthWest,Capacity: MW,Onshore Wind,2025,1647.7
Turkiye,NorthWest,Capacity: MW,Onshore Wind,2030,9447.2
Turkiye,NorthWest,Capacity: MW,PV,2025,1652.3
Turkiye,NorthWest,Capacity: MW,PV,2030,1652.3
Turkiye,NorthWest,Capacity: MW,ROR,2025,370.3
Turkiye,NorthWest,Capacity: MW,ROR,2030,390.3
Turkiye,NorthWest,Capacity: MW,Reservoir,2025,235.8
Turkiye,NorthWest,Capacity: MW,Reservoir,2030,235.8
Turkiye,NorthWest,Demand: GWh,,2025,82892.5
Turkiye,NorthWest,Demand: GWh,,2030,97609.1
Turkiye,NorthWest,Emissions: MtCO2,,2025,35.5
Turkiye,NorthWest,Emissions: MtCO2,,2030,26.9
Turkiye,NorthWest,Energy: GWh,Coal,2025,30042.7
Turkiye,NorthWest,Energy: GWh,Coal,2030,26674.3
Turkiye,NorthWest,Energy: GWh,Gas,2025,11980.7
Turkiye,NorthWest,Energy: GWh,Gas,2030,2725.7
Turkiye,NorthWest,Energy: GWh,Geothermal,2030,78.5
Turkiye,NorthWest,Energy: GWh,Onshore Wind,2025,5550.4
Turkiye,NorthWest,Energy: GWh,Onshore Wind,2030,31823.7
Turkiye,NorthWest,Energy: GWh,PV,2025,2375.4
Turkiye,NorthWest,Energy: GWh,PV,2030,2375.4
Turkiye,NorthWest,Energy: GWh,ROR,2025,3244.1
Turkiye,NorthWest,Energy: GWh,ROR,2030,3370.4
Turkiye,NorthWest,Energy: GWh,Reservoir,2025,594.5
Turkiye,NorthWest,Energy: GWh,Reservoir,2030,594.5
Turkiye,NorthWest,Export revenues with internal zones: $/MWh,,,-7.3
Turkiye,NorthWest,Exports exchange: GWh,,2025,12232.1
Turkiye,NorthWest,Exports exchange: GWh,,2030,16095.7
Turkiye,NorthWest,Fixed O&M: $/MWh,,,5.0
Turkiye,NorthWest,Fixed O&M: $m,,2025,382.9
Turkiye,NorthWest,Fixed O&M: $m,,2030,500.6
Turkiye,NorthWest,Fuel costs: $/MWh,,,11.0
Turkiye,NorthWest,Fuel costs: $m,,2025,1792.0
Turkiye,NorthWest,Fuel costs: $m,,2030,864.7
Turkiye,NorthWest,Generation: GWh,,2025,53787.7
Turkiye,NorthWest,Generation: GWh,,2030,67642.4
