zone,season,day,hour,2018
ZONE1,1,93,16,0.4668
ZONE1,1,93,17,0.4383
ZONE1,1,93,18,0.4286
ZONE1,1,93,19,0.4383
ZONE1,1,93,20,0.4668
ZONE1,1,93,21,0.5123
ZONE1,1,93,22,0.5714
ZONE1,1,93,23,0.6403
ZONE1,1,94,0,0.7143
ZONE1,1,94,1,0.7882
ZONE1,1,94,2,0.8571
ZONE1,1,94,3,0.9163
ZONE1,1,94,4,0.9617
ZONE1,1,94,5,0.9903
ZONE1,1,94,6,1.0000
ZONE1,1,94,7,0.9903
ZONE1,1,94,8,0.9617
ZONE1,1,94,9,0.9163
ZONE1,1,94,10,0.8571
ZONE1,1,94,11,0.7882
ZONE1,1,94,12,0.7143
ZONE1,1,94,13,0.6403
ZONE1,1,94,14,0.5714
ZONE1,1,94,15,0.5123
ZONE1,1,94,16,0.4668
ZONE1,1,94,17,0.4383
ZONE1,1,94,18,0.4286
ZONE1,1,94,19,0.4383
ZONE1,1,94,20,0.4668
ZONE1,1,94,21,0.5123
ZONE1,1,94,22,0.5714
ZONE1,1,94,23,0.6403
ZONE1,1,95,0,0.7143
ZONE1,1,95,1,0.7882
ZONE1,1,95,2,0.8571
ZONE1,1,95,3,0.9163
ZONE1,1,95,4,0.9617
ZONE1,1,95,5,0.9903
ZONE1,1,95,6,1.0000
ZONE1,1,95,7,0.9903
ZONE1,1,95,8,0.9617
ZONE1,1,95,9,0.9163
ZONE1,1,95,10,0.8571
ZONE1,1,95,11,0.7882
ZONE1,1,95,12,0.7143
ZONE1,1,95,13,0.6403
ZONE1,1,95,14,0.5714
ZONE1,1,95,15,0.5123
ZONE1,1,95,16,0.4668
ZONE1,1,95,17,0.4383
ZONE1,1,95,18,0.4286
ZONE1,1,95,19,0.4383
ZONE1,1,95,20,0.4668
ZONE1,1,95,21,0.5123
ZONE1,1,95,22,0.5714
ZONE1,1,95,23,0.6403
ZONE1,1,96,0,0.7143
ZONE1,1,96,1,0.7882
ZONE1,1,96,2,0.8571
ZONE1,1,96,3,0.9163
ZONE1,1,96,4,0.9617
ZONE1,1,96,5,0.9903
ZONE1,1,96,6,1.0000
ZONE1,1,96,7,0.9903
ZONE1,1,96,8,0.9617
ZONE1,1,96,9,0.9163
ZONE1,1,96,10,0.8571
ZONE1,1,96,11,0.7882
ZONE1,1,96,12,0.7143
ZONE1,1,96,13,0.6403
ZONE1,1,96,14,0.5714
ZONE1,1,96,15,0.5123
ZONE1,1,96,16,0.4668
ZONE1,1,96,17,0.4383
ZONE1,1,96,18,0.4286
ZONE1,1,96,19,0.4383
ZONE1,1,96,20,0.4668
ZONE1,1,96,21,0.5123
ZONE1,1,96,22,0.5714
ZONE1,1,96,23,0.6403
ZONE1,1,97,0,0.7143
ZONE1,1,97,1,0.7882
ZONE1,1,97,2,0.8571
ZONE1,1,97,3,0.9163
ZONE1,1,97,4,0.9617
ZONE1,1,97,5,0.9903
ZONE1,1,97,6,1.0000
ZONE1,1,97,7,0.9903
ZONE1,1,97,8,0.9617
ZONE1,1,97,9,0.9163
ZONE1,1,97,10,0.8571
ZONE1,1,97,11,0.7882
ZONE1,1,97,12,0.7143
ZONE1,1,97,13,0.6403
ZONE1,1,97,14,0.5714
ZONE1,1,97,15,0.5123
ZONE1,1,97,16,0.4668
ZONE1,1,97,17,0.4383
ZONE1,1,97,18,0.4286
ZONE1,1,97,19,0.4383
ZONE1,1,97,20,0.4668
ZONE1,1,97,21,0.5123
ZONE1,1,97,22,0.5714
ZONE1,1,97,23,0.6403
ZONE1,1,98,0,0.7143
ZONE1,1,98,1,0.7882
ZONE1,1,98,2,0.8571
ZONE1,1,98,3,0.9163
ZONE1,1,98,4,0.9617
ZONE1,1,98,5,0.9903
ZONE1,1,98,6,1.0000
ZONE1,1,98,7,0.9903
ZONE1,1,98,8,0.9617
ZONE1,1,98,9,0.9163
ZONE1,1,98,10,0.8571
ZONE1,1,98,11,0.7882
ZONE1,1,98,12,0.7143
ZONE1,1,98,13,0.6403
ZONE1,1,98,14,0.5714
ZONE1,1,98,15,0.5123
ZONE1,1,98,16,0.4668
ZONE1,1,98,17,0.4383
ZONE1,1,98,18,0.4286
ZONE1,1,98,19,0.4383
ZONE1,1,98,20,0.4668
ZONE1,1,98,21,0.5123
ZONE1,1,98,22,0.5714
ZONE1,1,98,23,0.6403
ZONE1,1,99,0,0.7143
ZONE1,1,99,1,0.7882
ZONE1,1,99,2,0.8571
ZONE1,1,99,3,0.9163
ZONE1,1,99,4,0.9617
ZONE1,1,99,5,0.9903
ZONE1,1,99,6,1.0000
ZONE1,1,99,7,0.9903
ZONE1,1,99,8,0.9617
ZONE1,1,99,9,0.9163
ZONE1,1,99,10,0.8571
ZONE1,1,99,11,0.7882
ZONE1,1,99,12,0.7143
ZONE1,1,99,13,0.6403
ZONE1,1,99,14,0.5714
ZONE1,1,99,15,0.5123
ZONE1,1,99,16,0.4668
ZONE1,1,99,17,0.4383
ZONE1,1,99,18,0.4286
ZONE1,1,99,19,0.4383
ZONE1,1,99,20,0.4668
ZONE1,1,99,21,0.5123
ZONE1,1,99,22,0.5714
ZONE1,1,99,23,0.6403
ZONE1,1,100,0,0.7143
ZONE1,1,100,1,0.7882
ZONE1,1,100,2,0.8571
ZONE1,1,100,3,0.9163
ZONE1,1,100,4,0.9617
ZONE1,1,100,5,0.9903
ZONE1,1,100,6,1.0000
ZONE1,1,100,7,0.9903
ZONE1,1,100,8,0.9617
ZONE1,1,100,9,0.9163
ZONE1,1,100,10,0.8571
ZONE1,1,100,11,0.7882
ZONE1,1,100,12,0.7143
ZONE1,1,100,13,0.6403
ZONE1,1,100,14,0.5714
ZONE1,1,100,15,0.5123
ZONE1,1,100,16,0.4668
ZONE1,1,100,17,0.4383
ZONE1,1,100,18,0.4286
ZONE1,1,100,19,0.4383
ZONE1,1,100,20,0.4668
ZONE1,1,100,21,0.5123
ZONE1,1,100,22,0.5714
ZONE1,1,100,23,0.6403
ZONE1,1,101,0,0.7143
ZONE1,1,101,1,0.7882
ZONE1,1,101,2,0.8571
ZONE1,1,101,3,0.9163
ZONE1,1,101,4,0.9617
ZONE1,1,101,5,0.9903
ZONE1,1,101,6,1.0000
ZONE1,1,101,7,0.9903
ZONE1,1,101,8,0.9617
ZONE1,1,101,9,0.9163
ZONE1,1,101,10,0.8571
ZONE1,1,101,11,0.7882
ZONE1,1,101,12,0.7143
ZONE1,1,101,13,0.6403
ZONE1,1,101,14,0.5714
ZONE1,1,101,15,0.5123
ZONE1,1,101,16,0.4668
ZONE1,1,101,17,0.4383
ZONE1,1,101,18,0.4286
ZONE1,1,101,19,0.4383
ZONE1,1,101,20,0.4668
ZONE1,1,101,21,0.5123
ZONE1,1,101,22,0.5714
ZONE1,1,101,23,0.6403
ZONE1,1,102,0,0.7143
ZONE1,1,102,1,0.7882
ZONE1,1,102,2,0.8571
ZONE1,1,102,3,0.9163
ZONE1,1,102,4,0.9617
ZONE1,1,102,5,0.9903
ZONE1,1,102,6,1.0000
ZONE1,1,102,7,0.9903
ZONE1,1,102,8,0.9617
ZONE1,1,102,9,0.9163
ZONE1,1,102,10,0.8571
ZONE1,1,102,11,0.7882
ZONE1,1,102,12,0.7143
ZONE1,1,102,13,0.6403
ZONE1,1,102,14,0.5714
ZONE1,1,102,15,0.5123
ZONE1,1,102,16,0.4668
ZONE1,1,102,17,0.4383
ZONE1,1,102,18,0.4286
ZONE1,1,102,19,0.4383
ZONE1,1,102,20,0.4668
ZONE1,1,102,21,0.5123
ZONE1,1,102,22,0.5714
ZONE1,1,102,23,0.6403
ZONE1,1,103,0,0.7143
ZONE1,1,103,1,0.7882
ZONE1,1,103,2,0.8571
ZONE1,1,103,3,0.9163
ZONE1,1,103,4,0.9617
ZONE1,1,103,5,0.9903
ZONE1,1,103,6,1.0000
ZONE1,1,103,7,0.9903
ZONE1,1,103,8,0.9617
ZONE1,1,103,9,0.9163
ZONE1,1,103,10,0.8571
ZONE1,1,103,11,0.7882
ZONE1,1,103,12,0.7143
ZONE1,1,103,13,0.6403
ZONE1,1,103,14,0.5714
ZONE1,1,103,15,0.5123
ZONE1,1,103,16,0.4668
ZONE1,1,103,17,0.4383
ZONE1,1,103,18,0.4286
ZONE1,1,103,19,0.4383
ZONE1,1,103,20,0.4668
ZONE1,1,103,21,0.5123
ZONE1,1,103,22,0.5714
ZONE1,1,103,23,0.6403
ZONE1,1,104,0,0.7143
ZONE1,1,104,1,0.7882
ZONE1,1,104,2,0.8571
ZONE1,1,104,3,0.9163
ZONE1,1,104,4,0.9617
ZONE1,1,104,5,0.9903
ZONE1,1,104,6,1.0000
ZONE1,1,104,7,0.9903
ZONE1,1,104,8,0.9617
ZONE1,1,104,9,0.9163
ZONE1,1,104,10,0.8571
ZONE1,1,104,11,0.7882
ZONE1,1,104,12,0.7143
ZONE1,1,104,13,0.6403
ZONE1,1,104,14,0.5714
ZONE1,1,104,15,0.5123
ZONE1,1,104,16,0.4668
ZONE1,1,104,17,0.4383
ZONE1,1,104,18,0.4286
ZONE1,1,104,19,0.4383
ZONE1,1,104,20,0.4668
ZONE1,1,104,21,0.5123
ZONE1,1,104,22,0.5714
ZONE1,1,104,23,0.6403
ZONE1,1,105,0,0.7143
ZONE1,1,105,1,0.7882
ZONE1,1,105,2,0.8571
ZONE1,1,105,3,0.9163
ZONE1,1,105,4,0.9617
ZONE1,1,105,5,0.9903
ZONE1,1,105,6,1.0000
ZONE1,1,105,7,0.9903
ZONE1,1,105,8,0.9617
ZONE1,1,105,9,0.9163
ZONE1,1,105,10,0.8571
ZONE1,1,105,11,0.7882
ZONE1,1,105,12,0.7143
ZONE1,1,105,13,0.6403
ZONE1,1,105,14,0.5714
ZONE1,1,105,15,0.5123
ZONE1,1,105,16,0.4668
ZONE1,1,105,17,0.4383
ZONE1,1,105,18,0.4286
ZONE1,1,105,19,0.4383
ZONE1,1,105,20,0.4668
ZONE1,1,105,21,0.5123
ZONE1,1,105,22,0.5714
ZONE1,1,105,23,0.6403
ZONE1,1,106,0,0.7143
ZONE1,1,106,1,0.7882
ZONE1,1,106,2,0.8571
ZONE1,1,106,3,0.9163
ZONE1,1,106,4,0.9617
ZONE1,1,106,5,0.9903
ZONE1,1,106,6,1.0000
ZONE1,1,106,7,0.9903
ZONE1,1,106,8,0.9617
ZONE1,1,106,9,0.9163
ZONE1,1,106,10,0.8571
ZONE1,1,106,11,0.7882
ZONE1,1,106,12,0.7143
ZONE1,1,106,13,0.6403
ZONE1,1,106,14,0.5714
ZONE1,1,106,15,0.5123
ZONE1,1,106,16,0.4668
ZONE1,1,106,17,0.4383
ZONE1,1,106,18,0.4286
ZONE1,1,106,19,0.4383
ZONE1,1,106,20,0.4668
ZONE1,1,106,21,0.5123
ZONE1,1,106,22,0.5714
ZONE1,1,106,23,0.6403
ZONE1,1,107,0,0.7143
ZONE1,1,107,1,0.7882
ZONE1,1,107,2,0.8571
ZONE1,1,107,3,0.9163
ZONE1,1,107,4,0.9617
ZONE1,1,107,5,0.9903
ZONE1,1,107,6,1.0000
ZONE1,1,107,7,0.9903
ZONE1,1,107,8,0.9617
ZONE1,1,107,9,0.9163
ZONE1,1,107,10,0.8571
ZONE1,1,107,11,0.7882
ZONE1,1,107,12,0.7143
ZONE1,1,107,13,0.6403
ZONE1,1,107,14,0.5714
ZONE1,1,107,15,0.5123
ZONE1,1,107,16,0.4668
ZONE1,1,107,17,0.4383
ZONE1,1,107,18,0.4286
ZONE1,1,107,19,0.4383
ZONE1,1,107,20,0.4668
ZONE1,1,107,21,0.5123
ZONE1,1,107,22,0.5714
ZONE1,1,107,23,0.6403
ZONE1,1,108,0,0.7143
ZONE1,1,108,1,0.7882
ZONE1,1,108,2,0.8571
ZONE1,1,108,3,0.9163
ZONE1,1,108,4,0.9617
ZONE1,1,108,5,0.9903
ZONE1,1,108,6,1.0000
ZONE1,1,108,7,0.9903
ZONE1,1,108,8,0.9617
ZONE1,1,108,9,0.9163
ZONE1,1,108,10,0.8571
ZONE1,1,108,11,0.7882
ZONE1,1,108,12,0.7143
ZONE1,1,108,13,0.6403
ZONE1,1,108,14,0.5714
ZONE1,1,108,15,0.5123
ZONE1,1,108,16,0.4668
ZONE1,1,108,17,0.4383
ZONE1,1,108,18,0.4286
ZONE1,1,108,19,0.4383
ZONE1,1,108,20,0.4668
ZONE1,1,108,21,0.5123
ZONE1,1,108,22,0.5714
ZONE1,1,108,23,0.6403
ZONE1,1,109,0,0.7143
ZONE1,1,109,1,0.7882
ZONE1,1,109,2,0.8571
ZONE1,1,109,3,0.9163
ZONE1,1,109,4,0.9617
ZONE1,1,109,5,0.9903
ZONE1,1,109,6,1.0000
ZONE1,1,109,7,0.9903
ZONE1,1,109,8,0.9617
ZONE1,1,109,9,0.9163
ZONE1,1,109,10,0.8571
ZONE1,1,109,11,0.7882
ZONE1,1,109,12,0.7143
ZONE1,1,109,13,0.6403
ZONE1,1,109,14,0.5714
ZONE1,1,109,15,0.5123
ZONE1,1,109,16,0.4668
ZONE1,1,109,17,0.4383
ZONE1,1,109,18,0.4286
ZONE1,1,109,19,0.4383
ZONE1,1,109,20,0.4668
ZONE1,1,109,21,0.5123
ZONE1,1,109,22,0.5714
ZONE1,1,109,23,0.6403
ZONE1,1,110,0,0.7143
ZONE1,1,110,1,0.7882
ZONE1,1,110,2,0.8571
ZONE1,1,110,3,0.9163
ZONE1,1,110,4,0.9617
ZONE1,1,110,5,0.9903
ZONE1,1,110,6,1.0000
ZONE1,1,110,7,0.9903
ZONE1,1,110,8,0.9617
ZONE1,1,110,9,0.9163
ZONE1,1,110,10,0.8571
ZONE1,1,110,11,0.7882
ZONE1,1,110,12,0.7143
ZONE1,1,110,13,0.6403
ZONE1,1,110,14,0.5714
ZONE1,1,110,15,0.5123
ZONE1,1,110,16,0.4668
ZONE1,1,110,17,0.4383
ZONE1,1,110,18,0.4286
ZONE1,1,110,19,0.4383
ZONE1,1,110,20,0.4668
ZONE1,1,110,21,0.5123
ZONE1,1,110,22,0.5714
ZONE1,1,110,23,0.6403
ZONE1,1,111,0,0.7143
ZONE1,1,111,1,0.7882
ZONE1,1,111,2,0.8571
ZONE1,1,111,3,0.9163
ZONE1,1,111,4,0.9617
ZONE1,1,111,5,0.9903
ZONE1,1,111,6,1.0000
ZONE1,1,111,7,0.9903
ZONE1,1,111,8,0.9617
ZONE1,1,111,9,0.9163
ZONE1,1,111,10,0.8571
ZONE1,1,111,11,0.7882
ZONE1,1,111,12,0.7143
ZONE1,1,111,13,0.6403
ZONE1,1,111,14,0.5714
ZONE1,1,111,15,0.5123
ZONE1,1,111,16,0.4668
ZONE1,1,111,17,0.4383
ZONE1,1,111,18,0.4286
ZONE1,1,111,19,0.4383
ZONE1,1,111,20,0.4668
ZONE1,1,111,21,0.5123
ZONE1,1,111,22,0.5714
ZONE1,1,111,23,0.6403
ZONE1,1,112,0,0.7143
ZONE1,1,112,1,0.7882
ZONE1,1,112,2,0.8571
ZONE1,1,112,3,0.9163
ZONE1,1,112,4,0.9617
ZONE1,1,112,5,0.9903
ZONE1,1,112,6,1.0000
ZONE1,1,112,7,0.9903
ZONE1,1,112,8,0.9617
ZONE1,1,112,9,0.9163
ZONE1,1,112,10,0.8571
ZONE1,1,112,11,0.7882
ZONE1,1,112,12,0.7143
ZONE1,1,112,13,0.6403
ZONE1,1,112,14,0.5714
ZONE1,1,112,15,0.5123
ZONE1,1,112,16,0.4668
ZONE1,1,112,17,0.4383
ZONE1,1,112,18,0.4286
ZONE1,1,112,19,0.4383
ZONE1,1,112,20,0.4668
ZONE1,1,112,21,0.5123
ZONE1,1,112,22,0.5714
ZONE1,1,112,23,0.6403
ZONE1,1,113,0,0.7143
ZONE1,1,113,1,0.7882
ZONE1,1,113,2,0.8571
ZONE1,1,113,3,0.9163
ZONE1,1,113,4,0.9617
ZONE1,1,113,5,0.9903
ZONE1,1,113,6,1.0000
ZONE1,1,113,7,0.9903
ZONE1,1,113,8,0.9617
ZONE1,1,113,9,0.9163
ZONE1,1,113,10,0.8571
ZONE1,1,113,11,0.7882
ZONE1,1,113,12,0.7143
ZONE1,1,113,13,0.6403
ZONE1,1,113,14,0.5714
ZONE1,1,113,15,0.5123
ZONE1,1,113,16,0.4668
ZONE1,1,113,17,0.4383
ZONE1,1,113,18,0.4286
ZONE1,1,113,19,0.4383
ZONE1,1,113,20,0.4668
ZONE1,1,113,21,0.5123
ZONE1,1,113,22,0.5714
ZONE1,1,113,23,0.6403
ZONE1,1,114,0,0.7143
ZONE1,1,114,1,0.7882
ZONE1,1,114,2,0.8571
ZONE1,1,114,3,0.9163
ZONE1,1,114,4,0.9617
ZONE1,1,114,5,0.9903
ZONE1,1,114,6,1.0000
ZONE1,1,114,7,0.9903
ZONE1,1,114,8,0.9617
ZONE1,1,114,9,0.9163
ZONE1,1,114,10,0.8571
ZONE1,1,114,11,0.7882
ZONE1,1,114,12,0.7143
ZONE1,1,114,13,0.6403
ZONE1,1,114,14,0.5714
ZONE1,1,114,15,0.5123
ZONE1,1,114,16,0.4668
ZONE1,1,114,17,0.4383
ZONE1,1,114,18,0.4286
ZONE1,1,114,19,0.4383
ZONE1,1,114,20,0.4668
ZONE1,1,114,21,0.5123
ZONE1,1,114,22,0.5714
ZONE1,1,114,23,0.6403
ZONE1,1,115,0,0.7143
ZONE1,1,115,1,0.7882
ZONE1,1,115,2,0.8571
ZONE1,1,115,3,0.9163
ZONE1,1,115,4,0.9617
ZONE1,1,115,5,0.9903
ZONE1,1,115,6,1.0000
ZONE1,1,115,7,0.9903
ZONE1,1,115,8,0.9617
ZONE1,1,115,9,0.9163
ZONE1,1,115,10,0.8571
ZONE1,1,115,11,0.7882
ZONE1,1,115,12,0.7143
ZONE1,1,115,13,0.6403
ZONE1,1,115,14,0.5714
ZONE1,1,115,15,0.5123
ZONE1,1,115,16,0.4668
ZONE1,1,115,17,0.4383
ZONE1,1,115,18,0.4286
ZONE1,1,115,19,0.4383
ZONE1,1,115,20,0.4668
ZONE1,1,115,21,0.5123
ZONE1,1,115,22,0.5714
ZONE1,1,115,23,0.6403
ZONE1,1,116,0,0.7143
ZONE1,1,116,1,0.7882
ZONE1,1,116,2,0.8571
ZONE1,1,116,3,0.9163
ZONE1,1,116,4,0.9617
ZONE1,1,116,5,0.9903
ZONE1,1,116,6,1.0000
ZONE1,1,116,7,0.9903
ZONE1,1,116,8,0.9617
ZONE1,1,116,9,0.9163
ZONE1,1,116,10,0.8571
ZONE1,1,116,11,0.7882
ZONE1,1,116,12,0.7143
ZONE1,1,116,13,0.6403
ZONE1,1,116,14,0.5714
ZONE1,1,116,15,0.5123
ZONE1,1,116,16,0.4668
ZONE1,1,116,17,0.4383
ZONE1,1,116,18,0.4286
ZONE1,1,116,19,0.4383
ZONE1,1,116,20,0.4668
ZONE1,1,116,21,0.5123
ZONE1,1,116,22,0.5714
ZONE1,1,116,23,0.6403
ZONE1,1,117,0,0.7143
ZONE1,1,117,1,0.7882
ZONE1,1,117,2,0.8571
ZONE1,1,117,3,0.9163
ZONE1,1,117,4,0.9617
ZONE1,1,117,5,0.9903
ZONE1,1,117,6,1.0000
ZONE1,1,117,7,0.9903
ZONE1,1,117,8,0.9617
ZONE1,1,117,9,0.9163
ZONE1,1,117,10,0.8571
ZONE1,1,117,11,0.7882
ZONE1,1,117,12,0.7143
ZONE1,1,117,13,0.6403
ZONE1,1,117,14,0.5714
ZONE1,1,117,15,0.5123
ZONE1,1,117,16,0.4668
ZONE1,1,117,17,0.4383
ZONE1,1,117,18,0.4286
ZONE1,1,117,19,0.4383
ZONE1,1,117,20,0.4668
ZONE1,1,117,21,0.5123
ZONE1,1,117,22,0.5714
ZONE1,1,117,23,0.6403
ZONE1,1,118,0,0.7143
ZONE1,1,118,1,0.7882
ZONE1,1,118,2,0.8571
ZONE1,1,118,3,0.9163
ZONE1,1,118,4,0.9617
ZONE1,1,118,5,0.9903
ZONE1,1,118,6,1.0000
ZONE1,1,118,7,0.9903
ZONE1,1,118,8,0.9617
ZONE1,1,118,9,0.9163
ZONE1,1,118,10,0.8571
ZONE1,1,118,11,0.7882
ZONE1,1,118,12,0.7143
ZONE1,1,118,13,0.6403
ZONE1,1,118,14,0.5714
ZONE1,1,118,15,0.5123
ZONE1,1,118,16,0.4668
ZONE1,1,118,17,0.4383
ZONE1,1,118,18,0.4286
ZONE1,1,118,19,0.4383
ZONE1,1,118,20,0.4668
ZONE1,1,118,21,0.5123
ZONE1,1,118,22,0.5714
ZONE1,1,118,23,0.6403
ZONE1,1,119,0,0.7143
ZONE1,1,119,1,0.7882
ZONE1,1,119,2,0.8571
ZONE1,1,119,3,0.9163
ZONE1,1,119,4,0.9617
ZONE1,1,119,5,0.9903
ZONE1,1,119,6,1.0000
ZONE1,1,119,7,0.9903
ZONE1,1,119,8,0.9617
ZONE1,1,119,9,0.9163
ZONE1,1,119,10,0.8571
ZONE1,1,119,11,0.7882
ZONE1,1,119,12,0.7143
ZONE1,1,119,13,0.6403
ZONE1,1,119,14,0.5714
ZONE1,1,119,15,0.5123
ZONE1,1,119,16,0.4668
ZONE1,1,119,17,0.4383
ZONE1,1,119,18,0.4286
ZONE1,1,119,19,0.4383
ZONE1,1,119,20,0.4668
ZONE1,1,119,21,0.5123
ZONE1,1,119,22,0.5714
ZONE1,1,119,23,0.6403
ZONE1,1,120,0,0.7143
ZONE1,1,120,1,0.7882
ZONE1,1,120,2,0.8571
ZONE1,1,120,3,0.9163
ZONE1,1,120,4,0.9617
ZONE1,1,120,5,0.9903
ZONE1,1,120,6,1.0000
ZONE1,1,120,7,0.9903
ZONE1,1,120,8,0.9617
ZONE1,1,120,9,0.9163
ZONE1,1,120,10,0.8571
ZONE1,1,120,11,0.7882
ZONE1,1,120,12,0.7143
ZONE1,1,120,13,0.6403
ZONE1,1,120,14,0.5714
ZONE1,1,120,15,0.5123
ZONE1,1,120,16,0.4668
ZONE1,1,120,17,0.4383
ZONE1,1,120,18,0.4286
ZONE1,1,120,19,0.4383
ZONE1,1,120,20,0.4668
ZONE1,1,120,21,0.5123
ZONE1,1,120,22,0.5714
ZONE1,1,120,23,0.6403
ZONE1,1,121,0,0.7143
ZONE1,1,121,1,0.7882
ZONE1,1,121,2,0.8571
ZONE1,1,121,3,0.9163
ZONE1,1,121,4,0.9617
ZONE1,1,121,5,0.9903
ZONE1,1,121,6,1.0000
ZONE1,1,121,7,0.9903
ZONE1,1,121,8,0.9617
ZONE1,1,121,9,0.9163
ZONE1,1,121,10,0.8571
ZONE1,1,121,11,0.7882
ZONE1,1,121,12,0.7143
ZONE1,1,121,13,0.6403
ZONE1,1,121,14,0.5714
ZONE1,1,121,15,0.5123
ZONE1,1,121,16,0.4668
ZONE1,1,121,17,0.4383
ZONE1,1,121,18,0.4286
ZONE1,1,121,19,0.4383
ZONE1,1,121,20,0.4668
ZONE1,1,121,21,0.5123
ZONE1,1,121,22,0.5714
ZONE1,1,121,23,0.6403
ZONE1,1,122,0,0.7143
ZONE1,1,122,1,0.7882
ZONE1,1,122,2,0.8571
ZONE1,1,122,3,0.9163
ZONE1,1,122,4,0.9617
ZONE1,1,122,5,0.9903
ZONE1,1,122,6,1.0000
ZONE1,1,122,7,0.9903
ZONE1,1,122,8,0.9617
ZONE1,1,122,9,0.9163
ZONE1,1,122,10,0.8571
ZONE1,1,122,11,0.7882
ZONE1,1,122,12,0.7143
ZONE1,1,122,13,0.6403
ZONE1,1,122,14,0.5714
ZONE1,1,122,15,0.5123
ZONE1,1,122,16,0.4668
ZONE1,1,122,17,0.4383
ZONE1,1,122,18,0.4286
ZONE1,1,122,19,0.4383
ZONE1,1,122,20,0.4668
ZONE1,1,122,21,0.5123
ZONE1,1,122,22,0.5714
ZONE1,1,122,23,0.6403
ZONE1,1,123,0,0.7143
ZONE1,1,123,1,0.7882
ZONE1,1,123,2,0.8571
ZONE1,1,123,3,0.9163
ZONE1,1,123,4,0.9617
ZONE1,1,123,5,0.9903
ZONE1,1,123,6,1.0000
ZONE1,1,123,7,0.9903
ZONE1,1,123,8,0.9617
ZONE1,1,123,9,0.9163
ZONE1,1,123,10,0.8571
ZONE1,1,123,11,0.7882
ZONE1,1,123,12,0.7143
ZONE1,1,123,13,0.6403
ZONE1,1,123,14,0.5714
ZONE1,1,123,15,0.5123
ZONE1,1,123,16,0.4668
ZONE1,1,123,17,0.4383
ZONE1,1,123,18,0.4286
ZONE1,1,123,19,0.4383
ZONE1,1,123,20,0.4668
ZONE1,1,123,21,0.5123
ZONE1,1,123,22,0.5714
ZONE1,1,123,23,0.6403
ZONE1,1,124,0,0.7143
ZONE1,1,124,1,0.7882
ZONE1,1,124,2,0.8571
ZONE1,1,124,3,0.9163
ZONE1,1,124,4,0.9617
ZONE1,1,124,5,0.9903
ZONE1,1,124,6,1.0000
ZONE1,1,124,7,0.9903
ZONE1,1,124,8,0.9617
ZONE1,1,124,9,0.9163
ZONE1,1,124,10,0.8571
ZONE1,1,124,11,0.7882
ZONE1,1,124,12,0.7143
ZONE1,1,124,13,0.6403
ZONE1,1,124,14,0.5714
ZONE1,1,124,15,0.5123
ZONE1,1,124,16,0.4668
ZONE1,1,124,17,0.4383
ZONE1,1,124,18,0.4286
ZONE1,1,124,19,0.4383
ZONE1,1,124,20,0.4668
ZONE1,1,124,21,0.5123
ZONE1,1,124,22,0.5714
ZONE1,1,124,23,0.6403
ZONE1,1,125,0,0.7143
ZONE1,1,125,1,0.7882
ZONE1,1,125,2,0.8571
ZONE1,1,125,3,0.9163
ZONE1,1,125,4,0.9617
ZONE1,1,125,5,0.9903
ZONE1,1,125,6,1.0000
ZONE1,1,125,7,0.9903
ZONE1,1,125,8,0.9617
ZONE1,1,125,9,0.9163
ZONE1,1,125,10,0.8571
ZONE1,1,125,11,0.7882
ZONE1,1,125,12,0.7143
ZONE1,1,125,13,0.6403
ZONE1,1,125,14,0.5714
ZONE1,1,125,15,0.5123
ZONE1,1,125,16,0.4668
ZONE1,1,125,17,0.4383
ZONE1,1,125,18,0.4286
ZONE1,1,125,19,0.4383
ZONE1,1,125,20,0.4668
ZONE1,1,125,21,0.5123
ZONE1,1,125,22,0.5714
ZONE1,1,125,23,0.6403
ZONE1,1,126,0,0.7143
ZONE1,1,126,1,0.7882
ZONE1,1,126,2,0.8571
ZONE1,1,126,3,0.9163
ZONE1,1,126,4,0.9617
ZONE1,1,126,5,0.9903
ZONE1,1,126,6,1.0000
ZONE1,1,126,7,0.9903
ZONE1,1,126,8,0.9617
ZONE1,1,126,9,0.9163
ZONE1,1,126,10,0.8571
ZONE1,1,126,11,0.7882
ZONE1,1,126,12,0.7143
ZONE1,1,126,13,0.6403
ZONE1,1,126,14,0.5714
ZONE1,1,126,15,0.5123
ZONE1,1,126,16,0.4668
ZONE1,1,126,17,0.4383
ZONE1,1,126,18,0.4286
ZONE1,1,126,19,0.4383
ZONE1,1,126,20,0.4668
ZONE1,1,126,21,0.5123
ZONE1,1,126,22,0.5714
ZONE1,1,126,23,0.6403
ZONE1,1,127,0,0.7143
ZONE1,1,127,1,0.7882
ZONE1,1,127,2,0.8571
ZONE1,1,127,3,0.9163
ZONE1,1,127,4,0.9617
ZONE1,1,127,5,0.9903
ZONE1,1,127,6,1.0000
ZONE1,1,127,7,0.9903
ZONE1,1,127,8,0.9617
ZONE1,1,127,9,0.9163
ZONE1,1,127,10,0.8571
ZONE1,1,127,11,0.7882
ZONE1,1,127,12,0.7143
ZONE1,1,127,13,0.6403
ZONE1,1,127,14,0.5714
ZONE1,1,127,15,0.5123
ZONE1,1,127,16,0.4668
ZONE1,1,127,17,0.4383
ZONE1,1,127,18,0.4286
ZONE1,1,127,19,0.4383
ZONE1,1,127,20,0.4668
ZONE1,1,127,21,0.5123
