country,zone,attribute,resolution,year,NoTransmission,TransmissionOptimal,baseline
Benin,Benin,Annual Energy Exchanges: GWh,Togo,2050,2054.3,2054.3,2054.3
Benin,Benin,Capacity: MW,Battery,2027,15.6,15.6,15.6
Benin,Benin,Capacity: MW,Battery,2028,24.1,24.1,24.1
Benin,Benin,Capacity: MW,Battery,2029,36.4,36.4,36.4
Benin,Benin,Capacity: MW,Battery,2030,36.4,36.4,36.4
Benin,Benin,Capacity: MW,Battery,2031,36.4,36.4,36.4
Benin,Benin,Capacity: MW,Battery,2032,36.4,36.4,36.4
Benin,Benin,Capacity: MW,Battery,2033,40.7,40.7,40.7
Benin,Benin,Capacity: MW,Battery,2034,43.0,43.0,43.0
Benin,Benin,Capacity: MW,Battery,2035,43.0,43.0,43.0
Benin,Benin,Capacity: MW,Battery,2040,293.0,293.0,293.0
Benin,Benin,Capacity: MW,Battery,2045,543.0,543.0,543.0
Benin,Benin,Capacity: MW,Battery,2050,793.0,793.0,793.0
Benin,Benin,Capacity: MW,Diesel,2026,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2027,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2028,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2029,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2030,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2031,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2032,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2033,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2034,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2035,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2040,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Diesel,2045,137.0,137.0,137.0
Benin,Benin,Capacity: MW,Gas,2027,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2028,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2029,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2030,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2031,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2032,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2033,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2034,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2035,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2040,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2045,42.0,42.0,42.0
Benin,Benin,Capacity: MW,Gas,2050,42.0,42.0,42.0
Benin,Benin,Capacity: MW,PV,2026,87.0,87.0,87.0
Benin,Benin,Capacity: MW,PV,2027,137.0,137.0,137.0
Benin,Benin,Capacity: MW,PV,2028,362.0,362.0,362.0
Benin,Benin,Capacity: MW,PV,2029,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2030,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2031,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2032,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2033,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2034,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2035,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2040,1072.7,1072.7,1072.7
Benin,Benin,Capacity: MW,PV,2045,2009.4,2009.4,2009.4
Benin,Benin,Capacity: MW,PV,2050,3247.4,3247.4,3247.4
Benin,Benin,Capacity: MW,Reservoir,2030,430.9,430.9,430.9
Benin,Benin,Capacity: MW,Reservoir,2031,430.9,430.9,430.9
Benin,Benin,Capacity: MW,Reservoir,2032,430.9,430.9,430.9
Benin,Benin,Capacity: MW,Reservoir,2033,430.9,430.9,430.9
Benin,Benin,Capacity: MW,Reservoir,2034,430.9,430.9,430.9
Benin,Benin,Capacity: MW,Reservoir,2035,463.0,463.0,463.0
Benin,Benin,Capacity: MW,Reservoir,2040,463.0,463.0,463.0
Benin,Benin,Capacity: MW,Reservoir,2045,463.0,463.0,463.0
Benin,Benin,Capacity: MW,Reservoir,2050,664.1,664.1,664.1
Benin,Benin,Demand: GWh,,2026,2294.4,2294.4,2294.4
Benin,Benin,Demand: GWh,,2027,2454.9,2454.9,2454.9
Benin,Benin,Demand: GWh,,2028,2624.1,2624.1,2624.1
Benin,Benin,Demand: GWh,,2029,2814.9,2814.9,2814.9
Benin,Benin,Demand: GWh,,2030,3049.1,3049.1,3049.1
Benin,Benin,Demand: GWh,,2031,3226.9,3226.9,3226.9
Benin,Benin,Demand: GWh,,2032,3413.4,3413.4,3413.4
Benin,Benin,Demand: GWh,,2033,3578.3,3578.3,3578.3
Benin,Benin,Demand: GWh,,2034,3738.7,3738.7,3738.7
Benin,Benin,Demand: GWh,,2035,3907.9,3907.9,3907.9
Benin,Benin,Demand: GWh,,2040,4740.7,4740.7,4740.7
Benin,Benin,Demand: GWh,,2045,5635.7,5635.7,5635.7
Benin,Benin,Demand: GWh,,2050,6583.5,6583.5,6583.5
Benin,Benin,Emissions: MtCO2,,2026,0.8,0.8,0.8
Benin,Benin,Emissions: MtCO2,,2027,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2028,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2029,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2030,0.6,0.6,0.6
Benin,Benin,Emissions: MtCO2,,2031,0.5,0.5,0.5
Benin,Benin,Emissions: MtCO2,,2032,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2033,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2034,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2035,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2040,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2045,0.2,0.2,0.2
Benin,Benin,Emissions: MtCO2,,2050,0.1,0.1,0.1
Benin,Benin,Energy: GWh,Battery,2027,2.8,2.8,2.8
Benin,Benin,Energy: GWh,Battery,2028,4.4,4.4,4.4
Benin,Benin,Energy: GWh,Battery,2029,6.6,6.6,6.6
Benin,Benin,Energy: GWh,Battery,2030,6.6,6.6,6.6
Benin,Benin,Energy: GWh,Battery,2031,7.2,7.2,7.2
Benin,Benin,Energy: GWh,Battery,2032,8.6,8.6,8.6
Benin,Benin,Energy: GWh,Battery,2033,9.0,9.0,9.0
Benin,Benin,Energy: GWh,Battery,2034,21.9,21.9,21.9
Benin,Benin,Energy: GWh,Battery,2035,21.8,21.8,21.8
Benin,Benin,Energy: GWh,Battery,2040,177.2,177.2,177.2
Benin,Benin,Energy: GWh,Battery,2045,810.3,810.3,810.3
Benin,Benin,Energy: GWh,Battery,2050,1482.4,1482.4,1482.4
Benin,Benin,Energy: GWh,Diesel,2026,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2027,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2028,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2029,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2030,608.4,608.4,608.4
Benin,Benin,Energy: GWh,Diesel,2031,530.5,530.5,530.5
Benin,Benin,Energy: GWh,Diesel,2032,62.6,62.6,62.6
Benin,Benin,Energy: GWh,Diesel,2033,72.9,72.9,72.9
Benin,Benin,Energy: GWh,Diesel,2034,77.5,77.5,77.5
Benin,Benin,Energy: GWh,Diesel,2035,77.1,77.1,77.1
Benin,Benin,Energy: GWh,Diesel,2040,104.0,104.0,104.0
Benin,Benin,Energy: GWh,Diesel,2045,139.6,139.6,139.6
Benin,Benin,Energy: GWh,Gas,2027,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2028,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2029,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2030,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2031,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2032,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2033,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2034,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2035,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2040,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2045,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2050,312.7,312.7,312.7
Benin,Benin,Energy: GWh,PV,2026,114.9,114.9,114.9
Benin,Benin,Energy: GWh,PV,2027,181.0,181.0,181.0
Benin,Benin,Energy: GWh,PV,2028,478.2,478.2,478.2
Benin,Benin,Energy: GWh,PV,2029,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2030,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2031,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2032,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2033,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2034,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2035,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2040,1416.9,1416.9,1416.9
Benin,Benin,Energy: GWh,PV,2045,2646.2,2646.2,2646.2
Benin,Benin,Energy: GWh,PV,2050,4121.0,4121.0,4121.0
Benin,Benin,Energy: GWh,Reservoir,2030,1514.0,1514.0,1514.0
Benin,Benin,Energy: GWh,Reservoir,2031,1514.0,1514.0,1514.0
Benin,Benin,Energy: GWh,Reservoir,2032,1514.0,1514.0,1514.0
Benin,Benin,Energy: GWh,Reservoir,2033,1514.0,1514.0,1514.0
Benin,Benin,Energy: GWh,Reservoir,2034,1514.0,1514.0,1514.0
Benin,Benin,Energy: GWh,Reservoir,2035,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2040,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2045,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2050,2274.3,2274.3,2274.3
Benin,Benin,Export revenues with internal zones: $/MWh,,,-173.4,-173.4,-173.4
Benin,Benin,Exports exchange: GWh,,2026,2482.0,2482.0,2482.0
Benin,Benin,Exports exchange: GWh,,2027,2181.5,2181.5,2181.5
Benin,Benin,Exports exchange: GWh,,2028,2144.7,2144.7,2144.7
Benin,Benin,Exports exchange: GWh,,2029,1671.8,1671.8,1671.8
Benin,Benin,Exports exchange: GWh,,2030,1747.5,1747.5,1747.5
Benin,Benin,Exports exchange: GWh,,2031,1615.3,1615.3,1615.3
Benin,Benin,Exports exchange: GWh,,2032,1326.7,1326.7,1326.7
Benin,Benin,Exports exchange: GWh,,2033,1307.0,1307.0,1307.0
Benin,Benin,Exports exchange: GWh,,2034,1270.5,1270.5,1270.5
Benin,Benin,Exports exchange: GWh,,2035,1340.1,1340.1,1340.1
Benin,Benin,Exports exchange: GWh,,2040,1603.3,1603.3,1603.3
Benin,Benin,Exports exchange: GWh,,2045,1926.3,1926.3,1926.3
Benin,Benin,Exports exchange: GWh,,2050,2452.9,2452.9,2452.9
Benin,Benin,Fixed O&M: $/MWh,,,10.8,10.8,10.8
Benin,Benin,Fixed O&M: $m,,2026,6.4,6.4,6.4
Benin,Benin,Fixed O&M: $m,,2027,8.7,8.7,8.7
Benin,Benin,Fixed O&M: $m,,2028,12.7,12.7,12.7
Benin,Benin,Fixed O&M: $m,,2029,15.4,15.4,15.4
Benin,Benin,Fixed O&M: $m,,2030,36.9,36.9,36.9
Benin,Benin,Fixed O&M: $m,,2031,36.9,36.9,36.9
Benin,Benin,Fixed O&M: $m,,2032,36.9,36.9,36.9
Benin,Benin,Fixed O&M: $m,,2033,37.0,37.0,37.0
Benin,Benin,Fixed O&M: $m,,2034,37.0,37.0,37.0
Benin,Benin,Fixed O&M: $m,,2035,38.6,38.6,38.6
Benin,Benin,Fixed O&M: $m,,2040,51.6,51.6,51.6
Benin,Benin,Fixed O&M: $m,,2045,71.0,71.0,71.0
Benin,Benin,Fixed O&M: $m,,2050,100.7,100.7,100.7
Benin,Benin,Fuel costs: $/MWh,,,13.4,13.4,13.4
Benin,Benin,Fuel costs: $m,,2026,110.2,110.2,110.2
Benin,Benin,Fuel costs: $m,,2027,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2028,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2029,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2030,78.7,78.7,78.7
Benin,Benin,Fuel costs: $m,,2031,70.3,70.3,70.3
Benin,Benin,Fuel costs: $m,,2032,19.8,19.8,19.8
Benin,Benin,Fuel costs: $m,,2033,20.9,20.9,20.9
Benin,Benin,Fuel costs: $m,,2034,21.4,21.4,21.4
Benin,Benin,Fuel costs: $m,,2035,21.3,21.3,21.3
Benin,Benin,Fuel costs: $m,,2040,24.2,24.2,24.2
Benin,Benin,Fuel costs: $m,,2045,28.1,28.1,28.1
Benin,Benin,Fuel costs: $m,,2050,13.0,13.0,13.0
Benin,Benin,Generation: GWh,,2026,1135.0,1135.0,1135.0
Benin,Benin,Generation: GWh,,2027,1516.6,1516.6,1516.6
Benin,Benin,Generation: GWh,,2028,1815.4,1815.4,1815.4
Benin,Benin,Generation: GWh,,2029,2015.8,2015.8,2015.8
Benin,Benin,Generation: GWh,,2030,3118.0,3118.0,3118.0
Benin,Benin,Generation: GWh,,2031,3040.7,3040.7,3040.7
Benin,Benin,Generation: GWh,,2032,2574.2,2574.2,2574.2
Benin,Benin,Generation: GWh,,2033,2584.9,2584.9,2584.9
Benin,Benin,Generation: GWh,,2034,2602.4,2602.4,2602.4
Benin,Benin,Generation: GWh,,2035,2714.6,2714.6,2714.6
Benin,Benin,Generation: GWh,,2040,3637.6,3637.6,3637.6
Benin,Benin,Generation: GWh,,2045,5535.6,5535.6,5535.6
Benin,Benin,Generation: GWh,,2050,8190.4,8190.4,8190.4
Benin,Benin,Import costs with internal zones: $/MWh,,,233.0,233.0,233.0
Benin,Benin,Import costs with internal zones: $m,,2026,2970.4,2970.4,2970.4
Benin,Benin,Import costs with internal zones: $m,,2027,2950.8,2950.8,2950.8
Benin,Benin,Import costs with internal zones: $m,,2028,2872.7,2872.7,2872.7
Benin,Benin,Import costs with internal zones: $m,,2029,2432.4,2432.4,2432.4
Benin,Benin,Import costs with internal zones: $m,,2030,214.4,214.4,214.4
Benin,Benin,Import costs with internal zones: $m,,2031,177.3,177.3,177.3
Benin,Benin,Import costs with internal zones: $m,,2032,199.5,199.5,199.5
Benin,Benin,Import costs with internal zones: $m,,2033,204.2,204.2,204.2
Benin,Benin,Import costs with internal zones: $m,,2034,213.0,213.0,213.0
Benin,Benin,Import costs with internal zones: $m,,2035,258.4,258.4,258.4
Benin,Benin,Import costs with internal zones: $m,,2040,279.8,279.8,279.8
Benin,Benin,Import costs with internal zones: $m,,2045,272.3,272.3,272.3
Benin,Benin,Import costs with internal zones: $m,,2050,327.3,327.3,327.3
Benin,Benin,Imports exchange: GWh,,2026,2970.4,2970.4,2970.4
Benin,Benin,Imports exchange: GWh,,2027,2950.8,2950.8,2950.8
Benin,Benin,Imports exchange: GWh,,2028,2872.7,2872.7,2872.7
Benin,Benin,Imports exchange: GWh,,2029,2437.2,2437.2,2437.2
Benin,Benin,Imports exchange: GWh,,2030,1686.6,1686.6,1686.6
Benin,Benin,Imports exchange: GWh,,2031,1810.4,1810.4,1810.4
Benin,Benin,Imports exchange: GWh,,2032,2177.4,2177.4,2177.4
Benin,Benin,Imports exchange: GWh,,2033,2312.9,2312.9,2312.9
Benin,Benin,Imports exchange: GWh,,2034,2435.0,2435.0,2435.0
Benin,Benin,Imports exchange: GWh,,2035,2560.5,2560.5,2560.5
Benin,Benin,Imports exchange: GWh,,2040,2931.9,2931.9,2931.9
Benin,Benin,Imports exchange: GWh,,2045,3024.0,3024.0,3024.0
Benin,Benin,Imports exchange: GWh,,2050,2879.5,2879.5,2879.5
Benin,Benin,Investment costs: $/MWh,,,50.0,50.0,50.0
Benin,Benin,Investment costs: $m,,2026,4.7,4.7,4.7
Benin,Benin,Investment costs: $m,,2027,13.8,13.8,13.8
Benin,Benin,Investment costs: $m,,2028,34.4,34.4,34.4
Benin,Benin,Investment costs: $m,,2029,48.0,48.0,48.0
Benin,Benin,Investment costs: $m,,2030,191.4,191.4,191.4
Benin,Benin,Investment costs: $m,,2031,191.4,191.4,191.4
Benin,Benin,Investment costs: $m,,2032,191.4,191.4,191.4
Benin,Benin,Investment costs: $m,,2033,191.6,191.6,191.6
Benin,Benin,Investment costs: $m,,2034,193.0,193.0,193.0
Benin,Benin,Investment costs: $m,,2035,203.6,203.6,203.6
Benin,Benin,Investment costs: $m,,2040,247.5,247.5,247.5
Benin,Benin,Investment costs: $m,,2045,320.0,320.0,320.0
Benin,Benin,Investment costs: $m,,2050,468.8,468.8,468.8
Benin,Benin,Net interchange Ratio: GWh,,2026,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2027,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2028,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2029,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2031,0.1,0.1,0.1
Benin,Benin,Net interchange Ratio: GWh,,2032,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2033,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2034,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2035,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2040,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2045,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2050,0.1,0.1,0.1
Benin,Benin,Net interchange: GWh,,2026,488.4,488.4,488.4
Benin,Benin,Net interchange: GWh,,2027,769.3,769.3,769.3
Benin,Benin,Net interchange: GWh,,2028,728.0,728.0,728.0
Benin,Benin,Net interchange: GWh,,2029,765.5,765.5,765.5
Benin,Benin,Net interchange: GWh,,2031,195.1,195.1,195.1
Benin,Benin,Net interchange: GWh,,2032,850.7,850.7,850.7
Benin,Benin,Net interchange: GWh,,2033,1005.9,1005.9,1005.9
Benin,Benin,Net interchange: GWh,,2034,1164.5,1164.5,1164.5
Benin,Benin,Net interchange: GWh,,2035,1220.4,1220.4,1220.4
Benin,Benin,Net interchange: GWh,,2040,1328.6,1328.6,1328.6
Benin,Benin,Net interchange: GWh,,2045,1097.7,1097.7,1097.7
Benin,Benin,Net interchange: GWh,,2050,426.6,426.6,426.6
Benin,Benin,New Capacity: MW,Battery,2027,15.6,15.6,15.6
Benin,Benin,New Capacity: MW,Battery,2028,8.5,8.5,8.5
Benin,Benin,New Capacity: MW,Battery,2029,12.3,12.3,12.3
Benin,Benin,New Capacity: MW,Battery,2033,4.3,4.3,4.3
Benin,Benin,New Capacity: MW,Battery,2034,2.3,2.3,2.3
Benin,Benin,New Capacity: MW,Battery,2040,250.0,250.0,250.0
Benin,Benin,New Capacity: MW,Battery,2045,250.0,250.0,250.0
Benin,Benin,New Capacity: MW,Battery,2050,250.0,250.0,250.0
Benin,Benin,New Capacity: MW,Gas,2027,42.0,42.0,42.0
Benin,Benin,New Capacity: MW,PV,2026,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2027,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2028,225.0,225.0,225.0
Benin,Benin,New Capacity: MW,PV,2029,150.0,150.0,150.0
Benin,Benin,New Capacity: MW,PV,2040,560.7,560.7,560.7
Benin,Benin,New Capacity: MW,PV,2045,936.7,936.7,936.7
Benin,Benin,New Capacity: MW,PV,2050,1250.0,1250.0,1250.0
Benin,Benin,New Capacity: MW,Reservoir,2030,430.9,430.9,430.9
Benin,Benin,New Capacity: MW,Reservoir,2035,32.1,32.1,32.1
Benin,Benin,New Capacity: MW,Reservoir,2050,201.1,201.1,201.1
Benin,Benin,Price: $/MWh,,2026,1000.0,1000.0,1000.0
Benin,Benin,Price: $/MWh,,2027,1000.0,1000.0,1000.0
Benin,Benin,Price: $/MWh,,2028,1000.0,1000.0,1000.0
Benin,Benin,Price: $/MWh,,2029,998.2,998.2,998.2
Benin,Benin,Price: $/MWh,,2030,131.0,131.0,131.0
Benin,Benin,Price: $/MWh,,2031,99.0,99.0,99.0
Benin,Benin,Price: $/MWh,,2032,93.1,93.1,93.1
Benin,Benin,Price: $/MWh,,2033,92.8,92.8,92.8
Benin,Benin,Price: $/MWh,,2034,92.9,92.9,92.9
Benin,Benin,Price: $/MWh,,2035,113.3,113.3,113.3
Benin,Benin,Price: $/MWh,,2040,99.0,99.0,99.0
Benin,Benin,Price: $/MWh,,2045,90.0,90.0,90.0
Benin,Benin,Price: $/MWh,,2050,114.6,114.6,114.6
Benin,Benin,Spinning Reserve: GWh,,2026,180.0,180.0,180.0
Benin,Benin,Spinning Reserve: GWh,,2027,270.8,270.8,270.8
Benin,Benin,Spinning Reserve: GWh,,2028,300.7,300.7,300.7
Benin,Benin,Spinning Reserve: GWh,,2029,331.7,331.7,331.7
Benin,Benin,Spinning Reserve: GWh,,2030,407.2,407.2,407.2
Benin,Benin,Spinning Reserve: GWh,,2031,422.8,422.8,422.8
Benin,Benin,Spinning Reserve: GWh,,2032,437.9,437.9,437.9
Benin,Benin,Spinning Reserve: GWh,,2033,454.3,454.3,454.3
Benin,Benin,Spinning Reserve: GWh,,2034,468.8,468.8,468.8
Benin,Benin,Spinning Reserve: GWh,,2035,485.1,485.1,485.1
Benin,Benin,Spinning Reserve: GWh,,2040,686.0,686.0,686.0
Benin,Benin,Spinning Reserve: GWh,,2045,963.5,963.5,963.5
Benin,Benin,Spinning Reserve: GWh,,2050,1281.5,1281.5,1281.5
Benin,Benin,Surplus generation: GWh,,2045,6.6,6.6,6.6
Benin,Benin,Surplus generation: GWh,,2050,17.0,17.0,17.0
Benin,Benin,Total Demand: GWh,,2026,2294.4,2294.4,2294.4
Benin,Benin,Total Demand: GWh,,2027,2454.9,2454.9,2454.9
Benin,Benin,Total Demand: GWh,,2028,2624.1,2624.1,2624.1
Benin,Benin,Total Demand: GWh,,2029,2814.9,2814.9,2814.9
Benin,Benin,Total Demand: GWh,,2030,3049.1,3049.1,3049.1
Benin,Benin,Total Demand: GWh,,2031,3226.9,3226.9,3226.9
Benin,Benin,Total Demand: GWh,,2032,3413.4,3413.4,3413.4
Benin,Benin,Total Demand: GWh,,2033,3578.3,3578.3,3578.3
Benin,Benin,Total Demand: GWh,,2034,3738.7,3738.7,3738.7
Benin,Benin,Total Demand: GWh,,2035,3907.9,3907.9,3907.9
Benin,Benin,Total Demand: GWh,,2040,4740.7,4740.7,4740.7
Benin,Benin,Total Demand: GWh,,2045,5635.7,5635.7,5635.7
Benin,Benin,Total Demand: GWh,,2050,6583.5,6583.5,6583.5
Benin,Benin,Trade shared benefits: $/MWh,,,-9.3,-9.3,-9.3
Benin,Benin,Transmission Capacity: MW,Nigeria,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2050,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2050,340.0,340.0,340.0
Benin,Benin,Unmet country spinning reserve costs: $/MWh,,,0.3,0.3,0.3
Benin,Benin,Unmet country spinning reserve costs: $m,,2026,6.8,6.8,6.8
Benin,Benin,Unmet country spinning reserve costs: $m,,2027,0.3,0.3,0.3
Benin,Benin,Unmet country spinning reserve costs: $m,,2028,3.4,3.4,3.4
