country,zone,attribute,resolution,year,baseline
Benin,Benin,Fixed O&M: $m,,2027,10.8
Benin,Benin,Fixed O&M: $m,,2028,17.1
Benin,Benin,Fixed O&M: $m,,2029,18.9
Benin,Benin,Fixed O&M: $m,,2030,30.1
Benin,Benin,Fixed O&M: $m,,2031,34.0
Benin,Benin,Fixed O&M: $m,,2032,37.2
Benin,Benin,Fixed O&M: $m,,2033,41.6
Benin,Benin,Fixed O&M: $m,,2034,51.0
Benin,Benin,Fixed O&M: $m,,2035,52.7
Benin,Benin,Fixed O&M: $m,,2040,63.3
Benin,Benin,Fixed O&M: $m,,2045,76.1
Benin,Benin,Fixed O&M: $m,,2050,98.9
Benin,Benin,Fuel costs: $/MWh,,,17.8
Benin,Benin,Fuel costs: $m,,2026,105.6
Benin,Benin,Fuel costs: $m,,2027,89.0
Benin,Benin,Fuel costs: $m,,2028,117.2
Benin,Benin,Fuel costs: $m,,2029,119.5
Benin,Benin,Fuel costs: $m,,2030,20.7
Benin,Benin,Fuel costs: $m,,2031,21.6
Benin,Benin,Fuel costs: $m,,2032,23.6
Benin,Benin,Fuel costs: $m,,2033,23.2
Benin,Benin,Fuel costs: $m,,2034,54.1
Benin,Benin,Fuel costs: $m,,2035,62.9
Benin,Benin,Fuel costs: $m,,2040,89.1
Benin,Benin,Fuel costs: $m,,2045,113.8
Benin,Benin,Fuel costs: $m,,2050,13.0
Benin,Benin,Generation: GWh,,2026,1092.6
Benin,Benin,Generation: GWh,,2027,1362.8
Benin,Benin,Generation: GWh,,2028,2155.6
Benin,Benin,Generation: GWh,,2029,2258.8
Benin,Benin,Generation: GWh,,2030,2176.3
Benin,Benin,Generation: GWh,,2031,2465.9
Benin,Benin,Generation: GWh,,2032,2652.5
Benin,Benin,Generation: GWh,,2033,2964.1
Benin,Benin,Generation: GWh,,2034,3972.7
Benin,Benin,Generation: GWh,,2035,4174.4
Benin,Benin,Generation: GWh,,2040,5442.4
Benin,Benin,Generation: GWh,,2045,6787.7
Benin,Benin,Generation: GWh,,2050,7410.0
Benin,Benin,Import costs with internal zones: $/MWh,,,147.4
Benin,Benin,Import costs with internal zones: $m,,2026,539.9
Benin,Benin,Import costs with internal zones: $m,,2027,426.5
Benin,Benin,Import costs with internal zones: $m,,2028,539.1
Benin,Benin,Import costs with internal zones: $m,,2029,515.6
Benin,Benin,Import costs with internal zones: $m,,2030,276.9
Benin,Benin,Import costs with internal zones: $m,,2031,271.5
Benin,Benin,Import costs with internal zones: $m,,2032,214.0
Benin,Benin,Import costs with internal zones: $m,,2033,229.8
Benin,Benin,Import costs with internal zones: $m,,2034,281.4
Benin,Benin,Import costs with internal zones: $m,,2035,277.6
Benin,Benin,Import costs with internal zones: $m,,2040,333.4
Benin,Benin,Import costs with internal zones: $m,,2045,442.1
Benin,Benin,Import costs with internal zones: $m,,2050,2547.8
Benin,Benin,Imports exchange: GWh,,2026,2300.4
Benin,Benin,Imports exchange: GWh,,2027,2978.4
Benin,Benin,Imports exchange: GWh,,2028,2947.2
Benin,Benin,Imports exchange: GWh,,2029,2650.5
Benin,Benin,Imports exchange: GWh,,2030,2808.4
Benin,Benin,Imports exchange: GWh,,2031,2746.8
Benin,Benin,Imports exchange: GWh,,2032,2439.5
Benin,Benin,Imports exchange: GWh,,2033,2598.4
Benin,Benin,Imports exchange: GWh,,2034,2587.1
Benin,Benin,Imports exchange: GWh,,2035,2560.8
Benin,Benin,Imports exchange: GWh,,2040,2783.4
Benin,Benin,Imports exchange: GWh,,2045,2882.3
Benin,Benin,Imports exchange: GWh,,2050,2930.4
Benin,Benin,Investment costs: $/MWh,,,57.1
Benin,Benin,Investment costs: $m,,2026,4.7
Benin,Benin,Investment costs: $m,,2027,25.9
Benin,Benin,Investment costs: $m,,2028,60.9
Benin,Benin,Investment costs: $m,,2029,69.8
Benin,Benin,Investment costs: $m,,2030,141.6
Benin,Benin,Investment costs: $m,,2031,164.0
Benin,Benin,Investment costs: $m,,2032,181.5
Benin,Benin,Investment costs: $m,,2033,206.3
Benin,Benin,Investment costs: $m,,2034,265.2
Benin,Benin,Investment costs: $m,,2035,272.7
Benin,Benin,Investment costs: $m,,2040,320.5
Benin,Benin,Investment costs: $m,,2045,369.6
Benin,Benin,Investment costs: $m,,2050,492.4
Benin,Benin,Net interchange Ratio: GWh,,2026,0.5
Benin,Benin,Net interchange Ratio: GWh,,2027,0.5
Benin,Benin,Net interchange Ratio: GWh,,2028,0.2
Benin,Benin,Net interchange Ratio: GWh,,2029,0.2
Benin,Benin,Net interchange Ratio: GWh,,2030,0.3
Benin,Benin,Net interchange Ratio: GWh,,2031,0.3
Benin,Benin,Net interchange Ratio: GWh,,2032,0.2
Benin,Benin,Net interchange Ratio: GWh,,2033,0.2
Benin,Benin,Net interchange Ratio: GWh,,2050,0.1
Benin,Benin,Net interchange: GWh,,2026,1200.5
Benin,Benin,Net interchange: GWh,,2027,1131.1
Benin,Benin,Net interchange: GWh,,2028,630.6
Benin,Benin,Net interchange: GWh,,2029,659.2
Benin,Benin,Net interchange: GWh,,2030,1022.1
Benin,Benin,Net interchange: GWh,,2031,915.1
Benin,Benin,Net interchange: GWh,,2032,847.0
Benin,Benin,Net interchange: GWh,,2033,711.1
Benin,Benin,Net interchange: GWh,,2050,632.0
Benin,Benin,New Capacity: MW,Battery,2027,40.8
Benin,Benin,New Capacity: MW,Battery,2028,54.2
Benin,Benin,New Capacity: MW,Battery,2029,7.5
Benin,Benin,New Capacity: MW,Battery,2031,9.7
Benin,Benin,New Capacity: MW,Battery,2032,13.3
Benin,Benin,New Capacity: MW,Battery,2033,11.7
Benin,Benin,New Capacity: MW,Battery,2035,0.6
Benin,Benin,New Capacity: MW,Battery,2040,151.0
Benin,Benin,New Capacity: MW,Battery,2045,311.5
Benin,Benin,New Capacity: MW,Battery,2050,518.4
Benin,Benin,New Capacity: MW,Gas,2027,42.0
Benin,Benin,New Capacity: MW,PV,2026,50.0
Benin,Benin,New Capacity: MW,PV,2027,150.0
Benin,Benin,New Capacity: MW,PV,2028,325.0
Benin,Benin,New Capacity: MW,PV,2029,100.0
Benin,Benin,New Capacity: MW,PV,2030,100.0
Benin,Benin,New Capacity: MW,PV,2031,100.0
Benin,Benin,New Capacity: MW,PV,2032,100.0
Benin,Benin,New Capacity: MW,PV,2033,100.0
Benin,Benin,New Capacity: MW,PV,2034,100.0
Benin,Benin,New Capacity: MW,PV,2035,100.0
Benin,Benin,New Capacity: MW,PV,2040,500.0
Benin,Benin,New Capacity: MW,PV,2045,500.0
Benin,Benin,New Capacity: MW,PV,2050,500.0
Benin,Benin,New Capacity: MW,Reservoir,2030,189.9
Benin,Benin,New Capacity: MW,Reservoir,2031,41.6
Benin,Benin,New Capacity: MW,Reservoir,2032,27.5
Benin,Benin,New Capacity: MW,Reservoir,2033,49.9
Benin,Benin,New Capacity: MW,Reservoir,2034,154.1
Benin,Benin,New Capacity: MW,Reservoir,2050,244.9
Benin,Benin,Price: $/MWh,,2026,252.8
Benin,Benin,Price: $/MWh,,2027,161.1
Benin,Benin,Price: $/MWh,,2028,209.8
Benin,Benin,Price: $/MWh,,2029,220.9
Benin,Benin,Price: $/MWh,,2030,99.5
Benin,Benin,Price: $/MWh,,2031,99.1
Benin,Benin,Price: $/MWh,,2032,92.5
Benin,Benin,Price: $/MWh,,2033,93.0
Benin,Benin,Price: $/MWh,,2034,103.8
Benin,Benin,Price: $/MWh,,2035,103.0
Benin,Benin,Price: $/MWh,,2040,122.9
Benin,Benin,Price: $/MWh,,2045,159.1
Benin,Benin,Price: $/MWh,,2050,859.2
Benin,Benin,Spinning Reserve: GWh,,2026,206.4
Benin,Benin,Spinning Reserve: GWh,,2027,284.8
Benin,Benin,Spinning Reserve: GWh,,2028,361.1
Benin,Benin,Spinning Reserve: GWh,,2029,400.2
Benin,Benin,Spinning Reserve: GWh,,2030,451.1
Benin,Benin,Spinning Reserve: GWh,,2031,487.0
Benin,Benin,Spinning Reserve: GWh,,2032,534.2
Benin,Benin,Spinning Reserve: GWh,,2033,568.1
Benin,Benin,Spinning Reserve: GWh,,2034,593.5
Benin,Benin,Spinning Reserve: GWh,,2035,619.9
Benin,Benin,Spinning Reserve: GWh,,2040,810.3
Benin,Benin,Spinning Reserve: GWh,,2045,1005.7
Benin,Benin,Spinning Reserve: GWh,,2050,1154.7
Benin,Benin,Total Demand: GWh,,2026,2294.4
Benin,Benin,Total Demand: GWh,,2027,2454.9
Benin,Benin,Total Demand: GWh,,2028,2624.1
Benin,Benin,Total Demand: GWh,,2029,2814.9
Benin,Benin,Total Demand: GWh,,2030,3049.1
Benin,Benin,Total Demand: GWh,,2031,3226.9
Benin,Benin,Total Demand: GWh,,2032,3413.4
Benin,Benin,Total Demand: GWh,,2033,3578.3
Benin,Benin,Total Demand: GWh,,2034,3738.7
Benin,Benin,Total Demand: GWh,,2035,3907.9
Benin,Benin,Total Demand: GWh,,2040,4740.7
Benin,Benin,Total Demand: GWh,,2045,5635.7
Benin,Benin,Total Demand: GWh,,2050,6583.5
Benin,Benin,Trade shared benefits: $/MWh,,,-129.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2026,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2027,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2028,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2029,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2030,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2031,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2032,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2033,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2034,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2035,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2040,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2045,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2050,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2026,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2027,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2028,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2029,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2030,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2031,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2032,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2033,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2034,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2035,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2040,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2045,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2050,340.0
Benin,Benin,Unmet country spinning reserve costs: $/MWh,,,0.5
Benin,Benin,Unmet country spinning reserve costs: $m,,2026,4.1
Benin,Benin,Unmet country spinning reserve costs: $m,,2027,1.0
Benin,Benin,Unmet country spinning reserve costs: $m,,2028,1.4
Benin,Benin,Unmet country spinning reserve costs: $m,,2029,2.0
Benin,Benin,Unmet country spinning reserve costs: $m,,2030,0.6
Benin,Benin,Unmet country spinning reserve costs: $m,,2031,0.8
Benin,Benin,Unmet country spinning reserve costs: $m,,2032,1.0
Benin,Benin,Unmet country spinning reserve costs: $m,,2033,1.1
Benin,Benin,Unmet country spinning reserve costs: $m,,2034,1.2
Benin,Benin,Unmet country spinning reserve costs: $m,,2035,2.0
Benin,Benin,Unmet country spinning reserve costs: $m,,2040,1.5
Benin,Benin,Unmet country spinning reserve costs: $m,,2045,1.2
Benin,Benin,Unmet country spinning reserve costs: $m,,2050,5.1
Benin,Benin,Unmet demand costs: $/MWh,,,0.0
Benin,Benin,Unmet demand costs: $m,,2026,1.3
Benin,Benin,Unmet demand costs: $m,,2027,0.2
Benin,Benin,Unmet demand costs: $m,,2028,0.7
Benin,Benin,Unmet demand costs: $m,,2029,0.4
Benin,Benin,Unmet demand: GWh,,2026,1.3
Benin,Benin,Unmet demand: GWh,,2027,0.2
Benin,Benin,Unmet demand: GWh,,2028,0.7
Benin,Benin,Unmet demand: GWh,,2029,0.4
Benin,Benin,Variable O&M: $/MWh,,,1.3
Benin,Benin,Variable O&M: $m,,2026,7.3
Benin,Benin,Variable O&M: $m,,2027,5.9
Benin,Benin,Variable O&M: $m,,2028,7.9
Benin,Benin,Variable O&M: $m,,2029,8.0
Benin,Benin,Variable O&M: $m,,2030,1.5
Benin,Benin,Variable O&M: $m,,2031,1.6
Benin,Benin,Variable O&M: $m,,2032,1.8
Benin,Benin,Variable O&M: $m,,2033,1.9
Benin,Benin,Variable O&M: $m,,2034,4.3
Benin,Benin,Variable O&M: $m,,2035,4.9
Benin,Benin,Variable O&M: $m,,2040,6.7
Benin,Benin,Variable O&M: $m,,2045,8.4
Benin,Benin,Variable O&M: $m,,2050,1.8
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2026,118.6
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2027,111.0
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2028,1126.9
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2029,176.2
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2030,164.7
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2031,184.7
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2032,224.6
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2033,227.9
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2034,412.6
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2035,1259.3
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2040,1927.2
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2045,1927.2
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2050,1158.7
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2026,43.1
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2029,78.8
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2030,26.7
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2031,34.8
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2032,12.7
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2033,15.1
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2034,21.6
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2035,37.0
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2040,257.0
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2045,843.5
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2050,475.6
Burkina,Burkina,Capacity: MW,Battery,2026,30.0
Burkina,Burkina,Capacity: MW,Battery,2027,30.0
Burkina,Burkina,Capacity: MW,Battery,2028,75.0
Burkina,Burkina,Capacity: MW,Battery,2029,108.7
Burkina,Burkina,Capacity: MW,Battery,2030,194.7
Burkina,Burkina,Capacity: MW,Battery,2031,205.8
Burkina,Burkina,Capacity: MW,Battery,2032,205.8
Burkina,Burkina,Capacity: MW,Battery,2033,263.8
Burkina,Burkina,Capacity: MW,Battery,2034,277.8
Burkina,Burkina,Capacity: MW,Battery,2035,282.4
Burkina,Burkina,Capacity: MW,Battery,2040,498.2
Burkina,Burkina,Capacity: MW,Battery,2045,1135.2
Burkina,Burkina,Capacity: MW,Battery,2050,1501.5
Burkina,Burkina,Capacity: MW,Diesel,2026,469.4
Burkina,Burkina,Capacity: MW,Diesel,2027,469.4
Burkina,Burkina,Capacity: MW,Diesel,2028,469.4
Burkina,Burkina,Capacity: MW,Diesel,2029,499.9
Burkina,Burkina,Capacity: MW,Diesel,2030,546.1
Burkina,Burkina,Capacity: MW,Diesel,2031,627.4
Burkina,Burkina,Capacity: MW,Diesel,2032,723.8
Burkina,Burkina,Capacity: MW,Diesel,2033,631.4
Burkina,Burkina,Capacity: MW,Diesel,2034,730.1
Burkina,Burkina,Capacity: MW,Diesel,2035,846.4
Burkina,Burkina,Capacity: MW,Diesel,2040,1177.0
Burkina,Burkina,Capacity: MW,Diesel,2045,1177.0
Burkina,Burkina,Capacity: MW,Diesel,2050,1127.0
Burkina,Burkina,Capacity: MW,PV,2026,323.1
Burkina,Burkina,Capacity: MW,PV,2027,323.1
Burkina,Burkina,Capacity: MW,PV,2028,467.1
Burkina,Burkina,Capacity: MW,PV,2029,567.1
Burkina,Burkina,Capacity: MW,PV,2030,667.1
Burkina,Burkina,Capacity: MW,PV,2031,767.1
Burkina,Burkina,Capacity: MW,PV,2032,867.1
Burkina,Burkina,Capacity: MW,PV,2033,967.1
Burkina,Burkina,Capacity: MW,PV,2034,1067.1
Burkina,Burkina,Capacity: MW,PV,2035,1167.1
Burkina,Burkina,Capacity: MW,PV,2040,1667.1
Burkina,Burkina,Capacity: MW,PV,2045,2130.0
Burkina,Burkina,Capacity: MW,PV,2050,2506.0
Burkina,Burkina,Capacity: MW,Reservoir,2026,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2027,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2028,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2029,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2030,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2031,36.6
