country,zone,attribute,resolution,year,NoTransmission,TransmissionOptimal,baseline
Benin,Benin,Energy: GWh,Gas,2040,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2045,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2050,312.7,312.7,312.7
Benin,Benin,Energy: GWh,PV,2026,114.9,114.9,114.9
Benin,Benin,Energy: GWh,PV,2027,181.0,181.0,181.0
Benin,Benin,Energy: GWh,PV,2028,478.2,478.2,478.2
Benin,Benin,Energy: GWh,PV,2029,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2030,702.7,702.7,702.7
Benin,Benin,Energy: GWh,PV,2031,729.1,729.1,729.1
Benin,Benin,Energy: GWh,PV,2032,755.6,755.6,755.6
Benin,Benin,Energy: GWh,PV,2033,782.0,782.0,782.0
Benin,Benin,Energy: GWh,PV,2034,808.4,808.4,808.4
Benin,Benin,Energy: GWh,PV,2035,834.8,834.8,834.8
Benin,Benin,Energy: GWh,PV,2040,966.9,966.9,966.9
Benin,Benin,Energy: GWh,PV,2045,1083.2,1083.2,1083.2
Benin,Benin,Energy: GWh,PV,2050,1182.2,1182.2,1182.2
Benin,Benin,Energy: GWh,Reservoir,2030,1394.0,1394.0,1394.0
Benin,Benin,Energy: GWh,Reservoir,2031,1427.0,1427.0,1427.0
Benin,Benin,Energy: GWh,Reservoir,2032,1520.2,1520.2,1520.2
Benin,Benin,Energy: GWh,Reservoir,2033,1625.6,1625.6,1625.6
Benin,Benin,Energy: GWh,Reservoir,2034,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2035,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2040,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2045,1626.7,1626.7,1626.7
Benin,Benin,Energy: GWh,Reservoir,2050,2385.3,2385.3,2385.3
Benin,Benin,Export revenues with internal zones: $/MWh,,,-670.7,-670.7,-670.7
Benin,Benin,Exports exchange: GWh,,2026,2448.2,2448.2,2448.2
Benin,Benin,Exports exchange: GWh,,2027,2183.4,2183.4,2183.4
Benin,Benin,Exports exchange: GWh,,2028,2139.3,2139.3,2139.3
Benin,Benin,Exports exchange: GWh,,2029,1698.0,1698.0,1698.0
Benin,Benin,Exports exchange: GWh,,2030,1653.9,1653.9,1653.9
Benin,Benin,Exports exchange: GWh,,2031,1446.5,1446.5,1446.5
Benin,Benin,Exports exchange: GWh,,2032,1434.2,1434.2,1434.2
Benin,Benin,Exports exchange: GWh,,2033,1476.4,1476.4,1476.4
Benin,Benin,Exports exchange: GWh,,2034,1852.7,1852.7,1852.7
Benin,Benin,Exports exchange: GWh,,2035,2569.9,2569.9,2569.9
Benin,Benin,Exports exchange: GWh,,2040,2449.0,2449.0,2449.0
Benin,Benin,Exports exchange: GWh,,2045,2213.4,2213.4,2213.4
Benin,Benin,Exports exchange: GWh,,2050,232.4,232.4,232.4
Benin,Benin,Fixed O&M: $/MWh,,,8.2,8.2,8.2
Benin,Benin,Fixed O&M: $m,,2026,6.4,6.4,6.4
Benin,Benin,Fixed O&M: $m,,2027,8.6,8.6,8.6
Benin,Benin,Fixed O&M: $m,,2028,12.5,12.5,12.5
Benin,Benin,Fixed O&M: $m,,2029,15.1,15.1,15.1
Benin,Benin,Fixed O&M: $m,,2030,35.4,35.4,35.4
Benin,Benin,Fixed O&M: $m,,2031,36.2,36.2,36.2
Benin,Benin,Fixed O&M: $m,,2032,38.0,38.0,38.0
Benin,Benin,Fixed O&M: $m,,2033,39.8,39.8,39.8
Benin,Benin,Fixed O&M: $m,,2034,40.3,40.3,40.3
Benin,Benin,Fixed O&M: $m,,2035,40.7,40.7,40.7
Benin,Benin,Fixed O&M: $m,,2040,42.6,42.6,42.6
Benin,Benin,Fixed O&M: $m,,2045,39.5,39.5,39.5
Benin,Benin,Fixed O&M: $m,,2050,53.3,53.3,53.3
Benin,Benin,Fuel costs: $/MWh,,,17.6,17.6,17.6
Benin,Benin,Fuel costs: $m,,2026,110.2,110.2,110.2
Benin,Benin,Fuel costs: $m,,2027,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2028,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2029,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2030,81.4,81.4,81.4
Benin,Benin,Fuel costs: $m,,2031,20.5,20.5,20.5
Benin,Benin,Fuel costs: $m,,2032,21.2,21.2,21.2
Benin,Benin,Fuel costs: $m,,2033,21.4,21.4,21.4
Benin,Benin,Fuel costs: $m,,2034,22.9,22.9,22.9
Benin,Benin,Fuel costs: $m,,2035,101.2,101.2,101.2
Benin,Benin,Fuel costs: $m,,2040,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2045,13.0,13.0,13.0
Benin,Benin,Fuel costs: $m,,2050,13.0,13.0,13.0
Benin,Benin,Generation: GWh,,2026,1135.0,1135.0,1135.0
Benin,Benin,Generation: GWh,,2027,1515.4,1515.4,1515.4
Benin,Benin,Generation: GWh,,2028,1813.4,1813.4,1813.4
Benin,Benin,Generation: GWh,,2029,2012.2,2012.2,2012.2
Benin,Benin,Generation: GWh,,2030,3046.8,3046.8,3046.8
Benin,Benin,Generation: GWh,,2031,2544.3,2544.3,2544.3
Benin,Benin,Generation: GWh,,2032,2670.4,2670.4,2670.4
Benin,Benin,Generation: GWh,,2033,2807.0,2807.0,2807.0
Benin,Benin,Generation: GWh,,2034,2874.0,2874.0,2874.0
Benin,Benin,Generation: GWh,,2035,3649.7,3649.7,3649.7
Benin,Benin,Generation: GWh,,2040,3987.6,3987.6,3987.6
Benin,Benin,Generation: GWh,,2045,3080.4,3080.4,3080.4
Benin,Benin,Generation: GWh,,2050,3929.0,3929.0,3929.0
Benin,Benin,Import costs with internal zones: $/MWh,,,979.8,979.8,979.8
Benin,Benin,Import costs with internal zones: $m,,2026,5940.8,5940.8,5940.8
Benin,Benin,Import costs with internal zones: $m,,2027,5897.8,5897.8,5897.8
Benin,Benin,Import costs with internal zones: $m,,2028,5754.7,5754.7,5754.7
Benin,Benin,Import costs with internal zones: $m,,2029,4915.2,4915.2,4915.2
Benin,Benin,Import costs with internal zones: $m,,2030,172.8,172.8,172.8
Benin,Benin,Import costs with internal zones: $m,,2031,212.1,212.1,212.1
Benin,Benin,Import costs with internal zones: $m,,2032,198.5,198.5,198.5
Benin,Benin,Import costs with internal zones: $m,,2033,200.3,200.3,200.3
Benin,Benin,Import costs with internal zones: $m,,2034,342.9,342.9,342.9
Benin,Benin,Import costs with internal zones: $m,,2035,503.9,503.9,503.9
Benin,Benin,Import costs with internal zones: $m,,2040,5424.1,5424.1,5424.1
Benin,Benin,Import costs with internal zones: $m,,2045,5736.3,5736.3,5736.3
Benin,Benin,Import costs with internal zones: $m,,2050,5759.2,5759.2,5759.2
Benin,Benin,Imports exchange: GWh,,2026,2970.4,2970.4,2970.4
Benin,Benin,Imports exchange: GWh,,2027,2948.9,2948.9,2948.9
Benin,Benin,Imports exchange: GWh,,2028,2879.0,2879.0,2879.0
Benin,Benin,Imports exchange: GWh,,2029,2472.5,2472.5,2472.5
Benin,Benin,Imports exchange: GWh,,2030,1662.0,1662.0,1662.0
Benin,Benin,Imports exchange: GWh,,2031,2136.8,2136.8,2136.8
Benin,Benin,Imports exchange: GWh,,2032,2187.1,2187.1,2187.1
Benin,Benin,Imports exchange: GWh,,2033,2260.7,2260.7,2260.7
Benin,Benin,Imports exchange: GWh,,2034,2759.6,2759.6,2759.6
Benin,Benin,Imports exchange: GWh,,2035,2890.9,2890.9,2890.9
Benin,Benin,Imports exchange: GWh,,2040,2926.7,2926.7,2926.7
Benin,Benin,Imports exchange: GWh,,2045,3000.3,3000.3,3000.3
Benin,Benin,Imports exchange: GWh,,2050,2988.6,2988.6,2988.6
Benin,Benin,Investment costs: $/MWh,,,42.2,42.2,42.2
Benin,Benin,Investment costs: $m,,2026,4.7,4.7,4.7
Benin,Benin,Investment costs: $m,,2027,13.5,13.5,13.5
Benin,Benin,Investment costs: $m,,2028,33.9,33.9,33.9
Benin,Benin,Investment costs: $m,,2029,47.2,47.2,47.2
Benin,Benin,Investment costs: $m,,2030,181.1,181.1,181.1
Benin,Benin,Investment costs: $m,,2031,186.0,186.0,186.0
Benin,Benin,Investment costs: $m,,2032,196.6,196.6,196.6
Benin,Benin,Investment costs: $m,,2033,208.5,208.5,208.5
Benin,Benin,Investment costs: $m,,2034,212.0,212.0,212.0
Benin,Benin,Investment costs: $m,,2035,214.1,214.1,214.1
Benin,Benin,Investment costs: $m,,2040,221.9,221.9,221.9
Benin,Benin,Investment costs: $m,,2045,228.2,228.2,228.2
Benin,Benin,Investment costs: $m,,2050,314.9,314.9,314.9
Benin,Benin,Net interchange Ratio: GWh,,2026,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2027,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2028,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2029,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2031,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2032,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2033,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2034,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2035,0.1,0.1,0.1
Benin,Benin,Net interchange Ratio: GWh,,2040,0.1,0.1,0.1
Benin,Benin,Net interchange Ratio: GWh,,2045,0.1,0.1,0.1
Benin,Benin,Net interchange Ratio: GWh,,2050,0.4,0.4,0.4
Benin,Benin,Net interchange: GWh,,2026,522.3,522.3,522.3
Benin,Benin,Net interchange: GWh,,2027,765.5,765.5,765.5
Benin,Benin,Net interchange: GWh,,2028,739.7,739.7,739.7
Benin,Benin,Net interchange: GWh,,2029,774.5,774.5,774.5
Benin,Benin,Net interchange: GWh,,2030,8.1,8.1,8.1
Benin,Benin,Net interchange: GWh,,2031,690.3,690.3,690.3
Benin,Benin,Net interchange: GWh,,2032,752.8,752.8,752.8
Benin,Benin,Net interchange: GWh,,2033,784.4,784.4,784.4
Benin,Benin,Net interchange: GWh,,2034,906.9,906.9,906.9
Benin,Benin,Net interchange: GWh,,2035,321.0,321.0,321.0
Benin,Benin,Net interchange: GWh,,2040,477.7,477.7,477.7
Benin,Benin,Net interchange: GWh,,2045,786.9,786.9,786.9
Benin,Benin,Net interchange: GWh,,2050,2756.3,2756.3,2756.3
Benin,Benin,New Capacity: MW,Battery,2027,9.0,9.0,9.0
Benin,Benin,New Capacity: MW,Battery,2028,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2029,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2030,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2031,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2032,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2033,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2034,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2035,4.0,4.0,4.0
Benin,Benin,New Capacity: MW,Battery,2040,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,Battery,2045,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,Battery,2050,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,Gas,2027,42.0,42.0,42.0
Benin,Benin,New Capacity: MW,PV,2026,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2027,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2028,225.0,225.0,225.0
Benin,Benin,New Capacity: MW,PV,2029,150.0,150.0,150.0
Benin,Benin,New Capacity: MW,PV,2030,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2031,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2032,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2033,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2034,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2035,20.0,20.0,20.0
Benin,Benin,New Capacity: MW,PV,2040,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,PV,2045,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,PV,2050,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,Reservoir,2030,396.8,396.8,396.8
Benin,Benin,New Capacity: MW,Reservoir,2031,9.4,9.4,9.4
Benin,Benin,New Capacity: MW,Reservoir,2032,26.5,26.5,26.5
Benin,Benin,New Capacity: MW,Reservoir,2033,30.0,30.0,30.0
Benin,Benin,New Capacity: MW,Reservoir,2034,0.3,0.3,0.3
Benin,Benin,New Capacity: MW,Reservoir,2050,244.9,244.9,244.9
Benin,Benin,Price: $/MWh,,2026,2000.0,2000.0,2000.0
Benin,Benin,Price: $/MWh,,2027,2000.0,2000.0,2000.0
Benin,Benin,Price: $/MWh,,2028,1998.9,1998.9,1998.9
Benin,Benin,Price: $/MWh,,2029,1989.5,1989.5,1989.5
Benin,Benin,Price: $/MWh,,2030,105.8,105.8,105.8
Benin,Benin,Price: $/MWh,,2031,99.9,99.9,99.9
Benin,Benin,Price: $/MWh,,2032,93.9,93.9,93.9
Benin,Benin,Price: $/MWh,,2033,92.7,92.7,92.7
Benin,Benin,Price: $/MWh,,2034,144.9,144.9,144.9
Benin,Benin,Price: $/MWh,,2035,210.0,210.0,210.0
Benin,Benin,Price: $/MWh,,2040,1834.7,1834.7,1834.7
Benin,Benin,Price: $/MWh,,2045,1898.4,1898.4,1898.4
Benin,Benin,Price: $/MWh,,2050,1933.2,1933.2,1933.2
Benin,Benin,Spinning Reserve: GWh,,2026,180.0,180.0,180.0
Benin,Benin,Spinning Reserve: GWh,,2027,243.5,243.5,243.5
Benin,Benin,Spinning Reserve: GWh,,2028,259.7,259.7,259.7
Benin,Benin,Spinning Reserve: GWh,,2029,239.3,239.3,239.3
Benin,Benin,Spinning Reserve: GWh,,2030,399.1,399.1,399.1
Benin,Benin,Spinning Reserve: GWh,,2031,414.0,414.0,414.0
Benin,Benin,Spinning Reserve: GWh,,2032,436.7,436.7,436.7
Benin,Benin,Spinning Reserve: GWh,,2033,457.7,457.7,457.7
Benin,Benin,Spinning Reserve: GWh,,2034,472.0,472.0,472.0
Benin,Benin,Spinning Reserve: GWh,,2035,477.3,477.3,477.3
Benin,Benin,Spinning Reserve: GWh,,2040,537.5,537.5,537.5
Benin,Benin,Spinning Reserve: GWh,,2045,585.4,585.4,585.4
Benin,Benin,Spinning Reserve: GWh,,2050,719.9,719.9,719.9
Benin,Benin,Total Demand: GWh,,2026,2294.4,2294.4,2294.4
Benin,Benin,Total Demand: GWh,,2027,2454.9,2454.9,2454.9
Benin,Benin,Total Demand: GWh,,2028,2624.1,2624.1,2624.1
Benin,Benin,Total Demand: GWh,,2029,2814.9,2814.9,2814.9
Benin,Benin,Total Demand: GWh,,2030,3049.1,3049.1,3049.1
Benin,Benin,Total Demand: GWh,,2031,3226.9,3226.9,3226.9
Benin,Benin,Total Demand: GWh,,2032,3413.4,3413.4,3413.4
Benin,Benin,Total Demand: GWh,,2033,3578.3,3578.3,3578.3
Benin,Benin,Total Demand: GWh,,2034,3738.7,3738.7,3738.7
Benin,Benin,Total Demand: GWh,,2035,3907.9,3907.9,3907.9
Benin,Benin,Total Demand: GWh,,2040,4740.7,4740.7,4740.7
Benin,Benin,Total Demand: GWh,,2045,5635.7,5635.7,5635.7
Benin,Benin,Total Demand: GWh,,2050,6583.5,6583.5,6583.5
Benin,Benin,Trade shared benefits: $/MWh,,,-286.8,-286.8,-286.8
Benin,Benin,Transmission Capacity: MW,Nigeria,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2050,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2050,340.0,340.0,340.0
