z,uni,y,value
Botswana,Fixed O&M: $m,2038,731.0789334666797
Botswana,Fixed O&M: $m,2039,798.5024581894971
Botswana,Fixed O&M: $m,2040,866.3995493112669
Botswana,Fuel costs: $m,2025,232.57750702724636
Botswana,Fuel costs: $m,2026,449.3267915722636
Botswana,Fuel costs: $m,2027,645.55304600439
Botswana,Fuel costs: $m,2028,823.2260156126222
Botswana,Fuel costs: $m,2029,955.8154568359373
Botswana,Fuel costs: $m,2030,1075.9064035832296
Botswana,Fuel costs: $m,2031,1184.6951616646793
Botswana,Fuel costs: $m,2032,1283.2624644602276
Botswana,Fuel costs: $m,2033,1372.5847007809778
Botswana,Fuel costs: $m,2034,1453.5440467379808
Botswana,Fuel costs: $m,2035,1526.7633878858571
Botswana,Fuel costs: $m,2036,1592.6219136794107
Botswana,Fuel costs: $m,2037,1650.618799148122
Botswana,Fuel costs: $m,2038,1702.522878520827
Botswana,Fuel costs: $m,2039,1747.9466911358477
Botswana,Fuel costs: $m,2040,1789.0987755051003
Botswana,Generation costs: $m,2026,14.655785655911888
Botswana,Generation costs: $m,2027,57.78196139790258
Botswana,Generation costs: $m,2028,118.80968796159881
Botswana,Generation costs: $m,2029,202.14370025265728
Botswana,Generation costs: $m,2030,304.3480350520624
Botswana,Generation costs: $m,2031,423.5505651981144
Botswana,Generation costs: $m,2032,557.5577273142845
Botswana,Generation costs: $m,2033,704.160019638859
Botswana,Generation costs: $m,2034,861.3572000252253
Botswana,Generation costs: $m,2035,1027.3524232397997
Botswana,Generation costs: $m,2036,1200.5169584027474
Botswana,Generation costs: $m,2037,1379.3936754311076
Botswana,Generation costs: $m,2038,1562.6790457805425
Botswana,Generation costs: $m,2039,1743.126507754836
Botswana,Generation costs: $m,2040,1926.9449945084298
Botswana,Import costs with internal zones: $m,2025,26.38100378584143
Botswana,Import costs with internal zones: $m,2026,36.85400606461818
Botswana,Import costs with internal zones: $m,2027,40.28857353120619
Botswana,Import costs with internal zones: $m,2028,42.32281009467477
Botswana,Import costs with internal zones: $m,2029,47.18096988024015
Botswana,Import costs with internal zones: $m,2030,98.49444427108568
Botswana,Import costs with internal zones: $m,2031,116.01678714636105
Botswana,Import costs with internal zones: $m,2032,117.3285238510112
Botswana,Import costs with internal zones: $m,2033,119.4362052043743
Botswana,Import costs with internal zones: $m,2034,123.14019081476579
Botswana,Import costs with internal zones: $m,2035,127.35182103423527
Botswana,Import costs with internal zones: $m,2036,131.34549209272313
Botswana,Import costs with internal zones: $m,2037,137.7940611856187
Botswana,Import costs with internal zones: $m,2038,146.3508020545434
Botswana,Import costs with internal zones: $m,2039,157.4219682895535
Botswana,Import costs with internal zones: $m,2040,172.42542284039686
Botswana,Trade shared benefits: $m,2025,-0.9574736504839656
Botswana,Trade shared benefits: $m,2026,-1.5286773625811247
Botswana,Trade shared benefits: $m,2027,-2.5574576592861744
Botswana,Trade shared benefits: $m,2028,-4.710709700788913
Botswana,Trade shared benefits: $m,2029,-7.4397905236589885
Botswana,Trade shared benefits: $m,2030,-58.482270344377866
Botswana,Trade shared benefits: $m,2031,-76.32644549743691
Botswana,Trade shared benefits: $m,2032,-80.79498764222556
Botswana,Trade shared benefits: $m,2033,-87.70704254815263
Botswana,Trade shared benefits: $m,2034,-94.77854044566082
Botswana,Trade shared benefits: $m,2035,-101.80224215483433
Botswana,Trade shared benefits: $m,2036,-116.76196996996069
Botswana,Trade shared benefits: $m,2037,-135.2425197141738
Botswana,Trade shared benefits: $m,2038,-159.7235703114067
Botswana,Trade shared benefits: $m,2039,-186.993041999893
Botswana,Trade shared benefits: $m,2040,-218.92028739434875
Botswana,Transmission costs: $m,2034,4.70331968240232
Botswana,Transmission costs: $m,2035,9.140413722404508
Botswana,Transmission costs: $m,2036,13.326351495991478
Botswana,Transmission costs: $m,2037,17.27534939560183
Botswana,Transmission costs: $m,2038,21.932406158401207
Botswana,Transmission costs: $m,2039,26.325855934627036
Botswana,Transmission costs: $m,2040,33.01215975910267
Botswana,Unmet country spinning reserve costs: $m,2025,46.35792
Botswana,Unmet country spinning reserve costs: $m,2026,73.61470053282298
Botswana,Unmet country spinning reserve costs: $m,2027,80.71308412612342
Botswana,Unmet country spinning reserve costs: $m,2028,82.16298293999837
Botswana,Unmet country spinning reserve costs: $m,2029,83.11306243459268
Botswana,Unmet country spinning reserve costs: $m,2030,84.0335428547869
Botswana,Unmet country spinning reserve costs: $m,2031,84.14387191022291
Botswana,Unmet country spinning reserve costs: $m,2034,84.16839013595359
Botswana,Unmet country spinning reserve costs: $m,2035,84.19376507235461
Botswana,Unmet country spinning reserve costs: $m,2036,84.2676482634395
Botswana,Unmet country spinning reserve costs: $m,2037,84.43858869254099
Botswana,Unmet country spinning reserve costs: $m,2038,84.44587122768887
Botswana,Unmet country spinning reserve costs: $m,2039,84.55135821821149
Botswana,Unmet country spinning reserve costs: $m,2040,84.65173026930866
Botswana,Unmet system planning reserve costs: $m,2034,0.3827261939960761
Botswana,Unmet system planning reserve costs: $m,2035,0.4759922839956648
Botswana,Variable O&M: $m,2025,13.870584
Botswana,Variable O&M: $m,2026,27.342886141838868
Botswana,Variable O&M: $m,2027,40.05260514357365
Botswana,Variable O&M: $m,2028,52.04290608860646
Botswana,Variable O&M: $m,2029,61.515678468268035
Botswana,Variable O&M: $m,2030,70.45225618492991
Botswana,Variable O&M: $m,2031,78.88298987989393
Botswana,Variable O&M: $m,2032,86.83651223363357
Botswana,Variable O&M: $m,2033,94.33983520885964
Botswana,Variable O&M: $m,2034,101.4184417892616
Botswana,Variable O&M: $m,2035,108.08052025988471
Botswana,Variable O&M: $m,2036,114.31517653423784
Botswana,Variable O&M: $m,2037,120.02643961040377
Botswana,Variable O&M: $m,2038,125.34217386262125
Botswana,Variable O&M: $m,2039,130.17925913343822
Botswana,Variable O&M: $m,2040,134.73470889620938
DRC,Export revenues with internal zones: $m,2025,-704.4335600165226
DRC,Export revenues with internal zones: $m,2026,-1394.902622993748
DRC,Export revenues with internal zones: $m,2027,-2066.149770292397
DRC,Export revenues with internal zones: $m,2028,-2699.715913507919
DRC,Export revenues with internal zones: $m,2029,-3358.490025140445
DRC,Export revenues with internal zones: $m,2030,-3775.6152947178252
DRC,Export revenues with internal zones: $m,2031,-4170.544880019546
DRC,Export revenues with internal zones: $m,2032,-4559.402985214518
DRC,Export revenues with internal zones: $m,2033,-4714.468074350391
DRC,Export revenues with internal zones: $m,2034,-4866.340914338238
DRC,Export revenues with internal zones: $m,2035,-5016.001637870422
DRC,Export revenues with internal zones: $m,2036,-5164.16102181868
DRC,Export revenues with internal zones: $m,2037,-5433.428542397598
DRC,Export revenues with internal zones: $m,2038,-5791.488930311563
DRC,Export revenues with internal zones: $m,2039,-6299.210381444054
DRC,Export revenues with internal zones: $m,2040,-6793.343239936481
DRC,Fixed O&M: $m,2025,70.24977262376875
DRC,Fixed O&M: $m,2026,139.89145597730987
DRC,Fixed O&M: $m,2027,207.65050064611214
DRC,Fixed O&M: $m,2028,273.4146354168058
DRC,Fixed O&M: $m,2029,337.1903168801854
DRC,Fixed O&M: $m,2030,398.8124324800066
DRC,Fixed O&M: $m,2031,460.32365724407515
DRC,Fixed O&M: $m,2032,519.6492861334757
DRC,Fixed O&M: $m,2033,576.8396639204645
DRC,Fixed O&M: $m,2034,631.9464385902899
DRC,Fixed O&M: $m,2035,685.0222525036405
DRC,Fixed O&M: $m,2036,735.4696312034406
DRC,Fixed O&M: $m,2037,811.7145293505919
DRC,Fixed O&M: $m,2038,910.6748402905712
DRC,Fixed O&M: $m,2039,1017.6462003085762
DRC,Fixed O&M: $m,2040,1119.3758117591944
DRC,Fuel costs: $m,2025,79.66499831584105
DRC,Fuel costs: $m,2026,188.25047485926422
DRC,Fuel costs: $m,2027,334.67957444927833
DRC,Fuel costs: $m,2028,498.237228399619
DRC,Fuel costs: $m,2029,678.8993788636558
DRC,Fuel costs: $m,2030,738.855265747538
DRC,Fuel costs: $m,2031,783.3384656454397
DRC,Fuel costs: $m,2032,867.209672724919
DRC,Fuel costs: $m,2036,867.2171413136143
DRC,Generation costs: $m,2025,126.69550806257556
DRC,Generation costs: $m,2026,255.90291396206368
DRC,Generation costs: $m,2027,385.4058014980534
DRC,Generation costs: $m,2028,513.6057061954612
DRC,Generation costs: $m,2029,639.9481229651456
DRC,Generation costs: $m,2030,762.4577337325886
DRC,Generation costs: $m,2031,894.6115398943365
DRC,Generation costs: $m,2032,1022.1450410721808
DRC,Generation costs: $m,2033,1145.1126910235653
DRC,Generation costs: $m,2034,1263.5791302466325
DRC,Generation costs: $m,2035,1377.6226107324508
DRC,Generation costs: $m,2036,1485.777705721834
DRC,Generation costs: $m,2037,1715.3154499157472
DRC,Generation costs: $m,2038,2052.1478837905365
DRC,Generation costs: $m,2039,2428.335139283541
DRC,Generation costs: $m,2040,2784.7871745216694
DRC,Import costs with internal zones: $m,2030,0.3920492652991537
DRC,Import costs with internal zones: $m,2031,0.5768902973581447
DRC,Import costs with internal zones: $m,2032,0.6579307416593094
DRC,Import costs with internal zones: $m,2033,69.19189116316355
DRC,Import costs with internal zones: $m,2034,143.436826705197
DRC,Import costs with internal zones: $m,2035,232.98239752717237
DRC,Import costs with internal zones: $m,2036,336.9571627262848
DRC,Import costs with internal zones: $m,2037,337.5340755721476
DRC,Import costs with internal zones: $m,2039,339.0488039178647
DRC,Import costs with internal zones: $m,2040,341.1565450260349
DRC,Trade shared benefits: $m,2025,-1411.9137535135324
DRC,Trade shared benefits: $m,2026,-2790.636639876917
DRC,Trade shared benefits: $m,2027,-4524.786430704979
DRC,Trade shared benefits: $m,2028,-6215.920659657266
DRC,Trade shared benefits: $m,2029,-7886.8173642522
DRC,Trade shared benefits: $m,2030,-7957.848348583816
DRC,Trade shared benefits: $m,2031,-7996.914053205888
DRC,Trade shared benefits: $m,2032,-8034.260785194072
DRC,Trade shared benefits: $m,2033,-8073.4167035136325
DRC,Trade shared benefits: $m,2034,-8121.399093946836
DRC,Trade shared benefits: $m,2035,-8166.9595659601555
DRC,Trade shared benefits: $m,2036,-8212.646923320879
DRC,Trade shared benefits: $m,2037,-8257.532448595959
DRC,Trade shared benefits: $m,2038,-8349.263593842024
DRC,Trade shared benefits: $m,2039,-8399.920146117556
DRC,Trade shared benefits: $m,2040,-8457.437377622715
DRC,Transmission costs: $m,2030,1.4489118594298185
DRC,Transmission costs: $m,2031,2.815809840023987
DRC,Transmission costs: $m,2032,4.105336236810938
DRC,Transmission costs: $m,2033,11.382633120085758
DRC,Transmission costs: $m,2034,19.939886978523333
DRC,Transmission costs: $m,2035,32.15793875961892
DRC,Transmission costs: $m,2036,47.34811711077447
DRC,Transmission costs: $m,2037,70.47990421220452
DRC,Transmission costs: $m,2038,117.40378492550141
DRC,Transmission costs: $m,2039,177.0373356350232
DRC,Transmission costs: $m,2040,235.27070904008505
DRC,Unmet country planning reserve costs: $m,2025,17.412232250730707
DRC,Unmet country planning reserve costs: $m,2026,35.8172854449989
DRC,Unmet country planning reserve costs: $m,2027,52.41073216096348
DRC,Unmet country planning reserve costs: $m,2028,67.6612614294611
DRC,Unmet country planning reserve costs: $m,2029,81.72174289160264
DRC,Unmet country planning reserve costs: $m,2030,87.6940062042903
DRC,Unmet country planning reserve costs: $m,2031,92.38557183916693
DRC,Unmet country planning reserve costs: $m,2032,97.0646408146109
DRC,Unmet country planning reserve costs: $m,2033,97.93026260188988
DRC,Unmet country planning reserve costs: $m,2034,99.05654951981626
DRC,Unmet system planning reserve costs: $m,2034,0.6596530744681779
DRC,Unmet system planning reserve costs: $m,2035,0.8244440295484792
DRC,Variable O&M: $m,2025,9.50028879123611
DRC,Variable O&M: $m,2026,20.141014754818567
DRC,Variable O&M: $m,2027,32.173782369061506
DRC,Variable O&M: $m,2028,44.684162893656335
DRC,Variable O&M: $m,2029,57.690542488535684
DRC,Variable O&M: $m,2030,64.95779360276082
DRC,Variable O&M: $m,2031,71.41791027696891
DRC,Variable O&M: $m,2032,79.44970358954296
DRC,Variable O&M: $m,2033,83.39413260490234
DRC,Variable O&M: $m,2034,87.1152920533546
DRC,Variable O&M: $m,2035,90.62581983491332
DRC,Variable O&M: $m,2036,93.93799589923074
DRC,Variable O&M: $m,2037,100.16848500164252
DRC,Variable O&M: $m,2038,108.9766179984965
DRC,Variable O&M: $m,2039,118.66840058464096
DRC,Variable O&M: $m,2040,127.81159170364518
DRC_South,Export revenues with internal zones: $m,2030,-0.3763672946871877
DRC_South,Export revenues with internal zones: $m,2031,-0.5538146854638191
DRC_South,Export revenues with internal zones: $m,2032,-0.6316135119929372
DRC_South,Fixed O&M: $m,2025,23.7
DRC_South,Fixed O&M: $m,2026,47.88501797269588
DRC_South,Fixed O&M: $m,2027,72.4356426049017
DRC_South,Fixed O&M: $m,2028,97.23299597583485
DRC_South,Fixed O&M: $m,2029,122.17048664348565
DRC_South,Fixed O&M: $m,2030,147.1527996058268
DRC_South,Fixed O&M: $m,2031,172.0949612403164
DRC_South,Fixed O&M: $m,2032,196.92147396973675
DRC_South,Fixed O&M: $m,2033,221.56551575674425
DRC_South,Fixed O&M: $m,2034,245.96819986054942
DRC_South,Fixed O&M: $m,2035,270.07789059840945
DRC_South,Fixed O&M: $m,2036,293.84957114349487
DRC_South,Fixed O&M: $m,2037,317.2442596605127
DRC_South,Fixed O&M: $m,2038,340.22847033245307
DRC_South,Fixed O&M: $m,2039,362.77371606714144
DRC_South,Fixed O&M: $m,2040,384.8560498919892
DRC_South,Generation costs: $m,2025,5.594774886541833
DRC_South,Generation costs: $m,2026,15.113612610343527
DRC_South,Generation costs: $m,2027,31.542783710829482
DRC_South,Generation costs: $m,2028,50.91028050491806
DRC_South,Generation costs: $m,2029,72.49091530506125
DRC_South,Generation costs: $m,2030,103.46995628668374
DRC_South,Generation costs: $m,2031,137.39900205025958
DRC_South,Generation costs: $m,2032,173.83606633365395
DRC_South,Generation costs: $m,2033,212.58084824390812
DRC_South,Generation costs: $m,2034,251.2780721353956
DRC_South,Generation costs: $m,2035,289.7770651337646
DRC_South,Generation costs: $m,2036,327.94298259274206
DRC_South,Generation costs: $m,2037,365.66177308610963
DRC_South,Generation costs: $m,2038,402.83255518997726
DRC_South,Generation costs: $m,2039,439.36855735182246
DRC_South,Generation costs: $m,2040,475.1986949965807
DRC_South,Import costs with internal zones: $m,2025,5889.173103769342
DRC_South,Import costs with internal zones: $m,2026,11639.145517324203
DRC_South,Import costs with internal zones: $m,2027,18522.799993335768
DRC_South,Import costs with internal zones: $m,2028,25200.711134052955
DRC_South,Import costs with internal zones: $m,2029,31301.132340958724
DRC_South,Import costs with internal zones: $m,2030,32842.68895041567
DRC_South,Import costs with internal zones: $m,2031,34182.456933300804
DRC_South,Import costs with internal zones: $m,2032,35459.108160114294
DRC_South,Import costs with internal zones: $m,2033,35996.16417482481
DRC_South,Import costs with internal zones: $m,2034,36554.57848857778
DRC_South,Import costs with internal zones: $m,2035,37072.51662934757
DRC_South,Import costs with internal zones: $m,2036,37567.83145268718
DRC_South,Import costs with internal zones: $m,2037,37977.8156062335
DRC_South,Import costs with internal zones: $m,2038,38330.05989789127
DRC_South,Import costs with internal zones: $m,2039,38658.24509113273
DRC_South,Import costs with internal zones: $m,2040,39013.66520270767
DRC_South,Trade shared benefits: $m,2025,-2453.0570024528893
DRC_South,Trade shared benefits: $m,2026,-4872.625781066163
DRC_South,Trade shared benefits: $m,2027,-7748.6146407830565
DRC_South,Trade shared benefits: $m,2028,-10556.708888093202
DRC_South,Trade shared benefits: $m,2029,-12269.602666409804
DRC_South,Trade shared benefits: $m,2030,-12597.408423972003
DRC_South,Trade shared benefits: $m,2031,-12912.93411367886
DRC_South,Trade shared benefits: $m,2032,-13234.234922564348
DRC_South,Trade shared benefits: $m,2033,-13318.013373321557
DRC_South,Trade shared benefits: $m,2034,-13409.800527988747
DRC_South,Trade shared benefits: $m,2035,-13496.300013505619
DRC_South,Trade shared benefits: $m,2036,-13579.823457467115
DRC_South,Trade shared benefits: $m,2037,-13643.897519753204
DRC_South,Trade shared benefits: $m,2038,-13694.669739920322
DRC_South,Trade shared benefits: $m,2039,-13728.919550000028
DRC_South,Trade shared benefits: $m,2040,-13776.520676629307
DRC_South,Transmission costs: $m,2030,13.006976904811966
DRC_South,Transmission costs: $m,2031,25.277709833879857
DRC_South,Transmission costs: $m,2032,36.85387297450994
DRC_South,Transmission costs: $m,2033,47.77478159774587
DRC_South,Transmission costs: $m,2034,59.813087640471416
DRC_South,Transmission costs: $m,2035,72.88002033664826
DRC_South,Transmission costs: $m,2036,86.89138007290188
DRC_South,Transmission costs: $m,2037,101.76836153074079
DRC_South,Transmission costs: $m,2038,119.14639094525754
DRC_South,Transmission costs: $m,2039,135.54075831744316
DRC_South,Transmission costs: $m,2040,152.59096809863487
DRC_South,Unmet country planning reserve costs: $m,2025,31.440709277003734
DRC_South,Unmet country planning reserve costs: $m,2026,63.98896896090003
DRC_South,Unmet country planning reserve costs: $m,2027,92.73361242479552
DRC_South,Unmet country planning reserve costs: $m,2028,118.61649291675421
DRC_South,Unmet country planning reserve costs: $m,2029,142.00022951628267
DRC_South,Unmet country planning reserve costs: $m,2030,151.7348325338232
DRC_South,Unmet country planning reserve costs: $m,2031,159.23106599632135
DRC_South,Unmet country planning reserve costs: $m,2032,166.5612022556035
DRC_South,Unmet country planning reserve costs: $m,2033,167.89101408290517
DRC_South,Unmet country planning reserve costs: $m,2034,169.58809829665742
DRC_South,Unmet demand costs: $m,2025,1727.109403194553
DRC_South,Unmet demand costs: $m,2026,3489.316373205602
DRC_South,Unmet demand costs: $m,2027,5161.033513295493
DRC_South,Unmet demand costs: $m,2028,6851.029216648517
DRC_South,Unmet demand costs: $m,2029,9081.1451506087
DRC_South,Unmet demand costs: $m,2030,9083.022129788333
DRC_South,Unmet demand costs: $m,2031,9083.732146377864
DRC_South,Unmet demand costs: $m,2032,9083.984952921479
DRC_South,Unmet system planning reserve costs: $m,2034,0.9939623744313688
DRC_South,Unmet system planning reserve costs: $m,2035,1.2375548016057794
DRC_South,Variable O&M: $m,2025,1.5996669773303998
DRC_South,Variable O&M: $m,2026,3.1534008968911955
DRC_South,Variable O&M: $m,2027,4.619187613457983
DRC_South,Variable O&M: $m,2028,6.002005270596462
DRC_South,Variable O&M: $m,2029,7.306550230161065
DRC_South,Variable O&M: $m,2030,8.537253022203144
DRC_South,Variable O&M: $m,2031,9.698293392054161
DRC_South,Variable O&M: $m,2032,10.793614495687196
DRC_South,Variable O&M: $m,2033,11.826936291567417
DRC_South,Variable O&M: $m,2034,12.801768174473287
DRC_South,Variable O&M: $m,2035,13.721420894195806
DRC_South,Variable O&M: $m,2036,14.589017799594407
DRC_South,Variable O&M: $m,2037,15.407505446196861
DRC_South,Variable O&M: $m,2038,16.17966360336899
DRC_South,Variable O&M: $m,2039,16.90811469504081
DRC_South,Variable O&M: $m,2040,17.595332706051956
Eswatini,Export revenues with internal zones: $m,2031,-0.2637470500143278
Eswatini,Export revenues with internal zones: $m,2032,-0.2693797072916863
Eswatini,Export revenues with internal zones: $m,2034,-0.3592970236549749
Eswatini,Export revenues with internal zones: $m,2035,-0.6456822636509274
Eswatini,Export revenues with internal zones: $m,2036,-2.6558121978683378
Eswatini,Export revenues with internal zones: $m,2037,-4.417884980809314
Eswatini,Export revenues with internal zones: $m,2038,-8.147688413896626
Eswatini,Export revenues with internal zones: $m,2039,-12.865709198393048
Eswatini,Export revenues with internal zones: $m,2040,-19.298186559354978
Eswatini,Fixed O&M: $m,2025,2.622
Eswatini,Fixed O&M: $m,2026,5.1687115311007465
Eswatini,Fixed O&M: $m,2027,7.8537959281210945
Eswatini,Fixed O&M: $m,2028,10.672205834403362
Eswatini,Fixed O&M: $m,2029,14.608541599794425
Eswatini,Fixed O&M: $m,2030,19.471469144156657
Eswatini,Fixed O&M: $m,2031,24.981255431027755
Eswatini,Fixed O&M: $m,2032,31.423984721739487
Eswatini,Fixed O&M: $m,2033,38.67638754252783
Eswatini,Fixed O&M: $m,2034,46.626160316966725
Eswatini,Fixed O&M: $m,2035,55.1711188974421
Eswatini,Fixed O&M: $m,2036,64.21841278865685
Eswatini,Fixed O&M: $m,2037,73.68379590444528
Eswatini,Fixed O&M: $m,2038,83.4909499755175
Eswatini,Fixed O&M: $m,2039,93.57085698413681
Eswatini,Fixed O&M: $m,2040,103.86121724330442
Eswatini,Fuel costs: $m,2034,0.0013558229038971
Eswatini,Fuel costs: $m,2035,0.0026235833218176
Eswatini,Fuel costs: $m,2036,0.0038089065434244998
Eswatini,Fuel costs: $m,2037,0.0304046661422747
