country,zone,attribute,resolution,year,NoTransmission,TransmissionOptimal,baseline
Benin,Benin,Exports exchange: GWh,,2045,3275.5,3275.5,3275.5
Benin,Benin,Exports exchange: GWh,,2050,2101.0,2101.0,2101.0
Benin,Benin,Fixed O&M: $/MWh,,,19.8,19.8,19.8
Benin,Benin,Fixed O&M: $m,,2026,6.4,6.4,6.4
Benin,Benin,Fixed O&M: $m,,2027,8.7,8.7,8.7
Benin,Benin,Fixed O&M: $m,,2028,12.7,12.7,12.7
Benin,Benin,Fixed O&M: $m,,2029,15.4,15.4,15.4
Benin,Benin,Fixed O&M: $m,,2030,48.2,48.2,48.2
Benin,Benin,Fixed O&M: $m,,2031,56.4,56.4,56.4
Benin,Benin,Fixed O&M: $m,,2032,66.2,66.2,66.2
Benin,Benin,Fixed O&M: $m,,2033,74.8,74.8,74.8
Benin,Benin,Fixed O&M: $m,,2034,85.6,85.6,85.6
Benin,Benin,Fixed O&M: $m,,2035,94.3,94.3,94.3
Benin,Benin,Fixed O&M: $m,,2040,132.8,132.8,132.8
Benin,Benin,Fixed O&M: $m,,2045,132.6,132.6,132.6
Benin,Benin,Fixed O&M: $m,,2050,135.7,135.7,135.7
Benin,Benin,Fuel costs: $/MWh,,,13.7,13.7,13.7
Benin,Benin,Fuel costs: $m,,2026,110.2,110.2,110.2
Benin,Benin,Fuel costs: $m,,2027,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2028,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2029,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2030,84.7,84.7,84.7
Benin,Benin,Fuel costs: $m,,2031,82.0,82.0,82.0
Benin,Benin,Fuel costs: $m,,2032,66.6,66.6,66.6
Benin,Benin,Fuel costs: $m,,2033,65.8,65.8,65.8
Benin,Benin,Fuel costs: $m,,2034,62.6,62.6,62.6
Benin,Benin,Fuel costs: $m,,2035,60.1,60.1,60.1
Benin,Benin,Fuel costs: $m,,2040,8.6,8.6,8.6
Benin,Benin,Generation: GWh,,2026,1135.0,1135.0,1135.0
Benin,Benin,Generation: GWh,,2027,1516.6,1516.6,1516.6
Benin,Benin,Generation: GWh,,2028,1815.0,1815.0,1815.0
Benin,Benin,Generation: GWh,,2029,2015.8,2015.8,2015.8
Benin,Benin,Generation: GWh,,2030,4894.7,4894.7,4894.7
Benin,Benin,Generation: GWh,,2031,5594.9,5594.9,5594.9
Benin,Benin,Generation: GWh,,2032,5834.9,5834.9,5834.9
Benin,Benin,Generation: GWh,,2033,6384.5,6384.5,6384.5
Benin,Benin,Generation: GWh,,2034,7316.8,7316.8,7316.8
Benin,Benin,Generation: GWh,,2035,8081.9,8081.9,8081.9
Benin,Benin,Generation: GWh,,2040,10044.3,10044.3,10044.3
Benin,Benin,Generation: GWh,,2045,9982.4,9982.4,9982.4
Benin,Benin,Generation: GWh,,2050,10197.9,10197.9,10197.9
Benin,Benin,Import costs with internal zones: $/MWh,,,426.2,426.2,426.2
Benin,Benin,Import costs with internal zones: $m,,2026,5940.8,5940.8,5940.8
Benin,Benin,Import costs with internal zones: $m,,2027,5901.0,5901.0,5901.0
Benin,Benin,Import costs with internal zones: $m,,2028,5747.0,5747.0,5747.0
Benin,Benin,Import costs with internal zones: $m,,2029,4901.7,4901.7,4901.7
Benin,Benin,Import costs with internal zones: $m,,2030,600.9,600.9,600.9
Benin,Benin,Import costs with internal zones: $m,,2031,426.8,426.8,426.8
Benin,Benin,Import costs with internal zones: $m,,2032,435.2,435.2,435.2
Benin,Benin,Import costs with internal zones: $m,,2033,392.5,392.5,392.5
Benin,Benin,Import costs with internal zones: $m,,2034,393.4,393.4,393.4
Benin,Benin,Import costs with internal zones: $m,,2035,351.9,351.9,351.9
Benin,Benin,Import costs with internal zones: $m,,2040,198.6,198.6,198.6
Benin,Benin,Import costs with internal zones: $m,,2045,145.2,145.2,145.2
Benin,Benin,Import costs with internal zones: $m,,2050,176.3,176.3,176.3
Benin,Benin,Imports exchange: GWh,,2026,2970.4,2970.4,2970.4
Benin,Benin,Imports exchange: GWh,,2027,2950.5,2950.5,2950.5
Benin,Benin,Imports exchange: GWh,,2028,2873.5,2873.5,2873.5
Benin,Benin,Imports exchange: GWh,,2029,2451.6,2451.6,2451.6
Benin,Benin,Imports exchange: GWh,,2030,1091.1,1091.1,1091.1
Benin,Benin,Imports exchange: GWh,,2031,1026.5,1026.5,1026.5
Benin,Benin,Imports exchange: GWh,,2032,1113.3,1113.3,1113.3
Benin,Benin,Imports exchange: GWh,,2033,968.3,968.3,968.3
Benin,Benin,Imports exchange: GWh,,2034,1050.7,1050.7,1050.7
Benin,Benin,Imports exchange: GWh,,2035,1050.4,1050.4,1050.4
Benin,Benin,Imports exchange: GWh,,2040,1617.9,1617.9,1617.9
Benin,Benin,Imports exchange: GWh,,2045,2346.7,2346.7,2346.7
Benin,Benin,Imports exchange: GWh,,2050,2193.0,2193.0,2193.0
Benin,Benin,Investment costs: $/MWh,,,99.8,99.8,99.8
Benin,Benin,Investment costs: $m,,2026,4.7,4.7,4.7
Benin,Benin,Investment costs: $m,,2027,13.8,13.8,13.8
Benin,Benin,Investment costs: $m,,2028,34.3,34.3,34.3
Benin,Benin,Investment costs: $m,,2029,48.0,48.0,48.0
Benin,Benin,Investment costs: $m,,2030,259.0,259.0,259.0
Benin,Benin,Investment costs: $m,,2031,308.7,308.7,308.7
Benin,Benin,Investment costs: $m,,2032,360.0,360.0,360.0
Benin,Benin,Investment costs: $m,,2033,394.1,394.1,394.1
Benin,Benin,Investment costs: $m,,2034,461.1,461.1,461.1
Benin,Benin,Investment costs: $m,,2035,511.9,511.9,511.9
Benin,Benin,Investment costs: $m,,2040,663.4,663.4,663.4
Benin,Benin,Investment costs: $m,,2045,671.7,671.7,671.7
Benin,Benin,Investment costs: $m,,2050,685.1,685.1,685.1
Benin,Benin,Net interchange Ratio: GWh,,2026,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2027,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2028,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2029,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2050,0.0,0.0,0.0
Benin,Benin,Net interchange: GWh,,2026,534.1,534.1,534.1
Benin,Benin,Net interchange: GWh,,2027,762.9,762.9,762.9
Benin,Benin,Net interchange: GWh,,2028,738.6,738.6,738.6
Benin,Benin,Net interchange: GWh,,2029,769.5,769.5,769.5
Benin,Benin,Net interchange: GWh,,2050,92.0,92.0,92.0
Benin,Benin,New Capacity: MW,Battery,2027,15.6,15.6,15.6
Benin,Benin,New Capacity: MW,Battery,2028,6.5,6.5,6.5
Benin,Benin,New Capacity: MW,Battery,2029,14.5,14.5,14.5
Benin,Benin,New Capacity: MW,Battery,2030,61.8,61.8,61.8
Benin,Benin,New Capacity: MW,Battery,2031,102.3,102.3,102.3
Benin,Benin,New Capacity: MW,Battery,2032,210.6,210.6,210.6
Benin,Benin,New Capacity: MW,Battery,2033,129.7,129.7,129.7
Benin,Benin,New Capacity: MW,Battery,2034,287.8,287.8,287.8
Benin,Benin,New Capacity: MW,Battery,2035,137.0,137.0,137.0
Benin,Benin,New Capacity: MW,Battery,2040,554.8,554.8,554.8
Benin,Benin,New Capacity: MW,Battery,2050,196.1,196.1,196.1
Benin,Benin,New Capacity: MW,Gas,2027,42.0,42.0,42.0
Benin,Benin,New Capacity: MW,Gas,2030,231.3,231.3,231.3
Benin,Benin,New Capacity: MW,PV,2026,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2027,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2028,225.0,225.0,225.0
Benin,Benin,New Capacity: MW,PV,2029,150.0,150.0,150.0
Benin,Benin,New Capacity: MW,PV,2030,400.0,400.0,400.0
Benin,Benin,New Capacity: MW,PV,2031,400.0,400.0,400.0
Benin,Benin,New Capacity: MW,PV,2032,400.0,400.0,400.0
Benin,Benin,New Capacity: MW,PV,2033,400.0,400.0,400.0
Benin,Benin,New Capacity: MW,PV,2034,400.0,400.0,400.0
Benin,Benin,New Capacity: MW,PV,2035,400.0,400.0,400.0
Benin,Benin,New Capacity: MW,PV,2040,1812.6,1812.6,1812.6
Benin,Benin,New Capacity: MW,PV,2050,49.0,49.0,49.0
Benin,Benin,New Capacity: MW,Reservoir,2030,463.0,463.0,463.0
Benin,Benin,New Capacity: MW,Reservoir,2050,0.5,0.5,0.5
Benin,Benin,Price: $/MWh,,2026,2000.0,2000.0,2000.0
Benin,Benin,Price: $/MWh,,2027,2000.0,2000.0,2000.0
Benin,Benin,Price: $/MWh,,2028,2000.0,2000.0,2000.0
Benin,Benin,Price: $/MWh,,2029,1999.5,1999.5,1999.5
Benin,Benin,Price: $/MWh,,2030,566.7,566.7,566.7
Benin,Benin,Price: $/MWh,,2031,449.1,449.1,449.1
Benin,Benin,Price: $/MWh,,2032,393.3,393.3,393.3
Benin,Benin,Price: $/MWh,,2033,385.7,385.7,385.7
Benin,Benin,Price: $/MWh,,2034,381.5,381.5,381.5
Benin,Benin,Price: $/MWh,,2035,363.5,363.5,363.5
Benin,Benin,Price: $/MWh,,2040,158.6,158.6,158.6
Benin,Benin,Price: $/MWh,,2045,66.9,66.9,66.9
Benin,Benin,Price: $/MWh,,2050,82.2,82.2,82.2
Benin,Benin,Spinning Reserve: GWh,,2026,180.0,180.0,180.0
Benin,Benin,Spinning Reserve: GWh,,2027,270.8,270.8,270.8
Benin,Benin,Spinning Reserve: GWh,,2028,298.3,298.3,298.3
Benin,Benin,Spinning Reserve: GWh,,2029,331.9,331.9,331.9
Benin,Benin,Spinning Reserve: GWh,,2030,463.4,463.4,463.4
Benin,Benin,Spinning Reserve: GWh,,2031,564.0,564.0,564.0
Benin,Benin,Spinning Reserve: GWh,,2032,656.8,656.8,656.8
Benin,Benin,Spinning Reserve: GWh,,2033,751.3,751.3,751.3
Benin,Benin,Spinning Reserve: GWh,,2034,840.9,840.9,840.9
Benin,Benin,Spinning Reserve: GWh,,2035,918.3,918.3,918.3
Benin,Benin,Spinning Reserve: GWh,,2040,1327.3,1327.3,1327.3
Benin,Benin,Spinning Reserve: GWh,,2045,1422.5,1422.5,1422.5
Benin,Benin,Spinning Reserve: GWh,,2050,1496.3,1496.3,1496.3
Benin,Benin,Surplus generation: GWh,,2040,35.5,35.5,35.5
Benin,Benin,Surplus generation: GWh,,2045,156.7,156.7,156.7
Benin,Benin,Surplus generation: GWh,,2050,118.9,118.9,118.9
Benin,Benin,Total Demand: GWh,,2026,2294.4,2294.4,2294.4
Benin,Benin,Total Demand: GWh,,2027,2454.9,2454.9,2454.9
Benin,Benin,Total Demand: GWh,,2028,2624.1,2624.1,2624.1
Benin,Benin,Total Demand: GWh,,2029,2814.9,2814.9,2814.9
Benin,Benin,Total Demand: GWh,,2030,3049.1,3049.1,3049.1
Benin,Benin,Total Demand: GWh,,2031,3226.9,3226.9,3226.9
Benin,Benin,Total Demand: GWh,,2032,3413.4,3413.4,3413.4
Benin,Benin,Total Demand: GWh,,2033,3578.3,3578.3,3578.3
Benin,Benin,Total Demand: GWh,,2034,3738.7,3738.7,3738.7
Benin,Benin,Total Demand: GWh,,2035,3907.9,3907.9,3907.9
Benin,Benin,Total Demand: GWh,,2040,4740.7,4740.7,4740.7
Benin,Benin,Total Demand: GWh,,2045,5635.7,5635.7,5635.7
Benin,Benin,Total Demand: GWh,,2050,6583.5,6583.5,6583.5
Benin,Benin,Trade shared benefits: $/MWh,,,-37.2,-37.2,-37.2
Benin,Benin,Transmission Capacity: MW,Nigeria,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2050,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2050,340.0,340.0,340.0
Benin,Benin,Unmet country CO2 backstop cost: $/MWh,,,108.0,108.0,108.0
Benin,Benin,Unmet country CO2 backstop cost: $m,,2026,751.9,751.9,751.9
Benin,Benin,Unmet country CO2 backstop cost: $m,,2027,870.4,870.4,870.4
Benin,Benin,Unmet country CO2 backstop cost: $m,,2028,870.4,870.4,870.4
Benin,Benin,Unmet country CO2 backstop cost: $m,,2029,870.4,870.4,870.4
Benin,Benin,Unmet country CO2 backstop cost: $m,,2030,771.1,771.1,771.1
Benin,Benin,Unmet country CO2 backstop cost: $m,,2031,746.9,746.9,746.9
Benin,Benin,Unmet country CO2 backstop cost: $m,,2032,606.7,606.7,606.7
Benin,Benin,Unmet country CO2 backstop cost: $m,,2033,599.4,599.4,599.4
Benin,Benin,Unmet country CO2 backstop cost: $m,,2034,570.3,570.3,570.3
Benin,Benin,Unmet country CO2 backstop cost: $m,,2035,547.1,547.1,547.1
Benin,Benin,Unmet country CO2 backstop cost: $m,,2040,78.4,78.4,78.4
Benin,Benin,Unmet country spinning reserve costs: $/MWh,,,0.6,0.6,0.6
Benin,Benin,Unmet country spinning reserve costs: $m,,2026,6.8,6.8,6.8
Benin,Benin,Unmet country spinning reserve costs: $m,,2027,0.3,0.3,0.3
Benin,Benin,Unmet country spinning reserve costs: $m,,2028,3.7,3.7,3.7
Benin,Benin,Unmet country spinning reserve costs: $m,,2029,5.2,5.2,5.2
Benin,Benin,Unmet country spinning reserve costs: $m,,2030,2.3,2.3,2.3
Benin,Benin,Unmet country spinning reserve costs: $m,,2031,2.0,2.0,2.0
Benin,Benin,Unmet country spinning reserve costs: $m,,2032,2.5,2.5,2.5
Benin,Benin,Unmet country spinning reserve costs: $m,,2033,2.4,2.4,2.4
Benin,Benin,Unmet country spinning reserve costs: $m,,2034,2.7,2.7,2.7
Benin,Benin,Unmet country spinning reserve costs: $m,,2035,3.6,3.6,3.6
Benin,Benin,Unmet country spinning reserve costs: $m,,2040,1.4,1.4,1.4
Benin,Benin,Unmet country spinning reserve costs: $m,,2045,0.8,0.8,0.8
