country,zone,attribute,resolution,year,baseline
Benin,Benin,Investment costs: $m,,2026,4.7
Benin,Benin,Investment costs: $m,,2027,26.0
Benin,Benin,Investment costs: $m,,2028,62.1
Benin,Benin,Investment costs: $m,,2029,70.8
Benin,Benin,Investment costs: $m,,2030,140.1
Benin,Benin,Investment costs: $m,,2032,177.0
Benin,Benin,Investment costs: $m,,2035,273.1
Benin,Benin,Investment costs: $m,,2040,320.1
Benin,Benin,Investment costs: $m,,2045,369.2
Benin,Benin,Net interchange Ratio: GWh,,2025,0.4
Benin,Benin,Net interchange Ratio: GWh,,2026,0.5
Benin,Benin,Net interchange Ratio: GWh,,2027,0.5
Benin,Benin,Net interchange Ratio: GWh,,2028,0.2
Benin,Benin,Net interchange Ratio: GWh,,2029,0.3
Benin,Benin,Net interchange Ratio: GWh,,2030,0.3
Benin,Benin,Net interchange Ratio: GWh,,2032,0.3
Benin,Benin,Net interchange: GWh,,2025,875.1
Benin,Benin,Net interchange: GWh,,2026,1191.1
Benin,Benin,Net interchange: GWh,,2027,1112.7
Benin,Benin,Net interchange: GWh,,2028,624.6
Benin,Benin,Net interchange: GWh,,2029,755.2
Benin,Benin,Net interchange: GWh,,2030,1046.1
Benin,Benin,Net interchange: GWh,,2032,897.5
Benin,Benin,New Capacity: MW,Battery,2027,40.8
Benin,Benin,New Capacity: MW,Battery,2028,62.5
Benin,Benin,New Capacity: MW,Battery,2032,24.5
Benin,Benin,New Capacity: MW,Battery,2035,25.5
Benin,Benin,New Capacity: MW,Battery,2040,137.9
Benin,Benin,New Capacity: MW,Battery,2045,312.0
Benin,Benin,New Capacity: MW,Gas,2027,42.0
Benin,Benin,New Capacity: MW,PV,2026,50.0
Benin,Benin,New Capacity: MW,PV,2027,150.0
Benin,Benin,New Capacity: MW,PV,2028,325.0
Benin,Benin,New Capacity: MW,PV,2029,100.0
Benin,Benin,New Capacity: MW,PV,2030,100.0
Benin,Benin,New Capacity: MW,PV,2032,200.0
Benin,Benin,New Capacity: MW,PV,2035,300.0
Benin,Benin,New Capacity: MW,PV,2040,500.0
Benin,Benin,New Capacity: MW,PV,2045,500.0
Benin,Benin,New Capacity: MW,Reservoir,2030,182.3
Benin,Benin,New Capacity: MW,Reservoir,2032,60.7
Benin,Benin,New Capacity: MW,Reservoir,2035,220.0
Benin,Benin,Price: $/MWh,,2025,720.5
Benin,Benin,Price: $/MWh,,2026,252.8
Benin,Benin,Price: $/MWh,,2027,158.9
Benin,Benin,Price: $/MWh,,2028,195.3
Benin,Benin,Price: $/MWh,,2029,217.2
Benin,Benin,Price: $/MWh,,2030,99.3
Benin,Benin,Price: $/MWh,,2032,91.9
Benin,Benin,Price: $/MWh,,2035,105.2
Benin,Benin,Price: $/MWh,,2040,121.6
Benin,Benin,Price: $/MWh,,2045,156.7
Benin,Benin,Spinning Reserve: GWh,,2025,181.1
Benin,Benin,Spinning Reserve: GWh,,2026,206.4
Benin,Benin,Spinning Reserve: GWh,,2027,284.8
Benin,Benin,Spinning Reserve: GWh,,2028,364.0
Benin,Benin,Spinning Reserve: GWh,,2029,395.0
Benin,Benin,Spinning Reserve: GWh,,2030,451.4
Benin,Benin,Spinning Reserve: GWh,,2032,537.8
Benin,Benin,Spinning Reserve: GWh,,2035,627.7
Benin,Benin,Spinning Reserve: GWh,,2040,811.3
Benin,Benin,Spinning Reserve: GWh,,2045,1004.6
Benin,Benin,Total Demand: GWh,,2025,2138.3
Benin,Benin,Total Demand: GWh,,2026,2294.4
Benin,Benin,Total Demand: GWh,,2027,2454.9
Benin,Benin,Total Demand: GWh,,2028,2624.1
Benin,Benin,Total Demand: GWh,,2029,2814.9
Benin,Benin,Total Demand: GWh,,2030,3049.1
Benin,Benin,Total Demand: GWh,,2032,3413.4
Benin,Benin,Total Demand: GWh,,2035,3907.9
Benin,Benin,Total Demand: GWh,,2040,4740.7
Benin,Benin,Total Demand: GWh,,2045,5635.7
Benin,Benin,Trade shared benefits: $/MWh,,,-92.2
Benin,Benin,Transmission Capacity: MW,Nigeria,2025,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2026,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2027,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2028,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2029,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2030,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2032,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2035,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2040,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2045,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2025,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2026,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2027,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2028,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2029,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2030,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2032,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2035,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2040,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2045,340.0
Benin,Benin,Unmet country spinning reserve costs: $/MWh,,,0.5
Benin,Benin,Unmet country spinning reserve costs: $m,,2025,4.1
Benin,Benin,Unmet country spinning reserve costs: $m,,2026,4.1
Benin,Benin,Unmet country spinning reserve costs: $m,,2027,1.0
Benin,Benin,Unmet country spinning reserve costs: $m,,2028,1.3
Benin,Benin,Unmet country spinning reserve costs: $m,,2029,1.9
Benin,Benin,Unmet country spinning reserve costs: $m,,2030,0.7
Benin,Benin,Unmet country spinning reserve costs: $m,,2032,1.0
Benin,Benin,Unmet country spinning reserve costs: $m,,2035,1.5
Benin,Benin,Unmet country spinning reserve costs: $m,,2040,1.4
Benin,Benin,Unmet country spinning reserve costs: $m,,2045,1.2
Benin,Benin,Unmet demand costs: $/MWh,,,4.4
Benin,Benin,Unmet demand costs: $m,,2025,195.3
Benin,Benin,Unmet demand costs: $m,,2026,10.7
Benin,Benin,Unmet demand costs: $m,,2027,1.3
Benin,Benin,Unmet demand costs: $m,,2028,0.7
Benin,Benin,Unmet demand costs: $m,,2029,0.4
Benin,Benin,Unmet demand: GWh,,2025,195.3
Benin,Benin,Unmet demand: GWh,,2026,10.7
Benin,Benin,Unmet demand: GWh,,2027,1.3
Benin,Benin,Unmet demand: GWh,,2028,0.7
Benin,Benin,Unmet demand: GWh,,2029,0.4
Benin,Benin,Variable O&M: $/MWh,,,1.7
Benin,Benin,Variable O&M: $m,,2025,7.6
Benin,Benin,Variable O&M: $m,,2026,7.3
Benin,Benin,Variable O&M: $m,,2027,6.0
Benin,Benin,Variable O&M: $m,,2028,7.9
Benin,Benin,Variable O&M: $m,,2029,7.3
Benin,Benin,Variable O&M: $m,,2030,1.5
Benin,Benin,Variable O&M: $m,,2032,1.9
Benin,Benin,Variable O&M: $m,,2035,4.9
Benin,Benin,Variable O&M: $m,,2040,6.7
Benin,Benin,Variable O&M: $m,,2045,9.1
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2025,94.1
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2026,136.3
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2027,111.0
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2028,1127.4
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2029,165.4
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2030,175.8
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2032,207.6
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2035,885.0
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2040,1927.2
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2045,1927.2
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2029,55.8
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2030,18.3
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2032,8.0
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2035,24.3
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2040,102.9
Burkina,Burkina,Annual Energy Exchanges: GWh,IvoryCoast,2045,1110.7
Burkina,Burkina,Capacity: MW,Battery,2026,30.0
Burkina,Burkina,Capacity: MW,Battery,2027,30.0
Burkina,Burkina,Capacity: MW,Battery,2028,75.0
Burkina,Burkina,Capacity: MW,Battery,2029,164.1
Burkina,Burkina,Capacity: MW,Battery,2030,191.2
Burkina,Burkina,Capacity: MW,Battery,2032,278.7
Burkina,Burkina,Capacity: MW,Battery,2035,325.5
Burkina,Burkina,Capacity: MW,Battery,2040,325.5
Burkina,Burkina,Capacity: MW,Battery,2045,807.4
Burkina,Burkina,Capacity: MW,Diesel,2025,399.4
Burkina,Burkina,Capacity: MW,Diesel,2026,469.4
Burkina,Burkina,Capacity: MW,Diesel,2027,469.4
Burkina,Burkina,Capacity: MW,Diesel,2028,469.4
Burkina,Burkina,Capacity: MW,Diesel,2029,483.3
Burkina,Burkina,Capacity: MW,Diesel,2030,549.7
Burkina,Burkina,Capacity: MW,Diesel,2032,651.0
Burkina,Burkina,Capacity: MW,Diesel,2035,942.3
Burkina,Burkina,Capacity: MW,Diesel,2040,1469.4
Burkina,Burkina,Capacity: MW,Diesel,2045,1469.4
Burkina,Burkina,Capacity: MW,PV,2025,227.1
Burkina,Burkina,Capacity: MW,PV,2026,323.1
Burkina,Burkina,Capacity: MW,PV,2027,323.1
Burkina,Burkina,Capacity: MW,PV,2028,467.1
Burkina,Burkina,Capacity: MW,PV,2029,567.1
Burkina,Burkina,Capacity: MW,PV,2030,667.1
Burkina,Burkina,Capacity: MW,PV,2032,867.1
Burkina,Burkina,Capacity: MW,PV,2035,1167.1
Burkina,Burkina,Capacity: MW,PV,2040,1667.1
Burkina,Burkina,Capacity: MW,PV,2045,2167.1
Burkina,Burkina,Capacity: MW,Reservoir,2025,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2026,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2027,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2028,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2029,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2030,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2032,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2035,36.6
Burkina,Burkina,Capacity: MW,Reservoir,2040,52.9
Burkina,Burkina,Capacity: MW,Reservoir,2045,175.6
Burkina,Burkina,Demand: GWh,,2025,3277.2
Burkina,Burkina,Demand: GWh,,2026,3548.3
Burkina,Burkina,Demand: GWh,,2027,3843.1
Burkina,Burkina,Demand: GWh,,2028,4161.3
Burkina,Burkina,Demand: GWh,,2029,4503.2
Burkina,Burkina,Demand: GWh,,2030,4880.4
Burkina,Burkina,Demand: GWh,,2032,5699.7
Burkina,Burkina,Demand: GWh,,2035,7167.4
Burkina,Burkina,Demand: GWh,,2040,8310.9
Burkina,Burkina,Demand: GWh,,2045,9880.0
Burkina,Burkina,Emissions: MtCO2,,2025,0.4
Burkina,Burkina,Emissions: MtCO2,,2026,0.5
Burkina,Burkina,Emissions: MtCO2,,2027,0.7
Burkina,Burkina,Emissions: MtCO2,,2028,2.3
Burkina,Burkina,Emissions: MtCO2,,2029,1.0
Burkina,Burkina,Emissions: MtCO2,,2030,1.1
Burkina,Burkina,Emissions: MtCO2,,2032,1.4
Burkina,Burkina,Emissions: MtCO2,,2035,3.3
Burkina,Burkina,Emissions: MtCO2,,2040,5.2
Burkina,Burkina,Emissions: MtCO2,,2045,7.3
Burkina,Burkina,Energy: GWh,Battery,2027,4.3
Burkina,Burkina,Energy: GWh,Battery,2028,20.3
Burkina,Burkina,Energy: GWh,Battery,2029,31.1
Burkina,Burkina,Energy: GWh,Battery,2030,72.7
Burkina,Burkina,Energy: GWh,Battery,2032,189.5
Burkina,Burkina,Energy: GWh,Battery,2035,156.2
Burkina,Burkina,Energy: GWh,Battery,2040,402.0
Burkina,Burkina,Energy: GWh,Battery,2045,1264.8
Burkina,Burkina,Energy: GWh,Diesel,2025,545.1
Burkina,Burkina,Energy: GWh,Diesel,2026,726.3
Burkina,Burkina,Energy: GWh,Diesel,2027,894.5
Burkina,Burkina,Energy: GWh,Diesel,2028,3108.5
Burkina,Burkina,Energy: GWh,Diesel,2029,1380.6
Burkina,Burkina,Energy: GWh,Diesel,2030,1470.0
Burkina,Burkina,Energy: GWh,Diesel,2032,1958.0
Burkina,Burkina,Energy: GWh,Diesel,2035,4504.3
Burkina,Burkina,Energy: GWh,Diesel,2040,6852.3
Burkina,Burkina,Energy: GWh,Diesel,2045,9593.3
Burkina,Burkina,Energy: GWh,PV,2025,344.7
Burkina,Burkina,Energy: GWh,PV,2026,490.5
Burkina,Burkina,Energy: GWh,PV,2027,490.5
Burkina,Burkina,Energy: GWh,PV,2028,709.1
Burkina,Burkina,Energy: GWh,PV,2029,860.9
Burkina,Burkina,Energy: GWh,PV,2030,1012.7
Burkina,Burkina,Energy: GWh,PV,2032,1316.3
Burkina,Burkina,Energy: GWh,PV,2035,1771.7
Burkina,Burkina,Energy: GWh,PV,2040,2525.8
Burkina,Burkina,Energy: GWh,PV,2045,3289.7
Burkina,Burkina,Energy: GWh,Reservoir,2025,30.3
Burkina,Burkina,Energy: GWh,Reservoir,2026,30.3
Burkina,Burkina,Energy: GWh,Reservoir,2027,30.3
Burkina,Burkina,Energy: GWh,Reservoir,2028,30.3
Burkina,Burkina,Energy: GWh,Reservoir,2029,30.3
Burkina,Burkina,Energy: GWh,Reservoir,2030,30.3
Burkina,Burkina,Energy: GWh,Reservoir,2032,30.3
Burkina,Burkina,Energy: GWh,Reservoir,2035,30.3
Burkina,Burkina,Energy: GWh,Reservoir,2040,57.0
Burkina,Burkina,Energy: GWh,Reservoir,2045,258.0
Burkina,Burkina,Export revenues with internal zones: $/MWh,,,-29.0
Burkina,Burkina,Exports exchange: GWh,,2025,94.1
Burkina,Burkina,Exports exchange: GWh,,2026,136.3
Burkina,Burkina,Exports exchange: GWh,,2027,111.0
Burkina,Burkina,Exports exchange: GWh,,2028,1127.4
Burkina,Burkina,Exports exchange: GWh,,2029,221.2
Burkina,Burkina,Exports exchange: GWh,,2030,194.1
Burkina,Burkina,Exports exchange: GWh,,2032,215.7
Burkina,Burkina,Exports exchange: GWh,,2035,909.4
Burkina,Burkina,Exports exchange: GWh,,2040,2030.1
Burkina,Burkina,Exports exchange: GWh,,2045,3037.9
Burkina,Burkina,Fixed O&M: $/MWh,,,8.0
Burkina,Burkina,Fixed O&M: $m,,2025,20.1
Burkina,Burkina,Fixed O&M: $m,,2026,24.6
Burkina,Burkina,Fixed O&M: $m,,2027,24.6
Burkina,Burkina,Fixed O&M: $m,,2028,27.7
Burkina,Burkina,Fixed O&M: $m,,2029,30.9
Burkina,Burkina,Fixed O&M: $m,,2030,34.3
Burkina,Burkina,Fixed O&M: $m,,2032,41.0
Burkina,Burkina,Fixed O&M: $m,,2035,52.5
Burkina,Burkina,Fixed O&M: $m,,2040,72.4
Burkina,Burkina,Fixed O&M: $m,,2045,93.7
Burkina,Burkina,Fuel costs: $/MWh,,,90.0
Burkina,Burkina,Fuel costs: $m,,2025,66.2
Burkina,Burkina,Fuel costs: $m,,2026,88.3
Burkina,Burkina,Fuel costs: $m,,2027,108.9
Burkina,Burkina,Fuel costs: $m,,2028,385.2
Burkina,Burkina,Fuel costs: $m,,2029,170.3
Burkina,Burkina,Fuel costs: $m,,2030,184.3
Burkina,Burkina,Fuel costs: $m,,2032,251.4
Burkina,Burkina,Fuel costs: $m,,2035,605.2
Burkina,Burkina,Fuel costs: $m,,2040,977.2
Burkina,Burkina,Fuel costs: $m,,2045,1408.6
Burkina,Burkina,Generation: GWh,,2025,920.1
Burkina,Burkina,Generation: GWh,,2026,1247.0
Burkina,Burkina,Generation: GWh,,2027,1419.5
Burkina,Burkina,Generation: GWh,,2028,3868.2
Burkina,Burkina,Generation: GWh,,2029,2302.8
Burkina,Burkina,Generation: GWh,,2030,2585.6
Burkina,Burkina,Generation: GWh,,2032,3494.0
Burkina,Burkina,Generation: GWh,,2035,6462.4
Burkina,Burkina,Generation: GWh,,2040,9837.0
Burkina,Burkina,Generation: GWh,,2045,14405.9
Burkina,Burkina,Import costs with internal zones: $/MWh,,,38.7
Burkina,Burkina,Import costs with internal zones: $m,,2025,302.5
Burkina,Burkina,Import costs with internal zones: $m,,2026,314.9
Burkina,Burkina,Import costs with internal zones: $m,,2027,319.9
Burkina,Burkina,Import costs with internal zones: $m,,2028,216.9
Burkina,Burkina,Import costs with internal zones: $m,,2029,343.9
Burkina,Burkina,Import costs with internal zones: $m,,2030,352.2
Burkina,Burkina,Import costs with internal zones: $m,,2032,354.7
Burkina,Burkina,Import costs with internal zones: $m,,2035,305.3
Burkina,Burkina,Import costs with internal zones: $m,,2040,169.2
Burkina,Burkina,Imports exchange: GWh,,2025,2451.3
Burkina,Burkina,Imports exchange: GWh,,2026,2437.6
Burkina,Burkina,Imports exchange: GWh,,2027,2539.6
Burkina,Burkina,Imports exchange: GWh,,2028,1444.5
Burkina,Burkina,Imports exchange: GWh,,2029,2458.2
