z,uni,y,value
Mozambique,Generation,2034,117800000.0
Mozambique,Generation,2035,115999999.99999999
Mozambique,StorageEnergy,2032,51756000.0
Mozambique,StorageEnergy,2033,50844000.0
Mozambique,StorageEnergy,2034,49856000.0
Mozambique,StorageEnergy,2035,48944000.0
Mozambique,Transmission,2026,167520000.0
Mozambique,Transmission,2031,136200000.0
Mozambique,Transmission,2032,150020000.0
Zimbabwe,Generation,2026,188160000.0
Zimbabwe,Generation,2028,58720000.0
Zimbabwe,Generation,2029,54480000.00000001
Zimbabwe,Generation,2030,50240000.0
Zimbabwe,Generation,2031,49440000.0
Zimbabwe,Generation,2032,2088161860.8
Zimbabwe,Generation,2033,47920000.0
Zimbabwe,Generation,2034,47120000.0
Zimbabwe,Generation,2035,46400000.0
Zimbabwe,StorageEnergy,2032,25878000.0
Zimbabwe,StorageEnergy,2033,25422000.0
Zimbabwe,StorageEnergy,2034,24928000.0
Zimbabwe,StorageEnergy,2035,24472000.0
Zimbabwe,Transmission,2030,68352000.0
Botswana,Generation,2026,174720000.0
Botswana,Generation,2027,395984000.0
Botswana,Generation,2028,304960000.0
Botswana,Generation,2029,411040000.0
Botswana,Generation,2030,399360000.0
Botswana,Generation,2031,396800000.0
Botswana,Generation,2032,394720000.0
Botswana,Generation,2033,392160000.0
Botswana,Generation,2034,389600000.0
Botswana,Generation,2035,387200000.0
Botswana,StorageEnergy,2026,16302000.0
Botswana,StorageEnergy,2027,31160000.0
Botswana,StorageEnergy,2028,16238143.11111113
Botswana,StorageEnergy,2029,13495167.999999981
Botswana,StorageEnergy,2030,11428728.000000007
Botswana,StorageEnergy,2031,24350172.0
Botswana,StorageEnergy,2032,25878000.0
Botswana,StorageEnergy,2033,25422000.0
Botswana,StorageEnergy,2034,24928000.0
Botswana,StorageEnergy,2035,24472000.0
Botswana,Transmission,2033,64257499.99999999
Botswana,Transmission,2034,64257499.99999999
Namibia,Generation,2025,14304000.0
Namibia,Generation,2026,306720000.0
Namibia,Generation,2027,454612800.0
Namibia,Generation,2028,249708800.0
Namibia,Generation,2029,232760000.0
Namibia,Generation,2030,224800000.0
Namibia,Generation,2031,223120000.0
Namibia,Generation,2032,444680000.0
Namibia,Generation,2033,166539236.92226008
Namibia,Generation,2034,244513409.9044072
Namibia,Generation,2035,69600000.0
Namibia,StorageEnergy,2026,21650016.006666664
Namibia,StorageEnergy,2027,11488068.8
Namibia,StorageEnergy,2028,7191965.373333333
Namibia,StorageEnergy,2029,7538870.160000006
Namibia,StorageEnergy,2030,8880828.126666661
Namibia,StorageEnergy,2031,18782813.279999994
Namibia,StorageEnergy,2032,51756000.0
Namibia,StorageEnergy,2033,58113943.46333334
Namibia,StorageEnergy,2034,49856000.0
Namibia,StorageEnergy,2035,48944000.0
Namibia,Transmission,2030,452647843.0
Namibia,Transmission,2033,65865500.0
Namibia,Transmission,2034,65865500.0
Zambia,Generation,2026,334080000.0
Zambia,Generation,2027,408325366.7
Zambia,Generation,2028,911086966.724
Zambia,Generation,2029,1646663720.835
Zambia,Generation,2030,4127590480.5637865
Zambia,Generation,2031,74160000.0
Zambia,Generation,2032,73080000.0
Zambia,Generation,2033,71880000.0
Zambia,Generation,2034,70680000.0
Zambia,Generation,2035,749413953.6
Zambia,StorageEnergy,2032,51756000.0
Zambia,StorageEnergy,2033,50844000.0
Zambia,StorageEnergy,2034,49856000.0
Zambia,StorageEnergy,2035,48944000.0
Zambia,Transmission,2030,502062000.0
Zambia,Transmission,2031,136200000.0
Zambia,Transmission,2033,65865500.0
Zambia,Transmission,2034,65865500.0
Zambia,Transmission,2035,200000000.0
Angola,Generation,2027,48210957.43921913
Angola,Generation,2028,117440000.0
Angola,Generation,2029,329620359.99721277
Angola,Generation,2030,1053505259.8718499
Angola,Generation,2031,247200000.0
Angola,Generation,2032,206293172.70586476
Angola,Generation,2033,3696790967.474353
Angola,Generation,2034,672327704.6754137
Angola,Generation,2035,139200000.0
Angola,StorageEnergy,2032,51756000.0
Angola,StorageEnergy,2033,50844000.0
Angola,StorageEnergy,2034,49856000.0
Angola,StorageEnergy,2035,48944000.0
Angola,Transmission,2030,452647843.0
Angola,Transmission,2033,246806400.0
Tanzania,Generation,2025,1586300000.0
Tanzania,Generation,2026,485248000.0
Tanzania,Generation,2027,148815000.0
Tanzania,Generation,2030,2841849579.8426256
Tanzania,Generation,2032,1143800000.0
Tanzania,Generation,2033,360621153.41752476
Tanzania,Transmission,2030,63000000.0
Tanzania,Transmission,2032,150020000.0
Tanzania,Transmission,2035,200000000.0
DRC,Generation,2025,1952597895.6116998
DRC,Generation,2026,83026643.97958653
DRC,Generation,2027,91740143.85719128
DRC,Generation,2028,74538653.97489335
DRC,Generation,2029,70819859.57277524
DRC,Generation,2030,63722185.240713626
DRC,Generation,2031,332721767.421
DRC,Generation,2032,46061090.896351695
DRC,Generation,2033,38336000.0
DRC,Generation,2034,37696000.0
DRC,Generation,2035,1184306046.43
DRC,StorageEnergy,2027,15580000.0
DRC,StorageEnergy,2028,14858000.0
DRC,StorageEnergy,2029,14136000.0
DRC,StorageEnergy,2030,13414000.0
DRC,StorageEnergy,2031,13167000.0
DRC,StorageEnergy,2032,19068000.0
DRC,StorageEnergy,2033,6690000.0
DRC,StorageEnergy,2034,12464000.0
DRC,StorageEnergy,2035,12236000.0
DRC,Transmission,2030,442600000.0
DRC,Transmission,2033,246806400.0
DRC,Transmission,2035,1050000000.0
Malawi,Generation,2027,47392000.0
Malawi,Generation,2028,29360000.0
Malawi,Generation,2029,27240000.000000004
Malawi,Generation,2030,50240000.0
Malawi,Generation,2031,1048260000.0
Malawi,Generation,2032,48720000.0
Malawi,Generation,2033,47920000.0
Malawi,Generation,2034,47120000.0
Malawi,Generation,2035,46400000.0
Malawi,StorageEnergy,2032,25878000.0
Malawi,StorageEnergy,2033,31576800.0
Malawi,StorageEnergy,2034,24928000.0
Malawi,StorageEnergy,2035,24472000.0
Malawi,Transmission,2026,167520000.0
Malawi,Transmission,2030,254700000.0
DRC_South,Generation,2025,71520000.0
DRC_South,Generation,2026,53760000.0
DRC_South,Generation,2027,50368000.0
DRC_South,Generation,2028,46976000.0
DRC_South,Generation,2029,43584000.0
DRC_South,Generation,2030,40192000.0
DRC_South,Generation,2031,39552000.0
DRC_South,Generation,2032,38976000.0
DRC_South,Generation,2033,38336000.0
DRC_South,Generation,2034,37696000.0
DRC_South,Generation,2035,37120000.0
DRC_South,StorageEnergy,2027,45797992.31578548
DRC_South,StorageEnergy,2028,7820000.0
DRC_South,StorageEnergy,2029,7440000.0
DRC_South,StorageEnergy,2030,7060000.0
DRC_South,StorageEnergy,2031,6929999.999999999
DRC_South,StorageEnergy,2032,18488325.893841565
DRC_South,StorageEnergy,2033,6690000.0
DRC_South,StorageEnergy,2034,12464000.0
DRC_South,StorageEnergy,2035,12236000.0
DRC_South,Transmission,2030,684610000.0
