z,z2,y,value
Mozambique,Malawi,2034,600.0
Mozambique,Malawi,2035,600.0
Mozambique,Mozal,2025,1200.0
Mozambique,Mozal,2026,1200.0
Mozambique,Mozal,2027,1200.0
Mozambique,Mozal,2028,1200.0
Mozambique,Mozal,2029,1200.0
Mozambique,Mozal,2030,1200.0
Mozambique,Mozal,2031,1200.0
Mozambique,Mozal,2032,1200.0
Mozambique,Mozal,2033,1200.0
Mozambique,Mozal,2034,1200.0
Mozambique,Mozal,2035,1200.0
Zimbabwe,Mozambique,2025,216.0
Zimbabwe,Mozambique,2026,216.0
Zimbabwe,Mozambique,2027,216.0
Zimbabwe,Mozambique,2028,216.0
Zimbabwe,Mozambique,2029,216.0
Zimbabwe,Mozambique,2030,216.0
Zimbabwe,Mozambique,2031,216.0
Zimbabwe,Mozambique,2032,216.0
Zimbabwe,Mozambique,2033,216.0
Zimbabwe,Mozambique,2034,216.0
Zimbabwe,Mozambique,2035,216.0
Zimbabwe,Botswana,2025,543.0
Zimbabwe,Botswana,2026,543.0
Zimbabwe,Botswana,2027,543.0
Zimbabwe,Botswana,2028,543.0
Zimbabwe,Botswana,2029,543.0
Zimbabwe,Botswana,2030,543.0
Zimbabwe,Botswana,2031,543.0
Zimbabwe,Botswana,2032,543.0
Zimbabwe,Botswana,2033,543.0
Zimbabwe,Botswana,2034,543.0
Zimbabwe,Botswana,2035,543.0
Zimbabwe,Zambia,2025,472.0
Zimbabwe,Zambia,2026,472.0
Zimbabwe,Zambia,2027,472.0
Zimbabwe,Zambia,2028,472.0
Zimbabwe,Zambia,2029,472.0
Zimbabwe,Zambia,2030,1292.0
Zimbabwe,Zambia,2031,1292.0
Zimbabwe,Zambia,2032,1292.0
Zimbabwe,Zambia,2033,1292.0
Zimbabwe,Zambia,2034,1292.0
Zimbabwe,Zambia,2035,1292.0
Botswana,South_Africa,2025,829.0
Botswana,South_Africa,2026,829.0
Botswana,South_Africa,2027,829.0
Botswana,South_Africa,2028,829.0
Botswana,South_Africa,2029,829.0
Botswana,South_Africa,2030,829.0
Botswana,South_Africa,2031,829.0
Botswana,South_Africa,2032,829.0
Botswana,South_Africa,2033,1129.0
Botswana,South_Africa,2034,1429.0
Botswana,South_Africa,2035,1429.0
Botswana,Zimbabwe,2025,543.0
Botswana,Zimbabwe,2026,543.0
Botswana,Zimbabwe,2027,543.0
Botswana,Zimbabwe,2028,543.0
Botswana,Zimbabwe,2029,543.0
Botswana,Zimbabwe,2030,543.0
Botswana,Zimbabwe,2031,543.0
Botswana,Zimbabwe,2032,543.0
Botswana,Zimbabwe,2033,543.0
Botswana,Zimbabwe,2034,543.0
Botswana,Zimbabwe,2035,543.0
Namibia,South_Africa,2025,170.0
Namibia,South_Africa,2026,170.0
Namibia,South_Africa,2027,170.0
Namibia,South_Africa,2028,170.0
Namibia,South_Africa,2029,170.0
Namibia,South_Africa,2030,170.0
Namibia,South_Africa,2031,170.0
Namibia,South_Africa,2032,170.0
Namibia,South_Africa,2033,170.0
Namibia,South_Africa,2034,170.0
Namibia,South_Africa,2035,170.0
Namibia,Zambia,2025,239.0
Namibia,Zambia,2026,239.0
Namibia,Zambia,2027,239.0
Namibia,Zambia,2028,239.0
Namibia,Zambia,2029,239.0
Namibia,Zambia,2030,239.0
Namibia,Zambia,2031,239.0
Namibia,Zambia,2032,239.0
Namibia,Zambia,2033,394.0
Namibia,Zambia,2034,549.0
Namibia,Zambia,2035,549.0
Namibia,Angola,2030,626.0
Namibia,Angola,2031,626.0
Namibia,Angola,2032,626.0
Namibia,Angola,2033,626.0
Namibia,Angola,2034,626.0
Namibia,Angola,2035,626.0
Zambia,Mozambique,2031,600.0
Zambia,Mozambique,2032,600.0
Zambia,Mozambique,2033,600.0
Zambia,Mozambique,2034,600.0
Zambia,Mozambique,2035,600.0
Zambia,Zimbabwe,2025,439.0
Zambia,Zimbabwe,2026,439.0
Zambia,Zimbabwe,2027,439.0
Zambia,Zimbabwe,2028,439.0
Zambia,Zimbabwe,2029,439.0
Zambia,Zimbabwe,2030,1259.0
Zambia,Zimbabwe,2031,1259.0
Zambia,Zimbabwe,2032,1259.0
Zambia,Zimbabwe,2033,1259.0
Zambia,Zimbabwe,2034,1259.0
Zambia,Zimbabwe,2035,1259.0
Zambia,Namibia,2025,202.0
Zambia,Namibia,2026,202.0
Zambia,Namibia,2027,202.0
Zambia,Namibia,2028,202.0
Zambia,Namibia,2029,202.0
Zambia,Namibia,2030,202.0
Zambia,Namibia,2031,202.0
Zambia,Namibia,2032,202.0
Zambia,Namibia,2033,357.0
Zambia,Namibia,2034,512.0
Zambia,Namibia,2035,512.0
Zambia,Tanzania,2035,250.0
Zambia,Malawi,2030,800.0
Zambia,Malawi,2031,800.0
Zambia,Malawi,2032,800.0
Zambia,Malawi,2033,800.0
Zambia,Malawi,2034,800.0
Zambia,Malawi,2035,800.0
Zambia,DRC_South,2025,371.0
Zambia,DRC_South,2026,371.0
Zambia,DRC_South,2027,371.0
Zambia,DRC_South,2028,371.0
Zambia,DRC_South,2029,371.0
Zambia,DRC_South,2030,800.9000000000001
Zambia,DRC_South,2031,800.9000000000001
Zambia,DRC_South,2032,800.9000000000001
Zambia,DRC_South,2033,800.9000000000001
Zambia,DRC_South,2034,800.9000000000001
Zambia,DRC_South,2035,800.9000000000001
Angola,Namibia,2030,626.0
Angola,Namibia,2031,626.0
Angola,Namibia,2032,626.0
Angola,Namibia,2033,626.0
Angola,Namibia,2034,626.0
Angola,Namibia,2035,626.0
Angola,DRC,2033,400.0
Angola,DRC,2034,400.0
Angola,DRC,2035,400.0
Tanzania,Mozambique,2032,400.0
Tanzania,Mozambique,2033,400.0
Tanzania,Mozambique,2034,400.0
Tanzania,Mozambique,2035,400.0
Tanzania,Zambia,2035,250.0
Tanzania,Malawi,2030,400.0
Tanzania,Malawi,2031,400.0
Tanzania,Malawi,2032,400.0
Tanzania,Malawi,2033,400.0
Tanzania,Malawi,2034,400.0
Tanzania,Malawi,2035,400.0
DRC,South_Africa,2035,1500.0
DRC,Angola,2033,400.0
DRC,Angola,2034,400.0
DRC,Angola,2035,400.0
DRC,DRC_South,2025,560.0
DRC,DRC_South,2026,560.0
DRC,DRC_South,2027,560.0
DRC,DRC_South,2028,560.0
DRC,DRC_South,2029,560.0
DRC,DRC_South,2030,860.0
DRC,DRC_South,2031,860.0
DRC,DRC_South,2032,860.0
DRC,DRC_South,2033,860.0
DRC,DRC_South,2034,860.0
DRC,DRC_South,2035,860.0
Malawi,Mozambique,2026,600.0
Malawi,Mozambique,2027,600.0
Malawi,Mozambique,2028,600.0
Malawi,Mozambique,2029,600.0
Malawi,Mozambique,2030,600.0
Malawi,Mozambique,2031,600.0
Malawi,Mozambique,2032,600.0
Malawi,Mozambique,2033,600.0
Malawi,Mozambique,2034,600.0
Malawi,Mozambique,2035,600.0
Malawi,Zambia,2030,800.0
Malawi,Zambia,2031,800.0
Malawi,Zambia,2032,800.0
Malawi,Zambia,2033,800.0
Malawi,Zambia,2034,800.0
Malawi,Zambia,2035,800.0
Malawi,Tanzania,2030,400.0
Malawi,Tanzania,2031,400.0
Malawi,Tanzania,2032,400.0
Malawi,Tanzania,2033,400.0
Malawi,Tanzania,2034,400.0
Malawi,Tanzania,2035,400.0
DRC_South,Zambia,2025,371.0
DRC_South,Zambia,2026,371.0
DRC_South,Zambia,2027,371.0
DRC_South,Zambia,2028,371.0
DRC_South,Zambia,2029,371.0
DRC_South,Zambia,2030,800.9000000000001
DRC_South,Zambia,2031,800.9000000000001
DRC_South,Zambia,2032,800.9000000000001
DRC_South,Zambia,2033,800.9000000000001
DRC_South,Zambia,2034,800.9000000000001
DRC_South,Zambia,2035,800.9000000000001
DRC_South,DRC,2025,560.0
DRC_South,DRC,2026,560.0
DRC_South,DRC,2027,560.0
DRC_South,DRC,2028,560.0
DRC_South,DRC,2029,560.0
DRC_South,DRC,2030,860.0
DRC_South,DRC,2031,860.0
DRC_South,DRC,2032,860.0
DRC_South,DRC,2033,860.0
DRC_South,DRC,2034,860.0
DRC_South,DRC,2035,860.0
Mozal,South_Africa,2025,1100.0
Mozal,South_Africa,2026,1100.0
Mozal,South_Africa,2027,1100.0
Mozal,South_Africa,2028,1100.0
Mozal,South_Africa,2029,1100.0
Mozal,South_Africa,2030,1100.0
Mozal,South_Africa,2031,1100.0
Mozal,South_Africa,2032,1100.0
Mozal,South_Africa,2033,1100.0
Mozal,South_Africa,2034,1100.0
Mozal,South_Africa,2035,1100.0
Mozal,Mozambique,2025,1200.0
Mozal,Mozambique,2026,1200.0
Mozal,Mozambique,2027,1200.0
Mozal,Mozambique,2028,1200.0
Mozal,Mozambique,2029,1200.0
Mozal,Mozambique,2030,1200.0
Mozal,Mozambique,2031,1200.0
Mozal,Mozambique,2032,1200.0
Mozal,Mozambique,2033,1200.0
Mozal,Mozambique,2034,1200.0
Mozal,Mozambique,2035,1200.0
