c,z,y,uni,value
Armenia,Armenia,2031,Demand: GWh,7154.999999999986
Armenia,Armenia,2031,Exports exchange: GWh,8522.908986684713
Armenia,Armenia,2031,Imports exchange: GWh,1.4969834199193266
Armenia,Armenia,2031,Net interchange Ratio: GWh,-1.1909730263123424
Armenia,Armenia,2031,Net interchange: GWh,-8521.412003264793
Armenia,Armenia,2031,Total Demand: GWh,7154.999999999986
Armenia,Armenia,2031,Total production: GWh,15676.441581999983
Armenia,Armenia,2032,Demand: GWh,7234.999999999993
Armenia,Armenia,2032,Exports exchange: GWh,8414.40643011722
Armenia,Armenia,2032,Imports exchange: GWh,1.8187335236156823
Armenia,Armenia,2032,Net interchange Ratio: GWh,-1.1627626394738926
Armenia,Armenia,2032,Net interchange: GWh,-8412.587696593604
Armenia,Armenia,2032,Total Demand: GWh,7234.999999999993
Armenia,Armenia,2032,Total production: GWh,15647.623632754676
Armenia,Armenia,2033,Demand: GWh,7314.999999999995
Armenia,Armenia,2033,Exports exchange: GWh,8356.924003764156
Armenia,Armenia,2033,Imports exchange: GWh,4.536170120531194
Armenia,Armenia,2033,Net interchange Ratio: GWh,-1.1418165186115694
Armenia,Armenia,2033,Net interchange: GWh,-8352.387833643625
Armenia,Armenia,2033,Total Demand: GWh,7314.999999999995
Armenia,Armenia,2033,Total production: GWh,15667.477463343646
Armenia,Armenia,2034,Demand: GWh,7393.999999999999
Armenia,Armenia,2034,Exports exchange: GWh,8360.667864439123
Armenia,Armenia,2034,Imports exchange: GWh,2.639292235245399
Armenia,Armenia,2034,Net interchange Ratio: GWh,-1.130379844766551
Armenia,Armenia,2034,Net interchange: GWh,-8358.028572203877
Armenia,Armenia,2034,Total Demand: GWh,7393.999999999999
Armenia,Armenia,2034,Total production: GWh,15752.08072169674
Armenia,Armenia,2035,Demand: GWh,7473.999999999996
Armenia,Armenia,2035,Exports exchange: GWh,8329.356391829291
Armenia,Armenia,2035,Imports exchange: GWh,3.257602468790806
Armenia,Armenia,2035,Net interchange Ratio: GWh,-1.114008401038333
Armenia,Armenia,2035,Net interchange: GWh,-8326.0987893605
Armenia,Armenia,2035,Total Demand: GWh,7473.999999999996
Armenia,Armenia,2035,Total production: GWh,15800.163155979106
Armenia,Armenia,2036,Demand: GWh,7559.999999999999
Armenia,Armenia,2036,Exports exchange: GWh,8329.320327193807
Armenia,Armenia,2036,Imports exchange: GWh,2.688440333259546
Armenia,Armenia,2036,Net interchange Ratio: GWh,-1.1014063342408134
Armenia,Armenia,2036,Net interchange: GWh,-8326.631886860549
Armenia,Armenia,2036,Total Demand: GWh,7559.999999999999
Armenia,Armenia,2036,Total production: GWh,15886.685007465414
Armenia,Armenia,2037,Demand: GWh,7644.999999999998
Armenia,Armenia,2037,Exports exchange: GWh,7915.871614816678
Armenia,Armenia,2037,Imports exchange: GWh,33.73416613108038
Armenia,Armenia,2037,Net interchange Ratio: GWh,-1.0310186329215958
Armenia,Armenia,2037,Net interchange: GWh,-7882.137448685597
Armenia,Armenia,2037,Total Demand: GWh,7644.999999999998
Armenia,Armenia,2037,Total production: GWh,15527.80399846462
Armenia,Armenia,2038,Demand: GWh,7730.999999999999
Armenia,Armenia,2038,Exports exchange: GWh,7353.8449441778785
Armenia,Armenia,2038,Imports exchange: GWh,39.71693006682492
Armenia,Armenia,2038,Net interchange Ratio: GWh,-0.9460778701475948
Armenia,Armenia,2038,Net interchange: GWh,-7314.128014111054
Armenia,Armenia,2038,Total Demand: GWh,7730.999999999999
Armenia,Armenia,2038,Total production: GWh,15045.912776682522
Armenia,Armenia,2039,Demand: GWh,7815.999999999994
Armenia,Armenia,2039,Exports exchange: GWh,7334.520865377679
Armenia,Armenia,2039,Imports exchange: GWh,84.50930796555228
Armenia,Armenia,2039,Net interchange Ratio: GWh,-0.9275859208562092
Armenia,Armenia,2039,Net interchange: GWh,-7250.011557412126
Armenia,Armenia,2039,Total Demand: GWh,7815.999999999994
Armenia,Armenia,2039,Total production: GWh,15067.681367785708
Armenia,Armenia,2040,Demand: GWh,7902.000000000008
Armenia,Armenia,2040,Exports exchange: GWh,5720.18818779022
Armenia,Armenia,2040,Imports exchange: GWh,265.3987049201055
Armenia,Armenia,2040,Net interchange Ratio: GWh,-0.6903049206365613
Armenia,Armenia,2040,Net interchange: GWh,-5454.789482870114
Armenia,Armenia,2040,Total Demand: GWh,7902.000000000008
Armenia,Armenia,2040,Total production: GWh,13362.033467482965
Georgia,Georgia,2025,Demand: GWh,15775.629999999986
Georgia,Georgia,2025,Total Demand: GWh,15775.629999999986
Georgia,Georgia,2025,Total production: GWh,15233.29817891362
Georgia,Georgia,2025,Unmet demand: GWh,542.3318210863517
Georgia,Georgia,2026,Demand: GWh,16313.920000000013
Georgia,Georgia,2026,Total Demand: GWh,16313.920000000013
Georgia,Georgia,2026,Total production: GWh,16091.860174918098
Georgia,Georgia,2026,Unmet demand: GWh,222.0598250819357
Georgia,Georgia,2027,Demand: GWh,16884.34999999996
Georgia,Georgia,2027,Total Demand: GWh,16884.34999999996
Georgia,Georgia,2027,Total production: GWh,16609.761196167572
Georgia,Georgia,2027,Unmet demand: GWh,274.5888038324134
Georgia,Georgia,2028,Demand: GWh,17487.939999999988
Georgia,Georgia,2028,Total Demand: GWh,17487.939999999988
Georgia,Georgia,2028,Total production: GWh,16214.028400218642
Georgia,Georgia,2028,Unmet demand: GWh,1273.9115997813744
Georgia,Georgia,2029,Demand: GWh,18131.209999999992
Georgia,Georgia,2029,Total Demand: GWh,18131.209999999992
Georgia,Georgia,2029,Total production: GWh,17134.44354631789
Georgia,Georgia,2029,Unmet demand: GWh,996.7664536821326
Georgia,Georgia,2030,Demand: GWh,18824.63000000002
Georgia,Georgia,2030,Total Demand: GWh,18824.63000000002
Georgia,Georgia,2030,Total production: GWh,18110.37584945044
Georgia,Georgia,2030,Unmet demand: GWh,714.2541505495926
Georgia,Georgia,2031,Demand: GWh,19171.58999999998
Georgia,Georgia,2031,Total Demand: GWh,19171.58999999998
Georgia,Georgia,2031,Total production: GWh,17510.379181683762
Georgia,Georgia,2031,Unmet demand: GWh,1661.2108183162145
Georgia,Georgia,2032,Demand: GWh,19718.28000000004
Georgia,Georgia,2032,Total Demand: GWh,19718.28000000004
Georgia,Georgia,2032,Total production: GWh,18053.206751797272
Georgia,Georgia,2032,Unmet demand: GWh,1665.0732482027486
Georgia,Georgia,2033,Demand: GWh,20264.969999999983
Georgia,Georgia,2033,Total Demand: GWh,20264.969999999983
Georgia,Georgia,2033,Total production: GWh,18295.205764897088
Georgia,Georgia,2033,Unmet demand: GWh,1969.7642351029187
Georgia,Georgia,2034,Demand: GWh,20811.66000000006
Georgia,Georgia,2034,Total Demand: GWh,20811.66000000006
Georgia,Georgia,2034,Total production: GWh,18543.958061026755
Georgia,Georgia,2034,Unmet demand: GWh,2267.701938973261
Georgia,Georgia,2035,Demand: GWh,21358.35000000004
Georgia,Georgia,2035,Total Demand: GWh,21358.35000000004
Georgia,Georgia,2035,Total production: GWh,18792.710357156426
Georgia,Georgia,2035,Unmet demand: GWh,2565.6396428436083
Georgia,Georgia,2036,Demand: GWh,21905.039999999983
Georgia,Georgia,2036,Total Demand: GWh,21905.039999999983
Georgia,Georgia,2036,Total production: GWh,19049.665202806813
Georgia,Georgia,2036,Unmet demand: GWh,2855.3747971931666
Georgia,Georgia,2037,Demand: GWh,22451.730000000032
Georgia,Georgia,2037,Total Demand: GWh,22451.730000000032
Georgia,Georgia,2037,Total production: GWh,19351.30708492035
Georgia,Georgia,2037,Unmet demand: GWh,3100.4229150796746
Georgia,Georgia,2038,Demand: GWh,22998.42000000004
Georgia,Georgia,2038,Total Demand: GWh,22998.42000000004
Georgia,Georgia,2038,Total production: GWh,19533.89364233841
Georgia,Georgia,2038,Unmet demand: GWh,3464.526357661618
Georgia,Georgia,2039,Demand: GWh,23545.10999999996
Georgia,Georgia,2039,Total Demand: GWh,23545.10999999996
Georgia,Georgia,2039,Total production: GWh,19822.68752811401
Georgia,Georgia,2039,Unmet demand: GWh,3722.422471885988
Georgia,Georgia,2040,Demand: GWh,24091.8
Georgia,Georgia,2040,Total Demand: GWh,24091.8
Georgia,Georgia,2040,Total production: GWh,20078.8505065065
Georgia,Georgia,2040,Unmet demand: GWh,4012.949493493488
Turkiye,CenterAna,2025,Demand: GWh,48004.993149999886
Turkiye,CenterAna,2025,Exports exchange: GWh,11559.58554508432
Turkiye,CenterAna,2025,Imports exchange: GWh,38148.15571018257
Turkiye,CenterAna,2025,Net interchange Ratio: GWh,0.5538709292597473
Turkiye,CenterAna,2025,Net interchange: GWh,26588.570165098245
Turkiye,CenterAna,2025,Total Demand: GWh,48004.993149999886
Turkiye,CenterAna,2025,Total production: GWh,22170.188311726462
Turkiye,CenterAna,2026,Demand: GWh,49709.53657000004
Turkiye,CenterAna,2026,Exports exchange: GWh,7978.675105529932
Turkiye,CenterAna,2026,Imports exchange: GWh,34143.605832179775
Turkiye,CenterAna,2026,Net interchange Ratio: GWh,0.5263563600075989
Turkiye,CenterAna,2026,Net interchange: GWh,26164.930726649844
Turkiye,CenterAna,2026,Total Demand: GWh,49709.53657000004
Turkiye,CenterAna,2026,Total production: GWh,24219.24569762238
Turkiye,CenterAna,2027,Demand: GWh,51414.079990000006
Turkiye,CenterAna,2027,Exports exchange: GWh,7966.886826171694
Turkiye,CenterAna,2027,Imports exchange: GWh,34633.5891244326
Turkiye,CenterAna,2027,Net interchange Ratio: GWh,0.5186653598284274
Turkiye,CenterAna,2027,Net interchange: GWh,26666.702298260905
Turkiye,CenterAna,2027,Total Demand: GWh,51414.079990000006
Turkiye,CenterAna,2027,Total production: GWh,25431.69907345468
Turkiye,CenterAna,2028,Demand: GWh,53118.62341000008
Turkiye,CenterAna,2028,Exports exchange: GWh,14247.340896097625
Turkiye,CenterAna,2028,Imports exchange: GWh,43295.053998237
Turkiye,CenterAna,2028,Net interchange Ratio: GWh,0.5468461198237844
Turkiye,CenterAna,2028,Net interchange: GWh,29047.71310213938
Turkiye,CenterAna,2028,Total Demand: GWh,53118.62341000008
Turkiye,CenterAna,2028,Total production: GWh,24926.372647241104
Turkiye,CenterAna,2029,Demand: GWh,54823.16683000004
Turkiye,CenterAna,2029,Exports exchange: GWh,17610.069235346517
Turkiye,CenterAna,2029,Imports exchange: GWh,48707.99108817664
Turkiye,CenterAna,2029,Net interchange Ratio: GWh,0.567240523504616
Turkiye,CenterAna,2029,Net interchange: GWh,31097.92185283012
Turkiye,CenterAna,2029,Total Demand: GWh,54823.16683000004
Turkiye,CenterAna,2029,Total production: GWh,24687.660961326143
Turkiye,CenterAna,2030,Demand: GWh,56527.71024000001
Turkiye,CenterAna,2030,Exports exchange: GWh,21473.045907946456
Turkiye,CenterAna,2030,Imports exchange: GWh,56644.504140850295
Turkiye,CenterAna,2030,Net interchange Ratio: GWh,0.6221985303062195
Turkiye,CenterAna,2030,Net interchange: GWh,35171.45823290384
Turkiye,CenterAna,2030,Total Demand: GWh,56527.71024000001
Turkiye,CenterAna,2030,Total production: GWh,22475.484703453272
Turkiye,CenterAna,2031,Demand: GWh,57600.941289999966
Turkiye,CenterAna,2031,Exports exchange: GWh,22591.79254453262
Turkiye,CenterAna,2031,Imports exchange: GWh,60227.05715597845
Turkiye,CenterAna,2031,Net interchange Ratio: GWh,0.6533793331946754
Turkiye,CenterAna,2031,Net interchange: GWh,37635.26461144583
Turkiye,CenterAna,2031,Total Demand: GWh,57600.941289999966
Turkiye,CenterAna,2031,Total production: GWh,21155.696656603937
Turkiye,CenterAna,2032,Demand: GWh,58674.17232999998
Turkiye,CenterAna,2032,Exports exchange: GWh,20656.37199951777
Turkiye,CenterAna,2032,Imports exchange: GWh,59387.95976422683
Turkiye,CenterAna,2032,Net interchange Ratio: GWh,0.6601130655388159
Turkiye,CenterAna,2032,Net interchange: GWh,38731.58776470905
Turkiye,CenterAna,2032,Total Demand: GWh,58674.17232999998
Turkiye,CenterAna,2032,Total production: GWh,21116.02490776052
Turkiye,CenterAna,2033,Demand: GWh,59747.403369999935
Turkiye,CenterAna,2033,Exports exchange: GWh,20321.67437496145
Turkiye,CenterAna,2033,Imports exchange: GWh,59902.47257215225
Turkiye,CenterAna,2033,Net interchange Ratio: GWh,0.6624689269268713
Turkiye,CenterAna,2033,Net interchange: GWh,39580.7981971908
Turkiye,CenterAna,2033,Total Demand: GWh,59747.403369999935
Turkiye,CenterAna,2033,Total production: GWh,21350.21171879777
Turkiye,CenterAna,2034,Demand: GWh,60820.63440999997
Turkiye,CenterAna,2034,Exports exchange: GWh,19856.668535400466
Turkiye,CenterAna,2034,Imports exchange: GWh,60188.3771508304
Turkiye,CenterAna,2034,Net interchange Ratio: GWh,0.6631254179880554
Turkiye,CenterAna,2034,Net interchange: GWh,40331.70861542993
Turkiye,CenterAna,2034,Total Demand: GWh,60820.63440999997
Turkiye,CenterAna,2034,Total production: GWh,21678.181498536967
Turkiye,CenterAna,2035,Demand: GWh,61893.86545000003
Turkiye,CenterAna,2035,Exports exchange: GWh,18968.848358321287
Turkiye,CenterAna,2035,Imports exchange: GWh,59950.8387338496
Turkiye,CenterAna,2035,Net interchange Ratio: GWh,0.6621333160817846
Turkiye,CenterAna,2035,Net interchange: GWh,40981.99037552832
Turkiye,CenterAna,2035,Total Demand: GWh,61893.86545000003
Turkiye,CenterAna,2035,Total production: GWh,22096.43728227412
Turkiye,CenterAna,2036,Demand: GWh,65803.97593
Turkiye,CenterAna,2036,Exports exchange: GWh,17689.19430308765
Turkiye,CenterAna,2036,Imports exchange: GWh,61968.08543007221
Turkiye,CenterAna,2036,Net interchange Ratio: GWh,0.6728908170242923
Turkiye,CenterAna,2036,Net interchange: GWh,44278.89112698456
Turkiye,CenterAna,2036,Total Demand: GWh,65803.97593
Turkiye,CenterAna,2036,Total production: GWh,22749.505572443024
Turkiye,CenterAna,2037,Demand: GWh,69714.08641000009
Turkiye,CenterAna,2037,Exports exchange: GWh,18302.850500072203
Turkiye,CenterAna,2037,Imports exchange: GWh,62209.84538487582
Turkiye,CenterAna,2037,Net interchange Ratio: GWh,0.6298152517782318
Turkiye,CenterAna,2037,Net interchange: GWh,43906.994884803615
Turkiye,CenterAna,2037,Total Demand: GWh,69714.08641000009
Turkiye,CenterAna,2037,Total production: GWh,27036.28920370268
Turkiye,CenterAna,2038,Demand: GWh,73624.19689
Turkiye,CenterAna,2038,Exports exchange: GWh,20941.432182360484
Turkiye,CenterAna,2038,Imports exchange: GWh,64528.42350767845
Turkiye,CenterAna,2038,Net interchange Ratio: GWh,0.5920199223421093
Turkiye,CenterAna,2038,Net interchange: GWh,43586.99132531797
Turkiye,CenterAna,2038,Total Demand: GWh,73624.19689
Turkiye,CenterAna,2038,Total production: GWh,31312.21578022892
Turkiye,CenterAna,2039,Demand: GWh,77534.30737000002
Turkiye,CenterAna,2039,Exports exchange: GWh,20756.790455097096
Turkiye,CenterAna,2039,Imports exchange: GWh,64036.91310527407
Turkiye,CenterAna,2039,Net interchange Ratio: GWh,0.5582060911905836
Turkiye,CenterAna,2039,Net interchange: GWh,43280.12265017697
Turkiye,CenterAna,2039,Total Demand: GWh,77534.30737000002
Turkiye,CenterAna,2039,Total production: GWh,35565.7255697059
Turkiye,CenterAna,2040,Demand: GWh,81444.41785
Turkiye,CenterAna,2040,Exports exchange: GWh,21722.8646541296
Turkiye,CenterAna,2040,Imports exchange: GWh,64907.55362507008
Turkiye,CenterAna,2040,Net interchange Ratio: GWh,0.5302350991135543
Turkiye,CenterAna,2040,Net interchange: GWh,43184.68897094048
Turkiye,CenterAna,2040,Total Demand: GWh,81444.41785
Turkiye,CenterAna,2040,Total production: GWh,39943.678138826086
Turkiye,CenterBlack,2025,Demand: GWh,17087.905009999995
Turkiye,CenterBlack,2025,Exports exchange: GWh,39269.99091533218
Turkiye,CenterBlack,2025,Imports exchange: GWh,22153.96694418886
Turkiye,CenterBlack,2025,Net interchange Ratio: GWh,-1.001645547603809
Turkiye,CenterBlack,2025,Net interchange: GWh,-17116.023971143317
Turkiye,CenterBlack,2025,Total Demand: GWh,17087.905009999995
Turkiye,CenterBlack,2025,Total production: GWh,34641.66684351919
Turkiye,CenterBlack,2026,Demand: GWh,17694.655980000007
Turkiye,CenterBlack,2026,Exports exchange: GWh,36749.13610966952
Turkiye,CenterBlack,2026,Imports exchange: GWh,18768.20662120169
Turkiye,CenterBlack,2026,Net interchange Ratio: GWh,-1.016178529200646
Turkiye,CenterBlack,2026,Net interchange: GWh,-17980.929488467824
Turkiye,CenterBlack,2026,Total Demand: GWh,17694.655980000007
Turkiye,CenterBlack,2026,Total production: GWh,36046.42445489811
Turkiye,CenterBlack,2027,Demand: GWh,18301.406939999983
Turkiye,CenterBlack,2027,Exports exchange: GWh,38503.21980696635
Turkiye,CenterBlack,2027,Imports exchange: GWh,20288.84300626629
Turkiye,CenterBlack,2027,Net interchange Ratio: GWh,-0.9952446202860116
Turkiye,CenterBlack,2027,Net interchange: GWh,-18214.37680070006
Turkiye,CenterBlack,2027,Total Demand: GWh,18301.406939999983
Turkiye,CenterBlack,2027,Total production: GWh,36916.66881875474
Turkiye,CenterBlack,2028,Demand: GWh,18908.15791000001
Turkiye,CenterBlack,2028,Exports exchange: GWh,40916.40019477777
Turkiye,CenterBlack,2028,Imports exchange: GWh,23935.051437937545
Turkiye,CenterBlack,2028,Net interchange Ratio: GWh,-0.8980964109602266
Turkiye,CenterBlack,2028,Net interchange: GWh,-16981.348756840227
Turkiye,CenterBlack,2028,Total Demand: GWh,18908.15791000001
Turkiye,CenterBlack,2028,Total production: GWh,36362.43678715193
Turkiye,CenterBlack,2029,Demand: GWh,19514.90888000001
Turkiye,CenterBlack,2029,Exports exchange: GWh,40198.10916066362
Turkiye,CenterBlack,2029,Imports exchange: GWh,23789.664446981933
Turkiye,CenterBlack,2029,Net interchange Ratio: GWh,-0.8408158508235718
Turkiye,CenterBlack,2029,Net interchange: GWh,-16408.444713681685
Turkiye,CenterBlack,2029,Total Demand: GWh,19514.90888000001
Turkiye,CenterBlack,2029,Total production: GWh,36393.41102799551
Turkiye,CenterBlack,2030,Demand: GWh,20121.659850000007
Turkiye,CenterBlack,2030,Exports exchange: GWh,37898.407827541145
Turkiye,CenterBlack,2030,Imports exchange: GWh,23967.24423702692
Turkiye,CenterBlack,2030,Net interchange Ratio: GWh,-0.6923466401065427
Turkiye,CenterBlack,2030,Net interchange: GWh,-13931.163590514225
Turkiye,CenterBlack,2030,Total Demand: GWh,20121.659850000007
Turkiye,CenterBlack,2030,Total production: GWh,34526.389654898645
Turkiye,CenterBlack,2031,Demand: GWh,20503.68823000002
Turkiye,CenterBlack,2031,Exports exchange: GWh,33291.54529186555
Turkiye,CenterBlack,2031,Imports exchange: GWh,21292.549749014423
Turkiye,CenterBlack,2031,Net interchange Ratio: GWh,-0.5852115681945831
Turkiye,CenterBlack,2031,Net interchange: GWh,-11998.995542851128
Turkiye,CenterBlack,2031,Total Demand: GWh,20503.68823000002
Turkiye,CenterBlack,2031,Total production: GWh,32923.40098503919
Turkiye,CenterBlack,2032,Demand: GWh,20885.716619999977
Turkiye,CenterBlack,2032,Exports exchange: GWh,32223.166465455182
Turkiye,CenterBlack,2032,Imports exchange: GWh,20684.899474528363
Turkiye,CenterBlack,2032,Net interchange Ratio: GWh,-0.5524477421989858
Turkiye,CenterBlack,2032,Net interchange: GWh,-11538.266990926822
Turkiye,CenterBlack,2032,Total Demand: GWh,20885.716619999977
Turkiye,CenterBlack,2032,Total production: GWh,32832.694326359844
Turkiye,CenterBlack,2033,Demand: GWh,21267.745009999977
Turkiye,CenterBlack,2033,Exports exchange: GWh,30870.78754781364
Turkiye,CenterBlack,2033,Imports exchange: GWh,19347.330498960506
Turkiye,CenterBlack,2033,Net interchange Ratio: GWh,-0.5418278733093175
Turkiye,CenterBlack,2033,Net interchange: GWh,-11523.457048853135
Turkiye,CenterBlack,2033,Total Demand: GWh,21267.745009999977
Turkiye,CenterBlack,2033,Total production: GWh,33173.483892017866
Turkiye,CenterBlack,2034,Demand: GWh,21649.773390000024
Turkiye,CenterBlack,2034,Exports exchange: GWh,30438.687384150777
Turkiye,CenterBlack,2034,Imports exchange: GWh,19354.597655666166
Turkiye,CenterBlack,2034,Net interchange Ratio: GWh,-0.5119725518052916
Turkiye,CenterBlack,2034,Net interchange: GWh,-11084.08972848461
Turkiye,CenterBlack,2034,Total Demand: GWh,21649.773390000024
Turkiye,CenterBlack,2034,Total production: GWh,33116.288542621085
Turkiye,CenterBlack,2035,Demand: GWh,22031.80178000003
Turkiye,CenterBlack,2035,Exports exchange: GWh,29067.72220811804
Turkiye,CenterBlack,2035,Imports exchange: GWh,18358.429848056632
Turkiye,CenterBlack,2035,Net interchange Ratio: GWh,-0.4860833656275474
Turkiye,CenterBlack,2035,Net interchange: GWh,-10709.292360061405
Turkiye,CenterBlack,2035,Total Demand: GWh,22031.80178000003
Turkiye,CenterBlack,2035,Total production: GWh,33103.83639107729
Turkiye,CenterBlack,2036,Demand: GWh,23423.64859
Turkiye,CenterBlack,2036,Exports exchange: GWh,28117.714659298686
Turkiye,CenterBlack,2036,Imports exchange: GWh,17763.21380836624
Turkiye,CenterBlack,2036,Net interchange Ratio: GWh,-0.442053286922729
Turkiye,CenterBlack,2036,Net interchange: GWh,-10354.500850932449
Turkiye,CenterBlack,2036,Total Demand: GWh,23423.64859
Turkiye,CenterBlack,2036,Total production: GWh,34129.130881908175
Turkiye,CenterBlack,2037,Demand: GWh,24815.49539
Turkiye,CenterBlack,2037,Exports exchange: GWh,27764.84538910848
Turkiye,CenterBlack,2037,Imports exchange: GWh,17562.21000022677
Turkiye,CenterBlack,2037,Net interchange Ratio: GWh,-0.4111397023729419
Turkiye,CenterBlack,2037,Net interchange: GWh,-10202.63538888171
Turkiye,CenterBlack,2037,Total Demand: GWh,24815.49539
Turkiye,CenterBlack,2037,Total production: GWh,35365.14060711979
Turkiye,CenterBlack,2038,Demand: GWh,26207.34219999998
Turkiye,CenterBlack,2038,Exports exchange: GWh,27659.14784826986
Turkiye,CenterBlack,2038,Imports exchange: GWh,17869.47773573862
Turkiye,CenterBlack,2038,Net interchange Ratio: GWh,-0.3735468494982008
Turkiye,CenterBlack,2038,Net interchange: GWh,-9789.67011253124
Turkiye,CenterBlack,2038,Total Demand: GWh,26207.34219999998
Turkiye,CenterBlack,2038,Total production: GWh,36405.56347784971
Turkiye,CenterBlack,2039,Demand: GWh,27599.189010000013
Turkiye,CenterBlack,2039,Exports exchange: GWh,27780.27922913283
Turkiye,CenterBlack,2039,Imports exchange: GWh,15969.981822777769
Turkiye,CenterBlack,2039,Net interchange Ratio: GWh,-0.4279219002440919
Turkiye,CenterBlack,2039,Net interchange: GWh,-11810.297406355065
Turkiye,CenterBlack,2039,Total Demand: GWh,27599.189010000013
Turkiye,CenterBlack,2039,Total production: GWh,40088.88900384418
Turkiye,CenterBlack,2040,Demand: GWh,28991.03582000003
Turkiye,CenterBlack,2040,Exports exchange: GWh,30962.750166812813
Turkiye,CenterBlack,2040,Imports exchange: GWh,15181.283589348028
Turkiye,CenterBlack,2040,Net interchange Ratio: GWh,-0.544356768604233
Turkiye,CenterBlack,2040,Net interchange: GWh,-15781.466577464786
Turkiye,CenterBlack,2040,Total Demand: GWh,28991.03582000003
Turkiye,CenterBlack,2040,Total production: GWh,45437.13187586451
Turkiye,EastAna,2025,Demand: GWh,9656.535030000005
Turkiye,EastAna,2025,Exports exchange: GWh,22615.91171126028
Turkiye,EastAna,2025,Imports exchange: GWh,2875.757002787649
Turkiye,EastAna,2025,Net interchange Ratio: GWh,-2.04422752541629
Turkiye,EastAna,2025,Net interchange: GWh,-19740.154708472623
Turkiye,EastAna,2025,Total Demand: GWh,9656.535030000005
Turkiye,EastAna,2025,Total production: GWh,29396.68973847276
Turkiye,EastAna,2026,Demand: GWh,9999.415680000002
Turkiye,EastAna,2026,Exports exchange: GWh,19746.500302121472
Turkiye,EastAna,2026,Net interchange Ratio: GWh,-1.9747654197051512
Turkiye,EastAna,2026,Net interchange: GWh,-19746.500302121472
Turkiye,EastAna,2026,Total Demand: GWh,9999.415680000002
Turkiye,EastAna,2026,Total production: GWh,29745.9159821216
Turkiye,EastAna,2027,Demand: GWh,10342.296330000005
Turkiye,EastAna,2027,Exports exchange: GWh,28131.992062377623
Turkiye,EastAna,2027,Imports exchange: GWh,8682.27906243667
Turkiye,EastAna,2027,Net interchange Ratio: GWh,-1.880599083544239
Turkiye,EastAna,2027,Net interchange: GWh,-19449.71299994095
Turkiye,EastAna,2027,Total Demand: GWh,10342.296330000005
Turkiye,EastAna,2027,Total production: GWh,29963.561552931897
Turkiye,EastAna,2028,Demand: GWh,10685.176979999977
Turkiye,EastAna,2028,Exports exchange: GWh,31265.079747659045
Turkiye,EastAna,2028,Imports exchange: GWh,8673.913838466697
Turkiye,EastAna,2028,Net interchange Ratio: GWh,-2.114252852477545
Turkiye,EastAna,2028,Net interchange: GWh,-22591.16590919235
Turkiye,EastAna,2028,Total Demand: GWh,10685.176979999977
Turkiye,EastAna,2028,Total production: GWh,33447.729824617934
Turkiye,EastAna,2029,Demand: GWh,11028.057630000008
Turkiye,EastAna,2029,Exports exchange: GWh,31040.25283222355
Turkiye,EastAna,2029,Imports exchange: GWh,8708.411372384608
Turkiye,EastAna,2029,Net interchange Ratio: GWh,-2.0250022450997047
Turkiye,EastAna,2029,Net interchange: GWh,-22331.841459838943
Turkiye,EastAna,2029,Total Demand: GWh,11028.057630000008
Turkiye,EastAna,2029,Total production: GWh,33531.96765834601
