c,z,y,uni,value
Turkiye,CenterBlack,2038,Demand: GWh,26207.34219999998
Turkiye,CenterBlack,2038,Exports exchange: GWh,27614.71166190114
Turkiye,CenterBlack,2038,Imports exchange: GWh,17837.09388090173
Turkiye,CenterBlack,2038,Net interchange Ratio: GWh,-0.3730869657205993
Turkiye,CenterBlack,2038,Net interchange: GWh,-9777.617780999408
Turkiye,CenterBlack,2038,Total Demand: GWh,26207.34219999998
Turkiye,CenterBlack,2038,Total production: GWh,36414.88438737472
Turkiye,CenterBlack,2039,Demand: GWh,27599.189010000013
Turkiye,CenterBlack,2039,Exports exchange: GWh,28140.50936007268
Turkiye,CenterBlack,2039,Imports exchange: GWh,16352.156616062224
Turkiye,CenterBlack,2039,Net interchange Ratio: GWh,-0.4271267804187718
Turkiye,CenterBlack,2039,Net interchange: GWh,-11788.352744010455
Turkiye,CenterBlack,2039,Total Demand: GWh,27599.189010000013
Turkiye,CenterBlack,2039,Total production: GWh,40073.072075273805
Turkiye,CenterBlack,2040,Demand: GWh,28991.03582000003
Turkiye,CenterBlack,2040,Exports exchange: GWh,31024.59242677144
Turkiye,CenterBlack,2040,Imports exchange: GWh,15312.214783916888
Turkiye,CenterBlack,2040,Net interchange Ratio: GWh,-0.5419736549052537
Turkiye,CenterBlack,2040,Net interchange: GWh,-15712.377642854546
Turkiye,CenterBlack,2040,Total Demand: GWh,28991.03582000003
Turkiye,CenterBlack,2040,Total production: GWh,45369.468491735664
Turkiye,EastAna,2025,Demand: GWh,9656.535030000005
Turkiye,EastAna,2025,Exports exchange: GWh,22611.616253283624
Turkiye,EastAna,2025,Imports exchange: GWh,2875.75700278765
Turkiye,EastAna,2025,Net interchange Ratio: GWh,-2.0437827014744405
Turkiye,EastAna,2025,Net interchange: GWh,-19735.85925049597
Turkiye,EastAna,2025,Total Demand: GWh,9656.535030000005
Turkiye,EastAna,2025,Total production: GWh,29392.39428049611
Turkiye,EastAna,2026,Demand: GWh,9999.415680000002
Turkiye,EastAna,2026,Exports exchange: GWh,19750.97584629765
Turkiye,EastAna,2026,Net interchange Ratio: GWh,-1.9752130002757964
Turkiye,EastAna,2026,Net interchange: GWh,-19750.97584629765
Turkiye,EastAna,2026,Total Demand: GWh,9999.415680000002
Turkiye,EastAna,2026,Total production: GWh,29750.39152629777
Turkiye,EastAna,2027,Demand: GWh,10342.296330000005
Turkiye,EastAna,2027,Exports exchange: GWh,28132.37605477762
Turkiye,EastAna,2027,Imports exchange: GWh,8682.27906243667
Turkiye,EastAna,2027,Net interchange Ratio: GWh,-1.8806362118944373
Turkiye,EastAna,2027,Net interchange: GWh,-19450.09699234095
Turkiye,EastAna,2027,Total Demand: GWh,10342.296330000005
Turkiye,EastAna,2027,Total production: GWh,29963.94554533189
Turkiye,EastAna,2028,Demand: GWh,10685.176979999977
Turkiye,EastAna,2028,Exports exchange: GWh,31269.90935244437
Turkiye,EastAna,2028,Imports exchange: GWh,8673.913838466697
Turkiye,EastAna,2028,Net interchange Ratio: GWh,-2.1147048435671043
Turkiye,EastAna,2028,Net interchange: GWh,-22595.995513977672
Turkiye,EastAna,2028,Total Demand: GWh,10685.176979999977
Turkiye,EastAna,2028,Total production: GWh,33452.55942940325
Turkiye,EastAna,2029,Demand: GWh,11028.057630000008
Turkiye,EastAna,2029,Exports exchange: GWh,31040.252832223567
Turkiye,EastAna,2029,Imports exchange: GWh,8708.411372384608
Turkiye,EastAna,2029,Net interchange Ratio: GWh,-2.025002245099706
Turkiye,EastAna,2029,Net interchange: GWh,-22331.84145983896
Turkiye,EastAna,2029,Total Demand: GWh,11028.057630000008
Turkiye,EastAna,2029,Total production: GWh,33531.96765834601
Turkiye,EastAna,2030,Demand: GWh,11370.938279999997
Turkiye,EastAna,2030,Exports exchange: GWh,31869.646105803407
Turkiye,EastAna,2030,Imports exchange: GWh,8684.013852098793
Turkiye,EastAna,2030,Net interchange Ratio: GWh,-2.03902542453204
Turkiye,EastAna,2030,Net interchange: GWh,-23185.63225370461
Turkiye,EastAna,2030,Total Demand: GWh,11370.938279999997
Turkiye,EastAna,2030,Total production: GWh,34728.15703421886
Turkiye,EastAna,2031,Demand: GWh,11586.82608999999
Turkiye,EastAna,2031,Exports exchange: GWh,31169.213143659505
Turkiye,EastAna,2031,Imports exchange: GWh,8522.908986684713
Turkiye,EastAna,2031,Net interchange Ratio: GWh,-1.9544872755550968
Turkiye,EastAna,2031,Net interchange: GWh,-22646.30415697479
Turkiye,EastAna,2031,Total Demand: GWh,11586.82608999999
Turkiye,EastAna,2031,Total production: GWh,34401.533493691546
Turkiye,EastAna,2032,Demand: GWh,11802.713909999991
Turkiye,EastAna,2032,Exports exchange: GWh,30533.546688049195
Turkiye,EastAna,2032,Imports exchange: GWh,8414.40643011722
Turkiye,EastAna,2032,Net interchange Ratio: GWh,-1.8740723893333773
Turkiye,EastAna,2032,Net interchange: GWh,-22119.140257931977
Turkiye,EastAna,2032,Total Demand: GWh,11802.713909999991
Turkiye,EastAna,2032,Total production: GWh,34088.113524243265
Turkiye,EastAna,2033,Demand: GWh,12018.601729999998
Turkiye,EastAna,2033,Exports exchange: GWh,30122.58577407108
Turkiye,EastAna,2033,Imports exchange: GWh,8356.924003764156
Turkiye,EastAna,2033,Net interchange Ratio: GWh,-1.810997839788384
Turkiye,EastAna,2033,Net interchange: GWh,-21765.661770306928
Turkiye,EastAna,2033,Total Demand: GWh,12018.601729999998
Turkiye,EastAna,2033,Total production: GWh,33949.38706750655
Turkiye,EastAna,2034,Demand: GWh,12234.48954
Turkiye,EastAna,2034,Exports exchange: GWh,29805.107189155737
Turkiye,EastAna,2034,Imports exchange: GWh,8360.667864439123
Turkiye,EastAna,2034,Net interchange Ratio: GWh,-1.7527857827337368
Turkiye,EastAna,2034,Net interchange: GWh,-21444.43932471661
Turkiye,EastAna,2034,Total Demand: GWh,12234.48954
Turkiye,EastAna,2034,Total production: GWh,33844.12640645871
Turkiye,EastAna,2035,Demand: GWh,12450.377359999986
Turkiye,EastAna,2035,Exports exchange: GWh,29462.19540965948
Turkiye,EastAna,2035,Imports exchange: GWh,8329.575485729276
Turkiye,EastAna,2035,Net interchange Ratio: GWh,-1.6973477439988398
Turkiye,EastAna,2035,Net interchange: GWh,-21132.619923930208
Turkiye,EastAna,2035,Total Demand: GWh,12450.377359999986
Turkiye,EastAna,2035,Total production: GWh,33747.58047468825
Turkiye,EastAna,2036,Demand: GWh,13236.92301
Turkiye,EastAna,2036,Exports exchange: GWh,28708.76838877724
Turkiye,EastAna,2036,Imports exchange: GWh,8329.320879457733
Turkiye,EastAna,2036,Net interchange Ratio: GWh,-1.5395909981438731
Turkiye,EastAna,2036,Net interchange: GWh,-20379.4475093195
Turkiye,EastAna,2036,Total Demand: GWh,13236.92301
Turkiye,EastAna,2036,Total production: GWh,33923.71198983288
Turkiye,EastAna,2037,Demand: GWh,14023.468670000017
Turkiye,EastAna,2037,Exports exchange: GWh,28488.78212574388
Turkiye,EastAna,2037,Imports exchange: GWh,7912.705815732067
Turkiye,EastAna,2037,Net interchange Ratio: GWh,-1.4672601190338588
Turkiye,EastAna,2037,Net interchange: GWh,-20576.076310011813
Turkiye,EastAna,2037,Total Demand: GWh,14023.468670000017
Turkiye,EastAna,2037,Total production: GWh,35065.382974595865
Turkiye,EastAna,2038,Demand: GWh,14810.014329999984
Turkiye,EastAna,2038,Exports exchange: GWh,32665.829466482875
Turkiye,EastAna,2038,Imports exchange: GWh,7375.553103546637
Turkiye,EastAna,2038,Net interchange Ratio: GWh,-1.707646988005059
Turkiye,EastAna,2038,Net interchange: GWh,-25290.27636293624
Turkiye,EastAna,2038,Total Demand: GWh,14810.014329999984
Turkiye,EastAna,2038,Total production: GWh,40593.1449469917
Turkiye,EastAna,2039,Demand: GWh,15596.559980000004
Turkiye,EastAna,2039,Exports exchange: GWh,32050.91492011977
Turkiye,EastAna,2039,Imports exchange: GWh,7365.47491347409
Turkiye,EastAna,2039,Net interchange Ratio: GWh,-1.582749018905493
Turkiye,EastAna,2039,Net interchange: GWh,-24685.44000664568
Turkiye,EastAna,2039,Total Demand: GWh,15596.559980000004
Turkiye,EastAna,2039,Total production: GWh,40763.33369614104
Turkiye,EastAna,2040,Demand: GWh,16383.105640000003
Turkiye,EastAna,2040,Exports exchange: GWh,31223.774337804607
Turkiye,EastAna,2040,Imports exchange: GWh,5759.68859430169
Turkiye,EastAna,2040,Net interchange Ratio: GWh,-1.5542892967332969
Turkiye,EastAna,2040,Net interchange: GWh,-25464.08574350292
Turkiye,EastAna,2040,Total Demand: GWh,16383.105640000003
Turkiye,EastAna,2040,Total production: GWh,42304.97882737785
Turkiye,EastMed,2025,Demand: GWh,32923.336069999976
Turkiye,EastMed,2025,Exports exchange: GWh,17878.792939288276
Turkiye,EastMed,2025,Imports exchange: GWh,357.3408346584044
Turkiye,EastMed,2025,Net interchange Ratio: GWh,-0.532189449677172
Turkiye,EastMed,2025,Net interchange: GWh,-17521.452104629872
Turkiye,EastMed,2025,Total Demand: GWh,32923.336069999976
Turkiye,EastMed,2025,Total production: GWh,50451.84883394636
Turkiye,EastMed,2026,Demand: GWh,34092.365629999986
Turkiye,EastMed,2026,Exports exchange: GWh,16862.2065696179
Turkiye,EastMed,2026,Imports exchange: GWh,346.7082871988537
Turkiye,EastMed,2026,Net interchange Ratio: GWh,-0.4844339187740623
Turkiye,EastMed,2026,Net interchange: GWh,-16515.49828241905
Turkiye,EastMed,2026,Total Demand: GWh,34092.365629999986
Turkiye,EastMed,2026,Total production: GWh,50614.714484368
Turkiye,EastMed,2027,Demand: GWh,35261.39519000003
Turkiye,EastMed,2027,Exports exchange: GWh,15800.10184968569
Turkiye,EastMed,2027,Imports exchange: GWh,416.1472224161086
Turkiye,EastMed,2027,Net interchange Ratio: GWh,-0.4362832084316505
Turkiye,EastMed,2027,Net interchange: GWh,-15383.954627269582
Turkiye,EastMed,2027,Total Demand: GWh,35261.39519000003
Turkiye,EastMed,2027,Total production: GWh,50653.57242570951
Turkiye,EastMed,2028,Demand: GWh,36430.42474000001
Turkiye,EastMed,2028,Exports exchange: GWh,24338.0151610848
Turkiye,EastMed,2028,Imports exchange: GWh,347.9952427192899
Turkiye,EastMed,2028,Net interchange Ratio: GWh,-0.6585160642397028
Turkiye,EastMed,2028,Net interchange: GWh,-23990.019918365502
Turkiye,EastMed,2028,Total Demand: GWh,36430.42474000001
Turkiye,EastMed,2028,Total production: GWh,60427.32065913086
Turkiye,EastMed,2029,Demand: GWh,37599.45429999995
Turkiye,EastMed,2029,Exports exchange: GWh,32775.61960749503
Turkiye,EastMed,2029,Imports exchange: GWh,192.35688083747092
Turkiye,EastMed,2029,Net interchange Ratio: GWh,-0.8665887134074072
Turkiye,EastMed,2029,Net interchange: GWh,-32583.26272665756
Turkiye,EastMed,2029,Total Demand: GWh,37599.45429999995
Turkiye,EastMed,2029,Total production: GWh,70186.51778568383
Turkiye,EastMed,2030,Demand: GWh,38768.48384999998
Turkiye,EastMed,2030,Exports exchange: GWh,40594.7954070731
Turkiye,EastMed,2030,Imports exchange: GWh,314.31078458159175
Turkiye,EastMed,2030,Net interchange Ratio: GWh,-1.039000771305415
Turkiye,EastMed,2030,Net interchange: GWh,-40280.48462249151
Turkiye,EastMed,2030,Total Demand: GWh,38768.48384999998
Turkiye,EastMed,2030,Total production: GWh,79055.17890565279
Turkiye,EastMed,2031,Demand: GWh,39504.53949999997
Turkiye,EastMed,2031,Exports exchange: GWh,48471.520715275765
Turkiye,EastMed,2031,Imports exchange: GWh,653.6663517928521
Turkiye,EastMed,2031,Net interchange Ratio: GWh,-1.2104394828721632
Turkiye,EastMed,2031,Net interchange: GWh,-47817.85436348291
Turkiye,EastMed,2031,Total Demand: GWh,39504.53949999997
Turkiye,EastMed,2031,Total production: GWh,87335.30958698566
Turkiye,EastMed,2032,Demand: GWh,40240.595139999976
Turkiye,EastMed,2032,Exports exchange: GWh,47397.994864973
Turkiye,EastMed,2032,Imports exchange: GWh,941.533465157434
Turkiye,EastMed,2032,Net interchange Ratio: GWh,-1.1544675529323098
Turkiye,EastMed,2032,Net interchange: GWh,-46456.46139981557
Turkiye,EastMed,2032,Total Demand: GWh,40240.595139999976
Turkiye,EastMed,2032,Total production: GWh,86715.66019880954
Turkiye,EastMed,2033,Demand: GWh,40976.65078999998
Turkiye,EastMed,2033,Exports exchange: GWh,46600.41293161168
Turkiye,EastMed,2033,Imports exchange: GWh,1103.088447848928
Turkiye,EastMed,2033,Net interchange Ratio: GWh,-1.1103231622547831
Turkiye,EastMed,2033,Net interchange: GWh,-45497.32448376274
Turkiye,EastMed,2033,Total Demand: GWh,40976.65078999998
Turkiye,EastMed,2033,Total production: GWh,86495.7710803733
Turkiye,EastMed,2034,Demand: GWh,41712.706440000045
Turkiye,EastMed,2034,Exports exchange: GWh,46805.51502024071
Turkiye,EastMed,2034,Imports exchange: GWh,1142.5524760758135
Turkiye,EastMed,2034,Net interchange Ratio: GWh,-1.0947015056394611
Turkiye,EastMed,2034,Net interchange: GWh,-45662.9625441649
Turkiye,EastMed,2034,Total Demand: GWh,41712.706440000045
Turkiye,EastMed,2034,Total production: GWh,87398.24455628656
Turkiye,EastMed,2035,Demand: GWh,42448.76208000002
Turkiye,EastMed,2035,Exports exchange: GWh,45833.75978158811
Turkiye,EastMed,2035,Imports exchange: GWh,1225.2367241431589
Turkiye,EastMed,2035,Net interchange Ratio: GWh,-1.050879245273975
Turkiye,EastMed,2035,Net interchange: GWh,-44608.52305744495
Turkiye,EastMed,2035,Total Demand: GWh,42448.76208000002
Turkiye,EastMed,2035,Total production: GWh,87098.20173533577
Turkiye,EastMed,2036,Demand: GWh,45130.43899000003
Turkiye,EastMed,2036,Exports exchange: GWh,43662.004739510354
Turkiye,EastMed,2036,Imports exchange: GWh,1427.9638393240043
Turkiye,EastMed,2036,Net interchange Ratio: GWh,-0.9358216282705456
Turkiye,EastMed,2036,Net interchange: GWh,-42234.04090018635
Turkiye,EastMed,2036,Total Demand: GWh,45130.43899000003
Turkiye,EastMed,2036,Total production: GWh,87498.68854806267
Turkiye,EastMed,2037,Demand: GWh,47812.11589000007
Turkiye,EastMed,2037,Exports exchange: GWh,46675.58937594615
Turkiye,EastMed,2037,Imports exchange: GWh,1402.2278129229387
Turkiye,EastMed,2037,Net interchange Ratio: GWh,-0.9469014437090026
Turkiye,EastMed,2037,Net interchange: GWh,-45273.36156302321
Turkiye,EastMed,2037,Total Demand: GWh,47812.11589000007
Turkiye,EastMed,2037,Total production: GWh,93464.4646481413
Turkiye,EastMed,2038,Demand: GWh,50493.79279000004
Turkiye,EastMed,2038,Exports exchange: GWh,46951.11803735306
Turkiye,EastMed,2038,Imports exchange: GWh,1502.4950417303007
Turkiye,EastMed,2038,Net interchange Ratio: GWh,-0.9000833663781255
Turkiye,EastMed,2038,Net interchange: GWh,-45448.62299562276
Turkiye,EastMed,2038,Total Demand: GWh,50493.79279000004
Turkiye,EastMed,2038,Total production: GWh,96352.74333287428
Turkiye,EastMed,2039,Demand: GWh,53175.4697
Turkiye,EastMed,2039,Exports exchange: GWh,45881.84339220233
Turkiye,EastMed,2039,Imports exchange: GWh,1977.1500484856565
Turkiye,EastMed,2039,Net interchange Ratio: GWh,-0.825656897652503
Turkiye,EastMed,2039,Net interchange: GWh,-43904.69334371667
Turkiye,EastMed,2039,Total Demand: GWh,53175.4697
Turkiye,EastMed,2039,Total production: GWh,97513.55782215264
Turkiye,EastMed,2040,Demand: GWh,55857.14660000002
Turkiye,EastMed,2040,Exports exchange: GWh,46146.41826071135
Turkiye,EastMed,2040,Imports exchange: GWh,2253.604383724448
Turkiye,EastMed,2040,Net interchange Ratio: GWh,-0.7858047993627172
Turkiye,EastMed,2040,Net interchange: GWh,-43892.8138769869
Turkiye,EastMed,2040,Total Demand: GWh,55857.14660000002
Turkiye,EastMed,2040,Total production: GWh,100186.77583022912
Turkiye,NorthWest,2025,Demand: GWh,82892.47724000001
Turkiye,NorthWest,2025,Exports exchange: GWh,10054.919346953957
Turkiye,NorthWest,2025,Imports exchange: GWh,48534.07854624932
Turkiye,NorthWest,2025,Net interchange Ratio: GWh,0.4642056852503755
Turkiye,NorthWest,2025,Net interchange: GWh,38479.15919929536
Turkiye,NorthWest,2025,Total Demand: GWh,82892.47724000001
Turkiye,NorthWest,2025,Total production: GWh,45372.29770555354
Turkiye,NorthWest,2026,Demand: GWh,85835.79245000004
Turkiye,NorthWest,2026,Exports exchange: GWh,5981.04616994721
Turkiye,NorthWest,2026,Imports exchange: GWh,42346.716767163874
Turkiye,NorthWest,2026,Net interchange Ratio: GWh,0.4236655777180589
Turkiye,NorthWest,2026,Net interchange: GWh,36365.67059721667
Turkiye,NorthWest,2026,Total Demand: GWh,85835.79245000004
Turkiye,NorthWest,2026,Total production: GWh,50306.84609828698
Turkiye,NorthWest,2027,Demand: GWh,88779.10765999992
Turkiye,NorthWest,2027,Exports exchange: GWh,5647.641342678172
Turkiye,NorthWest,2027,Imports exchange: GWh,42214.47325863304
Turkiye,NorthWest,2027,Net interchange Ratio: GWh,0.4118855537047746
Turkiye,NorthWest,2027,Net interchange: GWh,36566.83191595486
Turkiye,NorthWest,2027,Total Demand: GWh,88779.10765999992
Turkiye,NorthWest,2027,Total production: GWh,53046.387004213815
Turkiye,NorthWest,2028,Demand: GWh,91722.42287000004
Turkiye,NorthWest,2028,Exports exchange: GWh,7983.97137471346
Turkiye,NorthWest,2028,Imports exchange: GWh,47882.93139910384
Turkiye,NorthWest,2028,Net interchange Ratio: GWh,0.4349967955048456
Turkiye,NorthWest,2028,Net interchange: GWh,39898.960024390384
Turkiye,NorthWest,2028,Total Demand: GWh,91722.42287000004
Turkiye,NorthWest,2028,Total production: GWh,52769.57656365077
Turkiye,NorthWest,2029,Demand: GWh,94665.73808000004
Turkiye,NorthWest,2029,Exports exchange: GWh,5149.903096086253
Turkiye,NorthWest,2029,Imports exchange: GWh,50364.037693589446
Turkiye,NorthWest,2029,Net interchange Ratio: GWh,0.4776187828303168
Turkiye,NorthWest,2029,Net interchange: GWh,45214.1345975032
Turkiye,NorthWest,2029,Total Demand: GWh,94665.73808000004
Turkiye,NorthWest,2029,Total production: GWh,50446.74111433244
Turkiye,NorthWest,2030,Demand: GWh,97609.05329000004
Turkiye,NorthWest,2030,Exports exchange: GWh,7663.525019711733
Turkiye,NorthWest,2030,Imports exchange: GWh,56815.95298391845
Turkiye,NorthWest,2030,Net interchange Ratio: GWh,0.5035642320817625
Turkiye,NorthWest,2030,Net interchange: GWh,49152.42796420671
Turkiye,NorthWest,2030,Total Demand: GWh,97609.05329000004
Turkiye,NorthWest,2030,Total production: GWh,49579.24566149554
Turkiye,NorthWest,2031,Demand: GWh,99462.25175999982
Turkiye,NorthWest,2031,Exports exchange: GWh,7855.040726075707
Turkiye,NorthWest,2031,Imports exchange: GWh,58634.79429571048
Turkiye,NorthWest,2031,Net interchange Ratio: GWh,0.5105429715402501
Turkiye,NorthWest,2031,Net interchange: GWh,50779.75356963478
Turkiye,NorthWest,2031,Total Demand: GWh,99462.25175999982
Turkiye,NorthWest,2031,Total production: GWh,49841.0568169311
Turkiye,NorthWest,2032,Demand: GWh,101315.45019999996
Turkiye,NorthWest,2032,Exports exchange: GWh,10969.796243959205
Turkiye,NorthWest,2032,Imports exchange: GWh,59953.50074047026
Turkiye,NorthWest,2032,Net interchange Ratio: GWh,0.4834771439086107
Turkiye,NorthWest,2032,Net interchange: GWh,48983.70449651106
Turkiye,NorthWest,2032,Total Demand: GWh,101315.45019999996
Turkiye,NorthWest,2032,Total production: GWh,53516.36050959528
Turkiye,NorthWest,2033,Demand: GWh,103168.6487
Turkiye,NorthWest,2033,Exports exchange: GWh,13548.541504195144
Turkiye,NorthWest,2033,Imports exchange: GWh,59264.4096791748
Turkiye,NorthWest,2033,Net interchange Ratio: GWh,0.4431178342552009
Turkiye,NorthWest,2033,Net interchange: GWh,45715.86817497965
Turkiye,NorthWest,2033,Total Demand: GWh,103168.6487
Turkiye,NorthWest,2033,Total production: GWh,58623.77965457933
Turkiye,NorthWest,2034,Demand: GWh,105021.8472
Turkiye,NorthWest,2034,Exports exchange: GWh,14793.715044866338
Turkiye,NorthWest,2034,Imports exchange: GWh,56893.92644556097
Turkiye,NorthWest,2034,Net interchange Ratio: GWh,0.4008709856390207
Turkiye,NorthWest,2034,Net interchange: GWh,42100.21140069463
Turkiye,NorthWest,2034,Total Demand: GWh,105021.8472
Turkiye,NorthWest,2034,Total production: GWh,64045.7968042931
Turkiye,NorthWest,2035,Demand: GWh,106875.04559999994
Turkiye,NorthWest,2035,Exports exchange: GWh,15556.351451837942
Turkiye,NorthWest,2035,Imports exchange: GWh,54080.80566251105
Turkiye,NorthWest,2035,Net interchange Ratio: GWh,0.360462575659225
Turkiye,NorthWest,2035,Net interchange: GWh,38524.45421067311
Turkiye,NorthWest,2035,Total Demand: GWh,106875.04559999994
Turkiye,NorthWest,2035,Total production: GWh,69419.1682417663
Turkiye,NorthWest,2036,Demand: GWh,113626.8171000001
Turkiye,NorthWest,2036,Exports exchange: GWh,15346.91376141352
Turkiye,NorthWest,2036,Imports exchange: GWh,53642.36379864056
Turkiye,NorthWest,2036,Net interchange Ratio: GWh,0.3370282739111153
Turkiye,NorthWest,2036,Net interchange: GWh,38295.45003722704
Turkiye,NorthWest,2036,Total Demand: GWh,113626.8171000001
Turkiye,NorthWest,2036,Total production: GWh,76391.28078933741
Turkiye,NorthWest,2037,Demand: GWh,120378.58860000005
Turkiye,NorthWest,2037,Exports exchange: GWh,16696.948578484633
Turkiye,NorthWest,2037,Imports exchange: GWh,54114.99939148992
Turkiye,NorthWest,2037,Net interchange Ratio: GWh,0.3108364306989829
Turkiye,NorthWest,2037,Net interchange: GWh,37418.05081300528
Turkiye,NorthWest,2037,Total Demand: GWh,120378.58860000005
Turkiye,NorthWest,2037,Total production: GWh,84029.79026966615
Turkiye,NorthWest,2038,Demand: GWh,127130.36009999985
Turkiye,NorthWest,2038,Exports exchange: GWh,17147.3188497115
Turkiye,NorthWest,2038,Imports exchange: GWh,54912.311624157126
Turkiye,NorthWest,2038,Net interchange Ratio: GWh,0.2970572312132204
Turkiye,NorthWest,2038,Net interchange: GWh,37764.99277444562
Turkiye,NorthWest,2038,Total Demand: GWh,127130.36009999985
Turkiye,NorthWest,2038,Total production: GWh,90450.37381531854
Turkiye,NorthWest,2039,Demand: GWh,133882.1315999999
Turkiye,NorthWest,2039,Exports exchange: GWh,16106.15168371335
Turkiye,NorthWest,2039,Imports exchange: GWh,54994.57631060359
Turkiye,NorthWest,2039,Net interchange Ratio: GWh,0.2904676237384486
Turkiye,NorthWest,2039,Net interchange: GWh,38888.42462689024
Turkiye,NorthWest,2039,Total Demand: GWh,133882.1315999999
Turkiye,NorthWest,2039,Total production: GWh,96080.33892201127
Turkiye,NorthWest,2040,Demand: GWh,140633.90309999994
Turkiye,NorthWest,2040,Exports exchange: GWh,13812.44055572551
Turkiye,NorthWest,2040,Imports exchange: GWh,57989.88062052333
Turkiye,NorthWest,2040,Net interchange Ratio: GWh,0.3141307969912829
Turkiye,NorthWest,2040,Net interchange: GWh,44177.44006479783
Turkiye,NorthWest,2040,Total Demand: GWh,140633.90309999994
Turkiye,NorthWest,2040,Total production: GWh,97602.27888146578
Turkiye,SouthEast,2025,Demand: GWh,50613.87463999992
Turkiye,SouthEast,2025,Exports exchange: GWh,23819.01965575277
Turkiye,SouthEast,2025,Imports exchange: GWh,552.029327926724
Turkiye,SouthEast,2025,Net interchange Ratio: GWh,-0.4596958935334749
Turkiye,SouthEast,2025,Net interchange: GWh,-23266.990327826046
Turkiye,SouthEast,2025,Total Demand: GWh,50613.87463999992
Turkiye,SouthEast,2025,Total production: GWh,73891.77245624938
Turkiye,SouthEast,2026,Demand: GWh,52411.05324999998
Turkiye,SouthEast,2026,Exports exchange: GWh,22930.860592431287
Turkiye,SouthEast,2026,Imports exchange: GWh,1070.9864098123765
Turkiye,SouthEast,2026,Net interchange Ratio: GWh,-0.4170851915214834
Turkiye,SouthEast,2026,Net interchange: GWh,-21859.87418261891
Turkiye,SouthEast,2026,Total Demand: GWh,52411.05324999998
Turkiye,SouthEast,2026,Total production: GWh,74292.0889384948
Turkiye,SouthEast,2027,Demand: GWh,54208.23185999999
Turkiye,SouthEast,2027,Exports exchange: GWh,23496.333286433888
Turkiye,SouthEast,2027,Imports exchange: GWh,7999.539262567895
Turkiye,SouthEast,2027,Net interchange Ratio: GWh,-0.2858752903781945
Turkiye,SouthEast,2027,Net interchange: GWh,-15496.794023865994
Turkiye,SouthEast,2027,Total Demand: GWh,54208.23185999999
Turkiye,SouthEast,2027,Total production: GWh,69863.08792420432
Turkiye,SouthEast,2028,Demand: GWh,56005.410469999966
Turkiye,SouthEast,2028,Exports exchange: GWh,22735.389995436504
Turkiye,SouthEast,2028,Imports exchange: GWh,7341.845400291986
Turkiye,SouthEast,2028,Net interchange Ratio: GWh,-0.2748581693440185
Turkiye,SouthEast,2028,Net interchange: GWh,-15393.544595144518
Turkiye,SouthEast,2028,Total Demand: GWh,56005.410469999966
Turkiye,SouthEast,2028,Total production: GWh,71544.02180283138
Turkiye,SouthEast,2029,Demand: GWh,57802.58908000001
Turkiye,SouthEast,2029,Exports exchange: GWh,22230.425646064115
Turkiye,SouthEast,2029,Imports exchange: GWh,8421.640913985711
Turkiye,SouthEast,2029,Net interchange Ratio: GWh,-0.2388956092082095
Turkiye,SouthEast,2029,Net interchange: GWh,-13808.784732078404
Turkiye,SouthEast,2029,Total Demand: GWh,57802.58908000001
Turkiye,SouthEast,2029,Total production: GWh,71777.77611378225
Turkiye,SouthEast,2030,Demand: GWh,59599.76768999999
Turkiye,SouthEast,2030,Exports exchange: GWh,30549.15777074103
Turkiye,SouthEast,2030,Imports exchange: GWh,15890.593656527615
Turkiye,SouthEast,2030,Net interchange Ratio: GWh,-0.2459500209876307
Turkiye,SouthEast,2030,Net interchange: GWh,-14658.564114213412
Turkiye,SouthEast,2030,Total Demand: GWh,59599.76768999999
Turkiye,SouthEast,2030,Total production: GWh,74572.31234397918
Turkiye,SouthEast,2031,Demand: GWh,60731.324590000026
Turkiye,SouthEast,2031,Exports exchange: GWh,35818.384163575785
Turkiye,SouthEast,2031,Imports exchange: GWh,26162.261396313417
Turkiye,SouthEast,2031,Net interchange Ratio: GWh,-0.1589974009697845
Turkiye,SouthEast,2031,Net interchange: GWh,-9656.122767262368
Turkiye,SouthEast,2031,Total Demand: GWh,60731.324590000026
Turkiye,SouthEast,2031,Total production: GWh,70904.38468083015
Turkiye,SouthEast,2032,Demand: GWh,61862.88148999995
Turkiye,SouthEast,2032,Exports exchange: GWh,34364.5448776717
Turkiye,SouthEast,2032,Imports exchange: GWh,26635.503086436864
Turkiye,SouthEast,2032,Net interchange Ratio: GWh,-0.124938276476569
Turkiye,SouthEast,2032,Net interchange: GWh,-7729.0417912348385
Turkiye,SouthEast,2032,Total Demand: GWh,61862.88148999995
Turkiye,SouthEast,2032,Total production: GWh,70118.2113367209
Turkiye,SouthEast,2033,Demand: GWh,62994.43838999998
Turkiye,SouthEast,2033,Exports exchange: GWh,33712.05801547995
Turkiye,SouthEast,2033,Imports exchange: GWh,27415.84111391528
Turkiye,SouthEast,2033,Net interchange Ratio: GWh,-0.099948774248683
Turkiye,SouthEast,2033,Net interchange: GWh,-6296.21690156468
Turkiye,SouthEast,2033,Total Demand: GWh,62994.43838999998
Turkiye,SouthEast,2033,Total production: GWh,69832.36196263948
Turkiye,SouthEast,2034,Demand: GWh,64125.99529999998
Turkiye,SouthEast,2034,Exports exchange: GWh,32893.68162575703
Turkiye,SouthEast,2034,Imports exchange: GWh,27716.184292679067
