z,uni,y,value
DRC_South,Generation,2030,306400000.0
DRC_South,Generation,2031,345952000.0
DRC_South,Generation,2032,384928000.0
DRC_South,Generation,2033,423264000.0
DRC_South,Generation,2034,460960000.0
DRC_South,Generation,2035,498080000.0
DRC_South,StorageEnergy,2027,45797992.31578548
DRC_South,StorageEnergy,2028,53617992.31578548
DRC_South,StorageEnergy,2029,61057992.31578548
DRC_South,StorageEnergy,2030,68117992.31578548
DRC_South,StorageEnergy,2031,75047992.31578548
DRC_South,StorageEnergy,2032,93536318.20962705
DRC_South,StorageEnergy,2033,100226318.20962705
DRC_South,StorageEnergy,2034,112690318.20962705
DRC_South,StorageEnergy,2035,124926318.20962705
DRC_South,Transmission,2030,684610000.0
Eswatini,Generation,2027,12592000.0
Eswatini,Generation,2028,24336000.0
Eswatini,Generation,2029,76092000.0
Eswatini,Generation,2030,121308000.0
Eswatini,Generation,2031,158388000.0
Eswatini,Generation,2032,194928000.0
Eswatini,Generation,2033,230868000.0
Eswatini,Generation,2034,266208000.0
Eswatini,Generation,2035,301008000.0
Eswatini,StorageEnergy,2027,202886.2222222221
Eswatini,StorageEnergy,2028,847228.155555556
Eswatini,StorageEnergy,2029,3759479.755555557
Eswatini,StorageEnergy,2030,6507784.78888889
Eswatini,StorageEnergy,2031,9870636.588888891
Eswatini,StorageEnergy,2032,22809636.588888895
Eswatini,StorageEnergy,2033,35520636.5888889
Eswatini,StorageEnergy,2034,47984636.5888889
Eswatini,StorageEnergy,2035,60220636.5888889
Lesotho,Generation,2026,50400000.0
Lesotho,Generation,2027,97620000.0
Lesotho,Generation,2028,141660000.0
Lesotho,Generation,2029,163651748.00548294
Lesotho,Generation,2030,180684382.94586816
Lesotho,Generation,2031,183173043.04972667
Lesotho,Generation,2032,188330779.05466962
Lesotho,Generation,2033,209519705.0923117
Lesotho,Generation,2034,217269077.19162035
Lesotho,Generation,2035,229794834.78323513
Lesotho,StorageEnergy,2027,13585760.000000007
Lesotho,StorageEnergy,2029,17070734.416221257
Lesotho,StorageEnergy,2030,39726815.308118865
Lesotho,StorageEnergy,2031,46656815.308118865
Lesotho,StorageEnergy,2032,55897391.793479055
Lesotho,StorageEnergy,2033,82517568.56773466
Lesotho,StorageEnergy,2034,94237997.70877485
Lesotho,StorageEnergy,2035,111227271.64750941
Malawi,Generation,2027,47392000.0
Malawi,Generation,2028,76752000.0
Malawi,Generation,2029,103992000.0
Malawi,Generation,2030,154232000.0
Malawi,Generation,2031,1202492000.0
Malawi,Generation,2032,1251212000.0
Malawi,Generation,2033,1299132000.0
Malawi,Generation,2034,1346252000.0
Malawi,Generation,2035,1392652000.0
Malawi,StorageEnergy,2032,25878000.0
Malawi,StorageEnergy,2033,57454800.0
Malawi,StorageEnergy,2034,82382800.0
Malawi,StorageEnergy,2035,106854800.0
Malawi,Transmission,2026,167520000.0
Malawi,Transmission,2030,422220000.0
Mozambique,Generation,2027,62960000.0
Mozambique,Generation,2028,121680000.0
Mozambique,Generation,2030,247280000.0
Mozambique,Generation,2031,370880000.0
Mozambique,Generation,2032,9909249767.849998
Mozambique,Generation,2033,10029049767.849998
Mozambique,Generation,2034,10146849767.849998
Mozambique,Generation,2035,10262849767.849998
Mozambique,StorageEnergy,2032,51756000.0
Mozambique,StorageEnergy,2033,102600000.0
Mozambique,StorageEnergy,2034,152456000.0
Mozambique,StorageEnergy,2035,201400000.0
Mozambique,Transmission,2026,167520000.0
Mozambique,Transmission,2031,303720000.0
Mozambique,Transmission,2032,453740000.0
Namibia,Generation,2025,14304000.0
Namibia,Generation,2026,321024000.0
Namibia,Generation,2027,775636800.0
Namibia,Generation,2028,1025345600.0
Namibia,Generation,2029,1258105600.0
Namibia,Generation,2030,1482905600.0
Namibia,Generation,2031,1706025600.0
Namibia,Generation,2032,2150705600.0
Namibia,Generation,2033,2317244836.9222603
Namibia,Generation,2034,2561758246.8266673
Namibia,Generation,2035,2631358246.8266673
Namibia,StorageEnergy,2026,21650016.006666664
Namibia,StorageEnergy,2027,33138084.806666665
Namibia,StorageEnergy,2028,40330050.18
Namibia,StorageEnergy,2029,47868920.34
Namibia,StorageEnergy,2030,56749748.46666667
Namibia,StorageEnergy,2031,75532561.74666667
Namibia,StorageEnergy,2032,127288561.74666667
Namibia,StorageEnergy,2033,185402505.21
Namibia,StorageEnergy,2034,235258505.21
Namibia,StorageEnergy,2035,284202505.21
Namibia,Transmission,2030,452647843.0
Namibia,Transmission,2033,518513343.0
Namibia,Transmission,2034,584378843.0
South_Africa,Generation,2025,3558561600.0
South_Africa,Generation,2026,10015502400.0
South_Africa,Generation,2027,17334944800.0
South_Africa,Generation,2028,24973810400.0
South_Africa,Generation,2029,30540764000.0
South_Africa,Generation,2030,34785564000.0
South_Africa,Generation,2031,38964178400.0
South_Africa,Generation,2032,42827580000.0
South_Africa,Generation,2033,48757473131.0636
South_Africa,Generation,2034,56203068678.80232
South_Africa,Generation,2035,59871195678.80232
South_Africa,StorageEnergy,2029,68847503.19999991
South_Africa,StorageEnergy,2030,337127503.1999999
South_Africa,StorageEnergy,2031,600467503.1999999
South_Africa,StorageEnergy,2032,859247503.1999999
South_Africa,StorageEnergy,2033,1113467503.2
South_Africa,StorageEnergy,2034,1362747503.2
South_Africa,StorageEnergy,2035,1607467503.2
South_Africa,Transmission,2033,64257499.99999999
South_Africa,Transmission,2034,128514999.99999999
South_Africa,Transmission,2035,1178515000.0
Tanzania,Generation,2025,1586300000.0
Tanzania,Generation,2026,2071548000.0
Tanzania,Generation,2027,2220363000.0
Tanzania,Generation,2030,5062212579.842626
Tanzania,Generation,2032,6206012579.842626
Tanzania,Generation,2033,6566633733.260151
Tanzania,Transmission,2030,63000000.0
Tanzania,Transmission,2032,213020000.0
Tanzania,Transmission,2035,413020000.0
Zambia,Generation,2026,334080000.0
Zambia,Generation,2027,742405366.7
Zambia,Generation,2028,1653492333.424
Zambia,Generation,2029,3300156054.259
Zambia,Generation,2030,7427746534.822786
Zambia,Generation,2031,7501906534.822786
Zambia,Generation,2032,7574986534.822786
Zambia,Generation,2033,7646866534.822786
Zambia,Generation,2034,7717546534.822786
Zambia,Generation,2035,8466960488.422787
Zambia,StorageEnergy,2032,51756000.0
Zambia,StorageEnergy,2033,102600000.0
Zambia,StorageEnergy,2034,152456000.0
Zambia,StorageEnergy,2035,201400000.0
Zambia,Transmission,2030,502062000.0
Zambia,Transmission,2031,638262000.0
Zambia,Transmission,2033,704127500.0
Zambia,Transmission,2034,769993000.0
Zambia,Transmission,2035,969993000.0
Zimbabwe,Generation,2026,188160000.0
Zimbabwe,Generation,2028,246880000.0
Zimbabwe,Generation,2029,301360000.0
Zimbabwe,Generation,2030,351600000.0
Zimbabwe,Generation,2031,401040000.0
Zimbabwe,Generation,2032,2489201860.8
Zimbabwe,Generation,2033,2537121860.8
Zimbabwe,Generation,2034,2584241860.8
Zimbabwe,Generation,2035,2630641860.8
Zimbabwe,StorageEnergy,2032,25878000.0
Zimbabwe,StorageEnergy,2033,51300000.0
Zimbabwe,StorageEnergy,2034,76228000.0
Zimbabwe,StorageEnergy,2035,100700000.0
Zimbabwe,Transmission,2030,68352000.0
