c,z,y,uni,value
AFG,NEPS_AFG,2031,Net interchange: GWh,-3382.700909712716
AFG,NEPS_AFG,2031,Total Demand: GWh,9202.3
AFG,NEPS_AFG,2031,Total production: GWh,12585.000909712722
AFG,NEPS_AFG,2032,Demand: GWh,9711.299999999996
AFG,NEPS_AFG,2032,Exports exchange: GWh,6245.552272739632
AFG,NEPS_AFG,2032,Imports exchange: GWh,2520.2427308326746
AFG,NEPS_AFG,2032,Net interchange Ratio: GWh,-0.3836056492855702
AFG,NEPS_AFG,2032,Net interchange: GWh,-3725.309541906957
AFG,NEPS_AFG,2032,Total Demand: GWh,9711.299999999996
AFG,NEPS_AFG,2032,Total production: GWh,13436.60954190696
AFG,NEPS_AFG,2033,Demand: GWh,10248.299999999972
AFG,NEPS_AFG,2033,Exports exchange: GWh,6323.935476962075
AFG,NEPS_AFG,2033,Imports exchange: GWh,2162.7497468929805
AFG,NEPS_AFG,2033,Net interchange Ratio: GWh,-0.4060366821881781
AFG,NEPS_AFG,2033,Net interchange: GWh,-4161.185730069095
AFG,NEPS_AFG,2033,Total Demand: GWh,10248.299999999972
AFG,NEPS_AFG,2033,Total production: GWh,14409.48573006909
AFG,NEPS_AFG,2034,Demand: GWh,10815.10000000001
AFG,NEPS_AFG,2034,Exports exchange: GWh,6725.946799934039
AFG,NEPS_AFG,2034,Imports exchange: GWh,1976.1013430896944
AFG,NEPS_AFG,2034,Net interchange Ratio: GWh,-0.439186457531076
AFG,NEPS_AFG,2034,Net interchange: GWh,-4749.845456844344
AFG,NEPS_AFG,2034,Total Demand: GWh,10815.10000000001
AFG,NEPS_AFG,2034,Total production: GWh,15564.945456844343
AFG,NEPS_AFG,2035,Demand: GWh,11413.299999999985
AFG,NEPS_AFG,2035,Exports exchange: GWh,6916.848878398616
AFG,NEPS_AFG,2035,Imports exchange: GWh,2066.3532276685914
AFG,NEPS_AFG,2035,Net interchange Ratio: GWh,-0.4249862573252286
AFG,NEPS_AFG,2035,Net interchange: GWh,-4850.495650730025
AFG,NEPS_AFG,2035,Total Demand: GWh,11413.299999999985
AFG,NEPS_AFG,2035,Total production: GWh,16263.79565073002
AFG,NEPS_AFG,2040,Demand: GWh,14938.299999999996
AFG,NEPS_AFG,2040,Exports exchange: GWh,6660.345633825857
AFG,NEPS_AFG,2040,Imports exchange: GWh,2475.281854492672
AFG,NEPS_AFG,2040,Net interchange Ratio: GWh,-0.2801566295584628
AFG,NEPS_AFG,2040,Net interchange: GWh,-4185.063779333184
AFG,NEPS_AFG,2040,Total Demand: GWh,14938.299999999996
AFG,NEPS_AFG,2040,Total production: GWh,19123.36377933319
AFG,NEPS_AFG,2045,Demand: GWh,19552.09999999997
AFG,NEPS_AFG,2045,Exports exchange: GWh,5710.932611204904
AFG,NEPS_AFG,2045,Imports exchange: GWh,2513.724590488436
AFG,NEPS_AFG,2045,Net interchange Ratio: GWh,-0.1635224871352169
AFG,NEPS_AFG,2045,Net interchange: GWh,-3197.2080207164686
AFG,NEPS_AFG,2045,Total Demand: GWh,19552.09999999997
AFG,NEPS_AFG,2045,Total production: GWh,22749.30258144405
AFG,NEPS_AFG,2045,Unmet demand: GWh,0.0054392724053923
AFG,NEPS_AFG,2050,Demand: GWh,25590.799999999992
AFG,NEPS_AFG,2050,Exports exchange: GWh,5915.20035858816
AFG,NEPS_AFG,2050,Imports exchange: GWh,2672.207893753166
AFG,NEPS_AFG,2050,Net interchange Ratio: GWh,-0.1267249349311078
AFG,NEPS_AFG,2050,Net interchange: GWh,-3242.9924648349943
AFG,NEPS_AFG,2050,Total Demand: GWh,25590.799999999992
AFG,NEPS_AFG,2050,Total production: GWh,28815.69502959231
AFG,NEPS_AFG,2050,Unmet demand: GWh,18.09743524267452
AFG,NEPS_HERAT,2026,Demand: GWh,1839.1
AFG,NEPS_HERAT,2026,Imports exchange: GWh,8.759999999999976e-09
AFG,NEPS_HERAT,2026,Net interchange Ratio: GWh,4.763199391006458e-12
AFG,NEPS_HERAT,2026,Net interchange: GWh,8.759999999999976e-09
AFG,NEPS_HERAT,2026,Total Demand: GWh,1839.1
AFG,NEPS_HERAT,2026,Total production: GWh,1837.888114259616
AFG,NEPS_HERAT,2026,Unmet demand: GWh,1.2118857316646503
AFG,NEPS_HERAT,2027,Demand: GWh,1949.9000000000035
AFG,NEPS_HERAT,2027,Exports exchange: GWh,7.918999999999991e-09
AFG,NEPS_HERAT,2027,Imports exchange: GWh,8.409999999999992e-10
AFG,NEPS_HERAT,2027,Net interchange Ratio: GWh,-3.6299297399866563e-12
AFG,NEPS_HERAT,2027,Net interchange: GWh,-7.0779999999999915e-09
AFG,NEPS_HERAT,2027,Total Demand: GWh,1949.9000000000035
AFG,NEPS_HERAT,2027,Total production: GWh,1948.591095985288
AFG,NEPS_HERAT,2027,Unmet demand: GWh,1.3089040217980432
AFG,NEPS_HERAT,2028,Demand: GWh,2067.0
AFG,NEPS_HERAT,2028,Exports exchange: GWh,7.53999999999999e-09
AFG,NEPS_HERAT,2028,Imports exchange: GWh,8.409999999999992e-10
AFG,NEPS_HERAT,2028,Net interchange Ratio: GWh,-3.240928882438312e-12
AFG,NEPS_HERAT,2028,Net interchange: GWh,-6.698999999999991e-09
AFG,NEPS_HERAT,2028,Total Demand: GWh,2067.0
AFG,NEPS_HERAT,2028,Total production: GWh,2065.5819632299995
AFG,NEPS_HERAT,2028,Unmet demand: GWh,1.4180367767087725
AFG,NEPS_HERAT,2029,Demand: GWh,2190.5999999999945
AFG,NEPS_HERAT,2029,Exports exchange: GWh,5.591000000000001e-09
AFG,NEPS_HERAT,2029,Imports exchange: GWh,2.981999999999997e-09
AFG,NEPS_HERAT,2029,Net interchange Ratio: GWh,-1.1909979001186934e-12
AFG,NEPS_HERAT,2029,Net interchange: GWh,-2.6090000000000033e-09
AFG,NEPS_HERAT,2029,Total Demand: GWh,2190.5999999999945
AFG,NEPS_HERAT,2029,Total production: GWh,2189.185475107075
AFG,NEPS_HERAT,2029,Unmet demand: GWh,1.4145248955461016
AFG,NEPS_HERAT,2030,Demand: GWh,2321.2000000000044
AFG,NEPS_HERAT,2030,Exports exchange: GWh,80.676531420688
AFG,NEPS_HERAT,2030,Imports exchange: GWh,547.9841490007196
AFG,NEPS_HERAT,2030,Net interchange Ratio: GWh,0.2013215653886053
AFG,NEPS_HERAT,2030,Net interchange: GWh,467.30761758003166
AFG,NEPS_HERAT,2030,Total Demand: GWh,2321.2000000000044
AFG,NEPS_HERAT,2030,Total production: GWh,1856.6323031649724
AFG,NEPS_HERAT,2031,Demand: GWh,2461.2000000000094
AFG,NEPS_HERAT,2031,Exports exchange: GWh,380.6945857305407
AFG,NEPS_HERAT,2031,Imports exchange: GWh,1060.4214314505496
AFG,NEPS_HERAT,2031,Net interchange Ratio: GWh,0.2761770054119967
AFG,NEPS_HERAT,2031,Net interchange: GWh,679.7268457200089
AFG,NEPS_HERAT,2031,Total Demand: GWh,2461.2000000000094
AFG,NEPS_HERAT,2031,Total production: GWh,1781.4731542799946
AFG,NEPS_HERAT,2032,Demand: GWh,2609.700000000004
AFG,NEPS_HERAT,2032,Exports exchange: GWh,415.94376246729536
AFG,NEPS_HERAT,2032,Imports exchange: GWh,1132.644173455566
AFG,NEPS_HERAT,2032,Net interchange Ratio: GWh,0.2746294252167949
AFG,NEPS_HERAT,2032,Net interchange: GWh,716.7004109882707
AFG,NEPS_HERAT,2032,Total Demand: GWh,2609.700000000004
AFG,NEPS_HERAT,2032,Total production: GWh,1892.999589011731
AFG,NEPS_HERAT,2033,Demand: GWh,2767.1000000000013
AFG,NEPS_HERAT,2033,Exports exchange: GWh,389.5468986658664
AFG,NEPS_HERAT,2033,Imports exchange: GWh,1175.098640588349
AFG,NEPS_HERAT,2033,Net interchange Ratio: GWh,0.2838898998671831
AFG,NEPS_HERAT,2033,Net interchange: GWh,785.5517419224827
AFG,NEPS_HERAT,2033,Total Demand: GWh,2767.1000000000013
AFG,NEPS_HERAT,2033,Total production: GWh,1981.54825807752
AFG,NEPS_HERAT,2034,Demand: GWh,2934.000000000005
AFG,NEPS_HERAT,2034,Exports exchange: GWh,383.3148975547613
AFG,NEPS_HERAT,2034,Imports exchange: GWh,1231.7630601125009
AFG,NEPS_HERAT,2034,Net interchange Ratio: GWh,0.2891779695152481
AFG,NEPS_HERAT,2034,Net interchange: GWh,848.4481625577396
AFG,NEPS_HERAT,2034,Total Demand: GWh,2934.000000000005
AFG,NEPS_HERAT,2034,Total production: GWh,2085.5518374422663
AFG,NEPS_HERAT,2035,Demand: GWh,3111.1000000000017
AFG,NEPS_HERAT,2035,Exports exchange: GWh,422.2712631607528
AFG,NEPS_HERAT,2035,Imports exchange: GWh,1156.0054826254006
AFG,NEPS_HERAT,2035,Net interchange Ratio: GWh,0.2358439842707233
AFG,NEPS_HERAT,2035,Net interchange: GWh,733.7342194646478
AFG,NEPS_HERAT,2035,Total Demand: GWh,3111.1000000000017
AFG,NEPS_HERAT,2035,Total production: GWh,2377.3657805353537
AFG,NEPS_HERAT,2040,Demand: GWh,4169.800000000002
AFG,NEPS_HERAT,2040,Exports exchange: GWh,485.20889339847776
AFG,NEPS_HERAT,2040,Imports exchange: GWh,1261.8422748603914
AFG,NEPS_HERAT,2040,Net interchange Ratio: GWh,0.1862519500843957
AFG,NEPS_HERAT,2040,Net interchange: GWh,776.6333814619136
AFG,NEPS_HERAT,2040,Total Demand: GWh,4169.800000000002
AFG,NEPS_HERAT,2040,Total production: GWh,3393.166618538081
AFG,NEPS_HERAT,2045,Demand: GWh,5588.8
AFG,NEPS_HERAT,2045,Exports exchange: GWh,507.6143530348226
AFG,NEPS_HERAT,2045,Imports exchange: GWh,1523.6737652059671
AFG,NEPS_HERAT,2045,Net interchange Ratio: GWh,0.1818027863174821
AFG,NEPS_HERAT,2045,Net interchange: GWh,1016.0594121711443
AFG,NEPS_HERAT,2045,Total Demand: GWh,5588.8
AFG,NEPS_HERAT,2045,Total production: GWh,4572.740587828854
AFG,NEPS_HERAT,2050,Demand: GWh,7490.600000000012
AFG,NEPS_HERAT,2050,Exports exchange: GWh,424.3915165984284
AFG,NEPS_HERAT,2050,Imports exchange: GWh,1978.9961978573976
AFG,NEPS_HERAT,2050,Net interchange Ratio: GWh,0.2075407418977073
AFG,NEPS_HERAT,2050,Net interchange: GWh,1554.604681258969
AFG,NEPS_HERAT,2050,Total Demand: GWh,7490.600000000012
AFG,NEPS_HERAT,2050,Total production: GWh,5933.788292800917
AFG,NEPS_HERAT,2050,Unmet demand: GWh,2.207025940114142
AFG,NEPS_TAJ,2026,Demand: GWh,1907.7
AFG,NEPS_TAJ,2026,Exports exchange: GWh,2256.4731313461093
AFG,NEPS_TAJ,2026,Imports exchange: GWh,2650.5895887822817
AFG,NEPS_TAJ,2026,Net interchange Ratio: GWh,0.206592471267061
AFG,NEPS_TAJ,2026,Net interchange: GWh,394.1164574361724
AFG,NEPS_TAJ,2026,Total Demand: GWh,1907.7
AFG,NEPS_TAJ,2026,Total production: GWh,1518.5985442114204
AFG,NEPS_TAJ,2027,Demand: GWh,2021.4
AFG,NEPS_TAJ,2027,Exports exchange: GWh,2172.089808970645
AFG,NEPS_TAJ,2027,Imports exchange: GWh,1563.5666777747708
AFG,NEPS_TAJ,2027,Net interchange Ratio: GWh,-0.3010404329652095
AFG,NEPS_TAJ,2027,Net interchange: GWh,-608.5231311958744
AFG,NEPS_TAJ,2027,Total Demand: GWh,2021.4
AFG,NEPS_TAJ,2027,Total production: GWh,2636.3442914752063
AFG,NEPS_TAJ,2028,Demand: GWh,2165.499999999998
AFG,NEPS_TAJ,2028,Exports exchange: GWh,1756.6042094700747
AFG,NEPS_TAJ,2028,Imports exchange: GWh,2042.573791459819
AFG,NEPS_TAJ,2028,Net interchange Ratio: GWh,0.1320570685706509
AFG,NEPS_TAJ,2028,Net interchange: GWh,285.96958198974426
AFG,NEPS_TAJ,2028,Total Demand: GWh,2165.499999999998
AFG,NEPS_TAJ,2028,Total production: GWh,1887.327738493365
AFG,NEPS_TAJ,2029,Demand: GWh,2286.699999999996
AFG,NEPS_TAJ,2029,Exports exchange: GWh,1482.1819403471814
AFG,NEPS_TAJ,2029,Imports exchange: GWh,2047.8947056283016
AFG,NEPS_TAJ,2029,Net interchange Ratio: GWh,0.2473926467315877
AFG,NEPS_TAJ,2029,Net interchange: GWh,565.7127652811205
AFG,NEPS_TAJ,2029,Total Demand: GWh,2286.699999999996
AFG,NEPS_TAJ,2029,Total production: GWh,1730.809954802227
AFG,NEPS_TAJ,2030,Demand: GWh,2378.1999999999985
AFG,NEPS_TAJ,2030,Exports exchange: GWh,1809.6648219484564
AFG,NEPS_TAJ,2030,Imports exchange: GWh,1169.4643324750648
AFG,NEPS_TAJ,2030,Net interchange Ratio: GWh,-0.2691953954559717
AFG,NEPS_TAJ,2030,Net interchange: GWh,-640.2004894733916
AFG,NEPS_TAJ,2030,Total Demand: GWh,2378.1999999999985
AFG,NEPS_TAJ,2030,Total production: GWh,3023.448895354836
AFG,NEPS_TAJ,2031,Demand: GWh,2509.6999999999944
AFG,NEPS_TAJ,2031,Exports exchange: GWh,2453.8310310695447
AFG,NEPS_TAJ,2031,Imports exchange: GWh,1935.6965465513103
AFG,NEPS_TAJ,2031,Net interchange Ratio: GWh,-0.2064527571097084
AFG,NEPS_TAJ,2031,Net interchange: GWh,-518.1344845182341
AFG,NEPS_TAJ,2031,Total Demand: GWh,2509.6999999999944
AFG,NEPS_TAJ,2031,Total production: GWh,3027.834484518225
AFG,NEPS_TAJ,2032,Demand: GWh,2648.4999999999995
AFG,NEPS_TAJ,2032,Exports exchange: GWh,2381.2579604223824
AFG,NEPS_TAJ,2032,Imports exchange: GWh,2205.385543930619
AFG,NEPS_TAJ,2032,Net interchange Ratio: GWh,-0.0664045370933598
AFG,NEPS_TAJ,2032,Net interchange: GWh,-175.8724164917635
AFG,NEPS_TAJ,2032,Total Demand: GWh,2648.4999999999995
AFG,NEPS_TAJ,2032,Total production: GWh,2824.3724164917585
AFG,NEPS_TAJ,2033,Demand: GWh,2795.000000000001
AFG,NEPS_TAJ,2033,Exports exchange: GWh,2370.3750651303785
AFG,NEPS_TAJ,2033,Imports exchange: GWh,2201.948880829476
AFG,NEPS_TAJ,2033,Net interchange Ratio: GWh,-0.0602598154922728
AFG,NEPS_TAJ,2033,Net interchange: GWh,-168.4261843009026
AFG,NEPS_TAJ,2033,Total Demand: GWh,2795.000000000001
AFG,NEPS_TAJ,2033,Total production: GWh,2963.4261843009026
AFG,NEPS_TAJ,2034,Demand: GWh,2949.5999999999945
AFG,NEPS_TAJ,2034,Exports exchange: GWh,2551.803837768917
AFG,NEPS_TAJ,2034,Imports exchange: GWh,2314.8558922651914
AFG,NEPS_TAJ,2034,Net interchange Ratio: GWh,-0.0803322299646481
AFG,NEPS_TAJ,2034,Net interchange: GWh,-236.9479455037258
AFG,NEPS_TAJ,2034,Total Demand: GWh,2949.5999999999945
AFG,NEPS_TAJ,2034,Total production: GWh,3186.5479455037234
AFG,NEPS_TAJ,2035,Demand: GWh,3112.6999999999966
AFG,NEPS_TAJ,2035,Exports exchange: GWh,3353.78626746334
AFG,NEPS_TAJ,2035,Imports exchange: GWh,2009.976373599088
AFG,NEPS_TAJ,2035,Net interchange Ratio: GWh,-0.4317184096971289
AFG,NEPS_TAJ,2035,Net interchange: GWh,-1343.8098938642515
AFG,NEPS_TAJ,2035,Total Demand: GWh,3112.6999999999966
AFG,NEPS_TAJ,2035,Total production: GWh,4456.509893864257
AFG,NEPS_TAJ,2040,Demand: GWh,4074.0999999999976
AFG,NEPS_TAJ,2040,Exports exchange: GWh,3060.9976900228567
AFG,NEPS_TAJ,2040,Imports exchange: GWh,2489.0529831890804
AFG,NEPS_TAJ,2040,Net interchange Ratio: GWh,-0.1403855346785245
AFG,NEPS_TAJ,2040,Net interchange: GWh,-571.9447068337763
AFG,NEPS_TAJ,2040,Total Demand: GWh,4074.0999999999976
AFG,NEPS_TAJ,2040,Total production: GWh,4646.044706833775
AFG,NEPS_TAJ,2045,Demand: GWh,5332.400000000017
AFG,NEPS_TAJ,2045,Exports exchange: GWh,2136.1398879042567
AFG,NEPS_TAJ,2045,Imports exchange: GWh,2649.1848958538176
AFG,NEPS_TAJ,2045,Net interchange Ratio: GWh,0.0962127762263819
AFG,NEPS_TAJ,2045,Net interchange: GWh,513.0450079495608
AFG,NEPS_TAJ,2045,Total Demand: GWh,5332.400000000017
AFG,NEPS_TAJ,2045,Total production: GWh,4819.354992050449
AFG,NEPS_TAJ,2050,Demand: GWh,6979.299999999994
AFG,NEPS_TAJ,2050,Exports exchange: GWh,1936.078760018039
AFG,NEPS_TAJ,2050,Imports exchange: GWh,3336.2951763585343
AFG,NEPS_TAJ,2050,Net interchange Ratio: GWh,0.2006241910134965
AFG,NEPS_TAJ,2050,Net interchange: GWh,1400.2164163404952
AFG,NEPS_TAJ,2050,Total Demand: GWh,6979.299999999994
AFG,NEPS_TAJ,2050,Total production: GWh,5579.083583659506
AFG,NEPS_TKM,2026,Demand: GWh,790.4000000000024
AFG,NEPS_TKM,2026,Exports exchange: GWh,2282.533852672191
AFG,NEPS_TKM,2026,Imports exchange: GWh,3088.3757313288484
AFG,NEPS_TKM,2026,Net interchange Ratio: GWh,1.0195367897983991
AFG,NEPS_TKM,2026,Net interchange: GWh,805.8418786566572
AFG,NEPS_TKM,2026,Total Demand: GWh,790.4000000000024
AFG,NEPS_TKM,2027,Demand: GWh,837.3999999999988
AFG,NEPS_TKM,2027,Exports exchange: GWh,1157.093469492621
AFG,NEPS_TKM,2027,Imports exchange: GWh,2004.5160497413187
AFG,NEPS_TKM,2027,Net interchange Ratio: GWh,1.011968689095652
AFG,NEPS_TKM,2027,Net interchange: GWh,847.4225802486978
AFG,NEPS_TKM,2027,Total Demand: GWh,837.3999999999988
AFG,NEPS_TKM,2028,Demand: GWh,897.1000000000005
AFG,NEPS_TKM,2028,Exports exchange: GWh,1391.403699250004
AFG,NEPS_TKM,2028,Imports exchange: GWh,2300.003717839192
AFG,NEPS_TKM,2028,Net interchange Ratio: GWh,1.0128191044356116
AFG,NEPS_TKM,2028,Net interchange: GWh,908.6000185891876
AFG,NEPS_TKM,2028,Total Demand: GWh,897.1000000000005
AFG,NEPS_TKM,2029,Demand: GWh,947.2999999999988
AFG,NEPS_TKM,2029,Exports exchange: GWh,425.7193952420157
AFG,NEPS_TKM,2029,Imports exchange: GWh,808.784669449422
AFG,NEPS_TKM,2029,Net interchange Ratio: GWh,0.4043758832549423
AFG,NEPS_TKM,2029,Net interchange: GWh,383.06527420740633
AFG,NEPS_TKM,2029,Total Demand: GWh,947.2999999999988
AFG,NEPS_TKM,2029,Total production: GWh,568.2786491398398
AFG,NEPS_TKM,2030,Demand: GWh,985.3000000000022
AFG,NEPS_TKM,2030,Exports exchange: GWh,1798.2773345210935
AFG,NEPS_TKM,2030,Imports exchange: GWh,1213.7664477524388
AFG,NEPS_TKM,2030,Net interchange Ratio: GWh,-0.5932313881748232
AFG,NEPS_TKM,2030,Net interchange: GWh,-584.5108867686547
AFG,NEPS_TKM,2030,Total Demand: GWh,985.3000000000022
AFG,NEPS_TKM,2030,Total production: GWh,1575.879719007415
AFG,NEPS_TKM,2031,Demand: GWh,1039.6999999999996
AFG,NEPS_TKM,2031,Exports exchange: GWh,2847.1530186800505
AFG,NEPS_TKM,2031,Imports exchange: GWh,1469.0363106258071
AFG,NEPS_TKM,2031,Net interchange Ratio: GWh,-1.325494573486817
AFG,NEPS_TKM,2031,Net interchange: GWh,-1378.1167080542432
AFG,NEPS_TKM,2031,Total Demand: GWh,1039.6999999999996
AFG,NEPS_TKM,2031,Total production: GWh,2417.8167080542416
AFG,NEPS_TKM,2032,Demand: GWh,1097.1999999999991
AFG,NEPS_TKM,2032,Exports exchange: GWh,2863.9753032369545
AFG,NEPS_TKM,2032,Imports exchange: GWh,1617.8607424748468
AFG,NEPS_TKM,2032,Net interchange Ratio: GWh,-1.1357223484889798
AFG,NEPS_TKM,2032,Net interchange: GWh,-1246.1145607621077
AFG,NEPS_TKM,2032,Total Demand: GWh,1097.1999999999991
AFG,NEPS_TKM,2032,Total production: GWh,2343.314560762109
AFG,NEPS_TKM,2033,Demand: GWh,1157.9000000000003
AFG,NEPS_TKM,2033,Exports exchange: GWh,2986.0347937597394
AFG,NEPS_TKM,2033,Imports exchange: GWh,1639.362208609644
AFG,NEPS_TKM,2033,Net interchange Ratio: GWh,-1.1630301279472277
AFG,NEPS_TKM,2033,Net interchange: GWh,-1346.6725851500953
AFG,NEPS_TKM,2033,Total Demand: GWh,1157.9000000000003
AFG,NEPS_TKM,2033,Total production: GWh,2504.572585150099
AFG,NEPS_TKM,2034,Demand: GWh,1222.0000000000002
AFG,NEPS_TKM,2034,Exports exchange: GWh,2950.588974799164
AFG,NEPS_TKM,2034,Imports exchange: GWh,1569.631556199356
AFG,NEPS_TKM,2034,Net interchange Ratio: GWh,-1.130079720621774
AFG,NEPS_TKM,2034,Net interchange: GWh,-1380.957418599808
AFG,NEPS_TKM,2034,Total Demand: GWh,1222.0000000000002
AFG,NEPS_TKM,2034,Total production: GWh,2602.957418599809
AFG,NEPS_TKM,2035,Demand: GWh,1289.599999999998
AFG,NEPS_TKM,2035,Exports exchange: GWh,2786.650939776063
AFG,NEPS_TKM,2035,Imports exchange: GWh,1364.1323682626114
AFG,NEPS_TKM,2035,Net interchange Ratio: GWh,-1.1030696119055938
AFG,NEPS_TKM,2035,Net interchange: GWh,-1422.5185715134514
AFG,NEPS_TKM,2035,Total Demand: GWh,1289.599999999998
AFG,NEPS_TKM,2035,Total production: GWh,2712.1185715134493
AFG,NEPS_TKM,2040,Demand: GWh,1687.8000000000022
AFG,NEPS_TKM,2040,Exports exchange: GWh,2719.9797933205487
AFG,NEPS_TKM,2040,Imports exchange: GWh,1740.883439854315
AFG,NEPS_TKM,2040,Net interchange Ratio: GWh,-0.5801021172332222
AFG,NEPS_TKM,2040,Net interchange: GWh,-979.0963534662336
AFG,NEPS_TKM,2040,Total Demand: GWh,1687.8000000000022
AFG,NEPS_TKM,2040,Total production: GWh,2666.896353466238
AFG,NEPS_TKM,2045,Demand: GWh,2209.0999999999995
AFG,NEPS_TKM,2045,Exports exchange: GWh,3264.6791226559976
AFG,NEPS_TKM,2045,Imports exchange: GWh,1960.7741339295048
AFG,NEPS_TKM,2045,Net interchange Ratio: GWh,-0.5902426276431547
AFG,NEPS_TKM,2045,Net interchange: GWh,-1303.9049887264928
AFG,NEPS_TKM,2045,Total Demand: GWh,2209.0999999999995
AFG,NEPS_TKM,2045,Total production: GWh,3512.7560087954994
AFG,NEPS_TKM,2045,Unmet demand: GWh,0.2489799309859067
AFG,NEPS_TKM,2050,Demand: GWh,2891.400000000001
AFG,NEPS_TKM,2050,Exports exchange: GWh,4285.786310922686
AFG,NEPS_TKM,2050,Imports exchange: GWh,2747.6671452305404
AFG,NEPS_TKM,2050,Net interchange Ratio: GWh,-0.5319634660344973
AFG,NEPS_TKM,2050,Net interchange: GWh,-1538.119165692146
AFG,NEPS_TKM,2050,Total Demand: GWh,2891.400000000001
AFG,NEPS_TKM,2050,Total production: GWh,4419.496232264175
AFG,NEPS_TKM,2050,Unmet demand: GWh,10.02293342796686
AFG,NEPS_UZB,2026,Demand: GWh,1907.7
AFG,NEPS_UZB,2026,Exports exchange: GWh,3549.178400327951
AFG,NEPS_UZB,2026,Imports exchange: GWh,3834.770120495952
AFG,NEPS_UZB,2026,Net interchange Ratio: GWh,0.1497047335367203
AFG,NEPS_UZB,2026,Net interchange: GWh,285.5917201680013
AFG,NEPS_UZB,2026,Total Demand: GWh,1907.7
AFG,NEPS_UZB,2026,Total production: GWh,1641.282130434473
AFG,NEPS_UZB,2027,Demand: GWh,2021.4
AFG,NEPS_UZB,2027,Exports exchange: GWh,3121.254010127081
AFG,NEPS_UZB,2027,Imports exchange: GWh,2782.7287796826336
AFG,NEPS_UZB,2027,Net interchange Ratio: GWh,-0.16747067895738
AFG,NEPS_UZB,2027,Net interchange: GWh,-338.525230444448
AFG,NEPS_UZB,2027,Total Demand: GWh,2021.4
AFG,NEPS_UZB,2027,Total production: GWh,2373.83887434286
AFG,NEPS_UZB,2028,Demand: GWh,2165.499999999998
AFG,NEPS_UZB,2028,Exports exchange: GWh,3550.465199525717
AFG,NEPS_UZB,2028,Imports exchange: GWh,2730.803911921033
AFG,NEPS_UZB,2028,Net interchange Ratio: GWh,-0.3785090222141235
AFG,NEPS_UZB,2028,Net interchange: GWh,-819.6612876046838
AFG,NEPS_UZB,2028,Total Demand: GWh,2165.499999999998
AFG,NEPS_UZB,2028,Total production: GWh,2998.8153071642937
AFG,NEPS_UZB,2029,Demand: GWh,2286.699999999996
AFG,NEPS_UZB,2029,Exports exchange: GWh,1413.1383589241652
AFG,NEPS_UZB,2029,Imports exchange: GWh,1124.9510751087057
AFG,NEPS_UZB,2029,Net interchange Ratio: GWh,-0.1260275872722526
AFG,NEPS_UZB,2029,Net interchange: GWh,-288.1872838154595
