country,zone,attribute,resolution,year,NoTransmission,TransmissionOptimal,baseline
Benin,Benin,Capacity: MW,Gas,2040,765.7,765.7,765.7
Benin,Benin,Capacity: MW,Gas,2045,823.7,823.7,823.7
Benin,Benin,Capacity: MW,Gas,2050,1050.3,1050.3,1050.3
Benin,Benin,Capacity: MW,PV,2026,87.0,87.0,87.0
Benin,Benin,Capacity: MW,PV,2027,137.0,137.0,137.0
Benin,Benin,Capacity: MW,PV,2028,362.0,362.0,362.0
Benin,Benin,Capacity: MW,PV,2029,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2030,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2031,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2032,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2033,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2034,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2035,512.0,512.0,512.0
Benin,Benin,Capacity: MW,PV,2040,612.0,612.0,612.0
Benin,Benin,Capacity: MW,PV,2045,700.0,700.0,700.0
Benin,Benin,Capacity: MW,PV,2050,775.0,775.0,775.0
Benin,Benin,Capacity: MW,Reservoir,2050,48.1,48.1,48.1
Benin,Benin,Demand: GWh,,2026,2294.4,2294.4,2294.4
Benin,Benin,Demand: GWh,,2027,2454.9,2454.9,2454.9
Benin,Benin,Demand: GWh,,2028,2624.1,2624.1,2624.1
Benin,Benin,Demand: GWh,,2029,2814.9,2814.9,2814.9
Benin,Benin,Demand: GWh,,2030,3049.1,3049.1,3049.1
Benin,Benin,Demand: GWh,,2031,3226.9,3226.9,3226.9
Benin,Benin,Demand: GWh,,2032,3413.4,3413.4,3413.4
Benin,Benin,Demand: GWh,,2033,3578.3,3578.3,3578.3
Benin,Benin,Demand: GWh,,2034,3738.7,3738.7,3738.7
Benin,Benin,Demand: GWh,,2035,3907.9,3907.9,3907.9
Benin,Benin,Demand: GWh,,2040,4740.7,4740.7,4740.7
Benin,Benin,Demand: GWh,,2045,5635.7,5635.7,5635.7
Benin,Benin,Demand: GWh,,2050,6583.5,6583.5,6583.5
Benin,Benin,Emissions: MtCO2,,2026,0.8,0.8,0.8
Benin,Benin,Emissions: MtCO2,,2027,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2028,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2029,0.9,0.9,0.9
Benin,Benin,Emissions: MtCO2,,2030,0.8,0.8,0.8
Benin,Benin,Emissions: MtCO2,,2031,1.5,1.5,1.5
Benin,Benin,Emissions: MtCO2,,2032,1.9,1.9,1.9
Benin,Benin,Emissions: MtCO2,,2033,1.9,1.9,1.9
Benin,Benin,Emissions: MtCO2,,2034,2.0,2.0,2.0
Benin,Benin,Emissions: MtCO2,,2035,2.1,2.1,2.1
Benin,Benin,Emissions: MtCO2,,2040,2.1,2.1,2.1
Benin,Benin,Emissions: MtCO2,,2045,2.1,2.1,2.1
Benin,Benin,Emissions: MtCO2,,2050,2.1,2.1,2.1
Benin,Benin,Energy: GWh,Battery,2027,2.8,2.8,2.8
Benin,Benin,Energy: GWh,Battery,2028,4.0,4.0,4.0
Benin,Benin,Energy: GWh,Battery,2029,6.7,6.7,6.7
Benin,Benin,Energy: GWh,Battery,2030,10.9,10.9,10.9
Benin,Benin,Energy: GWh,Battery,2031,4.2,4.2,4.2
Benin,Benin,Energy: GWh,Battery,2032,5.4,5.4,5.4
Benin,Benin,Energy: GWh,Battery,2033,5.4,5.4,5.4
Benin,Benin,Energy: GWh,Battery,2034,5.4,5.4,5.4
Benin,Benin,Energy: GWh,Battery,2035,5.5,5.5,5.5
Benin,Benin,Energy: GWh,Battery,2040,13.1,13.1,13.1
Benin,Benin,Energy: GWh,Battery,2045,104.9,104.9,104.9
Benin,Benin,Energy: GWh,Battery,2050,64.8,64.8,64.8
Benin,Benin,Energy: GWh,Diesel,2026,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2027,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2028,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2029,1020.1,1020.1,1020.1
Benin,Benin,Energy: GWh,Diesel,2030,4.7,4.7,4.7
Benin,Benin,Energy: GWh,Diesel,2035,2.0,2.0,2.0
Benin,Benin,Energy: GWh,Diesel,2040,21.3,21.3,21.3
Benin,Benin,Energy: GWh,Gas,2027,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2028,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2029,312.7,312.7,312.7
Benin,Benin,Energy: GWh,Gas,2030,2174.2,2174.2,2174.2
Benin,Benin,Energy: GWh,Gas,2031,4035.7,4035.7,4035.7
Benin,Benin,Energy: GWh,Gas,2032,4923.8,4923.8,4923.8
Benin,Benin,Energy: GWh,Gas,2033,5141.2,5141.2,5141.2
Benin,Benin,Energy: GWh,Gas,2034,5358.7,5358.7,5358.7
Benin,Benin,Energy: GWh,Gas,2035,5576.2,5576.2,5576.2
Benin,Benin,Energy: GWh,Gas,2040,5576.2,5576.2,5576.2
Benin,Benin,Energy: GWh,Gas,2045,5576.2,5576.2,5576.2
Benin,Benin,Energy: GWh,Gas,2050,5576.2,5576.2,5576.2
Benin,Benin,Energy: GWh,PV,2026,114.9,114.9,114.9
Benin,Benin,Energy: GWh,PV,2027,181.0,181.0,181.0
Benin,Benin,Energy: GWh,PV,2028,478.2,478.2,478.2
Benin,Benin,Energy: GWh,PV,2029,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2030,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2031,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2032,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2033,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2034,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2035,676.3,676.3,676.3
Benin,Benin,Energy: GWh,PV,2040,808.4,808.4,808.4
Benin,Benin,Energy: GWh,PV,2045,924.6,924.6,924.6
Benin,Benin,Energy: GWh,PV,2050,1023.7,1023.7,1023.7
Benin,Benin,Energy: GWh,Reservoir,2050,172.0,172.0,172.0
Benin,Benin,Export revenues with internal zones: $/MWh,,,-318.6,-318.6,-318.6
Benin,Benin,Exports exchange: GWh,,2026,2429.2,2429.2,2429.2
Benin,Benin,Exports exchange: GWh,,2027,2188.0,2188.0,2188.0
Benin,Benin,Exports exchange: GWh,,2028,2156.8,2156.8,2156.8
Benin,Benin,Exports exchange: GWh,,2029,1704.3,1704.3,1704.3
Benin,Benin,Exports exchange: GWh,,2030,1989.9,1989.9,1989.9
Benin,Benin,Exports exchange: GWh,,2031,2640.1,2640.1,2640.1
Benin,Benin,Exports exchange: GWh,,2032,2799.6,2799.6,2799.6
Benin,Benin,Exports exchange: GWh,,2033,2842.4,2842.4,2842.4
Benin,Benin,Exports exchange: GWh,,2034,3006.7,3006.7,3006.7
Benin,Benin,Exports exchange: GWh,,2035,3119.7,3119.7,3119.7
Benin,Benin,Exports exchange: GWh,,2040,2931.5,2931.5,2931.5
Benin,Benin,Exports exchange: GWh,,2045,2893.1,2893.1,2893.1
Benin,Benin,Exports exchange: GWh,,2050,2966.5,2966.5,2966.5
Benin,Benin,Fixed O&M: $/MWh,,,7.3,7.3,7.3
Benin,Benin,Fixed O&M: $m,,2026,6.4,6.4,6.4
Benin,Benin,Fixed O&M: $m,,2027,8.7,8.7,8.7
Benin,Benin,Fixed O&M: $m,,2028,12.7,12.7,12.7
Benin,Benin,Fixed O&M: $m,,2029,15.4,15.4,15.4
Benin,Benin,Fixed O&M: $m,,2030,22.9,22.9,22.9
Benin,Benin,Fixed O&M: $m,,2031,28.2,28.2,28.2
Benin,Benin,Fixed O&M: $m,,2032,31.8,31.8,31.8
Benin,Benin,Fixed O&M: $m,,2033,32.7,32.7,32.7
Benin,Benin,Fixed O&M: $m,,2034,33.6,33.6,33.6
Benin,Benin,Fixed O&M: $m,,2035,34.4,34.4,34.4
Benin,Benin,Fixed O&M: $m,,2040,37.2,37.2,37.2
Benin,Benin,Fixed O&M: $m,,2045,39.1,39.1,39.1
Benin,Benin,Fixed O&M: $m,,2050,50.9,50.9,50.9
Benin,Benin,Fuel costs: $/MWh,,,46.1,46.1,46.1
Benin,Benin,Fuel costs: $m,,2026,110.2,110.2,110.2
Benin,Benin,Fuel costs: $m,,2027,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2028,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2029,123.2,123.2,123.2
Benin,Benin,Fuel costs: $m,,2030,91.0,91.0,91.0
Benin,Benin,Fuel costs: $m,,2031,167.9,167.9,167.9
Benin,Benin,Fuel costs: $m,,2032,204.8,204.8,204.8
Benin,Benin,Fuel costs: $m,,2033,213.9,213.9,213.9
Benin,Benin,Fuel costs: $m,,2034,222.9,222.9,222.9
Benin,Benin,Fuel costs: $m,,2035,232.2,232.2,232.2
Benin,Benin,Fuel costs: $m,,2040,234.3,234.3,234.3
Benin,Benin,Fuel costs: $m,,2045,232.0,232.0,232.0
Benin,Benin,Fuel costs: $m,,2050,232.0,232.0,232.0
Benin,Benin,Generation: GWh,,2026,1135.0,1135.0,1135.0
Benin,Benin,Generation: GWh,,2027,1516.6,1516.6,1516.6
Benin,Benin,Generation: GWh,,2028,1815.0,1815.0,1815.0
Benin,Benin,Generation: GWh,,2029,2015.8,2015.8,2015.8
Benin,Benin,Generation: GWh,,2030,2866.1,2866.1,2866.1
Benin,Benin,Generation: GWh,,2031,4716.2,4716.2,4716.2
Benin,Benin,Generation: GWh,,2032,5605.5,5605.5,5605.5
Benin,Benin,Generation: GWh,,2033,5822.9,5822.9,5822.9
Benin,Benin,Generation: GWh,,2034,6040.4,6040.4,6040.4
Benin,Benin,Generation: GWh,,2035,6259.9,6259.9,6259.9
Benin,Benin,Generation: GWh,,2040,6419.0,6419.0,6419.0
Benin,Benin,Generation: GWh,,2045,6605.7,6605.7,6605.7
Benin,Benin,Generation: GWh,,2050,6836.7,6836.7,6836.7
Benin,Benin,Import costs with internal zones: $/MWh,,,397.9,397.9,397.9
Benin,Benin,Import costs with internal zones: $m,,2026,5940.8,5940.8,5940.8
Benin,Benin,Import costs with internal zones: $m,,2027,5898.8,5898.8,5898.8
Benin,Benin,Import costs with internal zones: $m,,2028,5791.9,5791.9,5791.9
Benin,Benin,Import costs with internal zones: $m,,2029,4945.5,4945.5,4945.5
Benin,Benin,Import costs with internal zones: $m,,2030,150.5,150.5,150.5
Benin,Benin,Import costs with internal zones: $m,,2031,73.9,73.9,73.9
Benin,Benin,Import costs with internal zones: $m,,2032,38.6,38.6,38.6
Benin,Benin,Import costs with internal zones: $m,,2033,38.0,38.0,38.0
Benin,Benin,Import costs with internal zones: $m,,2034,44.7,44.7,44.7
Benin,Benin,Import costs with internal zones: $m,,2035,47.3,47.3,47.3
Benin,Benin,Import costs with internal zones: $m,,2040,101.5,101.5,101.5
Benin,Benin,Import costs with internal zones: $m,,2045,162.6,162.6,162.6
Benin,Benin,Import costs with internal zones: $m,,2050,262.6,262.6,262.6
Benin,Benin,Imports exchange: GWh,,2026,2970.4,2970.4,2970.4
Benin,Benin,Imports exchange: GWh,,2027,2949.4,2949.4,2949.4
Benin,Benin,Imports exchange: GWh,,2028,2896.0,2896.0,2896.0
Benin,Benin,Imports exchange: GWh,,2029,2476.9,2476.9,2476.9
Benin,Benin,Imports exchange: GWh,,2030,2190.0,2190.0,2190.0
Benin,Benin,Imports exchange: GWh,,2031,1158.6,1158.6,1158.6
Benin,Benin,Imports exchange: GWh,,2032,615.1,615.1,615.1
Benin,Benin,Imports exchange: GWh,,2033,605.2,605.2,605.2
Benin,Benin,Imports exchange: GWh,,2034,712.5,712.5,712.5
Benin,Benin,Imports exchange: GWh,,2035,775.2,775.2,775.2
Benin,Benin,Imports exchange: GWh,,2040,1274.1,1274.1,1274.1
Benin,Benin,Imports exchange: GWh,,2045,2062.9,2062.9,2062.9
Benin,Benin,Imports exchange: GWh,,2050,2951.4,2951.4,2951.4
Benin,Benin,Investment costs: $/MWh,,,23.4,23.4,23.4
Benin,Benin,Investment costs: $m,,2026,4.7,4.7,4.7
Benin,Benin,Investment costs: $m,,2027,13.8,13.8,13.8
Benin,Benin,Investment costs: $m,,2028,34.3,34.3,34.3
Benin,Benin,Investment costs: $m,,2029,48.0,48.0,48.0
Benin,Benin,Investment costs: $m,,2030,70.0,70.0,70.0
Benin,Benin,Investment costs: $m,,2031,91.9,91.9,91.9
Benin,Benin,Investment costs: $m,,2032,102.3,102.3,102.3
Benin,Benin,Investment costs: $m,,2033,104.8,104.8,104.8
Benin,Benin,Investment costs: $m,,2034,107.4,107.4,107.4
Benin,Benin,Investment costs: $m,,2035,109.9,109.9,109.9
Benin,Benin,Investment costs: $m,,2040,118.8,118.8,118.8
Benin,Benin,Investment costs: $m,,2045,138.0,138.0,138.0
Benin,Benin,Investment costs: $m,,2050,178.3,178.3,178.3
Benin,Benin,Net interchange Ratio: GWh,,2026,0.2,0.2,0.2
Benin,Benin,Net interchange Ratio: GWh,,2027,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2028,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2029,0.3,0.3,0.3
Benin,Benin,Net interchange Ratio: GWh,,2030,0.1,0.1,0.1
Benin,Benin,Net interchange: GWh,,2026,541.3,541.3,541.3
Benin,Benin,Net interchange: GWh,,2027,761.4,761.4,761.4
Benin,Benin,Net interchange: GWh,,2028,739.1,739.1,739.1
Benin,Benin,Net interchange: GWh,,2029,772.6,772.6,772.6
Benin,Benin,Net interchange: GWh,,2030,200.1,200.1,200.1
Benin,Benin,New Capacity: MW,Battery,2027,15.6,15.6,15.6
Benin,Benin,New Capacity: MW,Battery,2028,6.5,6.5,6.5
Benin,Benin,New Capacity: MW,Battery,2029,14.5,14.5,14.5
Benin,Benin,New Capacity: MW,Battery,2040,41.4,41.4,41.4
Benin,Benin,New Capacity: MW,Battery,2045,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,Battery,2050,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,Gas,2027,42.0,42.0,42.0
Benin,Benin,New Capacity: MW,Gas,2030,250.0,250.0,250.0
Benin,Benin,New Capacity: MW,Gas,2031,250.0,250.0,250.0
Benin,Benin,New Capacity: MW,Gas,2032,119.3,119.3,119.3
Benin,Benin,New Capacity: MW,Gas,2033,29.2,29.2,29.2
Benin,Benin,New Capacity: MW,Gas,2034,29.2,29.2,29.2
Benin,Benin,New Capacity: MW,Gas,2035,29.2,29.2,29.2
Benin,Benin,New Capacity: MW,Gas,2040,16.8,16.8,16.8
Benin,Benin,New Capacity: MW,Gas,2045,58.0,58.0,58.0
Benin,Benin,New Capacity: MW,Gas,2050,226.6,226.6,226.6
Benin,Benin,New Capacity: MW,PV,2026,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2027,50.0,50.0,50.0
Benin,Benin,New Capacity: MW,PV,2028,225.0,225.0,225.0
Benin,Benin,New Capacity: MW,PV,2029,150.0,150.0,150.0
Benin,Benin,New Capacity: MW,PV,2040,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,PV,2045,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,PV,2050,100.0,100.0,100.0
Benin,Benin,New Capacity: MW,Reservoir,2050,48.1,48.1,48.1
Benin,Benin,Price: $/MWh,,2026,2000.0,2000.0,2000.0
Benin,Benin,Price: $/MWh,,2027,2000.0,2000.0,2000.0
Benin,Benin,Price: $/MWh,,2028,2000.0,2000.0,2000.0
Benin,Benin,Price: $/MWh,,2029,1996.9,1996.9,1996.9
Benin,Benin,Price: $/MWh,,2030,70.4,70.4,70.4
Benin,Benin,Price: $/MWh,,2031,63.8,63.8,63.8
Benin,Benin,Price: $/MWh,,2032,63.0,63.0,63.0
Benin,Benin,Price: $/MWh,,2033,63.0,63.0,63.0
Benin,Benin,Price: $/MWh,,2034,63.1,63.1,63.1
Benin,Benin,Price: $/MWh,,2035,60.8,60.8,60.8
Benin,Benin,Price: $/MWh,,2040,74.0,74.0,74.0
Benin,Benin,Price: $/MWh,,2045,80.9,80.9,80.9
Benin,Benin,Price: $/MWh,,2050,98.1,98.1,98.1
Benin,Benin,Spinning Reserve: GWh,,2026,180.0,180.0,180.0
Benin,Benin,Spinning Reserve: GWh,,2027,270.8,270.8,270.8
Benin,Benin,Spinning Reserve: GWh,,2028,298.3,298.3,298.3
Benin,Benin,Spinning Reserve: GWh,,2029,331.9,331.9,331.9
Benin,Benin,Spinning Reserve: GWh,,2030,394.4,394.4,394.4
Benin,Benin,Spinning Reserve: GWh,,2031,418.5,418.5,418.5
Benin,Benin,Spinning Reserve: GWh,,2032,456.0,456.0,456.0
Benin,Benin,Spinning Reserve: GWh,,2033,472.2,472.2,472.2
Benin,Benin,Spinning Reserve: GWh,,2034,485.8,485.8,485.8
Benin,Benin,Spinning Reserve: GWh,,2035,496.2,496.2,496.2
Benin,Benin,Spinning Reserve: GWh,,2040,593.8,593.8,593.8
Benin,Benin,Spinning Reserve: GWh,,2045,699.2,699.2,699.2
Benin,Benin,Spinning Reserve: GWh,,2050,811.2,811.2,811.2
Benin,Benin,Total Demand: GWh,,2026,2294.4,2294.4,2294.4
Benin,Benin,Total Demand: GWh,,2027,2454.9,2454.9,2454.9
Benin,Benin,Total Demand: GWh,,2028,2624.1,2624.1,2624.1
Benin,Benin,Total Demand: GWh,,2029,2814.9,2814.9,2814.9
Benin,Benin,Total Demand: GWh,,2030,3049.1,3049.1,3049.1
Benin,Benin,Total Demand: GWh,,2031,3226.9,3226.9,3226.9
Benin,Benin,Total Demand: GWh,,2032,3413.4,3413.4,3413.4
Benin,Benin,Total Demand: GWh,,2033,3578.3,3578.3,3578.3
Benin,Benin,Total Demand: GWh,,2034,3738.7,3738.7,3738.7
Benin,Benin,Total Demand: GWh,,2035,3907.9,3907.9,3907.9
Benin,Benin,Total Demand: GWh,,2040,4740.7,4740.7,4740.7
Benin,Benin,Total Demand: GWh,,2045,5635.7,5635.7,5635.7
Benin,Benin,Total Demand: GWh,,2050,6583.5,6583.5,6583.5
Benin,Benin,Trade shared benefits: $/MWh,,,-69.1,-69.1,-69.1
Benin,Benin,Transmission Capacity: MW,Nigeria,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Nigeria,2050,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2026,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2027,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2028,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2029,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2030,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2031,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2032,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2033,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2034,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2035,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2040,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2045,340.0,340.0,340.0
Benin,Benin,Transmission Capacity: MW,Togo,2050,340.0,340.0,340.0
Benin,Benin,Unmet country spinning reserve costs: $/MWh,,,0.4,0.4,0.4
Benin,Benin,Unmet country spinning reserve costs: $m,,2026,6.8,6.8,6.8
Benin,Benin,Unmet country spinning reserve costs: $m,,2027,0.3,0.3,0.3
Benin,Benin,Unmet country spinning reserve costs: $m,,2028,3.7,3.7,3.7
Benin,Benin,Unmet country spinning reserve costs: $m,,2029,5.2,5.2,5.2
Benin,Benin,Unmet country spinning reserve costs: $m,,2030,1.3,1.3,1.3
Benin,Benin,Unmet country spinning reserve costs: $m,,2031,0.8,0.8,0.8
Benin,Benin,Unmet country spinning reserve costs: $m,,2032,0.3,0.3,0.3
Benin,Benin,Unmet country spinning reserve costs: $m,,2033,0.2,0.2,0.2
Benin,Benin,Unmet country spinning reserve costs: $m,,2034,0.2,0.2,0.2
Benin,Benin,Unmet country spinning reserve costs: $m,,2035,0.2,0.2,0.2
Benin,Benin,Unmet country spinning reserve costs: $m,,2040,0.6,0.6,0.6
Benin,Benin,Unmet country spinning reserve costs: $m,,2045,0.5,0.5,0.5
Benin,Benin,Unmet country spinning reserve costs: $m,,2050,0.3,0.3,0.3
Benin,Benin,Unmet demand costs: $/MWh,,,31.5,31.5,31.5
Benin,Benin,Unmet demand costs: $m,,2026,1236.3,1236.3,1236.3
Benin,Benin,Unmet demand costs: $m,,2027,360.3,360.3,360.3
Benin,Benin,Unmet demand costs: $m,,2028,149.3,149.3,149.3
Benin,Benin,Unmet demand costs: $m,,2029,68.7,68.7,68.7
Benin,Benin,Unmet demand: GWh,,2026,618.1,618.1,618.1
Benin,Benin,Unmet demand: GWh,,2027,180.2,180.2,180.2
Benin,Benin,Unmet demand: GWh,,2028,74.6,74.6,74.6
Benin,Benin,Unmet demand: GWh,,2029,34.3,34.3,34.3
Benin,Benin,Variable O&M: $/MWh,,,2.4,2.4,2.4
Benin,Benin,Variable O&M: $m,,2026,7.7,7.7,7.7
Benin,Benin,Variable O&M: $m,,2027,8.3,8.3,8.3
Benin,Benin,Variable O&M: $m,,2028,8.3,8.3,8.3
Benin,Benin,Variable O&M: $m,,2029,8.3,8.3,8.3
Benin,Benin,Variable O&M: $m,,2030,4.4,4.4,4.4
Benin,Benin,Variable O&M: $m,,2031,8.1,8.1,8.1
Benin,Benin,Variable O&M: $m,,2032,9.8,9.8,9.8
Benin,Benin,Variable O&M: $m,,2033,10.3,10.3,10.3
Benin,Benin,Variable O&M: $m,,2034,10.7,10.7,10.7
Benin,Benin,Variable O&M: $m,,2035,11.2,11.2,11.2
Benin,Benin,Variable O&M: $m,,2040,11.3,11.3,11.3
Benin,Benin,Variable O&M: $m,,2045,11.2,11.2,11.2
Benin,Benin,Variable O&M: $m,,2050,11.2,11.2,11.2
Burkina,Burkina,Annual Energy Exchanges: GWh,Ghana,2026,37.8,37.8,37.8
