country,zone,attribute,resolution,year,baseline
Armenia,Armenia,Energy: GWh,PV,2033,1578.7
Armenia,Armenia,Energy: GWh,PV,2034,1578.7
Armenia,Armenia,Energy: GWh,PV,2035,1578.7
Armenia,Armenia,Energy: GWh,PV,2036,1578.7
Armenia,Armenia,Energy: GWh,PV,2037,1578.7
Armenia,Armenia,Energy: GWh,PV,2038,1578.7
Armenia,Armenia,Energy: GWh,PV,2039,1578.7
Armenia,Armenia,Energy: GWh,PV,2040,1578.7
Armenia,Armenia,Energy: GWh,ROR,2025,3431.8
Armenia,Armenia,Energy: GWh,ROR,2026,3418.2
Armenia,Armenia,Energy: GWh,ROR,2027,3025.4
Armenia,Armenia,Energy: GWh,ROR,2028,3024.2
Armenia,Armenia,Energy: GWh,ROR,2029,3020.6
Armenia,Armenia,Energy: GWh,ROR,2030,3017.7
Armenia,Armenia,Energy: GWh,ROR,2031,3034.2
Armenia,Armenia,Energy: GWh,ROR,2032,3050.8
Armenia,Armenia,Energy: GWh,ROR,2033,3065.3
Armenia,Armenia,Energy: GWh,ROR,2034,3080.4
Armenia,Armenia,Energy: GWh,ROR,2035,3103.2
Armenia,Armenia,Energy: GWh,ROR,2036,3119.1
Armenia,Armenia,Energy: GWh,ROR,2037,3135.0
Armenia,Armenia,Energy: GWh,ROR,2038,3149.6
Armenia,Armenia,Energy: GWh,ROR,2039,3163.4
Armenia,Armenia,Energy: GWh,ROR,2040,3193.7
Armenia,Armenia,Energy: GWh,Reservoir,2025,2479.3
Armenia,Armenia,Energy: GWh,Reservoir,2026,2564.0
Armenia,Armenia,Energy: GWh,Reservoir,2027,2318.6
Armenia,Armenia,Energy: GWh,Reservoir,2028,2393.1
Armenia,Armenia,Energy: GWh,Reservoir,2029,2468.8
Armenia,Armenia,Energy: GWh,Reservoir,2030,2543.8
Armenia,Armenia,Energy: GWh,Reservoir,2031,2600.7
Armenia,Armenia,Energy: GWh,Reservoir,2032,2657.2
Armenia,Armenia,Energy: GWh,Reservoir,2033,2715.4
Armenia,Armenia,Energy: GWh,Reservoir,2034,2772.5
Armenia,Armenia,Energy: GWh,Reservoir,2035,2822.3
Armenia,Armenia,Energy: GWh,Reservoir,2036,2884.2
Armenia,Armenia,Energy: GWh,Reservoir,2037,2945.2
Armenia,Armenia,Energy: GWh,Reservoir,2038,3008.4
Armenia,Armenia,Energy: GWh,Reservoir,2039,3071.2
Armenia,Armenia,Energy: GWh,Reservoir,2040,2615.7
Armenia,Armenia,Fixed O&M: $/MWh,,,21.7
Armenia,Armenia,Fixed O&M: $m,,2025,161.9
Armenia,Armenia,Fixed O&M: $m,,2026,161.9
Armenia,Armenia,Fixed O&M: $m,,2027,168.4
Armenia,Armenia,Fixed O&M: $m,,2028,168.4
Armenia,Armenia,Fixed O&M: $m,,2029,168.4
Armenia,Armenia,Fixed O&M: $m,,2030,168.4
Armenia,Armenia,Fixed O&M: $m,,2031,168.4
Armenia,Armenia,Fixed O&M: $m,,2032,168.4
Armenia,Armenia,Fixed O&M: $m,,2033,168.4
Armenia,Armenia,Fixed O&M: $m,,2034,168.4
Armenia,Armenia,Fixed O&M: $m,,2035,168.4
Armenia,Armenia,Fixed O&M: $m,,2036,168.4
Armenia,Armenia,Fixed O&M: $m,,2037,107.3
Armenia,Armenia,Fixed O&M: $m,,2038,107.3
Armenia,Armenia,Fixed O&M: $m,,2039,107.3
Armenia,Armenia,Fixed O&M: $m,,2040,87.1
Armenia,Armenia,Fuel costs: $/MWh,,,0.2
Armenia,Armenia,Fuel costs: $m,,2027,0.0
Armenia,Armenia,Fuel costs: $m,,2028,0.1
Armenia,Armenia,Fuel costs: $m,,2029,0.2
Armenia,Armenia,Fuel costs: $m,,2030,0.3
Armenia,Armenia,Fuel costs: $m,,2031,0.3
Armenia,Armenia,Fuel costs: $m,,2032,0.4
Armenia,Armenia,Fuel costs: $m,,2033,0.4
Armenia,Armenia,Fuel costs: $m,,2034,0.4
Armenia,Armenia,Fuel costs: $m,,2035,0.5
Armenia,Armenia,Fuel costs: $m,,2036,0.6
Armenia,Armenia,Fuel costs: $m,,2037,1.7
Armenia,Armenia,Fuel costs: $m,,2038,1.8
Armenia,Armenia,Fuel costs: $m,,2039,2.0
Armenia,Armenia,Fuel costs: $m,,2040,19.1
Armenia,Armenia,Generation: GWh,,2025,6721.0
Armenia,Armenia,Generation: GWh,,2026,6792.7
Armenia,Armenia,Generation: GWh,,2027,6932.0
Armenia,Armenia,Generation: GWh,,2028,7011.2
Armenia,Armenia,Generation: GWh,,2029,7090.5
Armenia,Armenia,Generation: GWh,,2030,7170.0
Armenia,Armenia,Generation: GWh,,2031,7246.1
Armenia,Armenia,Generation: GWh,,2032,7322.2
Armenia,Armenia,Generation: GWh,,2033,7398.5
Armenia,Armenia,Generation: GWh,,2034,7474.0
Armenia,Armenia,Generation: GWh,,2035,7550.9
Armenia,Armenia,Generation: GWh,,2036,7633.6
Armenia,Armenia,Generation: GWh,,2037,7715.3
Armenia,Armenia,Generation: GWh,,2038,7797.7
Armenia,Armenia,Generation: GWh,,2039,7879.5
Armenia,Armenia,Generation: GWh,,2040,7962.1
Armenia,Armenia,Investment costs: $/MWh,,,2.9
Armenia,Armenia,Investment costs: $m,,2027,25.8
Armenia,Armenia,Investment costs: $m,,2028,25.8
Armenia,Armenia,Investment costs: $m,,2029,25.8
Armenia,Armenia,Investment costs: $m,,2030,25.8
Armenia,Armenia,Investment costs: $m,,2031,25.8
Armenia,Armenia,Investment costs: $m,,2032,25.8
Armenia,Armenia,Investment costs: $m,,2033,25.8
Armenia,Armenia,Investment costs: $m,,2034,25.8
Armenia,Armenia,Investment costs: $m,,2035,25.8
Armenia,Armenia,Investment costs: $m,,2036,25.8
Armenia,Armenia,Investment costs: $m,,2037,25.8
Armenia,Armenia,Investment costs: $m,,2038,25.8
Armenia,Armenia,Investment costs: $m,,2039,25.8
Armenia,Armenia,Investment costs: $m,,2040,25.8
Armenia,Armenia,New Capacity: MW,PV,2027,435.0
Armenia,Armenia,Price: $/MWh,,2025,0.5
Armenia,Armenia,Price: $/MWh,,2026,0.6
Armenia,Armenia,Price: $/MWh,,2027,0.7
Armenia,Armenia,Price: $/MWh,,2028,1.0
Armenia,Armenia,Price: $/MWh,,2029,1.0
Armenia,Armenia,Price: $/MWh,,2030,1.1
Armenia,Armenia,Price: $/MWh,,2031,1.1
Armenia,Armenia,Price: $/MWh,,2032,1.3
Armenia,Armenia,Price: $/MWh,,2033,1.3
Armenia,Armenia,Price: $/MWh,,2034,1.4
Armenia,Armenia,Price: $/MWh,,2035,1.5
Armenia,Armenia,Price: $/MWh,,2036,1.5
Armenia,Armenia,Price: $/MWh,,2037,2.9
Armenia,Armenia,Price: $/MWh,,2038,3.0
Armenia,Armenia,Price: $/MWh,,2039,3.0
Armenia,Armenia,Price: $/MWh,,2040,14.0
Armenia,Armenia,Spinning Reserve: GWh,,2025,264.5
Armenia,Armenia,Spinning Reserve: GWh,,2026,269.4
Armenia,Armenia,Spinning Reserve: GWh,,2027,403.9
Armenia,Armenia,Spinning Reserve: GWh,,2028,406.6
Armenia,Armenia,Spinning Reserve: GWh,,2029,407.6
Armenia,Armenia,Spinning Reserve: GWh,,2030,411.8
Armenia,Armenia,Spinning Reserve: GWh,,2031,413.0
Armenia,Armenia,Spinning Reserve: GWh,,2032,413.5
Armenia,Armenia,Spinning Reserve: GWh,,2033,417.9
Armenia,Armenia,Spinning Reserve: GWh,,2034,418.7
Armenia,Armenia,Spinning Reserve: GWh,,2035,421.7
Armenia,Armenia,Spinning Reserve: GWh,,2036,423.5
Armenia,Armenia,Spinning Reserve: GWh,,2037,424.9
Armenia,Armenia,Spinning Reserve: GWh,,2038,426.8
Armenia,Armenia,Spinning Reserve: GWh,,2039,427.7
Armenia,Armenia,Spinning Reserve: GWh,,2040,684.6
Armenia,Armenia,Surplus generation: GWh,,2026,0.7
Armenia,Armenia,Surplus generation: GWh,,2027,70.0
Armenia,Armenia,Surplus generation: GWh,,2028,78.2
Armenia,Armenia,Surplus generation: GWh,,2029,86.5
Armenia,Armenia,Surplus generation: GWh,,2030,95.0
Armenia,Armenia,Surplus generation: GWh,,2031,91.1
Armenia,Armenia,Surplus generation: GWh,,2032,87.2
Armenia,Armenia,Surplus generation: GWh,,2033,83.5
Armenia,Armenia,Surplus generation: GWh,,2034,80.0
Armenia,Armenia,Surplus generation: GWh,,2035,76.9
Armenia,Armenia,Surplus generation: GWh,,2036,73.6
Armenia,Armenia,Surplus generation: GWh,,2037,70.3
Armenia,Armenia,Surplus generation: GWh,,2038,66.7
Armenia,Armenia,Surplus generation: GWh,,2039,63.5
Armenia,Armenia,Surplus generation: GWh,,2040,60.1
Armenia,Armenia,Total Demand: GWh,,2025,6721.0
Armenia,Armenia,Total Demand: GWh,,2026,6792.0
Armenia,Armenia,Total Demand: GWh,,2027,6862.0
Armenia,Armenia,Total Demand: GWh,,2028,6933.0
Armenia,Armenia,Total Demand: GWh,,2029,7004.0
Armenia,Armenia,Total Demand: GWh,,2030,7075.0
Armenia,Armenia,Total Demand: GWh,,2031,7155.0
Armenia,Armenia,Total Demand: GWh,,2032,7235.0
Armenia,Armenia,Total Demand: GWh,,2033,7315.0
Armenia,Armenia,Total Demand: GWh,,2034,7394.0
Armenia,Armenia,Total Demand: GWh,,2035,7474.0
Armenia,Armenia,Total Demand: GWh,,2036,7560.0
Armenia,Armenia,Total Demand: GWh,,2037,7645.0
Armenia,Armenia,Total Demand: GWh,,2038,7731.0
Armenia,Armenia,Total Demand: GWh,,2039,7816.0
Armenia,Armenia,Total Demand: GWh,,2040,7902.0
Armenia,Armenia,Variable O&M: $/MWh,,,0.4
Armenia,Armenia,Variable O&M: $m,,2025,3.0
Armenia,Armenia,Variable O&M: $m,,2026,3.0
Armenia,Armenia,Variable O&M: $m,,2027,2.7
Armenia,Armenia,Variable O&M: $m,,2028,2.7
Armenia,Armenia,Variable O&M: $m,,2029,2.8
Armenia,Armenia,Variable O&M: $m,,2030,2.9
Armenia,Armenia,Variable O&M: $m,,2031,2.9
Armenia,Armenia,Variable O&M: $m,,2032,3.0
Armenia,Armenia,Variable O&M: $m,,2033,3.0
Armenia,Armenia,Variable O&M: $m,,2034,3.1
Armenia,Armenia,Variable O&M: $m,,2035,3.1
Armenia,Armenia,Variable O&M: $m,,2036,3.2
Armenia,Armenia,Variable O&M: $m,,2037,3.1
Armenia,Armenia,Variable O&M: $m,,2038,3.2
Armenia,Armenia,Variable O&M: $m,,2039,3.2
Armenia,Armenia,Variable O&M: $m,,2040,4.0
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2025,4233.2
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2026,3712.2
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2027,3593.2
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2028,4463.5
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2029,746.2
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2030,507.2
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2031,545.0
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2034,99.5
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2035,299.8
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2036,538.9
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2037,694.1
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2038,837.9
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2039,474.2
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Georgia,2040,510.6
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2025,420.4
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2026,427.6
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2027,472.6
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2028,317.6
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2029,318.5
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2030,268.5
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2031,218.0
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2032,220.3
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2033,222.9
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2034,225.8
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2035,228.5
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2036,231.6
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2037,234.2
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2038,271.3
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2039,235.0
Azerbaijan,AzerbaijanMain,Annual Energy Exchanges: GWh,Nakhchivan,2040,228.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2025,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2026,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2027,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2028,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2029,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2030,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2031,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2032,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2033,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2034,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2035,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2036,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2037,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2038,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2039,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Biomass,2040,37.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2025,5638.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2026,5638.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2027,5638.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2028,5638.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2029,5638.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2030,4653.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2031,4653.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2032,4546.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2033,4146.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2034,4246.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2035,4346.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2036,4446.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2037,4372.9
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2038,4281.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2039,3973.7
Azerbaijan,AzerbaijanMain,Capacity: MW,Gas,2040,3344.3
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2025,112.1
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2026,160.2
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2027,208.3
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2028,256.4
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2029,304.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2030,352.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2031,400.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2032,448.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2033,496.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2034,544.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2035,530.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2036,530.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2037,530.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2038,530.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2039,530.5
Azerbaijan,AzerbaijanMain,Capacity: MW,Onshore Wind,2040,530.5
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2025,238.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2026,286.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2027,334.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2028,382.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2029,430.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2030,670.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2031,862.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2032,1054.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2033,1246.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2034,1438.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2035,1438.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2036,1438.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2037,1438.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2038,1438.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2039,1438.0
Azerbaijan,AzerbaijanMain,Capacity: MW,PV,2040,1438.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Reservoir,2025,1004.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Reservoir,2026,1186.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Reservoir,2027,1186.0
Azerbaijan,AzerbaijanMain,Capacity: MW,Reservoir,2028,1186.0
